, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-03-22,4056.0,7004.0,1311.0,1579.0,2833.0,3939.0,173.0,586.0,286.0,1035.0,2002.0,1423.0,3476.0,582.0,4806.0,5431.0,14017.0,16193.0,1004.0,20411.0,10482.0,8880.0,722.0,64956.0,836.0,72249.0,71330.0,1142.0,1183.0,70854.0,1903.0,69331.0,233.0,3075.0,72541.0,71968.0,468.0,446.0,387.0,1815.0,1210.0,889.0,2282.0,222.0,947.0,467.0,1761.0,3291.0,5343.0,472.0,521.0,1531.0,760.0,2179.0,607.0,1540.0,2155.0,3499.0,1460.0,239.0,2481.0,2555.0,2133.0,1923.0,454.0,4718.0,530.0,811.0,8753.0,76.0,103.0,378.0,676.0,313.0,8542.0,1624.0,1054.0,280.0,755.0,1315.0,756.0,168.0,711.0,1590.0,150.0,4182.0,3077.0,17111.0,20585.0,7356.0,6569.0,34574.0,10092.0,9258.0,12330.0,46904.0,46904.0,47864.0,47864.0,948.0,122385.0,609.0,1631.0,203.0,1304.0,5126.0,6173.0,133056.0,8637.0,133388.0,1628.0,1232.0,1182.0,144250.0
2004-03-23,4105.0,7064.0,1564.0,2057.0,3392.0,4695.0,206.0,610.0,395.0,1087.0,2342.0,1626.0,4014.0,628.0,4976.0,6224.0,14172.0,15804.0,1046.0,20869.0,11748.0,9189.0,713.0,68581.0,840.0,75257.0,70156.0,1119.0,1325.0,72814.0,1929.0,75544.0,296.0,3498.0,84966.0,85030.0,453.0,444.0,403.0,1853.0,1221.0,1088.0,2556.0,224.0,1078.0,477.0,1824.0,3659.0,5217.0,509.0,589.0,1602.0,749.0,2217.0,726.0,1578.0,2301.0,3770.0,1547.0,316.0,2623.0,2676.0,2229.0,2041.0,485.0,4844.0,522.0,845.0,8913.0,65.0,91.0,406.0,905.0,336.0,7759.0,2081.0,1110.0,298.0,740.0,2232.0,634.0,295.0,716.0,1297.0,146.0,5088.0,3301.0,18410.0,21989.0,7569.0,6606.0,38077.0,10683.0,10160.0,12984.0,51060.0,51060.0,51929.0,51929.0,1044.0,136619.0,734.0,1813.0,179.0,1535.0,5526.0,6900.0,146973.0,8406.0,145804.0,1645.0,1296.0,1206.0,148240.0
2004-03-24,4111.0,6989.0,1374.0,1960.0,2976.0,4691.0,226.0,651.0,450.0,1100.0,2573.0,1656.0,4271.0,590.0,5403.0,6765.0,14565.0,16202.0,1101.0,21033.0,12448.0,9588.0,653.0,69575.0,871.0,77118.0,70000.0,1109.0,1388.0,72540.0,1707.0,75014.0,263.0,3506.0,83916.0,83933.0,431.0,421.0,392.0,1592.0,1172.0,1030.0,2600.0,220.0,1063.0,481.0,1576.0,3606.0,5275.0,559.0,618.0,1624.0,679.0,2263.0,806.0,1584.0,2458.0,3954.0,1563.0,313.0,2769.0,2810.0,2355.0,2158.0,526.0,4998.0,285.0,839.0,8975.0,57.0,82.0,413.0,1009.0,346.0,7287.0,1864.0,1178.0,304.0,718.0,2226.0,474.0,283.0,537.0,1047.0,145.0,5458.0,3234.0,19460.0,23306.0,7756.0,6149.0,39593.0,10915.0,9666.0,13315.0,52908.0,52908.0,53726.0,53726.0,1036.0,143625.0,716.0,1765.0,171.0,1695.0,5554.0,7257.0,157737.0,8094.0,156978.0,1525.0,1232.0,1142.0,160795.0
2004-03-25,4132.0,7034.0,1331.0,1640.0,2585.0,4337.0,229.0,675.0,474.0,1076.0,2734.0,1624.0,4397.0,561.0,5598.0,6568.0,15111.0,16828.0,1157.0,21778.0,12043.0,10005.0,677.0,70184.0,894.0,78034.0,69219.0,1128.0,1387.0,71929.0,1668.0,74523.0,222.0,3162.0,83047.0,83114.0,478.0,460.0,405.0,1650.0,1198.0,967.0,2546.0,247.0,1144.0,477.0,1555.0,3364.0,5194.0,509.0,539.0,1486.0,615.0,2201.0,779.0,1559.0,2453.0,3986.0,1505.0,234.0,2808.0,2864.0,2450.0,2275.0,577.0,5142.0,150.0,784.0,8933.0,55.0,79.0,417.0,1000.0,352.0,6742.0,1227.0,1029.0,334.0,691.0,1736.0,369.0,308.0,370.0,970.0,147.0,5229.0,2957.0,19249.0,23238.0,8002.0,5989.0,40027.0,10895.0,9535.0,13249.0,53276.0,53276.0,54157.0,54157.0,1188.0,144187.0,975.0,2028.0,302.0,1645.0,5410.0,7128.0,158437.0,8045.0,157723.0,1623.0,1260.0,1203.0,161638.0
2004-03-26,4139.0,7173.0,1420.0,1522.0,2457.0,4324.0,230.0,687.0,487.0,1018.0,2819.0,1587.0,4440.0,547.0,5691.0,6209.0,15394.0,17147.0,1346.0,22325.0,11991.0,10341.0,695.0,71686.0,934.0,82652.0,64375.0,1182.0,1366.0,67253.0,1612.0,70075.0,203.0,2765.0,78413.0,78646.0,434.0,409.0,383.0,1503.0,1142.0,856.0,2423.0,239.0,1077.0,442.0,1406.0,3141.0,4993.0,493.0,518.0,1432.0,564.0,2035.0,779.0,1547.0,2368.0,3888.0,1523.0,272.0,2699.0,2760.0,2419.0,2322.0,630.0,5257.0,150.0,726.0,8858.0,54.0,78.0,432.0,997.0,393.0,6245.0,922.0,981.0,403.0,728.0,1453.0,324.0,308.0,378.0,1072.0,154.0,5094.0,2837.0,18694.0,22449.0,8193.0,6327.0,39713.0,11455.0,9974.0,13658.0,53370.0,53370.0,55804.0,55804.0,1428.0,143090.0,1148.0,2655.0,342.0,2092.0,5436.0,7228.0,157691.0,8018.0,156993.0,1676.0,1270.0,1232.0,161236.0
2004-03-27,4158.0,7300.0,1454.0,1470.0,2372.0,4362.0,230.0,691.0,485.0,955.0,2830.0,1532.0,4392.0,529.0,5697.0,6140.0,15514.0,17238.0,1587.0,22443.0,11855.0,10685.0,649.0,73063.0,977.0,84728.0,57031.0,1249.0,1339.0,60462.0,1587.0,63772.0,204.0,2507.0,72086.0,72429.0,367.0,336.0,352.0,1205.0,1067.0,740.0,2220.0,221.0,1016.0,408.0,1265.0,2732.0,4651.0,499.0,524.0,1425.0,546.0,1904.0,808.0,1534.0,2418.0,3921.0,1558.0,301.0,2575.0,2611.0,2287.0,2246.0,677.0,5289.0,150.0,702.0,8700.0,54.0,77.0,458.0,1029.0,393.0,5908.0,883.0,1048.0,475.0,778.0,1172.0,252.0,214.0,386.0,1113.0,160.0,5152.0,2672.0,18539.0,22019.0,8364.0,6160.0,39102.0,12014.0,9693.0,14273.0,53375.0,53375.0,56118.0,56118.0,1334.0,139155.0,880.0,2391.0,260.0,2530.0,5224.0,7117.0,154875.0,7896.0,154159.0,1563.0,1158.0,1094.0,158551.0
2004-03-28,4081.0,7239.0,1426.0,1439.0,2338.0,4343.0,227.0,682.0,465.0,894.0,2771.0,1467.0,4263.0,502.0,5593.0,6116.0,15440.0,17143.0,1601.0,22154.0,11292.0,10954.0,583.0,73226.0,964.0,85412.0,46094.0,1316.0,1308.0,48136.0,1598.0,50397.0,202.0,2403.0,57885.0,58298.0,345.0,309.0,337.0,1081.0,1028.0,678.0,2061.0,212.0,969.0,386.0,1170.0,2364.0,4153.0,493.0,506.0,1391.0,554.0,1827.0,779.0,1540.0,2414.0,3936.0,1523.0,232.0,2480.0,2497.0,2149.0,2111.0,713.0,5206.0,150.0,651.0,8409.0,51.0,73.0,447.0,941.0,367.0,5245.0,835.0,1048.0,546.0,809.0,942.0,207.0,163.0,302.0,879.0,156.0,4734.0,2274.0,18048.0,21480.0,8479.0,5491.0,38133.0,11746.0,8680.0,14190.0,52323.0,52323.0,53978.0,53978.0,1101.0,128231.0,626.0,1723.0,210.0,2063.0,4770.0,6515.0,145045.0,7822.0,144654.0,1459.0,1072.0,1025.0,149543.0
2004-03-29,4012.0,7161.0,1420.0,1424.0,2314.0,4341.0,221.0,664.0,438.0,840.0,2713.0,1440.0,4174.0,488.0,5439.0,6058.0,15218.0,16902.0,1570.0,21801.0,10791.0,11107.0,588.0,72807.0,945.0,85256.0,73120.0,1377.0,1299.0,74685.0,1634.0,75481.0,206.0,2429.0,79036.0,77916.0,349.0,312.0,335.0,1081.0,1019.0,676.0,1985.0,219.0,949.0,393.0,1157.0,2139.0,3673.0,488.0,495.0,1361.0,561.0,1765.0,740.0,1529.0,2302.0,3755.0,1505.0,186.0,2386.0,2381.0,2023.0,1980.0,739.0,5087.0,150.0,580.0,8262.0,51.0,72.0,448.0,870.0,377.0,4423.0,786.0,1045.0,617.0,846.0,895.0,205.0,136.0,249.0,783.0,153.0,4110.0,1948.0,16857.0,20177.0,8362.0,4863.0,36292.0,11175.0,8262.0,13590.0,49882.0,49882.0,50999.0,50999.0,941.0,120028.0,519.0,1362.0,177.0,1484.0,4378.0,5892.0,132398.0,7790.0,131501.0,1404.0,1049.0,1018.0,135403.0
2004-03-30,3936.0,7090.0,1472.0,1411.0,2293.0,4386.0,216.0,643.0,408.0,792.0,2656.0,1495.0,4169.0,486.0,5350.0,6013.0,15009.0,16663.0,1545.0,21521.0,10798.0,11174.0,605.0,72246.0,928.0,84741.0,69925.0,1418.0,1311.0,72823.0,1698.0,75515.0,221.0,2583.0,82488.0,82650.0,359.0,328.0,337.0,1163.0,1022.0,720.0,1988.0,229.0,951.0,418.0,1166.0,2054.0,3338.0,486.0,491.0,1339.0,545.0,1710.0,716.0,1469.0,2171.0,3549.0,1503.0,209.0,2319.0,2290.0,1911.0,1858.0,758.0,4975.0,150.0,547.0,8227.0,50.0,70.0,452.0,855.0,381.0,3710.0,787.0,1090.0,687.0,884.0,921.0,211.0,120.0,224.0,785.0,152.0,3881.0,1815.0,15901.0,18954.0,8106.0,4365.0,33998.0,10919.0,8237.0,13240.0,47237.0,47237.0,48172.0,48172.0,850.0,135686.0,495.0,1213.0,154.0,1178.0,4133.0,5464.0,146432.0,7766.0,144869.0,1371.0,1053.0,1029.0,147228.0
2004-03-31,3857.0,7014.0,1480.0,1405.0,2247.0,4425.0,211.0,624.0,379.0,750.0,2551.0,1548.0,4112.0,482.0,5319.0,6007.0,14880.0,16490.0,1523.0,21259.0,10882.0,11232.0,599.0,71570.0,912.0,84236.0,69349.0,1443.0,1313.0,72126.0,1707.0,74582.0,223.0,2720.0,81035.0,81058.0,352.0,328.0,331.0,1167.0,1021.0,728.0,2016.0,233.0,960.0,439.0,1161.0,2026.0,3149.0,488.0,487.0,1318.0,535.0,1654.0,696.0,1406.0,2077.0,3386.0,1512.0,178.0,2272.0,2222.0,1818.0,1753.0,773.0,4860.0,150.0,542.0,8076.0,49.0,69.0,448.0,817.0,368.0,3158.0,781.0,1126.0,758.0,923.0,940.0,214.0,110.0,212.0,726.0,153.0,3837.0,1794.0,15662.0,18534.0,7788.0,3970.0,32404.0,10815.0,8218.0,13119.0,45522.0,45522.0,46392.0,46392.0,799.0,133028.0,488.0,1150.0,137.0,1043.0,3955.0,5177.0,145272.0,7736.0,144387.0,1340.0,1025.0,1028.0,148247.0
