, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-07-12, 34730, 39396, 6634, 6337, 4267, 20050, 124, 504, 618, 1758, 3000, 1970, 4969, 435, 6959, 23916, 36280, 40123, 2826, 39775, 3938, 4626, 5588, 211, 8571, 249224, 250945, 9471, 4246, 264440, 6614, 271208, 1454, 8323, 280848, 280774, 381, 434, 576, 1907, 158, 3874, 296, 1527, 1161, 2442, 2394, 3394, 650, 402, 1117, 1040, 778, 1473, 4580, 5463, 7049, 12183, 31, 4770, 3549, 723, 402, 32, 2323, 3502, 54, 7996, 428, 495, 533, 213, 154, 144, 632, 4470, 1256, 910, 9, 114, 0, 50, 656, 179, 2620, 298, 12107, 12918, 13077, 2374, 32145, 7763, 4708, 19073, 51218, 51218, 51411, 51411, 64, 337144, 82, 90, 5, 123, 342, 601, 340426, 4780, 341437, 1627, 607, 1078, 345384
2012-07-13, 33352, 39197, 6352, 5964, 4096, 19044, 124, 484, 587, 1700, 2911, 1868, 4778, 416, 6676, 23110, 34963, 38705, 2490, 38033, 3784, 4463, 5419, 208, 8020, 243703, 249997, 9125, 4070, 263816, 6918, 271498, 1489, 8168, 281382, 281559, 383, 449, 570, 2004, 150, 3844, 268, 1490, 1148, 2382, 2282, 3520, 652, 403, 1257, 1057, 762, 1462, 4430, 5285, 6971, 11787, 29, 5766, 4535, 1194, 753, 32, 2163, 3502, 49, 8002, 408, 476, 510, 247, 144, 152, 609, 4442, 1481, 1192, 9, 113, 0, 1, 630, 172, 2543, 300, 12274, 13022, 12590, 2299, 31549, 6352, 4702, 17917, 49467, 47132, 47320, 47320, 63, 334922, 81, 86, 5, 141, 332, 590, 337044, 4726, 337787, 1596, 600, 1068, 341208
2012-07-14, 30895, 37284, 6090, 5661, 3831, 17671, 116, 476, 549, 1644, 2795, 1722, 4517, 400, 6402, 21817, 33551, 37177, 2158, 36217, 3646, 4316, 5263, 205, 7519, 238715, 244997, 8917, 3924, 258379, 6816, 266046, 1473, 7708, 274928, 275204, 364, 439, 556, 1941, 143, 3834, 246, 1403, 1085, 2271, 2179, 3393, 628, 334, 1147, 1076, 886, 1343, 4285, 5107, 6779, 11390, 28, 5424, 4157, 1402, 1175, 32, 2527, 3501, 46, 8007, 392, 461, 491, 225, 136, 164, 584, 4411, 1462, 1223, 9, 111, 0, 1, 576, 164, 2462, 297, 12460, 13218, 12081, 2226, 30856, 5684, 4472, 16952, 47808, 47198, 47380, 47380, 55, 329208, 80, 82, 4, 147, 326, 567, 331879, 4692, 332730, 1538, 568, 1013, 336416
2012-07-15, 29908, 34374, 5780, 5373, 3545, 16635, 106, 460, 528, 1590, 2702, 1603, 4304, 374, 6087, 20445, 31808, 35279, 1838, 34138, 3514, 4179, 5117, 197, 7051, 234876, 239997, 8642, 3720, 252968, 6429, 260608, 1436, 7125, 268488, 268746, 358, 436, 546, 1907, 136, 3820, 226, 1312, 1050, 2152, 2043, 3286, 622, 283, 1086, 1072, 842, 1255, 4180, 4973, 6608, 10994, 26, 5072, 3846, 1133, 945, 32, 2646, 3185, 45, 8012, 379, 450, 476, 208, 131, 157, 567, 4382, 1442, 1208, 8, 108, 0, 1, 572, 158, 2380, 294, 12397, 13155, 11599, 2155, 30176, 5411, 4176, 16640, 46816, 46816, 46992, 46992, 44, 323018, 80, 78, 4, 156, 320, 548, 325694, 4671, 326523, 1497, 560, 993, 330118
2012-07-16, 28801, 32732, 5351, 5046, 3284, 15634, 94, 438, 511, 1540, 2614, 1517, 4130, 358, 5838, 19346, 30112, 33428, 1603, 32125, 3388, 4044, 4975, 190, 6616, 232854, 234997, 8249, 3490, 247438, 6066, 255047, 1394, 6625, 262430, 262682, 336, 417, 535, 1833, 129, 3815, 208, 1243, 993, 2040, 1917, 3162, 616, 232, 1000, 1060, 778, 1200, 4082, 4848, 6460, 10756, 25, 4622, 3407, 741, 594, 32, 2386, 1715, 45, 8006, 367, 440, 461, 190, 124, 146, 549, 4363, 1382, 1169, 9, 108, 0, 1, 524, 152, 2306, 293, 12330, 13062, 11157, 2088, 29536, 5184, 3869, 16402, 45937, 45937, 46107, 46107, 35, 315778, 78, 75, 4, 165, 312, 530, 318231, 4658, 319053, 1464, 542, 984, 322629
2012-07-17, 27750, 32606, 4977, 4794, 3072, 14624, 88, 418, 500, 1494, 2528, 1433, 3962, 340, 5613, 17986, 28634, 31794, 1608, 30595, 3258, 3917, 4840, 183, 6206, 227840, 229997, 7796, 3267, 241794, 5786, 249361, 1342, 6210, 256336, 256591, 319, 395, 522, 1733, 122, 3816, 193, 1177, 934, 1930, 1800, 3040, 610, 221, 984, 1041, 723, 1159, 3995, 4734, 6315, 10717, 25, 4439, 3176, 387, 222, 32, 2082, 1400, 42, 7688, 355, 426, 448, 177, 120, 143, 534, 4349, 1299, 1097, 8, 106, 0, 1, 514, 146, 2281, 293, 12243, 12964, 10764, 2026, 28954, 4981, 3616, 16188, 45142, 45142, 45307, 45307, 29, 308762, 78, 73, 3, 166, 301, 507, 311148, 4651, 311982, 1418, 529, 959, 315460
2012-07-18, 26862, 32499, 4714, 4584, 2902, 13963, 85, 409, 490, 1448, 2453, 1366, 3819, 327, 5405, 17050, 27106, 30098, 1634, 29076, 3131, 3790, 4705, 178, 5824, 224154, 224919, 7472, 3112, 236139, 5676, 243658, 1290, 5845, 250262, 250515, 303, 377, 512, 1664, 116, 3818, 180, 1114, 895, 1822, 1681, 2924, 611, 204, 982, 1021, 720, 1133, 3949, 4662, 6206, 10686, 23, 4452, 3185, 302, 78, 32, 1840, 1400, 38, 6815, 346, 415, 438, 172, 116, 145, 522, 4335, 1216, 1017, 8, 104, 0, 1, 557, 141, 2286, 287, 12068, 12823, 10416, 1966, 28426, 4794, 3428, 15992, 44418, 44418, 44578, 44578, 23, 301801, 77, 72, 3, 164, 288, 485, 304162, 4651, 305038, 1394, 524, 960, 308447
2012-07-19, 26020, 32273, 4472, 4426, 2762, 13306, 80, 398, 478, 1405, 2387, 1310, 3698, 315, 5232, 16129, 25763, 28607, 1654, 27742, 3014, 3673, 4575, 175, 4998, 216104, 217095, 7232, 2972, 228188, 5511, 235988, 1239, 5514, 242706, 243089, 290, 364, 503, 1617, 111, 3827, 168, 1062, 870, 1727, 1579, 2813, 607, 177, 931, 992, 704, 1102, 3899, 4590, 6112, 10654, 22, 4505, 3250, 358, 114, 32, 1746, 1400, 36, 6393, 336, 403, 425, 164, 110, 149, 505, 4319, 1134, 916, 8, 103, 0, 1, 515, 136, 2290, 278, 11282, 12181, 10099, 1906, 27942, 4622, 3280, 15814, 43756, 43756, 43910, 43910, 15, 294694, 77, 70, 3, 162, 280, 464, 297150, 4645, 298071, 1380, 525, 966, 301482
2012-07-20, 25308, 32297, 4290, 4330, 2641, 13007, 74, 386, 466, 1367, 2324, 1257, 3581, 303, 5070, 15490, 24404, 27098, 1616, 26392, 2900, 3594, 4461, 170, 4936, 212995, 212725, 6953, 2795, 222752, 5267, 229815, 1194, 5269, 235441, 235605, 282, 354, 498, 1558, 106, 3843, 157, 1018, 834, 1644, 1504, 2716, 601, 166, 920, 972, 670, 1071, 3853, 4527, 6024, 10633, 22, 4537, 3302, 439, 203, 32, 1783, 1400, 34, 6405, 325, 390, 414, 154, 106, 147, 487, 4303, 1051, 830, 8, 102, 0, 1, 472, 130, 2286, 276, 10430, 11246, 9807, 1851, 27490, 4462, 3135, 16164, 43654, 43654, 43803, 43803, 10, 285642, 77, 68, 2, 164, 272, 448, 288327, 4644, 289359, 1357, 520, 954, 292912
2012-07-21, 24740, 32234, 4124, 4066, 2527, 12572, 69, 373, 454, 1329, 2259, 1210, 3470, 291, 4916, 15020, 23256, 25823, 1560, 25186, 2792, 3569, 4443, 164, 4857, 213269, 213134, 6638, 2616, 222688, 5058, 229635, 1147, 5006, 234722, 234742, 266, 335, 490, 1488, 100, 3858, 148, 962, 799, 1551, 1430, 2638, 600, 164, 934, 959, 673, 1049, 3819, 4490, 5972, 10630, 22, 4585, 3356, 508, 282, 31, 1889, 1400, 34, 6470, 316, 380, 404, 150, 102, 143, 471, 4288, 968, 750, 8, 101, 0, 1, 450, 126, 2294, 272, 10186, 10850, 9542, 1797, 25384, 4307, 3004, 16687, 42072, 42072, 42218, 42218, 9, 281079, 76, 68, 2, 167, 266, 435, 282758, 4646, 283636, 1334, 509, 949, 286710
2012-07-22, 24215, 32153, 3927, 3790, 2425, 12036, 63, 359, 444, 1296, 2199, 1171, 3370, 281, 4772, 14408, 22392, 24860, 1504, 24202, 2690, 3466, 4340, 158, 4562, 211356, 211464, 6302, 2460, 220688, 4780, 227756, 1086, 4702, 232822, 232935, 247, 314, 484, 1408, 96, 3867, 140, 910, 758, 1460, 1342, 2567, 598, 149, 907, 940, 685, 1027, 3781, 4446, 5915, 10627, 22, 4678, 3458, 606, 379, 32, 2009, 1400, 35, 6538, 309, 371, 394, 141, 100, 146, 464, 4273, 885, 670, 8, 100, 0, 1, 456, 122, 2306, 274, 10199, 10814, 9296, 1750, 24311, 4162, 2900, 16534, 40845, 40845, 40985, 40985, 10, 278069, 76, 66, 2, 170, 258, 422, 279720, 4640, 280623, 1305, 498, 930, 283622
2012-07-23, 23638, 31454, 3747, 3567, 2330, 11566, 58, 344, 434, 1261, 2138, 1132, 3270, 273, 4641, 13782, 21629, 24014, 1451, 23391, 2594, 3366, 4231, 154, 4286, 208514, 208669, 5953, 2324, 217456, 4532, 224522, 1036, 4428, 229405, 229556, 235, 299, 491, 1346, 92, 3871, 133, 862, 726, 1386, 1252, 2489, 594, 132, 869, 924, 662, 1002, 3726, 4382, 5840, 10624, 21, 4768, 3566, 734, 512, 32, 2134, 1400, 36, 6607, 301, 362, 386, 137, 96, 150, 457, 4258, 813, 587, 8, 99, 0, 1, 432, 118, 2319, 276, 10229, 10826, 9055, 1702, 24002, 4027, 2784, 16394, 40396, 40396, 40534, 40534, 6, 274819, 75, 66, 1, 169, 252, 405, 276641, 4637, 277600, 1282, 491, 922, 280586
2012-07-24, 23080, 27027, 3598, 3400, 2240, 11213, 50, 330, 424, 1230, 2080, 1100, 3181, 264, 4516, 13266, 20818, 23114, 1398, 22542, 2501, 3272, 4127, 150, 4024, 204611, 205068, 5594, 2207, 213512, 4470, 220670, 1002, 4253, 225514, 225698, 226, 287, 503, 1306, 88, 3877, 127, 820, 706, 1326, 1183, 2412, 592, 112, 826, 905, 622, 982, 3683, 4333, 5761, 10621, 20, 4820, 3640, 849, 643, 32, 2282, 1400, 34, 6675, 292, 350, 375, 131, 93, 148, 442, 4244, 747, 517, 8, 97, 0, 1, 430, 114, 2304, 276, 10252, 10833, 8824, 1654, 23712, 3896, 2686, 16258, 39971, 39971, 40104, 40104, 7, 270744, 75, 64, 1, 168, 241, 386, 272639, 4626, 273648, 1266, 488, 921, 276648
