, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-06-14, 22270, , , 5744, , , , , 825, , , , , 366, 10386, , 31808, , 1496, , , 3220, , 138, 150406, , , , 4217, 3148, 132960, , 136770, , 4113, 142094, 142584, , , , , 124, 2635, , , 544, 1533, 524, , , , , 1868, 2077, , , , 15843, , 60, 9073, 8460, 4983, , 108, , 1375, , 6846, , 931, , 918, , 429, , , , 2904, 28, , , 90, , , , 474, 14010, , 21901, 2874, , 9176, , 13726, , , , , 55, 193352, , 83, 4, 66, 358, 697, , 4609, 185410, 1439, , 1102, 
2016-06-15, 20438, , , 5376, , , , , 810, , , , , 364, 9566, , 30630, , 1486, , , 3091, , 152, 143226, , , , 3820, 2960, 137251, , 140172, , 3987, 143798, 143652, , , , , 121, 2666, , , 529, 1515, 592, , , , , 1790, 1796, , , , 15107, , 56, 8555, 7816, 4442, , 112, , 1000, , 6900, , 946, , 935, , 429, , , , 3027, 33, , , 356, , , , 455, 14582, , 20891, 2765, , 8603, , 13771, , , , , 61, 203372, , 82, 4, 84, 351, 689, , 4658, 199188, 1364, , 1070, 
2016-06-16, 19298, , , 4765, , , , , 806, , , , , 335, 8919, , 28664, , 1463, , , 2956, , 132, 137267, , , , 3481, 2798, 136856, , 139524, , 3708, 143403, 143459, , , , , 112, 2587, , , 446, 1489, 454, , , , , 1647, 1579, , , , 14556, , 52, 8263, 7355, 3906, , 106, , 1000, , 6725, , 919, , 910, , 432, , , , 3026, 28, , , 357, , , , 430, 14810, , 20063, 2667, , 8514, , 13277, , , , , 64, 199909, , 82, 2, 77, 345, 694, , 4649, 198607, 1320, , 1071, 
2016-06-17, 17934, , , 4472, , , , , 766, , , , , 336, 9157, , 27359, , 1450, , , 2860, , 134, 135759, , , , 3119, 2634, 133352, , 136492, , 3436, 140825, 141058, , , , , 105, 2545, , , 446, 1423, 328, , , , , 1554, 1398, , , , 13747, , 50, 8086, 7050, 3567, , 94, , 1000, , 6357, , 884, , 868, , 431, , , , 2992, 24, , , 335, , , , 413, 14712, , 19334, 2577, , 8628, , 13465, , , , , 71, 197634, , 80, 2, 89, 349, 712, , 4640, 198105, 1280, , 1026, 
2016-06-18, 16852, , , 4152, , , , , 698, , , , , 310, 9030, , 27184, , 1440, , , 2762, , 126, 135575, , , , 2785, 2491, 127826, , 130064, , 3239, 133522, 133672, , , , , 101, 2500, , , 448, 1339, 156, , , , , 1489, 1218, , , , 13112, , 48, 7952, 6801, 3331, , 81, , 1000, , 6190, , 844, , 810, , 402, , , , 2963, 18, , , 300, , , , 386, 14197, , 18453, 2498, , 8266, , 13005, , , , , 67, 191522, , 77, 0, 94, 330, 704, , 4630, 195259, 1246, , 989, 
2016-06-19, 16318, , , 4000, , , , , 654, , , , , 291, 8338, , 26258, , 1429, , , 2674, , 118, 137079, , , , 2544, 2364, 130348, , 132370, , 3219, 135262, 135156, , , , , 95, 2452, , , 430, 1265, 9, , , , , 1430, 1036, , , , 12647, , 46, 7890, 6616, 3140, , 66, , 1000, , 6119, , 819, , 756, , 382, , , , 2917, 13, , , 248, , , , 370, 13626, , 17560, 2423, , 7561, , 11964, , , , , 62, 185380, , 72, 0, 96, 310, 661, , 4622, 189792, 1210, , 959, 
2016-06-20, 16046, , , 3822, , , , , 621, , , , , 280, 7754, , 25067, , 1418, , , 2586, , 113, 134251, , , , 2325, 2242, 132958, , 135167, , 3360, 138146, 138020, , , , , 90, 2412, , , 442, 1207, 0, , , , , 1375, 923, , , , 12259, , 44, 7910, 6517, 3030, , 50, , 1000, , 6050, , 799, , 696, , 381, , , , 2865, 7, , , 209, , , , 354, 13264, , 16741, 2350, , 6920, , 10980, , , , , 54, 184896, , 70, 0, 90, 292, 625, , 4610, 190576, 1181, , 936, 
2016-06-21,15796.0,8926.0,3721.0,3988.0,3820.0,9762.0,247.0,718.0,610.0,1516.0,3055.0,2541.0,5595.0,276.0,7286.0,12152.0,24106.0,22562.0,1421.0,25245.0,2606.0,2508.0,3477.0,114.0,132256.0,4782.0,132090.0,121874.0,2120.0,2130.0,135464.0,1725.0,137801.0,521.0,3621.0,141088.0,140973.0,183.0,129.0,298.0,683.0,86.0,2430.0,182.0,885.0,444.0,1154.0,0.0,1732.0,458.0,240.0,810.0,1318.0,870.0,1716.0,6908.0,8864.0,11890.0,13797.0,42.0,7999.0,6513.0,3006.0,3330.0,42.0,5674.0,1000.0,580.0,5986.0,673.0,779.0,768.0,628.0,160.0,381.0,917.0,4994.0,2012.0,2802.0,8.0,82.0,0.0,150.0,650.0,274.0,2257.0,343.0,12944.0,13961.0,16028.0,2268.0,32359.0,6442.0,3500.0,10267.0,44018.0,44022.0,44154.0,44170.0,52.0,185562.0,78.0,68.0,0.0,83.0,278.0,598.0,176338.0,4604.0,192193.0,1163.0,512.0,918.0,178937.0
2016-06-22,15708.0,8852.0,3708.0,3876.0,3925.0,9972.0,235.0,686.0,588.0,1456.0,2902.0,2271.0,5174.0,261.0,6917.0,11808.0,23279.0,21982.0,1400.0,24857.0,2476.0,2434.0,3328.0,108.0,130978.0,4241.0,125271.0,124998.0,1930.0,2024.0,134829.0,1811.0,137606.0,586.0,3686.0,141491.0,141542.0,164.0,116.0,305.0,603.0,82.0,2475.0,164.0,826.0,472.0,1107.0,0.0,1612.0,458.0,196.0,781.0,1260.0,850.0,1633.0,6459.0,8232.0,11558.0,13824.0,40.0,8148.0,6660.0,3113.0,3116.0,35.0,5536.0,1000.0,555.0,5924.0,650.0,760.0,731.0,580.0,154.0,381.0,859.0,4893.0,1578.0,2764.0,8.0,79.0,0.0,122.0,608.0,262.0,2196.0,328.0,12634.0,13479.0,15347.0,2198.0,30940.0,6160.0,3263.0,9744.0,41962.0,41966.0,42092.0,42107.0,48.0,186125.0,76.0,65.0,0.0,75.0,265.0,574.0,177991.0,4595.0,192732.0,1164.0,524.0,908.0,181616.0
2016-06-23,15666.0,8750.0,3766.0,3622.0,3754.0,9950.0,222.0,653.0,554.0,1399.0,2767.0,2068.0,4836.0,251.0,6551.0,11896.0,22287.0,21553.0,1393.0,24067.0,2358.0,2362.0,3224.0,106.0,129370.0,3972.0,124014.0,124998.0,1762.0,1922.0,132814.0,1637.0,135638.0,570.0,3578.0,139491.0,139581.0,152.0,104.0,313.0,511.0,79.0,2520.0,150.0,775.0,482.0,1064.0,0.0,1496.0,458.0,152.0,752.0,1223.0,832.0,1556.0,6106.0,7670.0,11306.0,13854.0,38.0,8314.0,6840.0,3315.0,3035.0,34.0,5310.0,1000.0,532.0,5864.0,629.0,742.0,696.0,559.0,147.0,381.0,810.0,4791.0,1390.0,2783.0,8.0,77.0,0.0,132.0,570.0,250.0,2120.0,320.0,12445.0,12968.0,14718.0,2133.0,29871.0,5853.0,3079.0,9308.0,40217.0,40222.0,40338.0,40353.0,43.0,183838.0,75.0,62.0,0.0,82.0,257.0,552.0,180181.0,4585.0,190785.0,1171.0,524.0,918.0,183867.0
