, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-03-11,3152.0,5265.0,765.0,502.0,870.0,5815.0,230.0,850.0,180.0,475.0,1612.0,812.0,2420.0,170.0,3062.0,7770.0,14188.0,15868.0,885.0,16468.0,4800.0,5375.0,7082.0,160.0,87470.0,400.0,95465.0,105000.0,820.0,380.0,106160.0,875.0,108145.0,110.0,1218.0,113698.0,113712.0,188.0,152.0,415.0,248.0,272.0,1890.0,162.0,455.0,242.0,1260.0,3598.0,4615.0,370.0,332.0,962.0,340.0,1115.0,450.0,1260.0,1465.0,2250.0,2460.0,50.0,3020.0,3088.0,2920.0,2832.0,180.0,5572.0,4560.0,152.0,11145.0,70.0,140.0,140.0,102.0,60.0,2480.0,312.0,1490.0,695.0,1402.0,1155.0,185.0,462.0,1418.0,275.0,60.0,1570.0,2360.0,18810.0,21568.0,3865.0,3232.0,31292.0,9022.0,4715.0,24560.0,55852.0,55852.0,58240.0,58240.0,1340.0,179160.0,312.0,725.0,610.0,1865.0,4072.0,4890.0,191680.0,8835.0,196835.0,3488.0,2430.0,2055.0,204650.0
2011-03-12,3135.0,5252.0,758.0,492.0,850.0,5568.0,238.0,838.0,180.0,470.0,1548.0,832.0,2382.0,162.0,2955.0,7292.0,13912.0,15562.0,910.0,16560.0,6232.0,5368.0,7465.0,178.0,84182.0,400.0,93805.0,105000.0,818.0,380.0,106152.0,855.0,108085.0,110.0,1190.0,113352.0,113368.0,172.0,182.0,465.0,290.0,302.0,1938.0,150.0,450.0,242.0,1262.0,3620.0,4662.0,370.0,330.0,960.0,335.0,1080.0,450.0,1260.0,1465.0,2250.0,2460.0,50.0,2965.0,3008.0,2858.0,2798.0,180.0,5582.0,4565.0,185.0,11165.0,70.0,140.0,140.0,115.0,60.0,2588.0,355.0,1605.0,762.0,1458.0,1078.0,178.0,415.0,1265.0,282.0,60.0,1790.0,2778.0,19775.0,22595.0,3832.0,3212.0,31148.0,8702.0,5205.0,24580.0,55730.0,55730.0,57858.0,57858.0,1352.0,177238.0,342.0,850.0,585.0,2125.0,3872.0,4938.0,190085.0,8470.0,194868.0,3352.0,2310.0,1950.0,202728.0
2011-03-13,3120.0,5260.0,750.0,482.0,830.0,5558.0,240.0,850.0,180.0,460.0,1540.0,848.0,2385.0,160.0,2930.0,7172.0,13618.0,15240.0,955.0,16460.0,7148.0,5492.0,7622.0,258.0,76825.0,400.0,86142.0,105000.0,810.0,370.0,106145.0,850.0,108030.0,108.0,1175.0,113022.0,113032.0,162.0,198.0,472.0,348.0,312.0,1950.0,145.0,450.0,250.0,1260.0,3525.0,4650.0,370.0,330.0,960.0,338.0,1070.0,450.0,1268.0,1470.0,2250.0,2465.0,50.0,2935.0,2958.0,2795.0,2750.0,180.0,5555.0,4570.0,220.0,11200.0,70.0,140.0,140.0,135.0,52.0,3150.0,372.0,1705.0,835.0,1525.0,940.0,202.0,360.0,820.0,318.0,60.0,1982.0,2885.0,19965.0,22938.0,3845.0,2985.0,31725.0,8458.0,5268.0,24485.0,56212.0,56212.0,58022.0,58022.0,1375.0,177320.0,358.0,955.0,515.0,2390.0,3435.0,4465.0,189938.0,8178.0,194388.0,3235.0,2320.0,1935.0,202020.0
2011-03-14,3105.0,5272.0,740.0,472.0,812.0,5545.0,250.0,878.0,178.0,458.0,1550.0,855.0,2405.0,160.0,2938.0,7192.0,13512.0,15120.0,990.0,16442.0,7672.0,5675.0,7822.0,330.0,76258.0,410.0,84835.0,105000.0,810.0,370.0,106140.0,905.0,107975.0,100.0,1218.0,112742.0,112752.0,158.0,198.0,458.0,372.0,332.0,1960.0,140.0,448.0,262.0,1255.0,3388.0,4540.0,370.0,330.0,960.0,340.0,1065.0,445.0,1270.0,1462.0,2250.0,2470.0,50.0,2928.0,2928.0,2758.0,2728.0,185.0,5525.0,4570.0,235.0,11218.0,70.0,140.0,140.0,155.0,50.0,3545.0,375.0,1795.0,908.0,1585.0,878.0,210.0,332.0,638.0,325.0,60.0,2095.0,2740.0,19795.0,22645.0,3900.0,2780.0,31355.0,8288.0,5338.0,24392.0,55748.0,55748.0,57485.0,57485.0,1442.0,176720.0,355.0,992.0,470.0,2615.0,3300.0,4125.0,189275.0,7955.0,193540.0,3165.0,2170.0,1915.0,201055.0
2011-03-15,3092.0,5305.0,732.0,462.0,795.0,5535.0,250.0,880.0,170.0,450.0,1568.0,868.0,2432.0,155.0,2965.0,7240.0,13525.0,15140.0,1020.0,16508.0,7958.0,5888.0,8032.0,370.0,75778.0,428.0,84632.0,105000.0,828.0,365.0,106140.0,940.0,107925.0,100.0,1268.0,112485.0,112498.0,150.0,192.0,428.0,382.0,350.0,1970.0,140.0,440.0,268.0,1255.0,3270.0,4390.0,370.0,330.0,960.0,340.0,1060.0,440.0,1270.0,1460.0,2250.0,2475.0,50.0,2920.0,2900.0,2732.0,2720.0,190.0,5515.0,4570.0,250.0,11225.0,70.0,140.0,140.0,175.0,50.0,3520.0,380.0,1878.0,980.0,1628.0,912.0,215.0,328.0,610.0,335.0,60.0,2155.0,2482.0,19552.0,22115.0,3962.0,2645.0,30852.0,8222.0,5535.0,24452.0,55300.0,55300.0,57005.0,57005.0,1482.0,175848.0,382.0,1242.0,508.0,2878.0,3258.0,4162.0,188582.0,7838.0,192725.0,3328.0,2072.0,1915.0,199995.0
2011-03-16,3078.0,5345.0,725.0,452.0,780.0,5525.0,255.0,852.0,172.0,450.0,1550.0,878.0,2430.0,150.0,2982.0,7315.0,13470.0,15088.0,1058.0,16682.0,8342.0,6098.0,8280.0,428.0,75328.0,458.0,84480.0,99375.0,865.0,360.0,101588.0,1048.0,104395.0,100.0,1328.0,109955.0,110262.0,150.0,210.0,442.0,432.0,400.0,1972.0,165.0,440.0,292.0,1262.0,3135.0,4240.0,370.0,330.0,958.0,348.0,1050.0,440.0,1278.0,1465.0,2252.0,2480.0,50.0,2915.0,2872.0,2712.0,2708.0,192.0,5515.0,4572.0,278.0,11248.0,70.0,140.0,140.0,190.0,50.0,3380.0,390.0,1970.0,1050.0,1685.0,1002.0,232.0,308.0,660.0,362.0,60.0,2225.0,2408.0,19540.0,21738.0,4028.0,2588.0,30488.0,8190.0,5815.0,24605.0,55090.0,55090.0,56860.0,56860.0,1520.0,174980.0,450.0,1308.0,515.0,3262.0,3202.0,4182.0,188110.0,7785.0,192198.0,3592.0,2002.0,1868.0,199558.0
2011-03-17,3062.0,5412.0,718.0,445.0,765.0,5518.0,260.0,855.0,180.0,440.0,1530.0,925.0,2452.0,150.0,2992.0,7388.0,13402.0,15018.0,1100.0,16932.0,8982.0,6335.0,8600.0,505.0,75108.0,488.0,84605.0,90000.0,905.0,360.0,91185.0,1125.0,93045.0,100.0,1382.0,97880.0,98215.0,140.0,228.0,450.0,465.0,412.0,2032.0,162.0,440.0,305.0,1270.0,3072.0,4102.0,370.0,332.0,960.0,358.0,1052.0,440.0,1280.0,1468.0,2260.0,2490.0,55.0,2910.0,2850.0,2675.0,2668.0,205.0,5512.0,4580.0,320.0,11262.0,70.0,132.0,140.0,210.0,55.0,3515.0,415.0,2085.0,1115.0,1742.0,1055.0,252.0,302.0,670.0,372.0,60.0,2330.0,2348.0,19725.0,21730.0,4112.0,2550.0,30555.0,8375.0,6160.0,24932.0,55485.0,55485.0,57378.0,57378.0,1615.0,168262.0,468.0,1298.0,490.0,3102.0,3170.0,4288.0,183195.0,7710.0,187555.0,3605.0,1850.0,1808.0,195660.0
2011-03-18,3048.0,5508.0,710.0,438.0,748.0,5510.0,265.0,865.0,180.0,440.0,1530.0,962.0,2492.0,150.0,3030.0,7445.0,13355.0,14965.0,1128.0,16898.0,9340.0,6605.0,8858.0,548.0,75192.0,518.0,84890.0,90000.0,945.0,360.0,91225.0,1095.0,92860.0,100.0,1388.0,96778.0,96788.0,140.0,230.0,438.0,478.0,428.0,2042.0,168.0,440.0,310.0,1280.0,2965.0,4038.0,370.0,330.0,958.0,365.0,1065.0,440.0,1280.0,1462.0,2270.0,2498.0,58.0,2928.0,2842.0,2645.0,2632.0,210.0,5472.0,4580.0,368.0,11278.0,70.0,130.0,140.0,230.0,60.0,3755.0,435.0,2180.0,1168.0,1790.0,1042.0,255.0,290.0,720.0,365.0,60.0,2420.0,2165.0,19778.0,21730.0,4215.0,2468.0,30600.0,8625.0,6302.0,25275.0,55878.0,55878.0,57685.0,57685.0,1618.0,160615.0,465.0,1260.0,540.0,3298.0,3032.0,4170.0,174158.0,7625.0,178250.0,3515.0,1780.0,1768.0,185850.0
2011-03-19,3045.0,5542.0,700.0,430.0,735.0,5510.0,270.0,872.0,180.0,432.0,1540.0,982.0,2518.0,150.0,3070.0,7482.0,13320.0,14932.0,1155.0,17028.0,9258.0,6870.0,9028.0,552.0,75142.0,548.0,85440.0,90000.0,985.0,375.0,91280.0,1115.0,92862.0,100.0,1410.0,96532.0,96542.0,140.0,265.0,500.0,515.0,495.0,2080.0,200.0,435.0,425.0,1300.0,2875.0,3978.0,370.0,325.0,950.0,368.0,1065.0,440.0,1280.0,1460.0,2270.0,2525.0,60.0,2942.0,2848.0,2630.0,2608.0,215.0,5448.0,4580.0,405.0,11278.0,70.0,130.0,140.0,245.0,60.0,3870.0,448.0,2202.0,1185.0,1812.0,1032.0,245.0,305.0,735.0,378.0,60.0,2472.0,2102.0,19832.0,21738.0,4312.0,2422.0,30555.0,8628.0,6320.0,25368.0,55925.0,55925.0,57578.0,57578.0,1520.0,159832.0,442.0,1162.0,488.0,3128.0,2912.0,4018.0,172870.0,7590.0,176770.0,3402.0,1775.0,1765.0,183898.0
2011-03-20,3080.0,5585.0,690.0,420.0,722.0,5518.0,270.0,885.0,180.0,430.0,1540.0,1018.0,2560.0,158.0,3108.0,7540.0,13312.0,14928.0,1182.0,17162.0,9395.0,7102.0,9215.0,612.0,73402.0,575.0,83960.0,90000.0,1015.0,418.0,91362.0,1158.0,92895.0,90.0,1468.0,96362.0,96372.0,142.0,290.0,518.0,570.0,540.0,2230.0,200.0,430.0,385.0,1315.0,2922.0,3952.0,370.0,325.0,948.0,378.0,1065.0,440.0,1280.0,1450.0,2275.0,2570.0,62.0,2975.0,2852.0,2618.0,2592.0,220.0,5420.0,4582.0,428.0,11265.0,70.0,130.0,140.0,260.0,60.0,3965.0,478.0,2242.0,1182.0,1800.0,1070.0,270.0,298.0,728.0,420.0,60.0,2572.0,2100.0,19902.0,21768.0,4410.0,2652.0,31002.0,8708.0,6530.0,25520.0,56525.0,56525.0,58118.0,58118.0,1460.0,159660.0,440.0,1115.0,450.0,2852.0,3038.0,4150.0,172300.0,7560.0,176135.0,3250.0,1725.0,1790.0,183092.0
2011-03-21,3135.0,5700.0,682.0,412.0,712.0,5520.0,278.0,890.0,180.0,430.0,1550.0,1065.0,2615.0,178.0,3190.0,7598.0,13340.0,14960.0,1208.0,17300.0,9562.0,7322.0,9310.0,690.0,73232.0,602.0,83720.0,90000.0,1032.0,472.0,91450.0,1170.0,92935.0,98.0,1488.0,96175.0,96185.0,148.0,288.0,488.0,578.0,550.0,2285.0,198.0,430.0,365.0,1288.0,2910.0,3995.0,370.0,318.0,930.0,380.0,1058.0,440.0,1270.0,1442.0,2280.0,2618.0,62.0,3018.0,2882.0,2620.0,2590.0,220.0,5402.0,4590.0,448.0,11245.0,70.0,122.0,140.0,278.0,60.0,4362.0,492.0,2272.0,1175.0,1770.0,1048.0,295.0,272.0,638.0,432.0,60.0,2692.0,2058.0,19935.0,21818.0,4542.0,2928.0,31720.0,8998.0,6802.0,25905.0,57618.0,57618.0,59162.0,59162.0,1428.0,160335.0,435.0,1082.0,408.0,2640.0,3132.0,4328.0,172758.0,7520.0,176518.0,3110.0,1632.0,1740.0,183168.0
2011-03-22,3182.0,5785.0,675.0,405.0,740.0,5530.0,280.0,882.0,182.0,420.0,1550.0,1102.0,2655.0,205.0,3275.0,7665.0,13395.0,15030.0,1228.0,17508.0,9708.0,7575.0,9452.0,728.0,73132.0,635.0,83818.0,90000.0,1048.0,530.0,91530.0,1178.0,92985.0,112.0,1518.0,95995.0,96002.0,148.0,295.0,512.0,595.0,575.0,2290.0,205.0,430.0,365.0,1255.0,2785.0,4010.0,370.0,310.0,905.0,388.0,1038.0,440.0,1260.0,1430.0,2275.0,2665.0,68.0,3050.0,2902.0,2632.0,2598.0,228.0,5395.0,4590.0,468.0,11225.0,70.0,120.0,140.0,292.0,68.0,4672.0,505.0,2322.0,1172.0,1738.0,1005.0,308.0,282.0,635.0,452.0,60.0,2775.0,2032.0,19855.0,21772.0,4725.0,3035.0,32102.0,9210.0,6955.0,26265.0,58370.0,58370.0,59830.0,59830.0,1420.0,161082.0,445.0,1085.0,385.0,2478.0,3125.0,4335.0,173370.0,7532.0,177148.0,3062.0,1598.0,1750.0,183535.0
2011-03-23,3225.0,5842.0,668.0,400.0,790.0,5535.0,280.0,890.0,190.0,420.0,1550.0,1155.0,2712.0,230.0,3350.0,7745.0,13455.0,15100.0,1265.0,17758.0,10080.0,7855.0,9720.0,770.0,73155.0,668.0,84150.0,90000.0,1060.0,585.0,91605.0,1228.0,93018.0,120.0,1568.0,95818.0,95825.0,148.0,330.0,575.0,635.0,595.0,2385.0,215.0,430.0,372.0,1228.0,2732.0,3962.0,370.0,305.0,898.0,398.0,1018.0,440.0,1262.0,1435.0,2288.0,2715.0,70.0,3075.0,2910.0,2632.0,2595.0,238.0,5398.0,4590.0,505.0,11218.0,70.0,120.0,140.0,305.0,70.0,4905.0,548.0,2412.0,1165.0,1730.0,908.0,322.0,282.0,628.0,572.0,68.0,2920.0,2185.0,20015.0,21872.0,4912.0,3272.0,32620.0,9435.0,7330.0,26625.0,59242.0,59242.0,60605.0,60605.0,1438.0,161512.0,472.0,1190.0,490.0,2475.0,3265.0,4468.0,173710.0,7585.0,177532.0,3085.0,1725.0,1850.0,184005.0
2011-03-24,3275.0,5922.0,660.0,390.0,828.0,5540.0,280.0,892.0,190.0,425.0,1562.0,1208.0,2772.0,262.0,3458.0,7805.0,13545.0,15202.0,1295.0,18040.0,10710.0,8152.0,10068.0,830.0,73280.0,700.0,84678.0,90000.0,1075.0,640.0,91680.0,1368.0,93050.0,128.0,1622.0,95655.0,95660.0,148.0,342.0,578.0,665.0,612.0,2475.0,228.0,435.0,380.0,1215.0,2725.0,3952.0,375.0,308.0,910.0,410.0,1022.0,440.0,1265.0,1445.0,2315.0,2768.0,75.0,3110.0,2928.0,2628.0,2588.0,248.0,5400.0,4592.0,545.0,11220.0,70.0,120.0,140.0,322.0,78.0,5285.0,568.0,2508.0,1162.0,1698.0,812.0,342.0,270.0,620.0,630.0,70.0,3098.0,2325.0,20322.0,22212.0,5125.0,3538.0,33548.0,9685.0,7875.0,27010.0,60558.0,60558.0,61942.0,61942.0,1462.0,162435.0,518.0,1278.0,475.0,2610.0,3458.0,4750.0,174798.0,7718.0,178710.0,3292.0,1858.0,1902.0,185332.0
2011-03-25,3315.0,6018.0,655.0,385.0,852.0,5548.0,280.0,905.0,190.0,438.0,1585.0,1250.0,2835.0,288.0,3560.0,7868.0,13650.0,15328.0,1318.0,18232.0,11248.0,8495.0,10428.0,845.0,73478.0,728.0,85298.0,90000.0,1090.0,700.0,91760.0,1408.0,93082.0,122.0,1652.0,95465.0,95475.0,148.0,330.0,530.0,660.0,618.0,2482.0,225.0,435.0,375.0,1200.0,2665.0,3972.0,380.0,312.0,925.0,422.0,1050.0,440.0,1260.0,1442.0,2342.0,2818.0,78.0,3172.0,2970.0,2640.0,2592.0,258.0,5408.0,4600.0,578.0,11218.0,70.0,120.0,140.0,330.0,80.0,5580.0,592.0,2535.0,1152.0,1685.0,775.0,350.0,348.0,648.0,602.0,70.0,3155.0,2322.0,20470.0,22490.0,5322.0,3625.0,34362.0,9845.0,8228.0,27265.0,61625.0,61625.0,63155.0,63155.0,1492.0,163670.0,570.0,1362.0,538.0,2685.0,3518.0,4938.0,176350.0,7810.0,180345.0,3332.0,1842.0,1932.0,187332.0
2011-03-26, 3355, 6070, 678, 380, 862, 5575, 280, 910, 190, 452, 1610, 1275, 2882, 295, 3630, 7915, 13702, 15390, 1342, 18305, 11222, 8858, 10725, 842, 73568, 758, 85795, 90000, 1090, 752, 91828, 1312, 93102, 120, 1628, 95215, 95228, 150, 328, 505, 635, 602, 2425, 222, 430, 368, 1152, 2545, 3928, 380, 305, 908, 430, 1065, 440, 1260, 1440, 2355, 2865, 80, 3245, 3025, 2672, 2618, 260, 5410, 4600, 592, 11198, 70, 112, 145, 330, 88, 5338, 630, 2662, 1102, 1640, 762, 355, 655, 750, 598, 72, 3122, 2318, 20462, 22562, 5482, 3652, 34715, 9848, 8245, 27278, 61998, 61998, 63540, 63540, 1478, 164208, 578, 1378, 495, 2792, 3400, 4862, 177108, 7750, 181088, 3120, 1785, 1882, 188062
2011-03-27, 3392, 6110, 690, 392, 878, 5622, 275, 902, 190, 462, 1620, 1290, 2908, 305, 3678, 7990, 13725, 15420, 1392, 18532, 11298, 9178, 11040, 865, 73538, 785, 86152, 90000, 1080, 795, 91875, 1290, 93105, 122, 1655, 94978, 94985, 148, 350, 555, 662, 625, 2398, 228, 430, 365, 1110, 2415, 3828, 380, 308, 912, 432, 1062, 440, 1258, 1440, 2362, 2910, 82, 3298, 3062, 2710, 2652, 265, 5430, 4600, 595, 11160, 70, 110, 150, 330, 90, 4938, 658, 2800, 1012, 1530, 752, 355, 708, 1340, 625, 75, 3092, 2280, 20560, 22680, 5615, 3845, 35018, 9902, 8448, 27340, 62360, 62360, 64005, 64005, 1450, 164212, 578, 1415, 560, 2842, 3335, 4732, 177012, 7672, 180922, 2982, 1842, 1888, 187768
2011-03-28, 3425, 6188, 698, 430, 902, 5678, 270, 892, 190, 472, 1620, 1330, 2950, 315, 3735, 8072, 13748, 15445, 1450, 18718, 11508, 9502, 11398, 902, 73635, 808, 86618, 90000, 1068, 828, 91900, 1340, 93088, 125, 1712, 94812, 94815, 145, 348, 560, 662, 635, 2465, 238, 438, 368, 1080, 2398, 3715, 380, 308, 930, 435, 1080, 440, 1260, 1440, 2372, 2955, 82, 3348, 3100, 2730, 2672, 268, 5448, 4600, 605, 11130, 70, 110, 150, 320, 90, 4728, 655, 2925, 930, 1422, 742, 355, 448, 1058, 625, 80, 3065, 2170, 20628, 22875, 5740, 3912, 35365, 10015, 8632, 27422, 62785, 62785, 64490, 64490, 1470, 164408, 562, 1362, 608, 2895, 3360, 4745, 177178, 7580, 180968, 2900, 1808, 1825, 187625
2011-03-29, 3458, 6245, 690, 458, 902, 5720, 270, 890, 190, 482, 1630, 1345, 2975, 310, 3780, 8132, 13765, 15475, 1492, 18770, 11420, 9820, 11715, 918, 73735, 832, 87102, 90000, 1060, 858, 91920, 1352, 93065, 130, 1722, 94790, 94790, 142, 338, 535, 645, 625, 2440, 240, 470, 362, 1060, 2342, 3668, 380, 305, 928, 435, 1095, 440, 1255, 1438, 2380, 2998, 85, 3418, 3168, 2765, 2698, 275, 5452, 4610, 610, 11095, 70, 110, 150, 318, 98, 4348, 668, 3030, 842, 1320, 718, 338, 335, 780, 575, 75, 3015, 2018, 20038, 22390, 5832, 3842, 35218, 10160, 8682, 27495, 62710, 62710, 64302, 64302, 1420, 164445, 532, 1275, 520, 2772, 3268, 4642, 177168, 7485, 180885, 2768, 1700, 1800, 187400
2011-03-30, 3478, 6255, 695, 475, 898, 5760, 270, 888, 190, 490, 1630, 1345, 2978, 312, 3792, 8172, 13760, 15472, 1542, 18962, 11180, 10055, 11908, 900, 73772, 860, 87390, 90000, 1060, 888, 91942, 1362, 93088, 130, 1720, 94802, 94800, 148, 342, 530, 660, 648, 2405, 245, 530, 370, 1088, 2258, 3630, 380, 295, 895, 435, 1080, 440, 1250, 1430, 2372, 3045, 88, 3475, 3228, 2818, 2745, 278, 5470, 4610, 600, 11048, 70, 110, 150, 348, 100, 3838, 680, 3150, 752, 1212, 695, 325, 355, 730, 610, 75, 2932, 1878, 19405, 21695, 5875, 3738, 34415, 10148, 8550, 27462, 61875, 61875, 63308, 63308, 1418, 163648, 555, 1250, 490, 2602, 3095, 4392, 176060, 7425, 179755, 2710, 1745, 1785, 186090
2011-03-31, 3508, 6338, 728, 508, 942, 5792, 265, 885, 192, 492, 1632, 1428, 3060, 340, 3875, 8280, 13790, 15508, 1610, 19302, 11892, 10255, 12120, 965, 73985, 905, 87848, 90000, 1052, 918, 91970, 1382, 93148, 132, 1770, 94898, 94888, 150, 382, 600, 735, 732, 2468, 258, 610, 378, 1158, 2308, 3625, 380, 285, 860, 442, 1032, 440, 1250, 1432, 2378, 3085, 92, 3500, 3258, 2852, 2778, 288, 5485, 4610, 608, 11008, 70, 102, 155, 358, 108, 3592, 735, 3320, 662, 1102, 705, 338, 502, 1025, 685, 80, 2962, 1805, 19150, 21268, 5960, 3918, 33960, 10175, 9028, 27718, 61675, 61675, 63192, 63192, 1520, 163090, 625, 1340, 445, 2570, 3068, 4472, 175102, 7508, 178830, 2902, 1945, 1840, 185248
2011-04-01, 3562, 6568, 802, 585, 1040, 5735, 260, 890, 202, 505, 1655, 1522, 3178, 378, 4060, 8388, 13948, 15690, 1670, 19645, 13058, 10580, 12412, 1015, 70650, 952, 87288, 93225, 1038, 945, 94605, 1495, 95205, 138, 1835, 96335, 96158, 155, 408, 618, 818, 805, 2632, 272, 695, 380, 1252, 2502, 3718, 385, 278, 848, 452, 1000, 442, 1262, 1448, 2422, 3132, 100, 3502, 3260, 2852, 2782, 310, 5498, 4610, 638, 10995, 70, 100, 160, 372, 115, 3712, 805, 3495, 578, 995, 725, 355, 300, 915, 738, 82, 3048, 1768, 19195, 21288, 6108, 4200, 34488, 10520, 9890, 28085, 62570, 62570, 63990, 63990, 1558, 163710, 675, 1472, 410, 2620, 3210, 4755, 175798, 7535, 179490, 2800, 1920, 1795, 186090
2011-04-02, 3618, 6810, 870, 662, 1145, 5878, 260, 885, 210, 535, 1695, 1575, 3268, 400, 4200, 8515, 14142, 15915, 1722, 20010, 13382, 10990, 12755, 1035, 57722, 1032, 74700, 98600, 1025, 988, 100615, 1592, 101765, 142, 1890, 103252, 103058, 160, 402, 580, 865, 825, 2748, 278, 792, 385, 1335, 2680, 3918, 392, 282, 855, 468, 992, 450, 1280, 1468, 2468, 3162, 102, 3522, 3280, 2848, 2772, 330, 5490, 4610, 678, 10992, 70, 100, 162, 380, 118, 4358, 845, 3650, 595, 928, 750, 368, 238, 938, 808, 85, 3100, 1732, 19022, 21148, 6280, 4370, 36438, 10990, 10345, 28705, 65142, 65142, 66420, 66420, 1572, 169562, 685, 1578, 405, 2690, 3505, 4968, 180578, 7468, 183928, 2605, 1762, 1725, 189692
2011-04-03, 3668, 6982, 890, 710, 1225, 5982, 260, 885, 210, 575, 1735, 1612, 3348, 420, 4322, 8788, 14290, 16085, 1778, 20350, 14202, 11400, 13122, 1032, 57712, 1140, 72862, 98600, 1015, 1035, 100650, 1610, 101928, 140, 1965, 103875, 103870, 168, 388, 555, 858, 788, 2790, 280, 880, 385, 1395, 2765, 4128, 400, 285, 880, 482, 1020, 450, 1332, 1522, 2508, 3185, 102, 3560, 3312, 2860, 2775, 348, 5495, 4620, 705, 10985, 70, 100, 165, 362, 120, 5175, 832, 3795, 680, 980, 795, 382, 195, 882, 902, 90, 3160, 1708, 19052, 21178, 6412, 4255, 36705, 11425, 11000, 29268, 65965, 65965, 67162, 67162, 1540, 175988, 640, 1572, 380, 2700, 3605, 5142, 188242, 7392, 191658, 2568, 1630, 1700, 197318
