, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-10-15,4842.0,5598.0,780.0,711.0,1145.0,3742.0,223.0,577.0,208.0,452.0,1293.0,777.0,2079.0,88.0,2733.0,3848.0,7857.0,8568.0,2137.0,10482.0,655.0,2587.0,47.0,55286.0,357.0,58749.0,65522.0,1012.0,437.0,65604.0,654.0,66425.0,92.0,742.0,64846.0,64156.0,135.0,63.0,188.0,243.0,488.0,35.0,1424.0,74.0,319.0,188.0,358.0,831.0,2720.0,446.0,447.0,971.0,407.0,1260.0,458.0,1419.0,1688.0,2639.0,2836.0,34.0,2065.0,2261.0,1830.0,2008.0,172.0,4651.0,0.0,55.0,7685.0,125.0,125.0,145.0,111.0,35.0,232.0,256.0,594.0,218.0,685.0,16.0,61.0,0.0,36.0,378.0,65.0,689.0,133.0,10579.0,11179.0,3923.0,589.0,13634.0,1431.0,866.0,4428.0,18062.0,18062.0,18101.0,18101.0,2.0,73012.0,42.0,47.0,8.0,180.0,115.0,252.0,99886.0,5059.0,102727.0,755.0,360.0,497.0,104716.0
2007-10-16,5156.0,5354.0,773.0,658.0,1320.0,3678.0,224.0,574.0,215.0,452.0,1283.0,811.0,2105.0,90.0,2679.0,3968.0,7851.0,8625.0,2542.0,11669.0,724.0,2562.0,53.0,60944.0,359.0,62440.0,65078.0,1016.0,454.0,66681.0,653.0,69187.0,99.0,908.0,70375.0,70437.0,177.0,109.0,199.0,478.0,492.0,39.0,1449.0,86.0,332.0,208.0,399.0,855.0,2744.0,447.0,439.0,972.0,410.0,1239.0,458.0,1411.0,1674.0,2621.0,2842.0,34.0,2082.0,2245.0,1767.0,1955.0,174.0,4617.0,0.0,53.0,7905.0,153.0,153.0,143.0,121.0,46.0,239.0,332.0,559.0,225.0,686.0,19.0,62.0,0.0,34.0,484.0,65.0,676.0,138.0,10344.0,11158.0,3902.0,586.0,13377.0,1436.0,918.0,2940.0,16317.0,16317.0,16358.0,16358.0,15.0,87204.0,42.0,56.0,18.0,186.0,145.0,283.0,87988.0,5122.0,90940.0,772.0,454.0,511.0,91646.0
2007-10-17,5929.0,5325.0,1023.0,701.0,1554.0,3879.0,221.0,586.0,251.0,484.0,1350.0,975.0,2334.0,95.0,2715.0,4356.0,7851.0,8675.0,2456.0,11921.0,1009.0,2577.0,63.0,62037.0,363.0,64875.0,65000.0,1007.0,473.0,66486.0,608.0,68778.0,91.0,980.0,69761.0,69761.0,227.0,163.0,209.0,562.0,503.0,63.0,1470.0,97.0,344.0,229.0,416.0,924.0,2753.0,472.0,477.0,1012.0,514.0,1250.0,477.0,1411.0,1688.0,2654.0,2848.0,35.0,2316.0,2425.0,1830.0,1933.0,185.0,4570.0,0.0,53.0,8237.0,233.0,233.0,145.0,163.0,52.0,313.0,448.0,532.0,218.0,694.0,21.0,64.0,0.0,34.0,679.0,74.0,715.0,172.0,10300.0,11017.0,4033.0,586.0,13230.0,1730.0,1140.0,3139.0,16369.0,16369.0,16413.0,16413.0,36.0,89083.0,43.0,66.0,31.0,190.0,242.0,361.0,91867.0,5147.0,95429.0,801.0,896.0,597.0,97329.0
2007-10-18,5961.0,5342.0,1003.0,767.0,1456.0,4057.0,218.0,599.0,338.0,483.0,1422.0,1016.0,2447.0,96.0,2918.0,4540.0,7972.0,8803.0,2369.0,12001.0,1206.0,2594.0,65.0,62016.0,400.0,65069.0,60000.0,1048.0,466.0,62543.0,588.0,65845.0,87.0,855.0,67795.0,68055.0,217.0,141.0,209.0,420.0,506.0,102.0,1473.0,86.0,342.0,214.0,417.0,970.0,2782.0,493.0,491.0,1044.0,590.0,1343.0,486.0,1398.0,1699.0,2931.0,2857.0,36.0,2444.0,2551.0,1976.0,2038.0,193.0,4621.0,0.0,53.0,8298.0,183.0,183.0,148.0,186.0,51.0,343.0,437.0,375.0,206.0,694.0,24.0,66.0,0.0,33.0,621.0,94.0,744.0,218.0,10677.0,11312.0,4167.0,587.0,13374.0,2135.0,1559.0,3548.0,16922.0,16922.0,16971.0,16971.0,41.0,89155.0,53.0,73.0,37.0,199.0,320.0,469.0,91906.0,5151.0,95427.0,801.0,983.0,712.0,97842.0
2007-10-19,5724.0,5357.0,825.0,723.0,1124.0,3878.0,222.0,618.0,429.0,488.0,1538.0,1017.0,2564.0,101.0,3040.0,4487.0,8166.0,9003.0,2282.0,12238.0,1150.0,2583.0,66.0,61829.0,437.0,64941.0,43750.0,1134.0,458.0,45866.0,585.0,49054.0,86.0,771.0,51524.0,52166.0,344.0,241.0,248.0,537.0,531.0,295.0,1589.0,114.0,354.0,283.0,421.0,1051.0,2845.0,475.0,489.0,1061.0,532.0,1438.0,474.0,1378.0,1662.0,2816.0,2862.0,37.0,2583.0,2670.0,2044.0,2143.0,194.0,4741.0,0.0,54.0,8210.0,131.0,131.0,149.0,198.0,57.0,306.0,402.0,157.0,191.0,713.0,29.0,67.0,0.0,32.0,1082.0,123.0,766.0,250.0,10961.0,11651.0,4184.0,638.0,13490.0,2306.0,2337.0,3806.0,17296.0,17296.0,17348.0,17348.0,59.0,83426.0,154.0,169.0,58.0,212.0,442.0,615.0,88159.0,5177.0,92084.0,857.0,1530.0,1090.0,95601.0
2007-10-20,5858.0,5481.0,762.0,640.0,954.0,3747.0,279.0,755.0,747.0,496.0,1854.0,1137.0,3000.0,112.0,3208.0,4322.0,8305.0,9177.0,2196.0,12363.0,1276.0,2552.0,63.0,61698.0,429.0,64726.0,47500.0,1212.0,489.0,47588.0,586.0,48506.0,85.0,841.0,48081.0,47838.0,344.0,258.0,259.0,852.0,566.0,379.0,1739.0,121.0,370.0,263.0,440.0,1253.0,2904.0,526.0,579.0,1214.0,728.0,1545.0,522.0,1385.0,1653.0,2873.0,2872.0,38.0,2698.0,2746.0,2102.0,2204.0,195.0,4842.0,0.0,164.0,8891.0,122.0,122.0,166.0,289.0,91.0,322.0,535.0,107.0,177.0,782.0,33.0,68.0,0.0,32.0,1462.0,190.0,830.0,298.0,11074.0,11791.0,4350.0,760.0,13665.0,2427.0,2873.0,3918.0,17583.0,17583.0,17639.0,17639.0,61.0,70069.0,68.0,149.0,38.0,279.0,347.0,674.0,74742.0,5155.0,78754.0,846.0,1517.0,1111.0,83456.0
2007-10-21,5504.0,5794.0,768.0,589.0,912.0,3727.0,320.0,902.0,798.0,484.0,2188.0,1098.0,3294.0,113.0,3626.0,4153.0,8575.0,9423.0,2109.0,12368.0,1553.0,2510.0,58.0,61697.0,410.0,64656.0,68750.0,1259.0,495.0,70171.0,588.0,71723.0,84.0,800.0,70642.0,69838.0,283.0,191.0,249.0,796.0,557.0,275.0,1722.0,119.0,367.0,223.0,440.0,1355.0,2997.0,559.0,835.0,1540.0,1033.0,1821.0,574.0,1410.0,1817.0,3323.0,2887.0,40.0,2991.0,3011.0,2238.0,2283.0,201.0,4934.0,0.0,495.0,9283.0,169.0,169.0,206.0,350.0,61.0,538.0,473.0,79.0,167.0,726.0,34.0,69.0,0.0,31.0,1094.0,151.0,775.0,279.0,11357.0,12007.0,4356.0,735.0,13873.0,2590.0,2885.0,4089.0,17962.0,17962.0,18021.0,18021.0,46.0,75066.0,49.0,88.0,30.0,314.0,232.0,560.0,75660.0,5086.0,78618.0,794.0,865.0,820.0,81874.0
2007-10-22,5316.0,6021.0,784.0,570.0,939.0,3739.0,310.0,902.0,641.0,469.0,2147.0,988.0,3144.0,111.0,3873.0,3983.0,8978.0,9765.0,2022.0,12463.0,1446.0,2446.0,50.0,61612.0,397.0,64516.0,65000.0,1342.0,498.0,66835.0,621.0,69276.0,83.0,771.0,70399.0,70540.0,301.0,196.0,253.0,843.0,584.0,281.0,1687.0,116.0,368.0,212.0,436.0,1344.0,3053.0,475.0,686.0,1387.0,779.0,2183.0,487.0,1416.0,1909.0,3243.0,2906.0,40.0,3354.0,3319.0,2524.0,2484.0,207.0,5073.0,0.0,501.0,8563.0,171.0,171.0,211.0,319.0,48.0,651.0,323.0,49.0,158.0,691.0,34.0,70.0,0.0,30.0,821.0,133.0,729.0,240.0,11890.0,12525.0,4156.0,701.0,13758.0,2556.0,2396.0,4135.0,17893.0,17893.0,17954.0,17954.0,36.0,92232.0,48.0,78.0,24.0,249.0,173.0,436.0,94059.0,5061.0,96926.0,782.0,610.0,736.0,98925.0
2007-10-23,5172.0,5945.0,770.0,569.0,901.0,3721.0,296.0,848.0,569.0,452.0,2001.0,917.0,2927.0,109.0,3729.0,3895.0,9099.0,9845.0,1936.0,12465.0,1207.0,2393.0,48.0,61541.0,390.0,64375.0,65000.0,1452.0,508.0,66829.0,591.0,69103.0,82.0,744.0,69842.0,69840.0,248.0,143.0,242.0,606.0,560.0,186.0,1604.0,105.0,362.0,199.0,429.0,1316.0,3031.0,444.0,594.0,1280.0,622.0,2135.0,457.0,1421.0,1808.0,3056.0,2912.0,40.0,3678.0,3668.0,2906.0,2810.0,210.0,5346.0,0.0,402.0,8363.0,154.0,154.0,211.0,288.0,46.0,657.0,302.0,46.0,148.0,683.0,34.0,71.0,0.0,30.0,746.0,129.0,743.0,215.0,11561.0,12434.0,4042.0,683.0,13558.0,2373.0,1808.0,3979.0,17538.0,17538.0,17599.0,17599.0,32.0,90994.0,48.0,75.0,20.0,226.0,140.0,359.0,94229.0,5047.0,97708.0,767.0,504.0,678.0,99990.0
2007-10-24,5097.0,5802.0,738.0,560.0,843.0,3668.0,285.0,807.0,539.0,446.0,1905.0,892.0,2806.0,110.0,3526.0,3917.0,8943.0,9680.0,1849.0,12280.0,1013.0,2344.0,50.0,61452.0,383.0,64240.0,65000.0,1563.0,512.0,66940.0,581.0,69213.0,81.0,697.0,69902.0,69900.0,226.0,129.0,233.0,548.0,547.0,147.0,1505.0,101.0,359.0,194.0,422.0,1236.0,2967.0,440.0,580.0,1256.0,567.0,1927.0,457.0,1421.0,1734.0,2872.0,2919.0,40.0,3645.0,3676.0,3129.0,3145.0,212.0,5697.0,0.0,305.0,8261.0,144.0,144.0,208.0,260.0,46.0,633.0,300.0,45.0,139.0,675.0,34.0,73.0,0.0,29.0,734.0,125.0,752.0,201.0,11048.0,11859.0,3988.0,671.0,13447.0,2212.0,1461.0,3800.0,17247.0,17247.0,17309.0,17309.0,31.0,90348.0,47.0,74.0,20.0,219.0,141.0,321.0,93289.0,5040.0,96667.0,760.0,459.0,655.0,98623.0
