, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-06-14, 40706, 35227, 11159, 13216, 12468, 33687, 550, 1421, 1626, 5134, 8629, 5814, 14443, 1529, 20941, 40324, 63243, 68406, 6342, 75529, 10652, 12721, 14044, 363, 18136, 238639, 183998, 12501, 6854, 207128, 5811, 207518, 1322, 9088, 220292, 220253, 782, 540, 905, 2439, 709, 4521, 611, 2842, 1682, 6507, 7320, 6770, 743, 1618, 2367, 1573, 2957, 3904, 9831, 11124, 13106, 10809, 78, 7373, 6103, 3927, 3771, 132, 6677, 4000, 213, 9108, 800, 738, 1109, 737, 202, 237, 1453, 4684, 648, 522, 120, 190, 0, 68, 1956, 820, 5318, 836, 13226, 14622, 31845, 5108, 50657, 23945, 12090, 32048, 82705, 82705, 83056, 82575, 366, 311686, 146, 220, 16, 292, 1678, 2334, 321212, 5995, 313527, 3412, 1034, 1315, 319574
2012-06-15, 43031, 31633, 11697, 13873, 13034, 34783, 540, 1355, 1537, 4976, 8248, 5408, 13656, 1498, 19822, 40707, 65216, 70515, 6324, 78423, 9950, 11464, 12934, 362, 16617, 233758, 183998, 12182, 7623, 207186, 6678, 208116, 1557, 9850, 221352, 221300, 792, 562, 896, 2705, 806, 4608, 614, 2965, 1692, 6706, 7666, 7290, 738, 1666, 2486, 1545, 2757, 4117, 9738, 10905, 12667, 10756, 78, 6836, 5488, 3200, 3036, 135, 6107, 4000, 208, 9700, 777, 721, 1073, 733, 198, 237, 1373, 4681, 587, 512, 118, 190, 0, 108, 2206, 844, 5098, 764, 14920, 15902, 30243, 4807, 48565, 23857, 12021, 31736, 80302, 80302, 80735, 80284, 338, 309493, 137, 205, 14, 271, 1608, 2258, 318450, 5880, 311291, 3422, 1054, 1275, 317118
2012-06-16, 46557, 28211, 11770, 13664, 12654, 34836, 522, 1286, 1451, 4908, 8018, 5211, 13229, 1458, 19202, 41438, 65130, 70354, 6162, 78204, 9560, 10012, 11186, 356, 15772, 230588, 180623, 12222, 8241, 204676, 7330, 206784, 1702, 10232, 220956, 221108, 761, 568, 878, 2778, 789, 4661, 598, 2840, 1608, 6444, 7661, 7659, 720, 1578, 2372, 1494, 2664, 4039, 9695, 10854, 12674, 10706, 76, 6608, 5216, 2764, 2540, 137, 5508, 3997, 210, 9756, 749, 698, 1059, 715, 192, 252, 1298, 4676, 526, 465, 116, 186, 0, 96, 2258, 828, 4943, 697, 16026, 17334, 28884, 4574, 48540, 23813, 12271, 31794, 80333, 79750, 80072, 79650, 310, 310214, 128, 193, 13, 249, 1545, 2196, 318707, 5784, 312082, 3331, 1029, 1250, 317682
2012-06-17, 48394, 27830, 11583, 13572, 12889, 34522, 526, 1242, 1381, 4826, 7789, 4942, 12731, 1403, 18499, 41019, 65393, 70674, 5878, 78020, 9127, 9624, 10724, 341, 14996, 237468, 174998, 12490, 8457, 198584, 7409, 200576, 1758, 10173, 214168, 214354, 740, 566, 859, 2775, 766, 4623, 580, 2731, 1556, 6120, 7280, 7604, 704, 1497, 2273, 1432, 2507, 3792, 9388, 10537, 12420, 10666, 73, 6456, 5066, 2548, 2297, 136, 5117, 3954, 204, 9756, 720, 676, 1134, 780, 182, 265, 1238, 4666, 468, 409, 114, 183, 0, 87, 2143, 773, 4840, 628, 16036, 17470, 27554, 4377, 47641, 23349, 12078, 31372, 79013, 77496, 77804, 77407, 281, 304172, 121, 183, 11, 226, 1486, 2133, 314280, 5697, 308544, 3210, 997, 1226, 314716
2012-06-18, 48496, 27448, 11351, 13034, 12272, 33837, 528, 1226, 1352, 4726, 7616, 4860, 12475, 1338, 17933, 40564, 64402, 69674, 5602, 76544, 8644, 9170, 10271, 330, 14100, 244267, 179873, 12649, 8524, 202640, 7434, 203996, 1795, 10128, 215843, 215576, 715, 552, 842, 2787, 756, 4566, 569, 2656, 1492, 5864, 6932, 7309, 677, 1435, 2150, 1381, 2299, 3546, 8994, 10121, 12014, 10648, 72, 6262, 4884, 2375, 2130, 131, 4870, 3902, 188, 9738, 693, 655, 1068, 766, 172, 256, 1169, 4660, 441, 337, 106, 180, 0, 70, 1987, 702, 4712, 564, 15839, 17277, 26206, 4200, 45932, 22517, 11677, 29294, 75226, 75226, 75524, 75145, 262, 299077, 116, 175, 9, 202, 1430, 2076, 307740, 5618, 302405, 3047, 967, 1187, 308025
2012-06-19, 47946, 27038, 10994, 12402, 11439, 32794, 491, 1172, 1299, 4582, 7392, 4728, 12119, 1268, 17410, 39440, 63104, 68335, 5338, 74682, 8080, 8666, 9792, 317, 13184, 241704, 187998, 12633, 8528, 211557, 7633, 214104, 1846, 10268, 226296, 226005, 700, 550, 828, 2867, 762, 4522, 568, 2640, 1508, 5696, 6653, 7012, 650, 1334, 1979, 1317, 2053, 3397, 8736, 9822, 11640, 10630, 68, 6034, 4668, 2168, 1931, 124, 4628, 3850, 178, 9698, 672, 638, 1063, 720, 166, 250, 1094, 4654, 432, 305, 100, 176, 0, 54, 1890, 631, 4508, 510, 15561, 16990, 24898, 4040, 43964, 21546, 11251, 27538, 71502, 71502, 71790, 71439, 241, 300974, 110, 168, 8, 184, 1374, 2012, 307772, 5546, 302773, 2948, 980, 1151, 307633
2012-06-20, 47487, 26654, 10896, 12114, 11076, 32289, 470, 1120, 1227, 4447, 7119, 4516, 11634, 1197, 16691, 38384, 61156, 66290, 5076, 72228, 7471, 8063, 9184, 307, 12358, 237304, 187998, 12516, 8547, 211281, 8100, 214410, 1912, 10638, 227299, 227288, 682, 548, 814, 2956, 750, 4520, 570, 2610, 1510, 5559, 6518, 6789, 636, 1272, 1907, 1254, 1804, 3210, 8610, 9667, 11446, 10614, 66, 5755, 4403, 1920, 1697, 118, 4378, 3798, 170, 9652, 650, 621, 1022, 712, 159, 252, 1028, 4649, 423, 288, 97, 174, 0, 52, 1836, 574, 4297, 475, 15261, 16668, 23674, 3892, 42158, 20556, 10703, 26554, 68713, 68713, 68992, 68668, 221, 304261, 106, 160, 6, 186, 1320, 1938, 312000, 5473, 307683, 2905, 989, 1138, 312649
2012-06-21, 47076, 26291, 10915, 11726, 10567, 31916, 469, 1096, 1177, 4334, 6896, 4434, 11330, 1132, 16036, 37828, 59372, 64412, 4829, 69926, 6954, 7532, 8622, 300, 11694, 232744, 187998, 12414, 8530, 210922, 8329, 214434, 1924, 10817, 227306, 227313, 658, 535, 796, 2918, 691, 4486, 559, 2534, 1448, 5345, 6306, 6650, 629, 1247, 1888, 1213, 1664, 3077, 8410, 9452, 11269, 10598, 65, 5508, 4147, 1640, 1423, 108, 4105, 3746, 163, 9610, 628, 603, 956, 648, 154, 240, 988, 4646, 456, 290, 92, 170, 0, 58, 1848, 532, 4115, 448, 15009, 16380, 22605, 3742, 42376, 19741, 10254, 25678, 68055, 68055, 68324, 68016, 210, 302212, 103, 155, 5, 188, 1272, 1866, 309792, 5398, 306138, 2825, 950, 1114, 311274
2012-06-22, 46626, 25995, 10852, 11316, 10093, 31456, 475, 1106, 1167, 4244, 6774, 4462, 11236, 1069, 15644, 37302, 58200, 63196, 4594, 68211, 6539, 7115, 8174, 292, 11065, 228631, 187998, 12292, 8398, 210474, 8256, 214325, 1899, 10739, 226903, 226924, 622, 514, 774, 2782, 634, 4406, 546, 2433, 1365, 5096, 5993, 6470, 620, 1213, 1852, 1186, 1569, 3022, 8236, 9255, 11079, 10584, 63, 5360, 3992, 1423, 1191, 98, 3804, 3694, 154, 9571, 607, 585, 912, 609, 148, 229, 956, 4641, 1163, 727, 86, 168, 0, 53, 1656, 494, 3955, 426, 14898, 16193, 21632, 3605, 43332, 19064, 9934, 24996, 68329, 68329, 68589, 68289, 197, 302992, 100, 150, 3, 192, 1227, 1803, 310060, 5330, 306895, 2707, 877, 1078, 311632
2012-06-23, 45722, 25757, 10804, 10886, 9293, 30976, 454, 1088, 1122, 4144, 6643, 4290, 10932, 1002, 15202, 36697, 57138, 62101, 4364, 66608, 6097, 6678, 7744, 283, 10460, 225958, 187998, 12073, 8188, 209889, 8162, 214068, 1860, 10610, 226286, 226314, 598, 500, 756, 2689, 589, 4329, 533, 2349, 1316, 4872, 5677, 6206, 605, 1121, 1732, 1144, 1443, 2869, 8046, 9046, 10882, 10570, 60, 5234, 3873, 1280, 1040, 86, 3540, 3642, 147, 9536, 585, 566, 872, 567, 140, 216, 899, 4635, 1156, 1006, 78, 165, 0, 42, 1472, 462, 3788, 403, 15294, 16489, 20583, 3474, 42155, 17784, 9370, 23880, 66036, 66036, 66288, 66004, 180, 300538, 97, 146, 1, 193, 1182, 1733, 307923, 5266, 305463, 2594, 844, 1042, 310282
2012-06-24, 44824, 25503, 10668, 10502, 8593, 29786, 427, 1042, 1060, 4011, 6405, 3972, 10376, 950, 14469, 35874, 55784, 60688, 4144, 64883, 5727, 6293, 7335, 277, 9948, 229599, 188748, 11822, 7924, 209768, 8060, 214120, 1818, 10471, 225802, 225797, 585, 494, 744, 2648, 560, 4460, 522, 2272, 1279, 4673, 5505, 5926, 594, 1065, 1648, 1100, 1313, 2671, 7844, 8826, 10666, 10558, 59, 5078, 3728, 1137, 905, 79, 3360, 3590, 142, 9505, 566, 554, 837, 538, 136, 210, 855, 4635, 1148, 1004, 74, 162, 0, 51, 1489, 438, 3622, 392, 15194, 16492, 19559, 3346, 41186, 16267, 8869, 24200, 65386, 65386, 65631, 65371, 172, 297697, 95, 143, 0, 198, 1141, 1670, 304622, 5207, 302738, 2486, 817, 1018, 307356
2012-06-25, 43899, 25430, 10589, 10252, 8294, 27594, 418, 1016, 1013, 3897, 6196, 3875, 10071, 920, 13816, 33988, 54004, 58809, 3922, 62704, 5676, 6166, 7094, 274, 9406, 227188, 189998, 11562, 7636, 210396, 7844, 215172, 1766, 10298, 226510, 226505, 577, 490, 736, 2616, 542, 4535, 511, 2216, 1260, 4508, 5478, 5772, 593, 1040, 1637, 1071, 1226, 2544, 7703, 8667, 10527, 10546, 59, 4934, 3583, 978, 752, 78, 3197, 3536, 138, 9475, 548, 542, 807, 518, 131, 227, 816, 4626, 1136, 1002, 72, 160, 0, 54, 1512, 415, 3486, 381, 15036, 16304, 18726, 3230, 39913, 15798, 8848, 25118, 65031, 65031, 65266, 65026, 163, 297891, 93, 140, 0, 200, 1097, 1606, 304188, 5150, 302797, 2392, 821, 1015, 307048
