, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-04-04,4984.0,6711.0,1965.0,1356.0,2154.0,4100.0,130.0,367.0,201.0,1122.0,1790.0,1045.0,2872.0,572.0,4510.0,5950.0,8921.0,9858.0,2108.0,15688.0,11038.0,11762.0,855.0,50499.0,3144.0,66348.0,94095.0,1968.0,593.0,94754.0,1667.0,92763.0,164.0,1628.0,91067.0,89974.0,268.0,292.0,221.0,639.0,733.0,264.0,1249.0,141.0,432.0,320.0,506.0,614.0,1895.0,455.0,471.0,1159.0,544.0,1208.0,494.0,1374.0,1651.0,2941.0,1402.0,205.0,2146.0,2033.0,1878.0,1656.0,367.0,4465.0,224.0,423.0,6771.0,77.0,113.0,196.0,361.0,209.0,1213.0,591.0,859.0,245.0,351.0,461.0,305.0,349.0,59.0,1116.0,104.0,2047.0,1784.0,10395.0,11420.0,5906.0,4184.0,26082.0,8574.0,12011.0,12116.0,38198.0,38198.0,38932.0,38932.0,744.0,116476.0,486.0,1079.0,52.0,550.0,1712.0,2237.0,125758.0,4966.0,121081.0,1146.0,1053.0,1222.0,124475.0
2005-04-05,5384.0,6624.0,2067.0,1336.0,2054.0,4229.0,130.0,363.0,208.0,1097.0,1800.0,1057.0,2892.0,550.0,4603.0,5866.0,9215.0,10201.0,2066.0,15293.0,9910.0,11833.0,759.0,52295.0,3172.0,67350.0,93750.0,1957.0,577.0,96658.0,1598.0,97326.0,157.0,1527.0,99373.0,99471.0,230.0,233.0,222.0,504.0,705.0,227.0,1243.0,132.0,441.0,302.0,475.0,570.0,1853.0,433.0,502.0,1244.0,449.0,1266.0,465.0,1349.0,1608.0,2895.0,1381.0,106.0,1920.0,1858.0,1808.0,1632.0,373.0,4480.0,208.0,421.0,6458.0,72.0,104.0,195.0,312.0,199.0,1090.0,693.0,952.0,248.0,312.0,618.0,209.0,525.0,56.0,855.0,99.0,2071.0,1876.0,11121.0,11983.0,5815.0,4116.0,25166.0,9072.0,11293.0,14185.0,39351.0,39351.0,40049.0,40049.0,562.0,138274.0,361.0,882.0,37.0,697.0,1610.0,2332.0,143327.0,4900.0,138447.0,1083.0,854.0,1186.0,139950.0
2005-04-06,5746.0,6761.0,2415.0,1311.0,2065.0,4535.0,130.0,358.0,224.0,1034.0,1831.0,1085.0,2950.0,540.0,4608.0,5949.0,9449.0,10532.0,2059.0,15601.0,8928.0,11776.0,596.0,53145.0,3166.0,68559.0,90000.0,1966.0,562.0,92614.0,1597.0,93021.0,155.0,1422.0,94819.0,94970.0,255.0,250.0,237.0,511.0,705.0,275.0,1240.0,141.0,488.0,320.0,476.0,458.0,1767.0,401.0,463.0,1226.0,406.0,1229.0,457.0,1320.0,1558.0,2734.0,1391.0,108.0,1907.0,1798.0,1608.0,1505.0,385.0,4311.0,195.0,400.0,6319.0,70.0,100.0,211.0,334.0,218.0,956.0,592.0,862.0,250.0,224.0,1170.0,157.0,676.0,54.0,656.0,101.0,1979.0,1511.0,10895.0,12103.0,5674.0,3708.0,24137.0,9050.0,9853.0,14124.0,38261.0,38261.0,38881.0,38881.0,444.0,139323.0,299.0,639.0,36.0,500.0,1478.0,2180.0,147965.0,4858.0,144095.0,1056.0,721.0,1153.0,147445.0
2005-04-07,6145.0,7429.0,3545.0,1443.0,2766.0,5698.0,129.0,355.0,238.0,964.0,1966.0,1302.0,3300.0,622.0,4897.0,6533.0,9952.0,11219.0,2170.0,16868.0,9328.0,11745.0,579.0,55034.0,3432.0,70188.0,88750.0,2006.0,553.0,91536.0,1908.0,92118.0,272.0,1442.0,93794.0,93850.0,331.0,351.0,273.0,701.0,754.0,411.0,1341.0,165.0,609.0,316.0,581.0,551.0,1662.0,407.0,495.0,1308.0,450.0,1161.0,521.0,1309.0,1574.0,2779.0,1495.0,245.0,1896.0,1788.0,1548.0,1382.0,400.0,4130.0,188.0,477.0,6305.0,77.0,109.0,258.0,535.0,272.0,1288.0,582.0,844.0,252.0,246.0,2125.0,152.0,638.0,51.0,808.0,141.0,2319.0,1758.0,10581.0,11560.0,5539.0,3818.0,23905.0,9291.0,10208.0,14140.0,38044.0,38044.0,38717.0,38717.0,487.0,135264.0,318.0,538.0,33.0,329.0,1838.0,2328.0,143156.0,4859.0,139240.0,1216.0,693.0,1126.0,142447.0
2005-04-08,5811.0,8282.0,4141.0,1785.0,3490.0,6904.0,129.0,353.0,234.0,1075.0,2162.0,1538.0,3730.0,713.0,5504.0,7993.0,10789.0,12027.0,2449.0,17740.0,11140.0,11730.0,681.0,58365.0,3958.0,73934.0,81250.0,2098.0,562.0,84697.0,1857.0,85998.0,284.0,1594.0,88723.0,89049.0,296.0,320.0,274.0,571.0,763.0,366.0,1412.0,156.0,649.0,286.0,614.0,698.0,1651.0,421.0,567.0,1449.0,535.0,1252.0,642.0,1315.0,1776.0,3164.0,1609.0,291.0,1955.0,1815.0,1542.0,1349.0,419.0,4104.0,181.0,631.0,6334.0,99.0,137.0,255.0,650.0,279.0,2116.0,668.0,870.0,254.0,262.0,1942.0,166.0,388.0,49.0,849.0,138.0,2783.0,2369.0,11657.0,12313.0,5557.0,4311.0,24418.0,10900.0,11320.0,15445.0,39863.0,39863.0,41002.0,41002.0,507.0,134480.0,337.0,566.0,31.0,261.0,2167.0,2718.0,142401.0,4818.0,138326.0,1179.0,677.0,1135.0,141353.0
2005-04-09,5513.0,8327.0,3587.0,1906.0,3421.0,6742.0,129.0,349.0,223.0,1242.0,2326.0,1390.0,3744.0,610.0,5754.0,8991.0,11905.0,13116.0,2613.0,18749.0,11403.0,11719.0,629.0,60446.0,4089.0,76556.0,66250.0,2203.0,569.0,69966.0,1704.0,71536.0,227.0,1578.0,74998.0,75624.0,275.0,282.0,277.0,498.0,754.0,296.0,1378.0,152.0,652.0,270.0,608.0,682.0,1713.0,410.0,521.0,1374.0,499.0,1407.0,626.0,1338.0,1881.0,3504.0,1540.0,193.0,2127.0,1972.0,1622.0,1383.0,437.0,4139.0,174.0,696.0,6328.0,101.0,137.0,244.0,641.0,268.0,2387.0,701.0,840.0,255.0,260.0,1361.0,144.0,247.0,47.0,655.0,124.0,2636.0,2251.0,12018.0,12973.0,5847.0,4246.0,21228.0,11876.0,10837.0,16716.0,37944.0,37944.0,39719.0,39719.0,454.0,127501.0,318.0,526.0,30.0,282.0,2074.0,2792.0,137259.0,4797.0,133530.0,1112.0,715.0,1156.0,137313.0
2005-04-10,5353.0,8153.0,3071.0,1700.0,3029.0,6921.0,129.0,345.0,213.0,1291.0,2363.0,1213.0,3604.0,562.0,5660.0,8797.0,12972.0,14173.0,2792.0,20168.0,10252.0,11796.0,633.0,61921.0,4067.0,77963.0,66250.0,2401.0,593.0,66902.0,1699.0,65393.0,202.0,1462.0,65529.0,65391.0,327.0,328.0,311.0,663.0,778.0,310.0,1354.0,174.0,683.0,319.0,602.0,570.0,1745.0,396.0,465.0,1267.0,429.0,1371.0,548.0,1354.0,1808.0,3399.0,1487.0,125.0,2201.0,2078.0,1742.0,1496.0,453.0,4172.0,166.0,673.0,6365.0,84.0,112.0,237.0,581.0,257.0,2180.0,717.0,1041.0,257.0,232.0,1258.0,136.0,190.0,44.0,547.0,122.0,2311.0,1940.0,11523.0,12599.0,6004.0,4037.0,20558.0,11727.0,10253.0,16710.0,37268.0,37268.0,39833.0,39833.0,431.0,112386.0,351.0,499.0,37.0,255.0,1999.0,2702.0,122310.0,4821.0,118806.0,1095.0,945.0,1202.0,123088.0
2005-04-11,5201.0,8163.0,3119.0,1542.0,2823.0,8025.0,129.0,342.0,204.0,1261.0,2336.0,1167.0,3529.0,571.0,5514.0,9229.0,13872.0,15103.0,3299.0,21929.0,10748.0,12204.0,740.0,65048.0,4520.0,81488.0,94755.0,2723.0,658.0,98099.0,1739.0,97970.0,220.0,1441.0,97267.0,96222.0,366.0,395.0,343.0,1050.0,841.0,384.0,1440.0,195.0,791.0,317.0,721.0,646.0,1738.0,400.0,473.0,1254.0,425.0,1226.0,515.0,1311.0,1719.0,3195.0,1500.0,133.0,2119.0,2023.0,1758.0,1591.0,466.0,4260.0,159.0,651.0,6433.0,75.0,98.0,237.0,556.0,266.0,1917.0,828.0,1438.0,259.0,210.0,1377.0,183.0,235.0,42.0,654.0,124.0,2182.0,1892.0,11012.0,11991.0,5945.0,4341.0,20574.0,11625.0,10298.0,16637.0,37211.0,37211.0,41548.0,41548.0,560.0,118311.0,460.0,692.0,78.0,247.0,2322.0,2879.0,122327.0,4927.0,117617.0,1144.0,1165.0,1367.0,119870.0
2005-04-12,4989.0,8164.0,3286.0,1541.0,2887.0,9529.0,128.0,339.0,199.0,1217.0,2316.0,1213.0,3554.0,594.0,5513.0,10502.0,14818.0,16008.0,3698.0,22834.0,11425.0,12190.0,734.0,67900.0,5140.0,85391.0,81048.0,2972.0,669.0,84578.0,1716.0,85335.0,249.0,1470.0,87933.0,88422.0,299.0,318.0,327.0,850.0,810.0,329.0,1464.0,173.0,791.0,290.0,718.0,793.0,1738.0,411.0,492.0,1275.0,435.0,1166.0,497.0,1255.0,1679.0,3148.0,1520.0,154.0,2004.0,1901.0,1665.0,1578.0,477.0,4303.0,152.0,697.0,6435.0,75.0,97.0,240.0,586.0,277.0,1764.0,1004.0,1781.0,276.0,212.0,1231.0,233.0,211.0,39.0,709.0,130.0,2295.0,2178.0,11283.0,12118.0,5885.0,4719.0,20564.0,12367.0,10355.0,17283.0,37847.0,37847.0,41860.0,41860.0,601.0,139587.0,388.0,724.0,47.0,426.0,2522.0,3187.0,147277.0,4829.0,142663.0,1117.0,886.0,1207.0,145030.0
2005-04-13,4756.0,7932.0,3091.0,1564.0,2848.0,10731.0,128.0,337.0,196.0,1227.0,2323.0,1166.0,3512.0,563.0,5504.0,11905.0,15800.0,16940.0,3653.0,23469.0,10975.0,11859.0,578.0,68599.0,5193.0,86297.0,82303.0,3068.0,653.0,85887.0,1639.0,86161.0,231.0,1461.0,87519.0,87473.0,263.0,257.0,320.0,658.0,784.0,269.0,1387.0,159.0,769.0,269.0,674.0,687.0,1754.0,414.0,494.0,1272.0,429.0,1153.0,485.0,1215.0,1663.0,3169.0,1518.0,137.0,1961.0,1836.0,1553.0,1489.0,487.0,4260.0,145.0,739.0,6366.0,78.0,99.0,240.0,594.0,276.0,1713.0,1084.0,2015.0,319.0,239.0,866.0,176.0,145.0,37.0,621.0,134.0,2321.0,2110.0,11495.0,12473.0,5937.0,4611.0,20587.0,12548.0,9786.0,17503.0,38090.0,38090.0,40613.0,40613.0,500.0,130898.0,320.0,599.0,43.0,444.0,2415.0,3204.0,140117.0,4750.0,136203.0,1057.0,703.0,1097.0,139936.0
