, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-06-09,31148.0,32212.0,10187.0,9562.0,12113.0,28000.0,702.0,2818.0,2478.0,5530.0,11660.0,8137.0,19214.0,1832.0,25640.0,34854.0,63741.0,66578.0,6020.0,79569.0,20368.0,27981.0,1031.0,207426.0,10690.0,246578.0,205926.0,9078.0,4107.0,215904.0,4329.0,216961.0,898.0,6249.0,216089.0,215172.0,804.0,685.0,404.0,1893.0,1142.0,481.0,2231.0,707.0,2008.0,1001.0,2362.0,1476.0,3780.0,1049.0,2129.0,4005.0,1894.0,5688.0,4066.0,6111.0,8653.0,12261.0,14224.0,127.0,13623.0,12329.0,9685.0,10470.0,146.0,13728.0,233.0,726.0,6536.0,718.0,603.0,893.0,632.0,190.0,1321.0,2176.0,4217.0,1430.0,1387.0,240.0,242.0,15.0,46.0,3219.0,854.0,8897.0,1887.0,21721.0,23619.0,35576.0,8782.0,75228.0,32968.0,20712.0,45045.0,120272.0,120272.0,120687.0,120687.0,1105.0,334369.0,507.0,773.0,135.0,608.0,3215.0,4694.0,352569.0,6694.0,356411.0,2061.0,1849.0,1754.0,364860.0
2008-06-10,32123.0,32789.0,10978.0,9958.0,12776.0,28445.0,709.0,2635.0,2840.0,5381.0,11484.0,8668.0,19823.0,2211.0,26520.0,33709.0,66990.0,70059.0,5929.0,83287.0,20278.0,26882.0,1177.0,205690.0,10467.0,243973.0,212500.0,8596.0,3950.0,226007.0,4460.0,232131.0,873.0,6317.0,238658.0,238545.0,887.0,764.0,705.0,2472.0,1526.0,477.0,2414.0,643.0,2015.0,893.0,2559.0,1459.0,3306.0,1134.0,2508.0,4298.0,2065.0,5257.0,4690.0,6677.0,8691.0,11749.0,14644.0,125.0,13804.0,12386.0,9260.0,9318.0,180.0,12602.0,233.0,677.0,6729.0,838.0,710.0,878.0,687.0,194.0,1036.0,2286.0,4339.0,1420.0,1530.0,239.0,232.0,14.0,143.0,4046.0,935.0,8566.0,1800.0,20811.0,22404.0,33269.0,8756.0,68561.0,32388.0,20884.0,46880.0,115441.0,115441.0,115841.0,115841.0,984.0,351840.0,679.0,887.0,156.0,601.0,2962.0,4262.0,359238.0,6645.0,361215.0,2236.0,2029.0,1987.0,365540.0
2008-06-11,34180.0,33953.0,12065.0,11066.0,14297.0,30782.0,735.0,2548.0,2924.0,5122.0,11380.0,8965.0,20271.0,2201.0,27834.0,36076.0,69107.0,72075.0,5871.0,85152.0,20871.0,26499.0,1559.0,203880.0,11578.0,242615.0,205000.0,8634.0,3787.0,217573.0,4099.0,223521.0,769.0,5976.0,230354.0,230689.0,821.0,705.0,651.0,2421.0,1664.0,400.0,2604.0,563.0,1917.0,754.0,2550.0,1683.0,3081.0,1134.0,2520.0,4527.0,2215.0,5438.0,5199.0,7590.0,9741.0,12830.0,14644.0,128.0,14082.0,12709.0,9659.0,9382.0,163.0,12324.0,233.0,633.0,6737.0,773.0,661.0,892.0,699.0,193.0,913.0,2227.0,4473.0,1390.0,1497.0,228.0,224.0,14.0,125.0,4598.0,966.0,8883.0,2087.0,20990.0,22221.0,36937.0,9158.0,71307.0,33453.0,20227.0,48309.0,119615.0,119615.0,120010.0,120010.0,941.0,356894.0,763.0,1244.0,145.0,686.0,2774.0,3978.0,368292.0,6532.0,370850.0,2393.0,2045.0,2257.0,377365.0
2008-06-12,35986.0,34554.0,12420.0,12544.0,16141.0,32854.0,734.0,2441.0,2780.0,4827.0,11070.0,8474.0,19545.0,2313.0,28725.0,38228.0,72717.0,75660.0,5738.0,88036.0,20209.0,26145.0,1518.0,201988.0,11570.0,240465.0,205000.0,9211.0,3764.0,217494.0,4257.0,223023.0,781.0,5486.0,228500.0,228504.0,776.0,669.0,486.0,2394.0,1613.0,406.0,2442.0,579.0,2082.0,731.0,2918.0,1601.0,3087.0,1053.0,1983.0,3955.0,2063.0,5542.0,4284.0,7934.0,10191.0,13657.0,14580.0,118.0,13820.0,12479.0,9662.0,9552.0,131.0,12520.0,233.0,592.0,6517.0,631.0,546.0,908.0,670.0,190.0,818.0,1898.0,4596.0,1358.0,1353.0,204.0,219.0,12.0,54.0,4312.0,923.0,8539.0,2107.0,21143.0,22509.0,38913.0,8796.0,75364.0,34148.0,20028.0,48968.0,124332.0,124332.0,124719.0,124719.0,846.0,356451.0,627.0,1085.0,129.0,928.0,2475.0,3662.0,366976.0,6407.0,369412.0,2137.0,1886.0,1956.0,375834.0
2008-06-13,38329.0,34329.0,12264.0,12873.0,15483.0,32549.0,761.0,2614.0,2853.0,4529.0,10635.0,7735.0,18370.0,2431.0,27997.0,38488.0,74612.0,77352.0,5569.0,89340.0,21267.0,25634.0,1084.0,199688.0,10795.0,236952.0,201250.0,9200.0,3984.0,215189.0,4656.0,221605.0,900.0,5560.0,227839.0,227988.0,767.0,660.0,389.0,2388.0,1632.0,426.0,2414.0,610.0,2231.0,850.0,3259.0,1866.0,3080.0,928.0,1940.0,3705.0,2039.0,5000.0,3880.0,7852.0,10032.0,13567.0,14521.0,111.0,12827.0,11513.0,8991.0,9144.0,96.0,12263.0,233.0,557.0,6372.0,584.0,509.0,936.0,661.0,177.0,750.0,1687.0,4719.0,1327.0,1264.0,188.0,215.0,9.0,26.0,3670.0,917.0,7860.0,1856.0,19932.0,21489.0,41833.0,8223.0,75277.0,34508.0,19834.0,49243.0,124520.0,124520.0,124893.0,124893.0,752.0,357100.0,502.0,849.0,119.0,742.0,2240.0,3326.0,367673.0,6326.0,370123.0,2003.0,1879.0,1794.0,376012.0
2008-06-14,38727.0,33850.0,13168.0,13327.0,14712.0,32535.0,715.0,2903.0,3020.0,4931.0,11394.0,8053.0,19447.0,2395.0,26466.0,37636.0,72467.0,75059.0,5366.0,86712.0,21910.0,25319.0,831.0,197197.0,9837.0,233157.0,187500.0,8905.0,4160.0,201576.0,4847.0,208393.0,981.0,5966.0,215905.0,216443.0,762.0,654.0,326.0,2399.0,1698.0,436.0,2480.0,611.0,2310.0,907.0,3424.0,2068.0,3215.0,920.0,2449.0,4038.0,2260.0,4672.0,4652.0,8379.0,10332.0,13604.0,14493.0,108.0,11808.0,10390.0,7816.0,8091.0,70.0,11376.0,233.0,524.0,6295.0,781.0,689.0,936.0,646.0,168.0,691.0,1599.0,4848.0,1296.0,1210.0,176.0,212.0,7.0,20.0,3239.0,944.0,7591.0,1594.0,18645.0,20091.0,45496.0,7899.0,79271.0,33838.0,19714.0,48650.0,127922.0,127922.0,128277.0,128277.0,680.0,354057.0,436.0,714.0,112.0,523.0,2060.0,3051.0,365209.0,6246.0,367772.0,2024.0,1908.0,1825.0,373834.0
2008-06-15,37945.0,33262.0,13375.0,15353.0,14524.0,34658.0,771.0,2868.0,2994.0,5258.0,11790.0,8728.0,20518.0,2376.0,27064.0,39144.0,71352.0,73822.0,5159.0,84653.0,20199.0,25109.0,726.0,195049.0,8968.0,229906.0,181250.0,8621.0,4122.0,194160.0,4872.0,200136.0,1006.0,6234.0,206838.0,207067.0,749.0,638.0,270.0,2387.0,1778.0,426.0,2565.0,602.0,2337.0,919.0,3506.0,2208.0,3387.0,942.0,3167.0,4751.0,2629.0,5090.0,6024.0,9692.0,11622.0,14969.0,14509.0,118.0,11665.0,10103.0,7164.0,7082.0,54.0,10275.0,233.0,496.0,6268.0,1019.0,907.0,945.0,642.0,163.0,632.0,1614.0,4981.0,1265.0,1181.0,170.0,209.0,6.0,56.0,2889.0,966.0,7674.0,1390.0,18017.0,19290.0,42863.0,7748.0,78431.0,35220.0,20176.0,49399.0,127830.0,127830.0,128167.0,128167.0,623.0,343943.0,387.0,632.0,106.0,399.0,1910.0,2833.0,355372.0,6172.0,358086.0,2009.0,1885.0,1863.0,364628.0
2008-06-16,37128.0,32642.0,13175.0,16293.0,14428.0,35645.0,849.0,2693.0,2959.0,5066.0,11381.0,8772.0,20153.0,2342.0,27032.0,41091.0,72627.0,74982.0,4943.0,85285.0,18288.0,24760.0,674.0,192640.0,8189.0,226402.0,185000.0,8267.0,3961.0,197471.0,4805.0,203230.0,988.0,6186.0,209134.0,209014.0,722.0,610.0,222.0,2336.0,1851.0,401.0,2622.0,601.0,2361.0,917.0,3544.0,2255.0,3511.0,917.0,3676.0,5297.0,2914.0,6022.0,7267.0,11380.0,13383.0,17118.0,14501.0,128.0,12526.0,10896.0,7598.0,6919.0,53.0,9775.0,237.0,470.0,6231.0,1198.0,1077.0,953.0,647.0,157.0,584.0,1627.0,5111.0,1234.0,1136.0,161.0,204.0,4.0,78.0,2531.0,956.0,7695.0,1223.0,17738.0,18925.0,39288.0,7587.0,74655.0,38556.0,20228.0,52915.0,127570.0,127570.0,127889.0,127889.0,576.0,339535.0,343.0,561.0,101.0,317.0,1776.0,2648.0,348667.0,6126.0,351130.0,1931.0,1828.0,1872.0,357021.0
2008-06-17,37839.0,32068.0,12374.0,15136.0,14288.0,33897.0,858.0,2503.0,2909.0,4659.0,10686.0,8565.0,19251.0,2277.0,26040.0,40630.0,72515.0,74778.0,4725.0,84733.0,16503.0,24243.0,639.0,189870.0,7530.0,222629.0,185000.0,7831.0,3795.0,197021.0,4771.0,202942.0,996.0,6029.0,209056.0,209085.0,838.0,620.0,209.0,2573.0,1963.0,405.0,2698.0,649.0,2417.0,945.0,3635.0,2344.0,3570.0,903.0,3786.0,5488.0,3035.0,6820.0,8126.0,12964.0,15076.0,19342.0,14440.0,134.0,13681.0,12066.0,8736.0,7731.0,53.0,10230.0,354.0,447.0,6170.0,1311.0,1192.0,952.0,638.0,152.0,544.0,1608.0,5144.0,1197.0,1069.0,148.0,199.0,2.0,99.0,2276.0,922.0,7498.0,1080.0,17342.0,18526.0,35496.0,7363.0,70580.0,37404.0,19798.0,52138.0,122718.0,122718.0,123020.0,123020.0,534.0,338852.0,305.0,499.0,96.0,254.0,1659.0,2483.0,348453.0,6085.0,350904.0,1859.0,1758.0,1873.0,356700.0
2008-06-18,37580.0,31555.0,12025.0,15013.0,14609.0,32977.0,868.0,2388.0,3040.0,4218.0,10135.0,8708.0,18842.0,2307.0,25063.0,38763.0,70228.0,72456.0,4567.0,82380.0,15338.0,23588.0,614.0,185816.0,6942.0,217511.0,185000.0,7442.0,3718.0,196485.0,4956.0,202444.0,1087.0,6155.0,208619.0,208628.0,1050.0,703.0,255.0,3332.0,2189.0,499.0,2912.0,752.0,2593.0,1077.0,4093.0,2768.0,3668.0,870.0,3521.0,5264.0,2987.0,7158.0,8423.0,14031.0,16234.0,21128.0,14328.0,137.0,14451.0,12941.0,9934.0,8923.0,53.0,11323.0,535.0,427.0,6126.0,1387.0,1274.0,953.0,646.0,147.0,510.0,1588.0,5122.0,1154.0,1019.0,139.0,194.0,0.0,102.0,2081.0,883.0,7268.0,1004.0,16795.0,17948.0,32423.0,7192.0,66586.0,41685.0,20053.0,55400.0,121986.0,121986.0,122272.0,122272.0,499.0,334793.0,280.0,450.0,91.0,177.0,1558.0,2337.0,343515.0,6050.0,345933.0,1881.0,1688.0,1901.0,351671.0
