, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-04-12, 6620, 24280, 2568, 3181, 4156, 13308, 370, 816, 585, 1967, 3540, 1976, 5516, 754, 7818, 15856, 23969, 27052, 2865, 31800, 13248, 15875, 17822, 1213, 1495, 111434, 150634, 1234, 541, 152393, 512, 153539, 137, 2179, 163611, 163697, 356, 332, 522, 933, 820, 2236, 218, 1520, 651, 2100, 2215, 2935, 828, 976, 2386, 635, 2120, 893, 2074, 2958, 4862, 10494, 592, 12824, 12745, 12667, 12710, 390, 15610, 10400, 390, 22652, 155, 200, 443, 1576, 314, 1384, 1636, 6386, 6467, 6418, 556, 325, 35, 58, 1845, 225, 5356, 1910, 37226, 39148, 14091, 6909, 69495, 11371, 10783, 27038, 96533, 95338, 97796, 97796, 1066, 266001, 381, 914, 105, 681, 4059, 4852, 269789, 7609, 261759, 2944, 840, 1572, 267068
2012-04-13, 6610, 24510, 2974, 3484, 4475, 14022, 362, 802, 606, 1858, 3402, 1825, 5227, 901, 7764, 16186, 24123, 27232, 2970, 32317, 14457, 16954, 18722, 1392, 1817, 113270, 151296, 912, 616, 153073, 764, 154288, 224, 2646, 164132, 164095, 434, 379, 620, 1015, 949, 2692, 266, 1732, 724, 2407, 2878, 3580, 875, 1063, 2740, 654, 2394, 1007, 2168, 3108, 5203, 9504, 633, 11914, 11813, 11627, 11640, 406, 14543, 10400, 384, 22588, 152, 192, 486, 1668, 320, 1478, 1842, 6346, 6440, 6399, 576, 313, 35, 0, 2183, 272, 5625, 1950, 37451, 39608, 13690, 7573, 70623, 12885, 12086, 28304, 98926, 98926, 101299, 101299, 1036, 267969, 416, 982, 100, 749, 4619, 5664, 271984, 7620, 264495, 3034, 965, 1642, 269530
2012-04-14, 6744, 24902, 3022, 3511, 4462, 14290, 357, 787, 662, 1084, 2622, 1715, 4337, 1010, 7482, 16687, 24366, 27516, 3061, 32660, 15445, 18056, 19871, 1431, 2178, 115958, 151959, 844, 735, 153590, 811, 154932, 277, 2896, 164664, 164650, 440, 386, 579, 935, 900, 2883, 274, 1644, 711, 2324, 3042, 4347, 890, 1088, 2766, 666, 2664, 1060, 2254, 3164, 5242, 8509, 617, 11233, 11124, 10830, 10807, 419, 13586, 10400, 385, 22529, 150, 188, 518, 1654, 318, 1497, 1862, 6270, 6413, 6350, 548, 299, 34, 0, 2014, 289, 5762, 1937, 37611, 40045, 13467, 7341, 70304, 14369, 12704, 29816, 100121, 100121, 102411, 102411, 1048, 271609, 431, 1012, 96, 811, 4486, 5788, 276696, 7427, 269829, 2870, 1000, 1648, 275134
2012-04-15, 6866, 25153, 2898, 3457, 4451, 14068, 352, 776, 716, 1214, 2805, 1656, 4462, 1072, 6792, 16522, 23916, 27021, 3172, 32463, 16180, 18833, 20643, 1383, 2539, 118034, 152622, 980, 844, 154240, 868, 155645, 313, 3036, 165061, 165041, 487, 426, 559, 927, 840, 2852, 295, 1632, 756, 2315, 2808, 4692, 906, 1139, 2840, 678, 2738, 1106, 2331, 3244, 5309, 7508, 631, 10452, 10377, 10127, 10105, 430, 12818, 10378, 381, 22466, 150, 184, 541, 1575, 312, 1415, 1871, 6210, 6382, 6307, 533, 296, 33, 0, 1996, 304, 5688, 1846, 37409, 40019, 13424, 6918, 69991, 14982, 12539, 30435, 100426, 100426, 102644, 102644, 1043, 272960, 437, 1006, 93, 832, 4163, 5462, 278513, 7183, 272268, 2762, 1020, 1652, 277667
2012-04-16, 7098, 24775, 3016, 3630, 4625, 14815, 346, 762, 757, 1625, 3265, 1619, 4884, 1156, 7256, 16387, 24047, 27166, 3275, 32694, 14989, 17760, 19920, 1374, 2865, 118338, 153284, 1150, 942, 155113, 890, 156576, 335, 3151, 165648, 165620, 525, 461, 522, 967, 844, 2845, 306, 1592, 756, 2232, 2721, 4673, 927, 1188, 2948, 701, 2816, 1186, 2428, 3368, 5473, 7039, 645, 9566, 9490, 9272, 9270, 434, 12036, 10100, 376, 22396, 148, 178, 566, 1593, 310, 1264, 1923, 6175, 6180, 6184, 516, 294, 33, 0, 2178, 328, 5692, 1815, 37173, 39806, 13444, 6693, 67032, 15516, 12733, 30893, 97925, 97925, 100074, 100074, 1032, 272402, 438, 1012, 90, 835, 3856, 5136, 278498, 7009, 272939, 2699, 1078, 1638, 278427
2012-04-17, 7307, 21716, 3252, 3824, 4717, 15992, 338, 748, 800, 1840, 3521, 1655, 5176, 1232, 7704, 17689, 24829, 28039, 3364, 33614, 17108, 19554, 20962, 1292, 3132, 120790, 153947, 1294, 1034, 156044, 885, 157574, 352, 3246, 166310, 166283, 510, 457, 462, 940, 863, 2829, 305, 1565, 732, 2170, 2628, 4590, 952, 1245, 3116, 727, 2951, 1299, 2580, 3558, 5718, 7242, 657, 9271, 9078, 8550, 8494, 429, 11223, 9757, 374, 22241, 145, 172, 593, 1713, 309, 1138, 1976, 6144, 5899, 5937, 502, 296, 33, 20, 2240, 348, 5821, 1846, 37004, 39636, 13525, 6583, 66479, 15970, 12776, 31293, 97772, 97772, 99856, 99856, 1014, 271340, 432, 1010, 88, 866, 3638, 4880, 277222, 6910, 272262, 2632, 1088, 1637, 277656
2012-04-18, 7393, 21918, 3288, 3811, 4586, 16062, 332, 734, 819, 1884, 3580, 1752, 5333, 1260, 7970, 18308, 25378, 28645, 3421, 34208, 17498, 20189, 21941, 1148, 3342, 122692, 154610, 1389, 1100, 156930, 829, 158522, 361, 3279, 166868, 166846, 516, 465, 417, 874, 886, 2789, 316, 1556, 708, 2150, 2545, 4484, 974, 1295, 3241, 744, 3134, 1389, 2743, 3743, 5968, 7469, 654, 9458, 9220, 8426, 8280, 418, 10744, 9414, 363, 21884, 142, 165, 619, 1815, 306, 1070, 1971, 6099, 5619, 5679, 465, 280, 33, 156, 2087, 347, 5778, 1810, 36709, 39406, 13617, 6283, 66052, 16289, 12320, 31593, 97644, 97644, 99664, 99664, 976, 271868, 411, 951, 86, 841, 3426, 4650, 278040, 6802, 273681, 2557, 1097, 1605, 278916
2012-04-19, 7468, 21968, 3372, 3822, 4568, 16092, 326, 722, 819, 1891, 3578, 1775, 5353, 1283, 8041, 18278, 25661, 28948, 3456, 34644, 17517, 20170, 21926, 1076, 3632, 123782, 155272, 1432, 1146, 157743, 954, 159404, 384, 3918, 167806, 167746, 564, 504, 470, 862, 977, 2853, 335, 1618, 783, 2231, 2567, 4412, 984, 1313, 3289, 750, 3275, 1403, 2884, 3894, 6123, 7689, 640, 9691, 9434, 8564, 8398, 406, 10732, 9071, 350, 21476, 136, 156, 640, 1864, 300, 1020, 1968, 6050, 5338, 5405, 439, 267, 33, 318, 2102, 362, 5634, 1767, 36048, 38772, 13613, 5967, 65017, 16586, 12706, 31800, 96817, 96817, 98773, 98773, 966, 271726, 433, 968, 84, 795, 3241, 4400, 278184, 6690, 274472, 2496, 1162, 1608, 279706
2012-04-20, 7632, 21984, 3511, 3971, 4695, 16401, 320, 714, 818, 1888, 3561, 1698, 5258, 1310, 7997, 18427, 25929, 29233, 3481, 34867, 17766, 20495, 22164, 1029, 3938, 125014, 155936, 1458, 1194, 158501, 1177, 160248, 414, 4641, 169087, 169058, 580, 530, 469, 981, 1017, 3103, 351, 1668, 794, 2306, 2893, 4474, 990, 1348, 3336, 760, 3329, 1436, 3004, 4017, 6250, 7902, 630, 9858, 9593, 8701, 8540, 395, 10828, 8728, 343, 21066, 132, 149, 656, 1865, 292, 996, 1952, 6001, 5058, 5127, 429, 264, 33, 474, 2090, 370, 5564, 1731, 35402, 38068, 13502, 5872, 63956, 17232, 13092, 32363, 96319, 96319, 98215, 98215, 974, 272235, 459, 973, 82, 815, 3140, 4233, 278757, 6605, 275651, 2459, 1194, 1712, 280850
2012-04-21, 8048, 22043, 3717, 4141, 4816, 16732, 313, 718, 846, 1888, 3578, 1670, 5248, 1356, 7987, 18756, 26172, 29489, 3558, 35272, 17384, 20162, 21934, 953, 4241, 125651, 156515, 1525, 1246, 159178, 1128, 160996, 419, 4304, 169142, 169146, 576, 544, 381, 1120, 937, 3090, 372, 1690, 795, 2306, 2948, 4724, 1012, 1399, 3396, 773, 3352, 1550, 3132, 4159, 6423, 8119, 631, 9940, 9663, 8757, 8606, 392, 10887, 8386, 344, 20659, 132, 146, 692, 1873, 291, 1001, 1973, 5961, 4778, 4845, 430, 270, 32, 634, 2190, 382, 5519, 1692, 34761, 37384, 13398, 5907, 63081, 17603, 12540, 32753, 95834, 95834, 97673, 97673, 952, 272630, 480, 950, 80, 798, 3189, 4202, 279729, 6556, 277324, 2431, 1197, 1711, 282606
2012-04-22, 8464, 22230, 4006, 4302, 5056, 17218, 306, 717, 893, 1901, 3634, 1724, 5358, 1456, 8174, 19254, 26544, 29890, 3648, 35879, 17327, 19978, 21606, 987, 4528, 126470, 156598, 1625, 1302, 159409, 1152, 161319, 430, 4142, 168884, 168896, 599, 580, 330, 1229, 963, 3052, 401, 1770, 794, 2423, 2950, 4892, 1055, 1466, 3536, 800, 3428, 1745, 3282, 4352, 6716, 8347, 640, 10019, 9719, 8760, 8610, 394, 10903, 8044, 366, 20267, 136, 149, 736, 1829, 298, 1032, 2060, 5954, 4501, 4570, 435, 282, 30, 796, 2356, 412, 5616, 1669, 34183, 36766, 13476, 6332, 62765, 17940, 12620, 33020, 95785, 95785, 97567, 97567, 950, 272346, 497, 980, 78, 794, 3368, 4390, 280051, 6519, 278346, 2432, 1173, 1709, 283593
2012-04-23, 8560, 22503, 4340, 4506, 5601, 17724, 300, 729, 975, 1936, 3746, 1960, 5706, 1572, 8590, 19768, 27196, 30603, 3715, 36665, 18017, 20558, 21966, 1280, 4824, 128281, 156598, 1736, 1361, 159566, 1192, 161530, 440, 4216, 168708, 168713, 611, 569, 303, 1304, 960, 3098, 424, 1834, 818, 2437, 3059, 5049, 1093, 1550, 3716, 839, 3594, 1984, 3455, 4563, 7041, 8636, 640, 10184, 9849, 8796, 8634, 386, 10920, 7712, 414, 19902, 156, 166, 770, 1675, 306, 1024, 2164, 6007, 4365, 4386, 426, 289, 30, 890, 2452, 440, 5828, 1695, 33880, 36422, 13718, 6792, 63240, 18995, 13711, 33854, 97094, 97094, 98822, 98822, 964, 272872, 495, 1075, 77, 856, 3394, 4467, 281008, 6471, 279952, 2439, 1151, 1754, 285132
