, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-03-24,4125.0,10244.0,1622.0,1902.0,1939.0,4537.0,312.0,661.0,357.0,1228.0,2882.0,2408.0,5334.0,1050.0,8118.0,5578.0,15583.0,17589.0,3986.0,24666.0,30602.0,16003.0,1465.0,74497.0,2554.0,93376.0,89995.0,849.0,411.0,86726.0,1539.0,81956.0,158.0,3124.0,81295.0,74198.0,486.0,437.0,495.0,946.0,1193.0,754.0,2821.0,318.0,1055.0,581.0,1373.0,4415.0,6319.0,429.0,467.0,1297.0,423.0,1671.0,550.0,1410.0,1800.0,2915.0,1561.0,79.0,2698.0,2404.0,1844.0,1597.0,194.0,4232.0,621.0,123.0,6906.0,59.0,84.0,268.0,840.0,197.0,396.0,190.0,520.0,436.0,181.0,26.0,17.0,1286.0,190.0,5119.0,3353.0,17976.0,16121.0,9265.0,7617.0,33418.0,17729.0,16928.0,28611.0,62030.0,65062.0,67185.0,64874.0,2189.0,134707.0,878.0,1320.0,332.0,2280.0,3988.0,5716.0,142638.0,5732.0,135054.0,3141.0,1765.0,2514.0,135038.0
2003-03-25,3985.0,9090.0,1388.0,1415.0,998.0,4263.0,306.0,704.0,332.0,1149.0,2826.0,2095.0,4964.0,831.0,7805.0,5664.0,17762.0,19626.0,3507.0,25597.0,20735.0,16311.0,1056.0,77797.0,2400.0,97313.0,100693.0,851.0,395.0,101952.0,1455.0,103150.0,146.0,2653.0,109133.0,108260.0,439.0,377.0,467.0,862.0,1134.0,667.0,2503.0,293.0,957.0,528.0,1205.0,3734.0,5911.0,385.0,419.0,1220.0,395.0,1621.0,535.0,1377.0,1742.0,2818.0,1544.0,67.0,2736.0,2393.0,1956.0,1703.0,198.0,4202.0,622.0,132.0,7087.0,59.0,83.0,260.0,664.0,218.0,452.0,183.0,460.0,299.0,168.0,38.0,12.0,1250.0,170.0,4034.0,2469.0,15148.0,14979.0,8216.0,6869.0,33887.0,16376.0,14369.0,26962.0,60848.0,60848.0,62545.0,62199.0,1904.0,159033.0,751.0,1096.0,323.0,1711.0,3132.0,4673.0,166899.0,5461.0,162580.0,2668.0,1542.0,2120.0,167516.0
2003-03-26,3957.0,9071.0,1311.0,1102.0,812.0,3854.0,310.0,698.0,367.0,1036.0,2939.0,2576.0,5558.0,803.0,7542.0,5739.0,18388.0,20284.0,3209.0,26591.0,14449.0,15978.0,1079.0,73841.0,2366.0,94988.0,112766.0,853.0,407.0,113066.0,1619.0,113102.0,137.0,2493.0,117278.0,116716.0,488.0,443.0,511.0,967.0,1179.0,698.0,2452.0,282.0,957.0,566.0,1216.0,3326.0,5260.0,399.0,806.0,1559.0,461.0,1583.0,527.0,1346.0,1746.0,3128.0,1723.0,285.0,2690.0,2353.0,1977.0,1774.0,204.0,4345.0,621.0,493.0,7847.0,62.0,86.0,309.0,987.0,393.0,1000.0,175.0,458.0,685.0,531.0,273.0,11.0,2083.0,215.0,4954.0,3178.0,14750.0,14994.0,7887.0,7079.0,35196.0,15878.0,13120.0,26181.0,61377.0,61377.0,63025.0,62679.0,2238.0,178698.0,972.0,1710.0,490.0,1443.0,3379.0,4240.0,188422.0,5599.0,184826.0,2667.0,1929.0,2138.0,190228.0
2003-03-27,3930.0,9897.0,1257.0,1038.0,744.0,3682.0,341.0,708.0,422.0,976.0,3042.0,3195.0,6279.0,794.0,8148.0,5751.0,18645.0,20535.0,3593.0,27431.0,13260.0,16332.0,1168.0,70066.0,2665.0,90857.0,119000.0,866.0,459.0,120418.0,1778.0,121632.0,153.0,2610.0,127217.0,127029.0,498.0,494.0,512.0,969.0,1243.0,722.0,2613.0,282.0,1035.0,515.0,1384.0,3559.0,4960.0,424.0,837.0,1830.0,563.0,1841.0,542.0,1320.0,2035.0,3675.0,1672.0,263.0,2828.0,2442.0,1996.0,1787.0,218.0,4418.0,622.0,991.0,10523.0,60.0,83.0,338.0,1638.0,352.0,2560.0,168.0,466.0,1019.0,664.0,325.0,14.0,2217.0,235.0,6489.0,4448.0,18262.0,19867.0,8228.0,8016.0,39898.0,16964.0,13003.0,28182.0,68080.0,68398.0,72108.0,71835.0,2668.0,195750.0,891.0,2211.0,477.0,2055.0,4435.0,5423.0,204247.0,6246.0,200913.0,2990.0,2261.0,2340.0,206346.0
2003-03-28,3874.0,10021.0,1233.0,1053.0,710.0,3664.0,337.0,724.0,411.0,982.0,3054.0,3115.0,6210.0,765.0,8625.0,5569.0,19340.0,21165.0,3712.0,27870.0,13398.0,17319.0,940.0,69781.0,2693.0,91060.0,111343.0,884.0,480.0,114572.0,1745.0,117525.0,147.0,2520.0,124910.0,125300.0,464.0,447.0,468.0,905.0,1160.0,707.0,2577.0,258.0,969.0,469.0,1207.0,3447.0,4981.0,390.0,500.0,1397.0,486.0,2045.0,536.0,1294.0,1932.0,3383.0,1580.0,90.0,3012.0,2637.0,2140.0,1862.0,246.0,4441.0,622.0,1084.0,9255.0,59.0,81.0,297.0,1385.0,275.0,3478.0,160.0,436.0,657.0,335.0,178.0,9.0,1713.0,203.0,5629.0,3460.0,20137.0,23708.0,8088.0,7698.0,41204.0,17472.0,11689.0,26353.0,67557.0,69084.0,73630.0,73630.0,2269.0,208538.0,704.0,1702.0,382.0,2141.0,4125.0,5856.0,221180.0,5842.0,217901.0,2836.0,1852.0,2152.0,224448.0
2003-03-29,3856.0,10339.0,1204.0,1049.0,695.0,3677.0,335.0,714.0,415.0,1008.0,3165.0,2789.0,5994.0,819.0,8462.0,5744.0,19540.0,21491.0,4107.0,29335.0,13856.0,18696.0,1021.0,70782.0,3270.0,93751.0,70750.0,1062.0,606.0,74284.0,2175.0,78262.0,158.0,2499.0,88444.0,90123.0,492.0,463.0,484.0,991.0,1170.0,770.0,2581.0,272.0,976.0,549.0,1224.0,3190.0,4944.0,375.0,433.0,1278.0,418.0,1813.0,524.0,1269.0,1749.0,2992.0,1568.0,78.0,3029.0,2706.0,2271.0,2009.0,278.0,4537.0,623.0,950.0,8590.0,59.0,80.0,289.0,1017.0,264.0,3215.0,152.0,388.0,474.0,224.0,101.0,8.0,1454.0,192.0,4355.0,2296.0,18507.0,22991.0,7835.0,6850.0,41378.0,16756.0,11090.0,23928.0,65306.0,66833.0,72812.0,72812.0,1831.0,192951.0,646.0,1410.0,342.0,1564.0,3473.0,5116.0,210210.0,5642.0,207970.0,2612.0,1668.0,1996.0,216482.0
2003-03-30,4115.0,12087.0,1224.0,1011.0,741.0,3734.0,384.0,757.0,523.0,1220.0,4055.0,3337.0,7431.0,1023.0,8759.0,6321.0,20619.0,22901.0,5008.0,32598.0,16304.0,20528.0,1654.0,74029.0,4130.0,99343.0,69451.0,1304.0,724.0,70479.0,2574.0,71174.0,207.0,2699.0,76254.0,76219.0,563.0,564.0,545.0,1361.0,1300.0,949.0,2889.0,334.0,1091.0,571.0,1438.0,3621.0,5041.0,379.0,457.0,1282.0,419.0,1588.0,516.0,1246.0,1658.0,2821.0,1587.0,143.0,2780.0,2496.0,2210.0,2072.0,313.0,4671.0,623.0,806.0,8430.0,59.0,79.0,294.0,890.0,278.0,2819.0,145.0,365.0,459.0,241.0,61.0,7.0,1503.0,190.0,3795.0,2146.0,15980.0,19845.0,7654.0,7006.0,46643.0,18280.0,13497.0,27772.0,74415.0,75942.0,86271.0,86271.0,1790.0,166450.0,916.0,1983.0,484.0,1404.0,3578.0,4894.0,179748.0,5931.0,177625.0,2785.0,1840.0,2098.0,185717.0
2003-03-31,4243.0,12839.0,1262.0,976.0,804.0,3807.0,442.0,883.0,567.0,1677.0,5008.0,4603.0,9650.0,1065.0,11096.0,6183.0,22745.0,24929.0,5563.0,34151.0,18809.0,20643.0,1624.0,78910.0,4351.0,104402.0,100348.0,1461.0,660.0,100844.0,2105.0,100378.0,201.0,2635.0,101999.0,100674.0,470.0,481.0,472.0,1155.0,1210.0,851.0,2858.0,298.0,1045.0,470.0,1283.0,3897.0,5377.0,401.0,557.0,1401.0,453.0,1511.0,516.0,1223.0,1620.0,2834.0,1595.0,155.0,2569.0,2261.0,1974.0,1935.0,347.0,4651.0,626.0,720.0,8326.0,59.0,79.0,290.0,868.0,284.0,2536.0,137.0,350.0,477.0,259.0,41.0,6.0,1542.0,200.0,3850.0,2560.0,15692.0,18724.0,7550.0,8010.0,50773.0,22334.0,15264.0,32899.0,83671.0,85198.0,96764.0,96764.0,1874.0,183511.0,833.0,2423.0,421.0,2130.0,4122.0,5391.0,190990.0,5650.0,186857.0,2744.0,1604.0,1989.0,191605.0
2003-04-01,4016.0,11865.0,1267.0,954.0,759.0,3831.0,432.0,935.0,510.0,1697.0,4903.0,4327.0,9268.0,932.0,12356.0,6029.0,23988.0,26033.0,5358.0,34488.0,18139.0,19608.0,1096.0,81307.0,4118.0,106199.0,102000.0,1563.0,583.0,104166.0,1825.0,106429.0,188.0,2322.0,111248.0,111171.0,379.0,369.0,421.0,860.0,1096.0,691.0,2542.0,266.0,993.0,417.0,1126.0,3402.0,5341.0,391.0,490.0,1343.0,441.0,1523.0,504.0,1202.0,1602.0,2785.0,1595.0,114.0,2479.0,2155.0,1800.0,1745.0,374.0,4499.0,526.0,636.0,8156.0,59.0,78.0,281.0,804.0,277.0,2372.0,129.0,323.0,352.0,188.0,29.0,5.0,1330.0,191.0,3698.0,2226.0,15488.0,18394.0,7372.0,7703.0,51891.0,22301.0,14021.0,39540.0,91431.0,92958.0,102083.0,102083.0,1625.0,210708.0,611.0,1833.0,348.0,2242.0,3827.0,5353.0,218213.0,5317.0,213438.0,2466.0,1328.0,1751.0,216638.0
2003-04-02,3904.0,10744.0,1230.0,943.0,685.0,3805.0,418.0,918.0,457.0,1540.0,4491.0,3635.0,8163.0,837.0,11533.0,5813.0,22770.0,24699.0,4981.0,32964.0,15479.0,19101.0,860.0,81208.0,3838.0,106068.0,102000.0,1615.0,546.0,104233.0,1735.0,106605.0,176.0,2079.0,111135.0,111145.0,341.0,315.0,396.0,755.0,1030.0,584.0,2277.0,245.0,935.0,380.0,1014.0,2813.0,4767.0,380.0,445.0,1260.0,409.0,1480.0,495.0,1182.0,1576.0,2747.0,1632.0,111.0,2455.0,2116.0,1702.0,1593.0,389.0,4327.0,564.0,550.0,8001.0,59.0,77.0,274.0,730.0,273.0,2243.0,122.0,291.0,284.0,147.0,23.0,4.0,1188.0,184.0,3332.0,1753.0,14591.0,17352.0,7116.0,6860.0,48499.0,20235.0,12388.0,38868.0,87367.0,88894.0,95575.0,95575.0,1384.0,217238.0,482.0,1386.0,298.0,1657.0,3196.0,4716.0,229865.0,5185.0,226193.0,2283.0,1164.0,1630.0,231527.0
