, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-03-02,3198.0,5113.0,1125.0,643.0,818.0,4105.0,204.0,513.0,175.0,554.0,1390.0,754.0,2125.0,179.0,2766.0,4668.0,12020.0,13403.0,871.0,15935.0,6111.0,5451.0,7222.0,411.0,67728.0,437.0,75611.0,70828.0,1497.0,455.0,73593.0,773.0,74901.0,112.0,1255.0,77397.0,77787.0,374.0,413.0,388.0,647.0,230.0,1503.0,105.0,383.0,648.0,656.0,2156.0,2781.0,412.0,357.0,981.0,309.0,1215.0,338.0,1107.0,1238.0,1892.0,1305.0,41.0,1826.0,1651.0,1421.0,1456.0,191.0,4066.0,640.0,93.0,5895.0,72.0,134.0,136.0,74.0,49.0,378.0,334.0,1015.0,248.0,875.0,339.0,92.0,211.0,81.0,455.0,56.0,1467.0,876.0,10304.0,12201.0,4066.0,2265.0,20872.0,4433.0,4448.0,8597.0,29469.0,29469.0,30766.0,30766.0,1207.0,116820.0,492.0,548.0,349.0,369.0,1249.0,1945.0,124512.0,5684.0,127126.0,1476.0,2253.0,1147.0,132055.0
2013-03-03,3198.0,5441.0,1011.0,756.0,1228.0,4228.0,201.0,514.0,188.0,613.0,1455.0,808.0,2254.0,251.0,2925.0,5208.0,12026.0,13412.0,987.0,16324.0,6511.0,5498.0,7880.0,744.0,65767.0,479.0,73527.0,67624.0,1530.0,476.0,69730.0,730.0,70326.0,108.0,1287.0,71926.0,72070.0,338.0,376.0,402.0,767.0,273.0,1655.0,108.0,378.0,670.0,716.0,2386.0,3026.0,409.0,354.0,964.0,308.0,1181.0,339.0,1115.0,1246.0,1901.0,1302.0,50.0,1774.0,1592.0,1388.0,1428.0,206.0,4049.0,640.0,104.0,6086.0,72.0,134.0,140.0,80.0,54.0,442.0,404.0,1174.0,248.0,901.0,425.0,124.0,303.0,80.0,754.0,60.0,1844.0,1103.0,11158.0,13264.0,4113.0,2243.0,19876.0,5756.0,5506.0,10144.0,30019.0,30019.0,31906.0,31906.0,1236.0,111110.0,630.0,814.0,488.0,464.0,2320.0,2722.0,120335.0,5934.0,122724.0,1428.0,2025.0,1019.0,127896.0
2013-03-04,3316.0,6158.0,981.0,914.0,2226.0,4398.0,203.0,520.0,204.0,756.0,1623.0,890.0,2514.0,336.0,3252.0,6057.0,12356.0,13782.0,1133.0,16784.0,7430.0,6043.0,8334.0,850.0,66051.0,521.0,73288.0,68124.0,1604.0,506.0,70007.0,903.0,70281.0,102.0,1352.0,71428.0,71385.0,333.0,374.0,446.0,941.0,287.0,1804.0,110.0,374.0,632.0,752.0,2664.0,3292.0,406.0,356.0,978.0,307.0,1182.0,339.0,1142.0,1283.0,1964.0,1300.0,60.0,1743.0,1544.0,1335.0,1373.0,231.0,4044.0,640.0,108.0,6188.0,72.0,134.0,146.0,115.0,55.0,597.0,394.0,1481.0,248.0,930.0,593.0,201.0,278.0,80.0,626.0,62.0,2688.0,1300.0,12400.0,14814.0,4191.0,2208.0,20324.0,8342.0,6953.0,13490.0,33814.0,33814.0,35466.0,35466.0,1435.0,109884.0,608.0,1069.0,524.0,870.0,3202.0,4540.0,119712.0,5869.0,121655.0,1370.0,1948.0,995.0,125913.0
2013-03-05,3520.0,6695.0,916.0,950.0,1686.0,4418.0,203.0,520.0,188.0,822.0,1687.0,882.0,2569.0,243.0,3364.0,5973.0,12260.0,13685.0,1183.0,15996.0,6750.0,6381.0,8224.0,466.0,65971.0,502.0,73697.0,69999.0,1680.0,517.0,72180.0,699.0,72627.0,88.0,1210.0,73715.0,73652.0,274.0,286.0,340.0,693.0,202.0,1744.0,104.0,370.0,558.0,736.0,2719.0,3493.0,402.0,352.0,965.0,306.0,1179.0,340.0,1129.0,1282.0,1960.0,1300.0,53.0,1750.0,1537.0,1309.0,1336.0,234.0,4034.0,640.0,101.0,6224.0,72.0,134.0,140.0,125.0,54.0,777.0,316.0,1199.0,248.0,928.0,396.0,147.0,171.0,80.0,404.0,59.0,2418.0,1038.0,12888.0,15808.0,4217.0,1892.0,19193.0,8459.0,5606.0,13198.0,32391.0,32391.0,34252.0,34252.0,1240.0,112165.0,422.0,768.0,297.0,887.0,1895.0,3358.0,122604.0,5581.0,124375.0,1293.0,1538.0,942.0,128422.0
2013-03-06,3547.0,6453.0,879.0,923.0,1430.0,4334.0,200.0,512.0,176.0,800.0,1642.0,852.0,2495.0,182.0,3262.0,5744.0,11905.0,13293.0,1213.0,15870.0,5826.0,6429.0,8187.0,484.0,64970.0,479.0,72749.0,69999.0,1714.0,507.0,72244.0,633.0,72741.0,82.0,1122.0,73864.0,73863.0,249.0,258.0,311.0,606.0,193.0,1577.0,101.0,366.0,518.0,705.0,2526.0,3540.0,399.0,343.0,931.0,306.0,1139.0,340.0,1114.0,1264.0,1933.0,1298.0,56.0,1738.0,1529.0,1309.0,1329.0,234.0,4004.0,640.0,99.0,6230.0,72.0,133.0,135.0,116.0,53.0,763.0,324.0,1178.0,248.0,918.0,309.0,112.0,128.0,80.0,400.0,58.0,1955.0,1029.0,12275.0,14968.0,4214.0,1834.0,18988.0,7411.0,4694.0,11447.0,30435.0,30435.0,31958.0,31958.0,1051.0,111513.0,371.0,628.0,264.0,640.0,1230.0,2146.0,120751.0,5657.0,122751.0,1530.0,1590.0,985.0,126679.0
2013-03-07,3532.0,6130.0,861.0,894.0,1453.0,4285.0,200.0,506.0,182.0,762.0,1590.0,869.0,2458.0,174.0,3185.0,5666.0,11683.0,13047.0,1273.0,16022.0,7688.0,6414.0,8742.0,694.0,64573.0,508.0,72248.0,70749.0,1690.0,496.0,72871.0,666.0,73248.0,80.0,1102.0,74188.0,74148.0,242.0,265.0,348.0,635.0,272.0,1546.0,98.0,360.0,527.0,689.0,2406.0,3400.0,396.0,348.0,934.0,315.0,1110.0,341.0,1134.0,1285.0,1944.0,1296.0,64.0,1698.0,1485.0,1290.0,1314.0,243.0,4009.0,640.0,106.0,6246.0,71.0,132.0,138.0,134.0,53.0,827.0,408.0,1364.0,248.0,914.0,418.0,97.0,141.0,80.0,615.0,59.0,2068.0,1873.0,12627.0,14534.0,4246.0,2028.0,19137.0,6703.0,5646.0,10843.0,29980.0,29980.0,31299.0,31299.0,1248.0,109980.0,393.0,679.0,326.0,592.0,1562.0,2341.0,118515.0,6150.0,120942.0,1842.0,1834.0,1108.0,125348.0
2013-03-08,3492.0,5935.0,846.0,866.0,1439.0,4242.0,199.0,502.0,185.0,737.0,1560.0,862.0,2422.0,160.0,3128.0,5625.0,11550.0,12904.0,1291.0,15724.0,9026.0,6398.0,8978.0,674.0,64397.0,539.0,72840.0,72749.0,1650.0,488.0,74838.0,680.0,75212.0,79.0,1090.0,76059.0,75977.0,225.0,243.0,342.0,587.0,247.0,1593.0,95.0,356.0,476.0,696.0,2421.0,3236.0,395.0,354.0,957.0,320.0,1120.0,341.0,1128.0,1289.0,1971.0,1300.0,62.0,1680.0,1452.0,1255.0,1276.0,246.0,3998.0,640.0,105.0,6258.0,71.0,131.0,136.0,164.0,53.0,941.0,411.0,1406.0,248.0,902.0,474.0,89.0,196.0,79.0,553.0,59.0,2422.0,2064.0,13459.0,15190.0,4305.0,1915.0,19304.0,6607.0,6585.0,10692.0,29996.0,29996.0,32093.0,32093.0,1171.0,111015.0,308.0,600.0,244.0,579.0,1229.0,2233.0,119358.0,6298.0,121828.0,1769.0,1568.0,1027.0,126300.0
2013-03-09,3457.0,5736.0,832.0,839.0,1347.0,4194.0,196.0,494.0,177.0,716.0,1525.0,825.0,2350.0,136.0,3044.0,5545.0,11368.0,12704.0,1273.0,15103.0,7414.0,6382.0,8397.0,469.0,63864.0,510.0,72556.0,73999.0,1618.0,480.0,76179.0,640.0,76716.0,78.0,1064.0,77698.0,77657.0,204.0,213.0,310.0,499.0,198.0,1551.0,92.0,352.0,454.0,682.0,2423.0,3174.0,392.0,354.0,972.0,319.0,1148.0,342.0,1111.0,1272.0,1949.0,1300.0,59.0,1703.0,1460.0,1242.0,1253.0,246.0,3982.0,640.0,96.0,6260.0,71.0,132.0,134.0,174.0,53.0,1034.0,339.0,1358.0,249.0,890.0,503.0,84.0,137.0,79.0,410.0,58.0,2252.0,1645.0,13258.0,15126.0,4349.0,1730.0,18833.0,6245.0,5432.0,9822.0,28655.0,28655.0,30409.0,30409.0,934.0,112242.0,232.0,493.0,168.0,484.0,939.0,1879.0,120463.0,6427.0,123128.0,1706.0,1295.0,956.0,127326.0
2013-03-10,3427.0,5549.0,818.0,813.0,1303.0,4143.0,196.0,488.0,173.0,694.0,1486.0,799.0,2285.0,123.0,2948.0,5432.0,11166.0,12483.0,1254.0,14796.0,5728.0,6367.0,8097.0,396.0,63071.0,494.0,71478.0,73999.0,1593.0,472.0,76134.0,687.0,76714.0,77.0,1087.0,77791.0,77789.0,220.0,232.0,350.0,526.0,232.0,1499.0,99.0,349.0,668.0,712.0,2335.0,3146.0,388.0,353.0,964.0,315.0,1155.0,342.0,1100.0,1264.0,1930.0,1296.0,58.0,1730.0,1483.0,1261.0,1264.0,244.0,3966.0,640.0,91.0,6263.0,71.0,132.0,133.0,174.0,52.0,913.0,313.0,1348.0,249.0,877.0,314.0,80.0,91.0,79.0,366.0,57.0,1986.0,1272.0,12565.0,14343.0,4346.0,1645.0,18528.0,5650.0,4592.0,8812.0,27340.0,27340.0,28477.0,28477.0,820.0,111102.0,210.0,417.0,132.0,380.0,744.0,1580.0,119203.0,6185.0,121720.0,1758.0,1176.0,963.0,125768.0
2013-03-11,3396.0,5398.0,805.0,788.0,1265.0,4095.0,196.0,481.0,171.0,676.0,1454.0,775.0,2230.0,116.0,2869.0,5336.0,10998.0,12298.0,1232.0,14464.0,4926.0,6352.0,8054.0,375.0,62472.0,494.0,70768.0,73999.0,1571.0,466.0,76097.0,833.0,76695.0,76.0,1163.0,77859.0,77858.0,219.0,238.0,369.0,525.0,248.0,1586.0,100.0,347.0,666.0,768.0,2427.0,3101.0,385.0,350.0,959.0,314.0,1141.0,344.0,1093.0,1259.0,1919.0,1291.0,56.0,1728.0,1483.0,1280.0,1283.0,249.0,3967.0,640.0,89.0,6270.0,71.0,132.0,133.0,174.0,52.0,705.0,306.0,1357.0,259.0,870.0,298.0,75.0,61.0,79.0,356.0,57.0,1837.0,1022.0,12027.0,13584.0,4320.0,1597.0,18418.0,5277.0,4599.0,8298.0,26716.0,26716.0,27654.0,27654.0,787.0,109712.0,236.0,376.0,131.0,301.0,662.0,1424.0,117390.0,6000.0,119706.0,1804.0,1220.0,1068.0,123843.0
