, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-03-15, 2918, 6281, 691, 602, 2548, 3751, 317, 1036, 218, 910, 2099, 1550, 3650, 354, 4688, 5667, 14882, 16657, 898, 19042, 12648, 5628, 7531, 1464, 774, 79667, 84999, 1223, 426, 86602, 1112, 87765, 122, 2895, 90720, 90742, 430, 338, 641, 717, 786, 3036, 357, 1286, 1064, 2393, 5287, 6143, 501, 614, 2022, 479, 2256, 498, 1921, 2223, 3527, 4088, 167, 5533, 5343, 5142, 5085, 392, 8076, 5000, 160, 11344, 80, 151, 192, 1273, 83, 2588, 1501, 4270, 1265, 2064, 548, 304, 257, 180, 492, 60, 3898, 2785, 20698, 23001, 5108, 9876, 40885, 18965, 12251, 27520, 68406, 70689, 71570, 71570, 1690, 168163, 672, 1831, 452, 1750, 2404, 3315, 177322, 7758, 180870, 2988, 2031, 2062, 185646
2012-03-16, 2946, 6615, 662, 685, 2362, 3850, 329, 1280, 222, 1005, 2473, 1780, 4253, 370, 5426, 5934, 15462, 17312, 932, 19528, 13923, 5696, 7598, 1430, 844, 79835, 84999, 1356, 425, 86725, 1086, 87882, 109, 2918, 90774, 90765, 469, 347, 624, 696, 844, 3000, 347, 1347, 902, 2550, 5343, 6134, 503, 626, 2110, 491, 2400, 497, 1980, 2300, 3651, 4104, 134, 5678, 5457, 5214, 5145, 410, 8109, 5000, 156, 11370, 79, 148, 198, 1598, 83, 2832, 1387, 3962, 1281, 1980, 523, 291, 316, 394, 370, 59, 3954, 2836, 21682, 24823, 5228, 9505, 41063, 21655, 13590, 32360, 73422, 73422, 75588, 75588, 1864, 171833, 652, 1748, 469, 1786, 2313, 3255, 182120, 8710, 187011, 3347, 2134, 2252, 194104
2012-03-17, 2989, 6632, 619, 705, 2099, 3822, 330, 1182, 202, 1077, 2636, 1602, 4239, 298, 5478, 5694, 15522, 17390, 964, 19376, 12572, 5768, 7416, 1132, 846, 79800, 75624, 1458, 418, 79243, 1080, 82210, 117, 2712, 86948, 87450, 408, 329, 558, 702, 676, 2755, 312, 1191, 786, 2261, 4912, 6072, 498, 618, 2021, 486, 2466, 494, 1993, 2303, 3554, 4110, 119, 5836, 5606, 5342, 5267, 412, 8191, 5000, 148, 11373, 78, 146, 195, 1473, 82, 2596, 1005, 3508, 1293, 1926, 452, 256, 239, 386, 344, 59, 3534, 2235, 21009, 24620, 5271, 7443, 37470, 18801, 11267, 31874, 69344, 69344, 71654, 71654, 1629, 173365, 570, 1435, 366, 1560, 1759, 2766, 184294, 8314, 188944, 2766, 1906, 2069, 196446
2012-03-18, 3005, 6336, 600, 686, 2022, 3777, 325, 1065, 190, 1081, 2505, 1502, 4008, 242, 5126, 5526, 15068, 16889, 1000, 19012, 10581, 5842, 7206, 937, 846, 78525, 59999, 1490, 412, 61939, 1056, 63446, 129, 2529, 67104, 67650, 398, 319, 534, 702, 628, 2474, 326, 1108, 715, 2114, 4275, 5763, 493, 609, 1950, 484, 2393, 492, 2010, 2314, 3533, 4112, 117, 5864, 5651, 5438, 5376, 406, 8298, 5000, 145, 11369, 78, 144, 192, 1223, 81, 2586, 870, 3361, 1301, 1918, 388, 210, 198, 332, 357, 58, 3129, 1919, 20132, 23347, 5288, 6200, 34748, 15291, 9075, 27370, 62118, 62118, 63063, 63063, 1334, 154058, 500, 1189, 272, 1249, 1400, 2266, 167936, 7730, 172954, 2524, 1764, 2012, 181669
2012-03-19, 3016, 6138, 593, 667, 1996, 3749, 322, 983, 189, 1047, 2360, 1495, 3854, 222, 4872, 5431, 14521, 16280, 1036, 18532, 9322, 5916, 7150, 868, 844, 78254, 67499, 1473, 410, 68049, 1024, 67858, 134, 2452, 68710, 68313, 390, 318, 524, 693, 648, 2369, 312, 1069, 660, 2036, 3918, 5278, 489, 603, 1908, 483, 2326, 491, 2036, 2338, 3550, 4183, 119, 5802, 5578, 5399, 5358, 400, 8323, 5000, 148, 11370, 78, 142, 191, 1055, 81, 3166, 847, 3366, 1309, 1913, 370, 202, 176, 356, 408, 59, 2954, 1762, 19560, 22126, 5310, 5873, 33739, 13140, 8108, 24542, 58280, 58280, 59040, 59040, 1142, 133919, 462, 1064, 241, 1058, 1338, 2127, 144416, 7406, 148682, 2416, 1604, 1959, 156250
2012-03-20, 3043, 6080, 596, 668, 1951, 3750, 319, 922, 193, 1001, 2240, 1513, 3753, 218, 4742, 5384, 14129, 15844, 1076, 18208, 8765, 6416, 7224, 883, 842, 78328, 79999, 1442, 414, 81947, 1005, 82973, 138, 2427, 84506, 84071, 370, 308, 508, 672, 658, 2336, 294, 1018, 610, 1931, 3680, 4913, 484, 592, 1849, 480, 2264, 489, 2062, 2362, 3572, 4345, 116, 5844, 5588, 5343, 5293, 395, 8244, 5000, 150, 11374, 78, 141, 189, 965, 81, 3812, 827, 3379, 1317, 1895, 314, 216, 144, 368, 406, 59, 2898, 1633, 19316, 21374, 5361, 5831, 33518, 11944, 7642, 23062, 56580, 56580, 57273, 57273, 1024, 138518, 429, 978, 210, 954, 1278, 2090, 145314, 7244, 148448, 2297, 1428, 1816, 153586
2012-03-21, 3072, 6036, 598, 671, 1906, 3759, 316, 879, 192, 959, 2140, 1524, 3664, 217, 4625, 5347, 13814, 15495, 1122, 18047, 8611, 7452, 8453, 886, 844, 79602, 79999, 1411, 420, 81915, 1004, 83198, 142, 2464, 85652, 85650, 380, 323, 533, 704, 690, 2320, 284, 964, 576, 1824, 3456, 4668, 479, 577, 1777, 475, 2182, 486, 2087, 2383, 3583, 4506, 115, 5943, 5676, 5386, 5322, 392, 8189, 5000, 146, 11376, 78, 140, 186, 893, 82, 3743, 804, 3393, 1325, 1878, 290, 217, 110, 337, 426, 60, 2808, 1660, 19198, 20969, 5403, 5694, 35128, 11086, 7302, 22051, 57179, 57179, 57890, 57890, 990, 148209, 431, 938, 200, 866, 1186, 1978, 155958, 7169, 159142, 2258, 1406, 1761, 164060
2012-03-22, 3101, 5995, 598, 691, 1898, 3781, 312, 854, 193, 922, 2066, 1558, 3624, 225, 4554, 5328, 13570, 15225, 1178, 17949, 8617, 7430, 8460, 934, 843, 79661, 79999, 1385, 428, 81885, 1050, 83194, 154, 2569, 85747, 85743, 404, 343, 567, 776, 724, 2389, 283, 918, 556, 1736, 3311, 4480, 476, 570, 1730, 476, 2114, 487, 2119, 2415, 3614, 4673, 116, 6031, 5751, 5452, 5387, 401, 8216, 5000, 147, 11415, 78, 138, 186, 874, 84, 2830, 826, 3456, 1333, 1874, 291, 249, 88, 322, 526, 61, 2799, 1743, 19173, 20784, 5432, 5840, 35493, 10746, 7569, 21656, 57149, 57149, 57815, 57815, 1015, 149736, 446, 1014, 304, 869, 1276, 2009, 157972, 7150, 161353, 2234, 1479, 1747, 166748
2012-03-23, 3134, 5988, 576, 699, 1847, 3770, 309, 834, 190, 890, 2006, 1583, 3589, 234, 4545, 5306, 13413, 15053, 1238, 17907, 8660, 7472, 8484, 938, 847, 79816, 79999, 1364, 439, 81863, 1121, 83194, 160, 2624, 85812, 85810, 410, 336, 550, 807, 728, 2419, 284, 888, 544, 1674, 3204, 4374, 477, 566, 1706, 478, 2071, 489, 2152, 2453, 3661, 4846, 118, 6142, 5847, 5522, 5455, 413, 8272, 5000, 150, 11494, 78, 136, 187, 914, 86, 2050, 841, 3507, 1341, 1864, 301, 279, 74, 322, 588, 62, 2836, 1866, 19308, 20849, 5502, 5854, 35626, 10578, 7671, 21480, 57106, 57106, 57725, 57725, 985, 149694, 448, 1014, 275, 912, 1340, 2139, 158128, 7179, 161556, 2242, 1578, 1776, 167014
2012-03-24, 3145, 5990, 564, 693, 1806, 3750, 305, 817, 189, 858, 1951, 1602, 3553, 238, 4544, 5249, 13322, 14955, 1298, 17924, 8689, 7519, 8531, 928, 854, 79822, 79999, 1335, 450, 81845, 1172, 83198, 165, 2655, 85848, 85847, 402, 335, 538, 806, 716, 2393, 278, 880, 524, 1639, 3062, 4290, 476, 563, 1682, 480, 2051, 488, 2186, 2490, 3707, 5018, 118, 6285, 5974, 5618, 5546, 421, 8350, 5000, 149, 11574, 78, 133, 187, 953, 88, 1845, 860, 3538, 1350, 1848, 322, 287, 81, 328, 589, 64, 2868, 1904, 19461, 21015, 5578, 5717, 35844, 10340, 7561, 21201, 57045, 57045, 57726, 57726, 967, 149559, 445, 1043, 330, 927, 1393, 2199, 158026, 7258, 161536, 2233, 1638, 1864, 167246
2012-03-25, 3173, 5981, 568, 695, 1767, 3754, 302, 801, 190, 829, 1904, 1608, 3512, 234, 4533, 5186, 13210, 14834, 1348, 17868, 8551, 7403, 8412, 945, 860, 78371, 79999, 1304, 462, 81822, 1103, 83195, 167, 2652, 85850, 85850, 388, 327, 518, 758, 657, 2326, 264, 856, 504, 1573, 2876, 4164, 472, 554, 1636, 480, 2024, 486, 2217, 2523, 3753, 5189, 119, 6443, 6129, 5746, 5669, 431, 8452, 5000, 146, 11651, 76, 130, 188, 1000, 91, 1798, 882, 3574, 1358, 1841, 339, 280, 99, 335, 597, 64, 2887, 1955, 19606, 21177, 5640, 5645, 36114, 10004, 7452, 20880, 56994, 56994, 57702, 57702, 936, 149494, 446, 1014, 280, 926, 1465, 2284, 158016, 7282, 161542, 2156, 1619, 1852, 167232
2012-03-26, 3210, 5954, 566, 694, 1743, 3756, 300, 788, 189, 798, 1855, 1605, 3460, 232, 4504, 5146, 13099, 14713, 1392, 17921, 8531, 7339, 8306, 970, 866, 78021, 79999, 1272, 472, 81794, 1050, 83184, 168, 2678, 85856, 85855, 410, 342, 558, 767, 680, 2261, 260, 820, 490, 1498, 2672, 3980, 470, 553, 1618, 490, 1980, 486, 2248, 2553, 3788, 5360, 120, 6586, 6274, 5884, 5808, 439, 8580, 5000, 150, 11730, 76, 128, 190, 1048, 94, 1801, 884, 3592, 1366, 1823, 343, 292, 95, 340, 639, 66, 2891, 1986, 19735, 21377, 5686, 5690, 36264, 9788, 7409, 20608, 56872, 56872, 57696, 57696, 959, 149259, 470, 1059, 351, 901, 1590, 2393, 157819, 7293, 161357, 2144, 1679, 1880, 167070
2012-03-27, 3226, 5964, 554, 706, 1732, 3758, 298, 787, 192, 771, 1818, 1626, 3444, 235, 4500, 5124, 12994, 14599, 1427, 17973, 8775, 7525, 8474, 1018, 872, 78008, 79999, 1232, 478, 81762, 1020, 83170, 169, 2679, 85856, 85857, 409, 344, 575, 776, 706, 2360, 269, 802, 483, 1456, 2636, 3804, 470, 556, 1617, 488, 1964, 486, 2280, 2587, 3821, 5532, 121, 6725, 6410, 6007, 5932, 444, 8702, 5000, 168, 11825, 76, 126, 190, 1074, 96, 1770, 868, 3614, 1374, 1814, 349, 267, 78, 346, 683, 68, 2887, 1996, 19815, 21521, 5737, 5678, 36415, 9850, 7532, 20611, 57026, 57026, 57884, 57884, 1080, 149307, 494, 1063, 304, 951, 1663, 2543, 157934, 7290, 161442, 2117, 1650, 1829, 167094
