, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-05-14, 26805, 22497, 8265, 8683, 11544, 26200, 301, 831, 1647, 5063, 8039, 6418, 13856, 1757, 18396, 28689, 53088, 54823, 5415, 63550, 15230, 22017, 22784, 694, 11538, 194068, 178713, 10615, 7474, 198191, 5721, 182102, 1303, 7767, 197216, 202326, 990, 921, 749, 2949, 1373, 5159, 831, 2313, 1238, 5524, 6541, 6630, 984, 1858, 3358, 1480, 2959, 5675, 6876, 9237, 12032, 12359, 147, 6610, 5710, 2408, 2109, 138, 3578, 1, 423, 6156, 1024, 684, 1702, 1323, 295, 333, 3993, 10077, 7276, 7066, 95, 326, 2, 84, 3000, 1119, 10215, 2391, 26310, 28722, 38197, 7013, 66161, 24861, 16050, 33634, 99796, 104200, 100401, 95400, 883, 294433, 343, 571, 80, 338, 2856, 3312, 315246, 6099, 302129, 3472, 1460, 1390, 311504
2012-05-15, 33393, 26777, 10305, 10238, 12904, 29648, 335, 936, 1991, 5610, 8964, 7939, 16405, 1861, 19790, 30717, 53699, 55607, 5421, 65936, 16058, 21744, 22552, 711, 13232, 196501, 184998, 11485, 8811, 208827, 8117, 201579, 1554, 9352, 216706, 215794, 1202, 976, 1336, 3548, 1616, 5656, 1043, 3114, 1725, 6296, 7613, 7011, 1017, 1834, 3401, 1547, 3047, 5970, 7100, 9602, 12863, 12357, 143, 6525, 5553, 2186, 2016, 134, 3549, 1, 380, 6162, 1197, 782, 1752, 1324, 304, 333, 4224, 9905, 7061, 6861, 284, 284, 0, 86, 3255, 1189, 10488, 2332, 26432, 28798, 40210, 8052, 69710, 28418, 18208, 37521, 107232, 107563, 108329, 106308, 848, 305856, 382, 576, 79, 322, 2994, 3656, 315737, 6218, 303066, 3936, 1675, 1531, 316345
2012-05-16, 43895, 32147, 15053, 13562, 15168, 37478, 436, 1343, 2559, 6908, 11023, 11446, 22299, 2051, 25496, 37450, 57145, 59562, 5412, 69875, 19304, 21328, 22109, 712, 15300, 200793, 184998, 12791, 10860, 212392, 10918, 207492, 1964, 11893, 226815, 226592, 1407, 1189, 1534, 4558, 1887, 6926, 1232, 4141, 2264, 7838, 10266, 8621, 1066, 2098, 3663, 1783, 3357, 6866, 7893, 10473, 14647, 12379, 138, 6692, 5646, 2099, 1872, 129, 3353, 1, 332, 6304, 1340, 850, 1935, 1452, 331, 333, 4866, 9773, 6824, 6568, 277, 279, 0, 135, 3864, 1410, 11111, 2399, 26755, 29018, 43841, 9624, 75013, 34476, 21716, 42790, 117802, 117802, 118536, 118536, 803, 343280, 427, 604, 78, 332, 3616, 4298, 348734, 6361, 335820, 4890, 2074, 1830, 340632
2012-05-17, 52361, 35781, 18860, 16343, 17337, 44070, 481, 1766, 3311, 8445, 13864, 15310, 29034, 2134, 33018, 46161, 64871, 68251, 5376, 78666, 22525, 21307, 22010, 657, 16451, 205724, 184998, 14816, 11884, 214916, 11211, 210742, 2185, 12916, 230458, 230350, 1170, 1081, 1152, 4416, 1716, 6972, 1206, 4278, 2282, 7986, 11238, 10457, 1131, 2262, 3870, 2080, 3789, 8208, 9024, 11712, 16615, 12406, 134, 7066, 5974, 2305, 2032, 123, 3382, 1, 305, 6417, 1425, 907, 2194, 1747, 336, 338, 5405, 9634, 6765, 6515, 272, 274, 0, 168, 4096, 1555, 11611, 2503, 27172, 29272, 47152, 10138, 78829, 41589, 26499, 49530, 128359, 128359, 129070, 129070, 763, 363659, 428, 642, 76, 390, 4071, 4900, 372152, 6325, 360344, 5393, 2374, 2056, 368092
2012-05-18, 53871, 32303, 19265, 17234, 17790, 45389, 593, 2176, 3735, 9452, 15832, 17163, 32885, 2120, 38780, 50499, 73661, 78128, 5325, 88302, 23651, 21586, 22259, 601, 16875, 211210, 186873, 16807, 11693, 218317, 10294, 214305, 2193, 12293, 232315, 232207, 1011, 942, 1003, 3690, 1322, 6258, 1114, 4068, 2142, 7402, 10126, 11413, 1246, 2472, 4132, 2313, 4322, 9295, 10339, 12999, 18269, 12420, 134, 7536, 6422, 2698, 2396, 120, 3752, 1, 300, 6525, 1366, 881, 2287, 1900, 350, 370, 5850, 9489, 6579, 6459, 268, 269, 0, 178, 4594, 1631, 11742, 2518, 27572, 29658, 49958, 9794, 81136, 45040, 26312, 53575, 134711, 134711, 135402, 135402, 731, 376410, 408, 640, 75, 480, 4046, 5092, 386752, 6192, 375640, 5623, 2267, 2192, 384716
2012-05-19, 51138, 30849, 18096, 16826, 18326, 44020, 768, 2968, 3788, 10021, 17234, 16921, 34076, 2042, 41108, 50748, 79440, 84670, 5268, 94750, 22702, 21878, 22595, 571, 16523, 215983, 188123, 17874, 10775, 220961, 8367, 217926, 1972, 10732, 234248, 234324, 871, 790, 878, 2918, 930, 5506, 1003, 3655, 1889, 6408, 8338, 11127, 1390, 2503, 4115, 2500, 4918, 9995, 11254, 13877, 19382, 12418, 128, 8132, 6979, 3189, 2869, 120, 4309, 1, 292, 6638, 1432, 937, 2293, 1986, 364, 378, 5644, 9293, 6384, 6346, 266, 264, 0, 169, 4134, 1588, 11834, 2407, 27792, 29838, 52184, 8648, 82005, 45336, 23495, 52172, 134178, 134178, 134848, 134848, 702, 382179, 356, 616, 74, 510, 3507, 4780, 393533, 6035, 383050, 5451, 2033, 2216, 392672
2012-05-20, 48699, 29562, 16542, 15382, 15935, 41146, 656, 3057, 3632, 9997, 17565, 15228, 32743, 1942, 40819, 48895, 82080, 87720, 5210, 97580, 20664, 22002, 22793, 550, 15956, 219966, 181248, 17753, 9645, 213736, 6564, 211435, 1737, 9402, 226381, 226808, 826, 695, 841, 2391, 674, 4888, 947, 3372, 1731, 5712, 6574, 9468, 1356, 2148, 3464, 2314, 5042, 9036, 11318, 13600, 19003, 12334, 121, 8624, 7505, 3774, 3451, 115, 4866, 1, 268, 6738, 1386, 918, 2092, 1830, 308, 328, 5000, 9077, 6191, 6092, 254, 260, 0, 144, 3525, 1405, 10846, 2098, 27069, 29330, 49626, 7279, 78557, 42404, 21647, 46332, 124889, 124889, 125538, 125538, 677, 371932, 305, 566, 73, 483, 2856, 4078, 386380, 5881, 376890, 5064, 1802, 2166, 387400
2012-05-21, 45516, 28077, 14916, 14168, 13962, 38184, 573, 2700, 3366, 9376, 16414, 13081, 29476, 1848, 37759, 45670, 81350, 87047, 5160, 96825, 18774, 21623, 22655, 530, 15550, 222993, 178748, 16775, 8974, 208380, 5956, 204898, 1528, 9050, 217053, 217170, 921, 691, 878, 2285, 618, 4489, 969, 3459, 1762, 5856, 5934, 7613, 1192, 1824, 2764, 2039, 4339, 7494, 10643, 12544, 17521, 12262, 116, 8449, 7426, 4020, 3790, 106, 5316, 1, 248, 6824, 1141, 766, 1855, 1534, 265, 292, 4568, 8884, 6012, 5807, 244, 254, 0, 84, 3272, 1319, 9594, 1846, 25226, 27586, 45532, 6648, 71968, 38364, 19860, 43604, 115572, 115572, 116204, 116204, 658, 350063, 274, 519, 72, 414, 2405, 3493, 364766, 5771, 356027, 4787, 1708, 2104, 366544
2012-05-22, 45210, 28452, 14388, 13941, 13275, 37009, 533, 2368, 3167, 8764, 15130, 11564, 26695, 1836, 34551, 43084, 78888, 84441, 5153, 94339, 17782, 20492, 21566, 521, 15794, 224694, 184998, 15745, 8936, 213927, 7322, 211286, 1642, 11634, 224328, 224022, 1879, 912, 1411, 3111, 946, 4912, 1135, 4149, 2966, 6780, 6520, 7022, 1142, 1752, 2503, 1988, 3439, 6970, 10346, 12104, 16711, 12204, 112, 7550, 6588, 3530, 3433, 98, 5300, 1, 236, 6912, 1030, 701, 1780, 1401, 251, 287, 4452, 8702, 5840, 5607, 238, 250, 0, 52, 3390, 1382, 9153, 1728, 23829, 25960, 43647, 6848, 70744, 36303, 19211, 43387, 114132, 114132, 114743, 114743, 652, 342466, 300, 488, 72, 371, 2504, 3246, 351972, 6121, 343564, 5054, 2174, 2240, 352370
2012-05-23, 50327, 35240, 16109, 14762, 14409, 39128, 540, 2258, 3111, 8378, 14369, 11004, 25373, 1956, 33003, 43359, 78542, 84154, 5475, 95110, 20226, 21106, 21690, 548, 18052, 230236, 184998, 15384, 9482, 213361, 11035, 211554, 2049, 16065, 228525, 228401, 2092, 1052, 1511, 3389, 1166, 6327, 1151, 4889, 3592, 8301, 9644, 7871, 1141, 1774, 2500, 2049, 3016, 7368, 11014, 12892, 17392, 12161, 109, 6710, 5677, 2598, 2540, 103, 4718, 0, 224, 6973, 1008, 694, 1831, 1430, 256, 296, 4499, 8524, 5663, 5456, 234, 245, 0, 69, 3827, 1470, 9305, 1785, 23598, 25466, 44453, 10384, 73359, 37698, 20606, 44006, 117364, 117364, 117958, 117958, 856, 350138, 544, 518, 74, 402, 4565, 4739, 359421, 7114, 352308, 5568, 2621, 2626, 361602
