, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2017-03-23, 9415, 36281, 4128, 6123, 9039, , 348, 1078, 920, , , , , 2709, 18743, 26033, 40851, , 4959, , , 41953, 45318, 2297, 125418, 3428, 175030, , 1880, 725, 199153, , 200455, , 3341, 203321, 203038, 473, 414, 474, , 688, 3685, , , 842, 4664, 8718, 11902, 688, , , 1565, 3761, 1569, 5819, , 13620, 18542, 967, 19995, 19872, 19623, , 1206, , 19159, 1952, 31895, 332, 335, 1038, 4286, 1442, 7522, , 10202, , 8442, 2570, , , 2935, , , 15556, 9095, 71139, , 33049, 18195, , 36547, 31081, 68188, 199579, 199579, 204570, 204570, 3146, 430651, 1217, 2540, 590, 3149, 10769, 16300, 448045, 12547, 448303, 8173, 2014, 3076, 
2017-03-24, 9324, 35266, 3781, 5724, 7730, , 344, 1022, 815, , , , , 2519, 17913, 25598, 40988, , 4952, , , 40268, 43839, 2014, 136204, 3687, 183469, , 1878, 741, 197873, , 199035, , 3216, 202293, 202311, 433, 378, 439, , 700, 3309, , , 743, 4350, 8302, 11643, 653, , , 1660, 4038, 1529, 5708, , 13203, 18547, 918, 20416, 20372, 20134, , 1214, , 19112, 1912, 32560, 302, 304, 959, 3815, 1220, 7866, , 9435, , 8424, 2039, , , 2755, , , 13872, 7457, 70043, , 31881, 16169, , 36288, 29292, 68594, 200068, 200068, 204243, 204243, 3454, 432312, 1150, 2426, 570, 3168, 10674, 16816, 458314, 12360, 448603, 7704, 1923, 2986, 
2017-03-25, 9163, 34181, 3500, 5187, 6571, , 341, 896, 648, , , , , 2348, 16428, 24421, 39679, , 5159, , , 38682, 42673, 1852, 138564, 3527, 186389, , 1818, 763, 197844, , 198986, , 3422, 202345, 202329, 490, 441, 524, , 911, 3263, , , 740, 4180, 7907, 11308, 598, , , 1616, 3985, 1398, 5505, , 12169, 18504, 948, 20669, 20685, 20469, , 1241, , 19064, 1881, 32407, 277, 279, 937, 3156, 1138, 6141, , 9369, , 8505, 2123, , , 2904, , , 13085, 7511, 68784, , 29109, 17789, , 30895, 25713, 62998, 191702, 191702, 196796, 196796, 3596, 415627, 1375, 3081, 667, 3184, 13066, 16361, 441729, 13605, 449841, 7682, 2515, 3212, 
2017-03-26, 9116, 33991, 3232, 5095, 7300, , 338, 957, 675, , , , , 2288, 15139, 23351, 38760, , 5306, , , 37293, 42626, 2065, 140362, 3722, 188541, , 1743, 760, 191742, , 194330, , 3563, 199529, 199931, 494, 444, 539, , 836, 3425, , , 663, 4105, 8122, 11102, 647, , , 1759, 3950, 1333, 5541, , 12152, 18490, 1060, 20618, 20651, 20449, , 1304, , 19017, 2056, 32374, 284, 286, 1107, 2863, 1242, 6608, , 9647, , 8472, 2477, , , 2960, , , 14767, 7444, 70036, , 28347, 19653, , 31069, 25657, 62334, 193960, 193960, 200020, 200020, 4858, 417388, 1489, 3506, 758, 4249, 14296, 20442, 445468, 14370, 450601, 7567, 2406, 3241, 
2017-03-27, 8988, 32286, 2973, 4838, 6614, , 341, 967, 631, , , , , 2086, 14158, 22745, 37646, , 4997, , , 36028, 40772, 1535, 141671, 4008, 188344, , 1694, 756, 183855, , 183794, , 3167, 186321, 186379, 407, 358, 428, , 571, 3072, , , 595, 3823, 7749, 10994, 679, , , 1926, 4236, 1350, 5666, , 12175, 18480, 931, 20728, 20729, 20351, , 1288, , 19000, 2102, 32236, 274, 276, 1041, 2576, 1137, 7431, , 9283, , 8394, 2049, , , 2829, , , 13687, 6493, 69653, , 27614, 17541, , 29896, 22350, 61134, 189102, 189102, 194275, 194275, 4184, 404799, 1268, 2658, 629, 3568, 12284, 18207, 437343, 13943, 447854, 6852, 2023, 3000, 
2017-03-28,8778.0,30126.0,2718.0,4471.0,5950.0,21754.0,336.0,936.0,567.0,3175.0,5250.0,4175.0,9554.0,1924.0,13189.0,21869.0,36537.0,45161.0,4764.0,58909.0,25740.0,34673.0,38800.0,1189.0,141758.0,3783.0,186389.0,202495.0,1638.0,738.0,197698.0,1060.0,198573.0,200.0,2943.0,200649.0,200224.0,369.0,322.0,397.0,873.0,525.0,2639.0,465.0,1814.0,551.0,3596.0,7041.0,10467.0,648.0,1377.0,2970.0,1762.0,4399.0,1300.0,5756.0,7465.0,11847.0,18410.0,922.0,21079.0,21074.0,20590.0,20238.0,1298.0,23706.0,19000.0,2099.0,31988.0,261.0,262.0,987.0,2316.0,1154.0,7547.0,3734.0,9265.0,8090.0,8466.0,2235.0,1204.0,313.0,3002.0,3322.0,508.0,13175.0,6372.0,68144.0,70216.0,26710.0,18283.0,113852.0,26879.0,20006.0,57436.0,184533.0,184504.0,189296.0,189296.0,3670.0,398185.0,1244.0,2543.0,623.0,2967.0,12486.0,17380.0,422377.0,13662.0,432254.0,6692.0,2008.0,2961.0,450442.0
2017-03-29,8583.0,29562.0,2467.0,4142.0,5622.0,21005.0,338.0,990.0,558.0,3070.0,5048.0,3881.0,9043.0,1794.0,12356.0,20891.0,35808.0,45129.0,4558.0,58015.0,23802.0,33077.0,36987.0,1161.0,141279.0,3497.0,183866.0,203998.0,1541.0,710.0,197588.0,1049.0,198699.0,195.0,2931.0,201640.0,201644.0,357.0,311.0,400.0,928.0,538.0,2496.0,432.0,1759.0,505.0,3429.0,6614.0,9751.0,632.0,1353.0,2973.0,1783.0,4266.0,1272.0,5895.0,7348.0,11777.0,18347.0,884.0,21147.0,21176.0,20806.0,20150.0,1288.0,23544.0,19000.0,2230.0,32027.0,255.0,257.0,972.0,2132.0,1089.0,9072.0,3561.0,9071.0,8090.0,8347.0,2153.0,1071.0,253.0,2891.0,2738.0,465.0,12806.0,5809.0,67432.0,70189.0,25913.0,16916.0,113270.0,25914.0,18380.0,55914.0,181301.0,181272.0,185651.0,185651.0,3366.0,403340.0,1093.0,2196.0,542.0,2802.0,11316.0,16731.0,428985.0,13176.0,438372.0,6689.0,1820.0,2925.0,449423.0
2017-03-30,8417.0,29133.0,2282.0,3864.0,5304.0,20298.0,329.0,942.0,529.0,2878.0,4757.0,3516.0,8374.0,1674.0,11744.0,20013.0,35147.0,44773.0,4358.0,60793.0,24187.0,31349.0,35034.0,1011.0,142017.0,3346.0,182338.0,207747.0,1433.0,685.0,197463.0,1797.0,198589.0,283.0,2901.0,201520.0,201528.0,342.0,298.0,403.0,1266.0,520.0,2430.0,512.0,1998.0,459.0,3243.0,6329.0,9150.0,629.0,1337.0,2902.0,1749.0,4113.0,1243.0,6038.0,7102.0,11848.0,18554.0,845.0,21011.0,21045.0,20726.0,20259.0,1257.0,23594.0,19000.0,2215.0,32083.0,246.0,247.0,928.0,1927.0,981.0,7807.0,3408.0,8815.0,8090.0,8302.0,1892.0,1239.0,826.0,2573.0,3899.0,476.0,12064.0,5139.0,65847.0,68700.0,24909.0,15422.0,115808.0,24159.0,16479.0,53847.0,175820.0,175791.0,179663.0,179663.0,2784.0,396816.0,939.0,1831.0,468.0,2344.0,10169.0,14812.0,421178.0,12646.0,430276.0,6565.0,1646.0,2811.0,449178.0
2017-03-31,8275.0,28710.0,2204.0,3642.0,4988.0,20161.0,321.0,875.0,507.0,2792.0,4789.0,3932.0,8808.0,1552.0,11116.0,19278.0,34513.0,46220.0,4159.0,60330.0,27907.0,29670.0,33151.0,936.0,132314.0,3246.0,173228.0,207998.0,1345.0,672.0,197355.0,1743.0,198464.0,315.0,2749.0,201250.0,201261.0,319.0,291.0,399.0,1034.0,611.0,2345.0,413.0,1947.0,429.0,3089.0,6024.0,8656.0,631.0,1459.0,3461.0,1703.0,4054.0,1196.0,6170.0,7269.0,11825.0,18717.0,837.0,21224.0,21210.0,20709.0,20487.0,1259.0,23826.0,19000.0,2127.0,32017.0,239.0,240.0,885.0,1738.0,908.0,5878.0,4757.0,8788.0,8088.0,8329.0,1780.0,1677.0,931.0,2381.0,5129.0,606.0,11648.0,4931.0,64765.0,73677.0,23791.0,14648.0,125202.0,22691.0,15182.0,51907.0,171457.0,171429.0,175007.0,175007.0,2447.0,390243.0,867.0,1757.0,459.0,2136.0,10131.0,14244.0,412786.0,12050.0,421219.0,6433.0,1416.0,2670.0,450717.0
2017-04-01,8115.0,30988.0,2130.0,3458.0,4954.0,19844.0,317.0,937.0,515.0,2807.0,5275.0,4054.0,9401.0,1613.0,10736.0,18765.0,33901.0,46544.0,4037.0,58779.0,28008.0,28011.0,31354.0,1164.0,121881.0,3187.0,161101.0,200435.0,1273.0,655.0,195186.0,1139.0,196784.0,256.0,2768.0,200079.0,200212.0,329.0,300.0,448.0,781.0,506.0,2304.0,327.0,1779.0,416.0,2955.0,5735.0,8256.0,630.0,1435.0,3430.0,1721.0,4029.0,1137.0,6348.0,7426.0,11855.0,18686.0,915.0,21343.0,21362.0,20932.0,20741.0,1284.0,24007.0,19250.0,2055.0,31893.0,232.0,264.0,854.0,1564.0,852.0,5687.0,5459.0,8732.0,8076.0,8255.0,1540.0,1426.0,529.0,2299.0,3594.0,540.0,9953.0,4543.0,63523.0,80224.0,22677.0,13958.0,121259.0,23115.0,15926.0,52144.0,168908.0,168880.0,172694.0,172694.0,2457.0,386361.0,800.0,1851.0,484.0,2164.0,7195.0,11659.0,406767.0,11436.0,414578.0,6109.0,1194.0,2369.0,448367.0
