, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-01-14, 3435, 13003, 836, 700, 518, 7204, 210, 450, 173, 640, , 839, 1912, 128, 2575, 8715, 11589, 12744, 1258, 14057, 2494, 4213, 5162, 116, 114838, 546, 120951, 143748, 871, 411, 144928, 473, 147300, 88, 944, 154514, 148420, 154, 146, 243, 220, 88, 1054, 98, 411, 310, 476, 1653, 2655, 443, 450, 1280, 360, 1742, 313, 1156, 1415, 2192, 1294, 39, 2268, 2216, 1840, 1850, 170, , 507, 78, 5587, 74, 134, 138, 87, 57, 286, 303, 234, 251, 852, 1, 67, 14, 64, 336, 62, 1148, 350, 9923, 10985, 4264, 941, 17606, 2488, 2278, 8544, 26150, 26150, 26816, 26816, 1205, 174340, 150, 287, 46, 458, 260, 630, 173478, 5646, 175864, 1521, 820, 781, 182520
2013-01-15,3426.0,12964.0,823.0,681.0,518.0,6822.0,209.0,460.0,173.0,639.0,1326.0,837.0,2029.0,124.0,2626.0,8175.0,11308.0,12436.0,1232.0,13799.0,2325.0,3518.0,4767.0,114.0,114438.0,533.0,120160.0,144998.0,838.0,404.0,146282.0,468.0,148893.0,88.0,921.0,156446.0,150803.0,144.0,135.0,240.0,207.0,84.0,1026.0,96.0,406.0,304.0,472.0,1623.0,2503.0,442.0,446.0,1264.0,359.0,1734.0,313.0,1150.0,1404.0,2152.0,1295.0,39.0,2263.0,2214.0,1861.0,1874.0,168.0,4539.0,507.0,78.0,5457.0,73.0,132.0,137.0,86.0,57.0,286.0,301.0,234.0,251.0,848.0,1.0,67.0,14.0,64.0,332.0,62.0,1145.0,335.0,9791.0,10812.0,4238.0,923.0,16806.0,2360.0,2140.0,8279.0,25085.0,25085.0,25602.0,25602.0,1048.0,179526.0,137.0,271.0,68.0,428.0,257.0,618.0,179300.0,5694.0,181702.0,1469.0,733.0,764.0,184466.0
2013-01-16,3411.0,12889.0,810.0,662.0,518.0,7069.0,209.0,460.0,173.0,634.0,1318.0,831.0,2077.0,123.0,2710.0,7958.0,11300.0,12429.0,1214.0,13715.0,2203.0,2629.0,3964.0,112.0,114101.0,524.0,118987.0,144998.0,819.0,394.0,146238.0,464.0,148828.0,86.0,900.0,156080.0,150694.0,134.0,126.0,238.0,196.0,80.0,1013.0,94.0,401.0,300.0,468.0,1626.0,2401.0,440.0,444.0,1257.0,356.0,1720.0,312.0,1144.0,1397.0,2141.0,1290.0,39.0,2248.0,2202.0,1858.0,1873.0,166.0,4551.0,507.0,78.0,5376.0,72.0,130.0,136.0,82.0,57.0,286.0,300.0,235.0,251.0,845.0,1.0,67.0,14.0,64.0,327.0,61.0,1134.0,323.0,9583.0,10567.0,4225.0,908.0,16887.0,2274.0,2052.0,8128.0,25015.0,25015.0,25448.0,25448.0,908.0,179616.0,126.0,254.0,86.0,405.0,250.0,607.0,180501.0,5687.0,182991.0,1408.0,668.0,751.0,185880.0
2013-01-17,3389.0,12816.0,797.0,644.0,518.0,7406.0,209.0,460.0,173.0,631.0,1315.0,824.0,2112.0,122.0,2733.0,8308.0,11812.0,12986.0,1196.0,14014.0,2103.0,2272.0,3426.0,110.0,113782.0,518.0,118114.0,144998.0,811.0,385.0,146208.0,460.0,148775.0,86.0,878.0,155717.0,150575.0,126.0,117.0,236.0,186.0,77.0,1003.0,92.0,396.0,296.0,459.0,1642.0,2346.0,438.0,442.0,1250.0,355.0,1706.0,312.0,1140.0,1390.0,2132.0,1284.0,39.0,2229.0,2181.0,1841.0,1860.0,165.0,4549.0,507.0,78.0,5394.0,72.0,130.0,136.0,80.0,56.0,286.0,302.0,238.0,251.0,844.0,4.0,67.0,14.0,64.0,322.0,61.0,1118.0,314.0,9318.0,10292.0,4218.0,891.0,16993.0,2205.0,1984.0,8049.0,25042.0,25042.0,25434.0,25434.0,777.0,179226.0,117.0,241.0,78.0,386.0,246.0,593.0,180937.0,5691.0,183415.0,1354.0,623.0,738.0,186188.0
2013-01-18,3387.0,12773.0,786.0,626.0,518.0,7401.0,209.0,455.0,173.0,630.0,1312.0,814.0,2126.0,122.0,2748.0,8482.0,14286.0,15704.0,1180.0,16234.0,2022.0,2230.0,3349.0,108.0,113468.0,513.0,117710.0,144998.0,808.0,377.0,146190.0,456.0,148736.0,85.0,858.0,155369.0,150470.0,120.0,110.0,234.0,177.0,74.0,995.0,90.0,392.0,292.0,452.0,1659.0,2334.0,436.0,438.0,1240.0,353.0,1694.0,312.0,1136.0,1384.0,2122.0,1280.0,39.0,2211.0,2160.0,1822.0,1844.0,165.0,4534.0,507.0,78.0,5414.0,72.0,130.0,134.0,80.0,56.0,286.0,300.0,242.0,251.0,843.0,6.0,67.0,14.0,64.0,319.0,61.0,1103.0,307.0,9172.0,10104.0,4210.0,875.0,17105.0,2144.0,1931.0,7980.0,25086.0,25086.0,25444.0,25444.0,653.0,178964.0,108.0,229.0,67.0,369.0,247.0,585.0,181497.0,5705.0,183962.0,1303.0,579.0,726.0,186614.0
2013-01-19,3365.0,12732.0,774.0,611.0,518.0,7398.0,209.0,453.0,173.0,630.0,1308.0,812.0,2119.0,121.0,2736.0,8468.0,15037.0,16553.0,1164.0,17280.0,1961.0,2188.0,3297.0,106.0,113153.0,510.0,117335.0,139967.0,800.0,368.0,142097.0,452.0,145582.0,84.0,838.0,152983.0,148596.0,116.0,105.0,233.0,171.0,71.0,988.0,88.0,390.0,300.0,448.0,1682.0,2329.0,434.0,437.0,1232.0,352.0,1680.0,313.0,1130.0,1376.0,2114.0,1276.0,39.0,2192.0,2141.0,1804.0,1827.0,165.0,4518.0,506.0,78.0,5431.0,72.0,130.0,133.0,79.0,55.0,286.0,299.0,245.0,250.0,842.0,9.0,67.0,14.0,64.0,314.0,61.0,1088.0,300.0,9074.0,10000.0,4203.0,860.0,17220.0,2092.0,1882.0,7920.0,25141.0,25141.0,25476.0,25476.0,548.0,178672.0,100.0,218.0,55.0,351.0,251.0,583.0,182094.0,5722.0,184555.0,1259.0,546.0,714.0,187110.0
2013-01-20,3350.0,12687.0,763.0,595.0,518.0,7396.0,209.0,453.0,173.0,630.0,1306.0,806.0,2112.0,121.0,2713.0,8452.0,15082.0,16608.0,1150.0,17314.0,1904.0,2146.0,3245.0,104.0,112737.0,506.0,116890.0,131282.0,787.0,358.0,132478.0,450.0,135177.0,83.0,818.0,141849.0,137746.0,114.0,101.0,232.0,166.0,69.0,984.0,87.0,388.0,317.0,444.0,1695.0,2330.0,432.0,434.0,1222.0,349.0,1666.0,312.0,1124.0,1370.0,2102.0,1272.0,39.0,2174.0,2121.0,1785.0,1810.0,165.0,4500.0,506.0,78.0,5448.0,72.0,130.0,133.0,78.0,55.0,286.0,299.0,248.0,250.0,842.0,11.0,66.0,14.0,64.0,310.0,60.0,1073.0,293.0,8978.0,9903.0,4189.0,846.0,17332.0,2044.0,1837.0,7866.0,25198.0,25198.0,25526.0,25526.0,524.0,172537.0,95.0,208.0,48.0,335.0,263.0,584.0,178343.0,5743.0,181124.0,1218.0,520.0,704.0,184228.0
2013-01-21,3349.0,12667.0,753.0,581.0,515.0,7396.0,209.0,453.0,173.0,625.0,1301.0,801.0,2102.0,121.0,2691.0,8438.0,15110.0,16644.0,1136.0,17310.0,1850.0,2105.0,3194.0,102.0,112254.0,501.0,116350.0,130747.0,782.0,351.0,131928.0,447.0,134456.0,82.0,800.0,140240.0,136096.0,115.0,100.0,231.0,168.0,66.0,984.0,86.0,386.0,335.0,439.0,1691.0,2324.0,430.0,431.0,1214.0,348.0,1651.0,311.0,1120.0,1363.0,2092.0,1267.0,39.0,2156.0,2101.0,1766.0,1793.0,164.0,4485.0,506.0,78.0,5466.0,72.0,130.0,133.0,77.0,55.0,286.0,299.0,252.0,250.0,841.0,14.0,67.0,14.0,64.0,308.0,60.0,1060.0,287.0,8880.0,9804.0,4169.0,851.0,17445.0,2000.0,1804.0,7814.0,25260.0,25260.0,25580.0,25580.0,520.0,165218.0,100.0,199.0,46.0,322.0,284.0,598.0,170770.0,5808.0,173446.0,1185.0,520.0,693.0,176239.0
2013-01-22,3335.0,12286.0,744.0,566.0,511.0,7399.0,209.0,453.0,173.0,622.0,1298.0,796.0,2094.0,121.0,2663.0,8429.0,15137.0,16678.0,1126.0,17308.0,1812.0,2063.0,3142.0,100.0,111764.0,492.0,115794.0,130193.0,783.0,344.0,131362.0,444.0,133868.0,81.0,782.0,139348.0,135449.0,118.0,101.0,230.0,176.0,64.0,987.0,86.0,385.0,362.0,462.0,1696.0,2311.0,428.0,429.0,1206.0,347.0,1638.0,311.0,1116.0,1358.0,2084.0,1294.0,39.0,2139.0,2080.0,1747.0,1776.0,165.0,4471.0,506.0,78.0,5485.0,72.0,130.0,133.0,77.0,54.0,286.0,299.0,256.0,250.0,840.0,16.0,67.0,14.0,64.0,304.0,60.0,1046.0,281.0,8784.0,9706.0,4154.0,884.0,17586.0,1959.0,1791.0,7767.0,25352.0,25352.0,25665.0,25665.0,555.0,164344.0,116.0,200.0,46.0,310.0,311.0,623.0,170198.0,5896.0,172788.0,1189.0,542.0,683.0,175199.0
2013-01-23,3313.0,11850.0,735.0,554.0,511.0,7403.0,209.0,453.0,170.0,620.0,1294.0,792.0,2086.0,120.0,2639.0,8429.0,15161.0,16710.0,1120.0,17311.0,1804.0,2022.0,3092.0,102.0,111187.0,482.0,115191.0,129609.0,783.0,338.0,130776.0,442.0,133266.0,80.0,766.0,138447.0,134793.0,124.0,105.0,230.0,191.0,66.0,993.0,90.0,383.0,463.0,640.0,1790.0,2310.0,427.0,428.0,1198.0,346.0,1624.0,311.0,1112.0,1351.0,2076.0,1363.0,39.0,2166.0,2093.0,1737.0,1764.0,165.0,4456.0,506.0,78.0,5504.0,72.0,130.0,133.0,78.0,54.0,290.0,299.0,259.0,250.0,836.0,19.0,67.0,14.0,64.0,300.0,60.0,1038.0,277.0,8692.0,9606.0,4128.0,907.0,17729.0,1918.0,1853.0,7732.0,25461.0,25461.0,25769.0,25769.0,610.0,163832.0,143.0,222.0,49.0,307.0,422.0,686.0,169778.0,5980.0,172444.0,1239.0,578.0,681.0,174903.0
