, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-07-27,8598.0,18641.0,2120.0,1209.0,1019.0,8356.0,57.0,55.0,282.0,814.0,1321.0,850.0,2171.0,134.0,3119.0,8350.0,13122.0,14028.0,448.0,13885.0,479.0,1634.0,62.0,90934.0,720.0,93422.0,96590.0,787.0,765.0,98235.0,1278.0,100602.0,156.0,1663.0,102913.0,102923.0,44.0,60.0,316.0,273.0,3204.0,14.0,3339.0,84.0,457.0,397.0,445.0,476.0,1672.0,526.0,107.0,938.0,708.0,614.0,773.0,6707.0,7231.0,8422.0,13656.0,7.0,8095.0,6731.0,3997.0,3698.0,20.0,5566.0,30.0,64.0,5111.0,168.0,175.0,272.0,37.0,53.0,109.0,1066.0,662.0,8.0,18.0,0.0,3.0,557.0,112.0,2546.0,161.0,8051.0,8476.0,6567.0,986.0,17531.0,2502.0,1765.0,16634.0,34165.0,34165.0,34165.0,34165.0,15.0,139063.0,39.0,40.0,0.0,13.0,126.0,152.0,140412.0,4343.0,138178.0,1090.0,369.0,692.0,140368.0
2003-07-28,8461.0,18621.0,2084.0,1170.0,1001.0,8321.0,57.0,52.0,280.0,806.0,1311.0,836.0,2147.0,131.0,3032.0,8312.0,12915.0,13815.0,441.0,13650.0,458.0,1602.0,61.0,90505.0,696.0,93033.0,96250.0,759.0,742.0,97870.0,1250.0,100266.0,153.0,1625.0,102452.0,102478.0,43.0,58.0,325.0,258.0,3208.0,14.0,3363.0,83.0,450.0,390.0,433.0,519.0,1702.0,526.0,106.0,949.0,702.0,639.0,763.0,6681.0,7204.0,8380.0,13589.0,7.0,8076.0,6745.0,4053.0,3786.0,20.0,5683.0,30.0,63.0,5149.0,164.0,171.0,263.0,37.0,52.0,109.0,1067.0,661.0,8.0,18.0,0.0,3.0,568.0,109.0,2558.0,159.0,8070.0,8477.0,6436.0,975.0,17352.0,2424.0,1736.0,16554.0,33907.0,33907.0,33907.0,33907.0,14.0,138531.0,39.0,39.0,0.0,13.0,119.0,143.0,139867.0,4338.0,137716.0,1078.0,366.0,689.0,139901.0
2003-07-29,9279.0,18603.0,2125.0,1132.0,963.0,8284.0,58.0,56.0,275.0,799.0,1297.0,836.0,2133.0,128.0,2990.0,8246.0,12815.0,13709.0,434.0,13514.0,436.0,1582.0,60.0,89928.0,674.0,92426.0,95657.0,733.0,721.0,97236.0,1223.0,99642.0,149.0,1569.0,101655.0,101691.0,43.0,57.0,334.0,244.0,3212.0,13.0,3385.0,83.0,443.0,392.0,422.0,554.0,1741.0,535.0,106.0,974.0,699.0,671.0,768.0,6665.0,7198.0,8353.0,13524.0,7.0,8128.0,6826.0,4146.0,3871.0,21.0,5797.0,30.0,62.0,5204.0,162.0,169.0,254.0,37.0,52.0,109.0,1068.0,673.0,8.0,18.0,0.0,3.0,589.0,105.0,2575.0,157.0,8122.0,8512.0,6332.0,965.0,17201.0,2366.0,1722.0,16492.0,33692.0,33692.0,33692.0,33692.0,13.0,137728.0,38.0,38.0,0.0,12.0,113.0,134.0,139107.0,4332.0,137055.0,1072.0,365.0,686.0,139253.0
2003-07-30,8938.0,18581.0,2095.0,1096.0,946.0,8240.0,58.0,58.0,272.0,792.0,1285.0,826.0,2111.0,126.0,2962.0,8299.0,12749.0,13649.0,428.0,13493.0,425.0,1563.0,60.0,89431.0,655.0,91859.0,95075.0,708.0,701.0,96599.0,1197.0,98995.0,146.0,1507.0,100801.0,100835.0,42.0,55.0,342.0,232.0,3215.0,12.0,3406.0,82.0,436.0,388.0,410.0,591.0,1777.0,537.0,106.0,997.0,702.0,708.0,769.0,6644.0,7195.0,8345.0,13456.0,7.0,8175.0,6916.0,4281.0,4007.0,21.0,5941.0,30.0,61.0,5276.0,158.0,165.0,245.0,37.0,52.0,113.0,1025.0,668.0,8.0,18.0,0.0,3.0,599.0,102.0,2591.0,156.0,8209.0,8577.0,6237.0,956.0,17120.0,2314.0,1695.0,16443.0,33563.0,33563.0,33563.0,33563.0,12.0,136769.0,38.0,38.0,0.0,12.0,118.0,131.0,138149.0,4327.0,136186.0,1065.0,362.0,684.0,138379.0
2003-07-31,7998.0,18562.0,2035.0,1062.0,926.0,7983.0,58.0,60.0,268.0,785.0,1274.0,807.0,2081.0,123.0,2928.0,8163.0,12722.0,13615.0,422.0,13438.0,413.0,1555.0,58.0,88713.0,638.0,91285.0,94452.0,684.0,681.0,95960.0,1173.0,98378.0,143.0,1434.0,99990.0,100028.0,40.0,54.0,348.0,220.0,3218.0,12.0,3427.0,81.0,429.0,378.0,401.0,623.0,1815.0,540.0,106.0,1011.0,698.0,739.0,759.0,6616.0,7177.0,8325.0,12749.0,7.0,8060.0,6875.0,4358.0,4143.0,21.0,6101.0,30.0,60.0,5322.0,153.0,161.0,237.0,35.0,51.0,115.0,1008.0,614.0,8.0,18.0,0.0,1.0,613.0,99.0,2606.0,155.0,8272.0,8630.0,6140.0,946.0,17053.0,2257.0,1679.0,16388.0,33441.0,33441.0,33441.0,33441.0,11.0,135856.0,38.0,37.0,0.0,11.0,121.0,134.0,137225.0,4322.0,135344.0,1052.0,357.0,682.0,137519.0
2003-08-01,7725.0,18546.0,2050.0,1030.0,902.0,7932.0,56.0,60.0,265.0,780.0,1267.0,790.0,2057.0,121.0,2889.0,7977.0,12604.0,13496.0,416.0,13358.0,410.0,1608.0,58.0,86758.0,621.0,89780.0,93202.0,663.0,663.0,94756.0,1149.0,97277.0,141.0,1366.0,98898.0,98977.0,40.0,53.0,345.0,210.0,3215.0,12.0,3437.0,80.0,424.0,377.0,397.0,630.0,1844.0,537.0,106.0,1022.0,693.0,764.0,749.0,6588.0,7144.0,8284.0,11613.0,7.0,7213.0,6201.0,4092.0,4117.0,22.0,6180.0,30.0,59.0,5352.0,149.0,156.0,229.0,33.0,48.0,109.0,1048.0,665.0,8.0,18.0,0.0,0.0,624.0,96.0,2621.0,153.0,8318.0,8658.0,6040.0,937.0,17586.0,2220.0,1700.0,16349.0,33935.0,33935.0,33935.0,33935.0,10.0,135264.0,37.0,37.0,0.0,11.0,123.0,136.0,136605.0,4318.0,134804.0,1050.0,362.0,681.0,136950.0
2003-08-02,7774.0,18532.0,2022.0,999.0,894.0,7835.0,57.0,62.0,262.0,776.0,1259.0,782.0,2041.0,119.0,2855.0,7917.0,12377.0,13281.0,411.0,13164.0,399.0,1655.0,57.0,85756.0,605.0,88214.0,91409.0,643.0,644.0,92986.0,1127.0,95551.0,138.0,1315.0,97149.0,97232.0,40.0,52.0,339.0,201.0,3204.0,11.0,3439.0,79.0,422.0,375.0,394.0,632.0,1861.0,534.0,107.0,1046.0,693.0,796.0,748.0,6559.0,7108.0,8241.0,11398.0,7.0,6486.0,5391.0,3254.0,3569.0,22.0,5894.0,30.0,58.0,5416.0,145.0,152.0,222.0,37.0,49.0,112.0,1053.0,692.0,8.0,18.0,0.0,2.0,644.0,93.0,2634.0,152.0,8434.0,8763.0,5937.0,929.0,18120.0,2191.0,1677.0,16319.0,34439.0,34439.0,34439.0,34439.0,11.0,134511.0,37.0,36.0,0.0,11.0,122.0,143.0,135932.0,4320.0,134237.0,1061.0,378.0,685.0,136412.0
2003-08-03,8877.0,18532.0,1854.0,969.0,918.0,7688.0,60.0,66.0,264.0,772.0,1259.0,784.0,2043.0,118.0,2828.0,7863.0,12242.0,13157.0,406.0,13087.0,417.0,1658.0,58.0,85360.0,590.0,87801.0,88270.0,623.0,626.0,89684.0,1105.0,92182.0,136.0,1276.0,93790.0,93918.0,40.0,52.0,332.0,191.0,3193.0,11.0,3432.0,79.0,421.0,366.0,392.0,626.0,1869.0,537.0,107.0,1058.0,693.0,826.0,738.0,6519.0,7058.0,8187.0,11390.0,7.0,6406.0,5248.0,2801.0,2904.0,22.0,5238.0,30.0,57.0,5446.0,143.0,150.0,215.0,37.0,49.0,113.0,1054.0,694.0,8.0,18.0,0.0,1.0,660.0,91.0,2653.0,151.0,8533.0,8855.0,5850.0,921.0,18100.0,2183.0,1692.0,16307.0,34407.0,34407.0,34407.0,34407.0,11.0,132375.0,37.0,36.0,0.0,10.0,126.0,147.0,134080.0,4317.0,132538.0,1053.0,378.0,685.0,134861.0
2003-08-04,9380.0,18525.0,1851.0,941.0,888.0,7581.0,60.0,71.0,262.0,764.0,1253.0,776.0,2030.0,115.0,2816.0,7676.0,12141.0,13039.0,402.0,12943.0,388.0,1648.0,56.0,84941.0,578.0,87359.0,87835.0,603.0,610.0,89146.0,1085.0,91521.0,133.0,1245.0,92832.0,92853.0,40.0,52.0,326.0,184.0,3181.0,11.0,3422.0,79.0,420.0,365.0,390.0,612.0,1867.0,542.0,106.0,1074.0,689.0,858.0,734.0,6489.0,7020.0,8135.0,11385.0,7.0,6494.0,5352.0,2831.0,2705.0,23.0,4868.0,30.0,56.0,5467.0,141.0,148.0,208.0,37.0,48.0,111.0,1055.0,696.0,8.0,18.0,0.0,1.0,675.0,88.0,2663.0,150.0,8621.0,8933.0,5757.0,913.0,18066.0,2138.0,1641.0,16280.0,34346.0,34346.0,34346.0,34346.0,11.0,129644.0,37.0,36.0,0.0,10.0,113.0,138.0,131166.0,4317.0,129700.0,1047.0,377.0,685.0,132001.0
2003-08-05,9356.0,18508.0,1876.0,914.0,858.0,7556.0,61.0,76.0,256.0,760.0,1249.0,764.0,2012.0,112.0,2794.0,7661.0,11970.0,12864.0,398.0,12771.0,358.0,1606.0,54.0,84504.0,567.0,86874.0,87354.0,585.0,595.0,88630.0,1066.0,91005.0,131.0,1232.0,92304.0,92326.0,39.0,50.0,320.0,176.0,3155.0,10.0,3406.0,78.0,419.0,359.0,388.0,599.0,1856.0,545.0,107.0,1100.0,690.0,893.0,738.0,6457.0,6985.0,8098.0,11379.0,7.0,6608.0,5492.0,2979.0,2804.0,23.0,4888.0,30.0,56.0,5504.0,137.0,144.0,201.0,38.0,47.0,109.0,1056.0,703.0,8.0,18.0,0.0,1.0,684.0,86.0,2671.0,149.0,8665.0,8975.0,5662.0,905.0,18000.0,2079.0,1612.0,16223.0,34224.0,34224.0,34224.0,34224.0,11.0,128826.0,36.0,35.0,0.0,9.0,107.0,126.0,130174.0,4313.0,128733.0,1035.0,370.0,680.0,130890.0
2003-08-06,9294.0,18496.0,1852.0,889.0,827.0,7482.0,62.0,79.0,251.0,756.0,1243.0,752.0,1996.0,110.0,2766.0,7548.0,11875.0,12758.0,394.0,12624.0,333.0,1564.0,53.0,84069.0,555.0,86380.0,86859.0,568.0,581.0,88102.0,1048.0,90475.0,128.0,1217.0,91761.0,91784.0,39.0,49.0,314.0,169.0,3116.0,10.0,3370.0,78.0,417.0,355.0,386.0,564.0,1840.0,546.0,106.0,1108.0,690.0,920.0,732.0,6420.0,6938.0,8044.0,11372.0,7.0,6665.0,5569.0,3091.0,2954.0,23.0,5051.0,30.0,55.0,5552.0,133.0,140.0,195.0,38.0,44.0,108.0,1057.0,712.0,8.0,18.0,0.0,1.0,694.0,83.0,2682.0,148.0,8718.0,9009.0,5571.0,897.0,17903.0,2037.0,1592.0,16178.0,34081.0,34081.0,34081.0,34081.0,11.0,128145.0,36.0,34.0,0.0,9.0,114.0,122.0,129490.0,4311.0,128138.0,1024.0,366.0,674.0,130271.0
2003-08-07,9015.0,18479.0,1817.0,865.0,792.0,7364.0,61.0,79.0,246.0,751.0,1235.0,733.0,1968.0,108.0,2739.0,7423.0,11750.0,12618.0,390.0,12493.0,322.0,1539.0,52.0,83651.0,545.0,85920.0,86395.0,553.0,567.0,87604.0,1031.0,89970.0,126.0,1205.0,91238.0,91258.0,39.0,49.0,307.0,163.0,3078.0,10.0,3334.0,77.0,416.0,357.0,385.0,525.0,1812.0,548.0,107.0,1120.0,686.0,953.0,734.0,6387.0,6891.0,7983.0,11366.0,7.0,6773.0,5690.0,3201.0,3073.0,24.0,5203.0,30.0,54.0,5586.0,128.0,135.0,189.0,37.0,42.0,107.0,1059.0,715.0,8.0,18.0,0.0,2.0,711.0,81.0,2693.0,148.0,8789.0,9065.0,5482.0,889.0,17826.0,2005.0,1572.0,16149.0,33975.0,33975.0,33975.0,33975.0,11.0,127454.0,36.0,34.0,0.0,8.0,117.0,126.0,128795.0,4309.0,127532.0,1023.0,367.0,671.0,129646.0
2003-08-08,8790.0,18456.0,1785.0,842.0,774.0,7144.0,63.0,83.0,245.0,746.0,1228.0,708.0,1936.0,107.0,2704.0,7239.0,11587.0,12461.0,387.0,12347.0,311.0,1519.0,52.0,83244.0,536.0,85484.0,85958.0,539.0,555.0,87135.0,1014.0,89498.0,124.0,1198.0,90755.0,90775.0,40.0,49.0,301.0,157.0,3043.0,10.0,3296.0,78.0,416.0,361.0,384.0,480.0,1777.0,548.0,107.0,1142.0,686.0,980.0,727.0,6355.0,6857.0,7935.0,11361.0,7.0,6876.0,5828.0,3376.0,3231.0,24.0,5368.0,30.0,53.0,5615.0,125.0,132.0,183.0,38.0,42.0,106.0,1060.0,724.0,8.0,18.0,0.0,1.0,723.0,79.0,2706.0,147.0,8859.0,9128.0,5401.0,881.0,17769.0,1957.0,1558.0,16109.0,33877.0,33877.0,33877.0,33877.0,11.0,126816.0,36.0,33.0,0.0,8.0,113.0,128.0,128156.0,4310.0,126983.0,1019.0,366.0,673.0,129088.0
2003-08-09,7817.0,18436.0,1755.0,820.0,782.0,7099.0,64.0,86.0,241.0,740.0,1222.0,682.0,1903.0,105.0,2664.0,7109.0,11375.0,12259.0,384.0,12183.0,297.0,1499.0,51.0,82828.0,527.0,85034.0,85506.0,526.0,543.0,86658.0,999.0,89021.0,122.0,1174.0,90260.0,90281.0,36.0,46.0,294.0,151.0,3009.0,9.0,3259.0,76.0,414.0,359.0,382.0,434.0,1735.0,546.0,107.0,1150.0,684.0,1002.0,720.0,6321.0,6814.0,7894.0,11354.0,7.0,6911.0,5885.0,3480.0,3394.0,24.0,5561.0,30.0,52.0,5639.0,123.0,130.0,177.0,36.0,41.0,109.0,1061.0,720.0,8.0,18.0,0.0,1.0,738.0,77.0,2720.0,146.0,8920.0,9172.0,5326.0,873.0,17713.0,1905.0,1546.0,16059.0,33772.0,33772.0,33772.0,33772.0,11.0,126197.0,35.0,33.0,0.0,8.0,103.0,118.0,127538.0,4308.0,126454.0,1011.0,364.0,669.0,128556.0
2003-08-10,7153.0,18427.0,1716.0,799.0,783.0,7038.0,61.0,85.0,240.0,736.0,1215.0,647.0,1862.0,104.0,2622.0,7034.0,11186.0,12056.0,381.0,11987.0,287.0,1479.0,51.0,82434.0,519.0,84609.0,85082.0,514.0,532.0,86205.0,984.0,88563.0,120.0,1135.0,89761.0,89781.0,36.0,46.0,288.0,146.0,2974.0,9.0,3222.0,76.0,413.0,356.0,380.0,390.0,1690.0,547.0,106.0,1158.0,681.0,1021.0,722.0,6292.0,6777.0,7844.0,11348.0,7.0,6964.0,5949.0,3542.0,3487.0,25.0,5700.0,30.0,52.0,5697.0,123.0,130.0,171.0,37.0,40.0,108.0,1062.0,718.0,8.0,18.0,0.0,1.0,751.0,75.0,2741.0,145.0,8961.0,9202.0,5251.0,865.0,17636.0,1868.0,1540.0,16019.0,33656.0,33656.0,33656.0,33656.0,11.0,125538.0,35.0,33.0,0.0,7.0,104.0,110.0,126876.0,4305.0,125883.0,1004.0,362.0,661.0,127971.0
2003-08-11,7063.0,18416.0,1706.0,779.0,776.0,6997.0,64.0,89.0,244.0,735.0,1219.0,642.0,1861.0,103.0,2577.0,6984.0,11053.0,11921.0,378.0,11837.0,283.0,1463.0,51.0,82051.0,511.0,84195.0,84662.0,503.0,521.0,85760.0,969.0,88115.0,119.0,1100.0,89275.0,89295.0,37.0,45.0,282.0,142.0,2941.0,9.0,3192.0,75.0,411.0,354.0,378.0,359.0,1646.0,546.0,107.0,1174.0,681.0,1048.0,719.0,6264.0,6746.0,7805.0,11343.0,7.0,7070.0,6074.0,3663.0,3589.0,25.0,5817.0,30.0,51.0,5755.0,120.0,127.0,166.0,36.0,40.0,105.0,1063.0,725.0,8.0,18.0,0.0,1.0,769.0,73.0,2888.0,144.0,9049.0,9257.0,5191.0,858.0,17528.0,1846.0,1544.0,15996.0,33524.0,33524.0,33524.0,33524.0,11.0,124885.0,35.0,32.0,0.0,7.0,107.0,110.0,126218.0,4303.0,125313.0,1000.0,359.0,658.0,127385.0
2003-08-12,7784.0,18404.0,1677.0,760.0,765.0,6941.0,68.0,99.0,240.0,735.0,1220.0,647.0,1866.0,101.0,2564.0,6864.0,10948.0,11810.0,373.0,11731.0,282.0,1451.0,51.0,81758.0,505.0,83838.0,84295.0,493.0,511.0,85364.0,955.0,87712.0,117.0,1072.0,88836.0,88854.0,36.0,45.0,276.0,137.0,2907.0,9.0,3163.0,75.0,410.0,355.0,377.0,328.0,1609.0,547.0,114.0,1203.0,685.0,1081.0,718.0,6236.0,6710.0,7765.0,11338.0,7.0,7173.0,6201.0,3826.0,3747.0,25.0,5975.0,30.0,51.0,5781.0,119.0,126.0,161.0,36.0,41.0,103.0,1064.0,738.0,8.0,18.0,0.0,1.0,790.0,71.0,2965.0,144.0,9284.0,9461.0,5122.0,852.0,17478.0,1821.0,1524.0,15977.0,33455.0,33455.0,33455.0,33455.0,11.0,124232.0,35.0,31.0,0.0,6.0,103.0,104.0,125559.0,4302.0,124743.0,995.0,354.0,655.0,126803.0
2003-08-13,8437.0,18397.0,1617.0,742.0,752.0,6856.0,70.0,106.0,238.0,730.0,1220.0,641.0,1861.0,99.0,2562.0,6803.0,10837.0,11701.0,367.0,11626.0,277.0,1443.0,50.0,84582.0,500.0,85325.0,85300.0,482.0,501.0,86133.0,942.0,88260.0,116.0,1049.0,89101.0,89049.0,37.0,45.0,270.0,134.0,2873.0,8.0,3134.0,74.0,410.0,349.0,376.0,306.0,1576.0,551.0,119.0,1224.0,689.0,1121.0,720.0,6208.0,6679.0,7729.0,11329.0,7.0,7283.0,6337.0,3989.0,3924.0,26.0,6176.0,30.0,50.0,5802.0,117.0,124.0,157.0,36.0,41.0,103.0,1065.0,754.0,8.0,18.0,0.0,1.0,810.0,70.0,2984.0,143.0,9405.0,9614.0,5062.0,846.0,17602.0,1792.0,1508.0,15950.0,33551.0,33551.0,33551.0,33551.0,11.0,123884.0,34.0,31.0,0.0,6.0,96.0,97.0,125138.0,4300.0,124395.0,983.0,349.0,651.0,126411.0
2003-08-14,7462.0,18391.0,1571.0,725.0,754.0,6786.0,69.0,109.0,240.0,724.0,1223.0,632.0,1856.0,98.0,2550.0,6762.0,10749.0,11624.0,363.0,11586.0,267.0,1423.0,50.0,89009.0,496.0,90336.0,90269.0,473.0,491.0,90947.0,930.0,92859.0,114.0,1029.0,93256.0,93042.0,36.0,44.0,263.0,129.0,2839.0,8.0,3103.0,74.0,409.0,340.0,375.0,286.0,1550.0,554.0,121.0,1238.0,693.0,1159.0,716.0,6176.0,6638.0,7689.0,11002.0,7.0,7313.0,6406.0,4112.0,4087.0,26.0,6369.0,30.0,49.0,5785.0,114.0,121.0,152.0,37.0,39.0,107.0,1067.0,761.0,8.0,18.0,0.0,1.0,823.0,68.0,3002.0,143.0,9479.0,9680.0,5020.0,840.0,17624.0,1774.0,1490.0,15932.0,33555.0,33555.0,33555.0,33555.0,11.0,125323.0,34.0,30.0,0.0,5.0,99.0,93.0,126117.0,4299.0,125364.0,972.0,346.0,648.0,127168.0
2003-08-15,6635.0,18386.0,1542.0,708.0,753.0,6739.0,69.0,109.0,237.0,720.0,1220.0,624.0,1844.0,97.0,2538.0,6736.0,10687.0,11571.0,361.0,11608.0,271.0,1414.0,51.0,89125.0,492.0,91134.0,91564.0,464.0,481.0,92544.0,919.0,94844.0,113.0,1010.0,95800.0,95767.0,38.0,46.0,262.0,127.0,2807.0,8.0,3076.0,75.0,408.0,345.0,374.0,266.0,1528.0,556.0,123.0,1252.0,691.0,1194.0,711.0,6145.0,6601.0,7642.0,10375.0,7.0,6904.0,6092.0,4037.0,4157.0,26.0,6511.0,30.0,49.0,5735.0,112.0,119.0,148.0,36.0,39.0,108.0,1068.0,767.0,8.0,18.0,0.0,1.0,842.0,67.0,3018.0,142.0,9521.0,9723.0,4969.0,833.0,17607.0,1755.0,1494.0,15916.0,33523.0,33523.0,33523.0,33523.0,11.0,129506.0,34.0,30.0,0.0,5.0,109.0,97.0,130170.0,4300.0,129433.0,968.0,343.0,647.0,131045.0
2003-08-16,7528.0,18386.0,1535.0,693.0,779.0,6733.0,74.0,117.0,236.0,719.0,1219.0,634.0,1853.0,97.0,2523.0,6725.0,10642.0,11540.0,359.0,11616.0,270.0,1412.0,50.0,89048.0,488.0,91026.0,91454.0,455.0,471.0,92422.0,908.0,94744.0,112.0,992.0,95754.0,95760.0,37.0,45.0,265.0,124.0,2781.0,8.0,3068.0,74.0,407.0,340.0,375.0,277.0,1511.0,560.0,130.0,1275.0,689.0,1229.0,716.0,6119.0,6566.0,7600.0,10324.0,7.0,6623.0,5762.0,3675.0,3936.0,27.0,6434.0,30.0,48.0,5710.0,110.0,117.0,144.0,36.0,39.0,110.0,1069.0,786.0,8.0,18.0,0.0,1.0,871.0,65.0,3042.0,142.0,9540.0,9749.0,4922.0,827.0,17568.0,1739.0,1492.0,15902.0,33471.0,33471.0,33471.0,33471.0,11.0,130829.0,34.0,30.0,0.0,5.0,121.0,116.0,132031.0,4306.0,131535.0,961.0,342.0,648.0,133433.0
2003-08-17,8043.0,18384.0,1527.0,678.0,786.0,6723.0,77.0,129.0,235.0,717.0,1224.0,653.0,1877.0,96.0,2526.0,6726.0,10613.0,11496.0,357.0,11500.0,272.0,1407.0,49.0,88978.0,484.0,90960.0,91388.0,447.0,463.0,92336.0,898.0,94655.0,111.0,975.0,95644.0,95648.0,37.0,44.0,268.0,121.0,2757.0,8.0,3056.0,73.0,407.0,322.0,373.0,277.0,1506.0,559.0,139.0,1288.0,692.0,1256.0,725.0,6095.0,6538.0,7570.0,10324.0,7.0,6660.0,5784.0,3568.0,3685.0,27.0,6163.0,30.0,48.0,5675.0,108.0,115.0,140.0,35.0,38.0,109.0,1074.0,815.0,8.0,18.0,0.0,1.0,855.0,64.0,3033.0,141.0,9558.0,9779.0,4883.0,823.0,17554.0,1722.0,1488.0,15885.0,33439.0,33439.0,33439.0,33439.0,11.0,130686.0,34.0,29.0,0.0,4.0,121.0,133.0,131956.0,4299.0,131544.0,948.0,333.0,646.0,133501.0
2003-08-18,6949.0,18379.0,1488.0,664.0,713.0,6608.0,76.0,133.0,229.0,713.0,1223.0,636.0,1860.0,94.0,2538.0,6642.0,10605.0,11464.0,356.0,11415.0,260.0,1396.0,48.0,88811.0,481.0,90806.0,91251.0,440.0,456.0,92191.0,888.0,94517.0,110.0,959.0,95501.0,95509.0,38.0,45.0,272.0,119.0,2733.0,8.0,3049.0,75.0,408.0,326.0,372.0,270.0,1509.0,547.0,145.0,1288.0,694.0,1268.0,715.0,6066.0,6502.0,7538.0,10322.0,7.0,6681.0,5809.0,3603.0,3658.0,27.0,6061.0,30.0,48.0,5629.0,107.0,115.0,137.0,35.0,39.0,116.0,1080.0,845.0,8.0,18.0,0.0,1.0,849.0,63.0,3015.0,141.0,9576.0,9799.0,4844.0,820.0,17538.0,1693.0,1444.0,15860.0,33398.0,33398.0,33398.0,33398.0,11.0,130546.0,34.0,29.0,0.0,4.0,114.0,135.0,131817.0,4300.0,131462.0,940.0,333.0,645.0,133396.0
