, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2012-06-28, 42686, 33696, 16968, 14628, 15240, 48807, 284, 719, 988, 3937, 5955, 6094, 12049, 1018, 16690, 56166, 76644, 83686, 6191, 87463, 6419, 6905, 8040, 374, 13510, 285315, 246997, 13511, 7032, 267977, 6984, 273362, 1442, 9405, 282437, 282277, 533, 417, 269, 2204, 477, 3415, 644, 2342, 1517, 3889, 3442, 4738, 535, 553, 1036, 973, 1015, 2206, 6725, 7651, 9617, 13494, 51, 7720, 6424, 3754, 3310, 48, 5537, 3965, 102, 9159, 726, 738, 807, 472, 136, 190, 852, 3650, 594, 318, 48, 149, 0, 63, 876, 335, 3200, 440, 13373, 14558, 17954, 3096, 37413, 14046, 7804, 22790, 60203, 60203, 60488, 60488, 159, 346414, 95, 144, 32, 134, 693, 997, 351262, 4921, 344636, 2476, 718, 982, 348692
2012-06-29, 41841, 33280, 14643, 12083, 11770, 42464, 290, 685, 943, 3770, 5688, 5395, 11083, 938, 15356, 52620, 74958, 81920, 6098, 84612, 6013, 6475, 7588, 369, 12487, 278141, 246997, 12768, 7106, 267285, 8084, 272862, 1530, 9735, 282652, 282669, 555, 430, 322, 2183, 504, 3645, 619, 2315, 1537, 4098, 4053, 4655, 553, 532, 1093, 970, 941, 2113, 6553, 7447, 9356, 13460, 51, 7522, 6217, 3538, 3094, 45, 5356, 3967, 102, 9165, 697, 716, 777, 478, 129, 195, 821, 3648, 590, 317, 51, 149, 0, 104, 972, 321, 3070, 420, 13333, 14507, 17120, 2954, 36282, 13156, 7518, 21724, 58005, 58005, 58278, 58278, 151, 346598, 94, 140, 29, 136, 671, 963, 351728, 4903, 346607, 2587, 748, 1007, 350788
2012-06-30, 42009, 32953, 12856, 10425, 9729, 37568, 279, 656, 906, 3580, 5415, 4803, 10218, 867, 14150, 46413, 71373, 78094, 5994, 80748, 5673, 6201, 7228, 346, 11864, 271130, 240986, 12780, 7061, 261426, 8036, 267669, 1525, 9749, 278422, 278728, 521, 418, 266, 2182, 418, 3647, 593, 2110, 1262, 3429, 3720, 4989, 556, 486, 1066, 972, 964, 1998, 6400, 7281, 9156, 13426, 49, 7440, 6112, 3376, 2918, 46, 5130, 3970, 104, 9171, 668, 693, 750, 458, 120, 206, 783, 3645, 588, 317, 49, 147, 0, 96, 876, 306, 2954, 394, 13286, 14440, 16369, 2836, 35244, 12623, 7438, 21277, 56521, 55957, 56217, 56217, 144, 343967, 92, 134, 26, 128, 648, 935, 349342, 4885, 345759, 2382, 689, 985, 350145
2012-07-01, 40954, 33004, 11784, 9219, 8423, 34122, 266, 638, 886, 3404, 5176, 4284, 9460, 806, 13085, 42124, 65068, 71268, 5844, 74081, 5378, 6111, 7185, 310, 10282, 264788, 237302, 12711, 6729, 256761, 7378, 262246, 1487, 9543, 272023, 272157, 486, 402, 198, 2142, 364, 3476, 572, 1958, 1172, 2993, 3001, 4835, 549, 416, 987, 952, 945, 1864, 6250, 7116, 8956, 13394, 46, 7411, 6082, 3320, 2847, 46, 4956, 3972, 100, 9174, 641, 672, 720, 423, 111, 208, 739, 3636, 584, 314, 46, 144, 0, 82, 795, 291, 2808, 366, 13174, 14321, 15672, 2737, 32626, 10024, 6952, 18104, 50730, 49500, 49748, 49748, 127, 333173, 91, 131, 24, 107, 628, 898, 340003, 4869, 338186, 2184, 650, 942, 343015
2012-07-02, 38801, 34983, 10922, 8314, 7466, 31255, 248, 622, 865, 3248, 4980, 3865, 8846, 749, 12183, 38518, 58538, 64183, 5641, 67045, 5117, 5843, 6934, 333, 10346, 260399, 239997, 12251, 6354, 258992, 7043, 266180, 1473, 9422, 275142, 274962, 464, 400, 160, 2188, 353, 3350, 554, 1914, 1155, 2831, 2557, 4292, 540, 345, 870, 926, 858, 1736, 6119, 6974, 8773, 13362, 46, 7334, 6011, 3271, 2805, 45, 4869, 3974, 96, 9175, 623, 658, 698, 397, 104, 209, 718, 3633, 582, 312, 45, 142, 0, 78, 808, 279, 2678, 344, 13030, 14156, 15040, 2646, 31812, 10654, 6588, 16604, 48417, 48109, 48346, 48346, 113, 325596, 90, 126, 21, 98, 618, 874, 329896, 4854, 329296, 2083, 658, 908, 333314
2012-07-03, 37369, 34779, 10117, 7640, 6728, 28707, 236, 611, 802, 3100, 4755, 3500, 8256, 697, 11405, 35387, 53396, 58588, 5448, 61106, 4880, 5601, 6632, 324, 10201, 251804, 236559, 11703, 6123, 255448, 7175, 264281, 1496, 9451, 274524, 274724, 440, 397, 126, 2258, 346, 3352, 531, 1862, 1126, 2713, 2394, 3840, 536, 292, 807, 909, 742, 1639, 5992, 6835, 8612, 13330, 43, 7190, 5872, 3173, 2718, 44, 4767, 3976, 92, 9175, 602, 642, 673, 374, 96, 206, 680, 3628, 578, 311, 41, 139, 0, 68, 796, 266, 2557, 319, 12917, 14020, 14456, 2558, 31112, 10190, 6213, 16060, 47172, 47172, 47398, 47398, 99, 327930, 88, 122, 18, 100, 602, 856, 331906, 4840, 332518, 2007, 637, 889, 335963
2012-07-04, 36511, 34550, 9359, 7108, 6133, 26356, 223, 580, 753, 2962, 4534, 3151, 7685, 651, 10646, 32536, 49466, 54325, 5260, 56678, 4667, 5384, 6395, 316, 9561, 246284, 227375, 11348, 6006, 245324, 7489, 254337, 1535, 9617, 264922, 265290, 422, 393, 92, 2303, 320, 3348, 502, 1800, 1100, 2575, 2248, 3596, 538, 244, 760, 895, 672, 1568, 5878, 6706, 8448, 13298, 42, 7040, 5716, 3014, 2569, 44, 4620, 3978, 90, 9176, 578, 622, 650, 352, 91, 200, 658, 3624, 575, 308, 35, 136, 0, 46, 766, 254, 2429, 304, 12791, 13870, 13920, 2474, 30432, 9550, 5932, 15446, 45878, 45878, 46096, 46096, 85, 320967, 87, 117, 16, 110, 581, 825, 326545, 4826, 327736, 1935, 622, 869, 331912
2012-07-05, 35273, 34350, 8780, 6848, 5831, 24476, 207, 561, 732, 2831, 4332, 2864, 7196, 620, 9970, 29959, 45700, 50237, 5079, 52656, 4471, 5184, 6184, 310, 8933, 242457, 229806, 11190, 5861, 245969, 7585, 253678, 1550, 9615, 262400, 262232, 404, 386, 52, 2296, 283, 3302, 468, 1705, 1088, 2416, 2066, 3428, 534, 191, 692, 884, 625, 1501, 5778, 6594, 8308, 13268, 40, 6938, 5606, 2868, 2419, 44, 4415, 3980, 87, 9179, 554, 602, 626, 330, 86, 193, 632, 3619, 572, 306, 31, 133, 0, 36, 739, 242, 2306, 290, 12659, 13716, 13438, 2396, 29836, 8986, 5635, 15176, 45012, 45012, 45225, 45225, 70, 312042, 86, 112, 13, 128, 564, 794, 316696, 4812, 317818, 1870, 614, 850, 321820
2012-07-06, 34878, 34189, 8549, 6876, 5748, 23780, 197, 569, 709, 2711, 4179, 2631, 6810, 584, 9402, 28304, 42199, 46429, 4898, 48839, 4288, 4998, 5986, 300, 8358, 242559, 239997, 11030, 5670, 256848, 7556, 265323, 1551, 9502, 274130, 273786, 396, 385, 36, 2263, 264, 3221, 422, 1610, 1061, 2245, 1822, 3249, 528, 142, 619, 872, 556, 1439, 5678, 6480, 8168, 13246, 38, 6848, 5515, 2760, 2307, 42, 4234, 3982, 82, 9179, 534, 586, 604, 310, 84, 190, 602, 3614, 569, 305, 28, 131, 0, 30, 672, 231, 2184, 279, 12549, 13584, 12985, 2321, 30168, 8569, 5473, 14563, 44730, 44730, 44936, 44936, 58, 315876, 85, 108, 10, 148, 547, 768, 317387, 4798, 318006, 1811, 591, 840, 320808
2012-07-07, 34509, 34036, 8179, 6562, 5339, 22833, 190, 559, 683, 2598, 4031, 2420, 6451, 549, 8917, 27324, 39833, 43858, 4718, 45930, 4117, 4825, 5800, 292, 7825, 239080, 235497, 10811, 5406, 252782, 7299, 262132, 1519, 9221, 272452, 272734, 374, 370, 2, 2152, 231, 3084, 372, 1511, 1009, 2048, 1512, 3020, 527, 113, 594, 868, 528, 1382, 5582, 6372, 8029, 13240, 37, 6752, 5425, 2657, 2205, 39, 4107, 3984, 78, 9180, 515, 570, 582, 292, 78, 190, 582, 3609, 566, 303, 24, 129, 0, 27, 668, 221, 2065, 264, 12445, 13462, 12572, 2244, 29687, 8141, 5237, 13908, 43596, 43596, 43796, 43796, 51, 321944, 84, 105, 8, 167, 531, 745, 325078, 4781, 325829, 1732, 571, 836, 328836
2012-07-08, 32855, 33886, 7573, 6150, 4928, 21448, 177, 544, 660, 2491, 3884, 2238, 6122, 518, 8460, 25870, 38211, 42110, 4449, 43874, 3960, 4664, 5626, 284, 7334, 235153, 227997, 10428, 5081, 243851, 7028, 252153, 1499, 8926, 261762, 262072, 361, 361, 0, 2105, 198, 2910, 332, 1436, 1002, 1914, 1128, 2723, 527, 81, 570, 869, 531, 1331, 5496, 6278, 7910, 13233, 36, 6720, 5392, 2582, 2122, 36, 3982, 3986, 76, 9183, 497, 556, 562, 272, 75, 190, 561, 3612, 563, 297, 20, 126, 0, 13, 612, 212, 1952, 256, 12343, 13328, 12197, 2174, 29192, 7690, 4995, 13226, 42418, 42418, 42611, 42611, 41, 313766, 83, 101, 6, 176, 518, 722, 318828, 4768, 319968, 1682, 572, 856, 323884
2012-07-09, 31067, 33749, 6998, 5745, 4522, 20079, 158, 512, 633, 2390, 3729, 2069, 5798, 489, 8043, 24245, 36252, 39990, 4108, 41532, 3810, 4512, 5464, 272, 6879, 231478, 227997, 9954, 4820, 243150, 7052, 251259, 1510, 8754, 260114, 260149, 353, 358, 0, 2116, 177, 2867, 296, 1379, 992, 1833, 954, 2402, 524, 38, 482, 863, 533, 1291, 5414, 6184, 7796, 13068, 34, 6692, 5379, 2554, 2089, 35, 3862, 3988, 71, 9184, 481, 542, 544, 247, 72, 185, 543, 3700, 560, 295, 14, 123, 0, 0, 601, 203, 1850, 254, 12243, 13194, 11853, 2109, 28734, 7167, 4645, 14716, 43450, 43450, 43638, 43638, 30, 305690, 82, 98, 3, 193, 503, 698, 309010, 4758, 309973, 1654, 576, 893, 313565
2012-07-10, 29728, 33626, 6592, 5488, 4236, 18980, 152, 489, 618, 2293, 3574, 1925, 5500, 471, 7641, 22741, 34209, 37772, 3768, 39116, 3666, 4365, 5308, 265, 6452, 227602, 227997, 9580, 4670, 242529, 7166, 250755, 1523, 8577, 259414, 259441, 346, 354, 0, 2094, 166, 2835, 266, 1315, 976, 1715, 817, 2184, 528, 33, 489, 859, 523, 1248, 5341, 6100, 7692, 12706, 34, 6458, 5194, 2463, 2025, 37, 3787, 3990, 68, 9149, 466, 530, 527, 231, 70, 186, 529, 3811, 557, 293, 12, 120, 0, 1, 592, 194, 1784, 257, 12182, 13091, 11542, 2045, 28308, 6680, 4339, 17971, 46280, 46280, 46461, 46461, 20, 308186, 82, 94, 1, 199, 491, 675, 310274, 4740, 310929, 1612, 564, 902, 313831
2012-07-11, 29712, 33519, 6423, 5370, 4177, 18276, 148, 488, 607, 2202, 3452, 1814, 5266, 446, 7294, 21749, 32379, 35782, 3422, 36921, 3534, 4228, 5162, 261, 6057, 223908, 227997, 9372, 4496, 242050, 7141, 250294, 1517, 8288, 258686, 258719, 337, 350, 0, 2046, 156, 2789, 241, 1252, 942, 1594, 653, 2030, 537, 37, 522, 862, 533, 1214, 5280, 6032, 7606, 12337, 32, 6076, 4827, 2165, 1770, 39, 3642, 3992, 66, 9096, 454, 520, 514, 226, 68, 189, 516, 3922, 554, 292, 11, 119, 0, 1, 569, 186, 1725, 258, 12142, 13029, 11267, 1985, 27928, 6412, 4322, 17647, 45575, 45575, 45750, 45750, 14, 307287, 81, 90, 0, 196, 476, 654, 309908, 4726, 310688, 1569, 551, 899, 313888
