, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-06-02,45980.0,37234.0,16248.0,16860.0,20393.0,39528.0,702.0,2364.0,3548.0,7442.0,13945.0,12586.0,26214.0,2662.0,35023.0,46802.0,82327.0,86411.0,7685.0,102147.0,29024.0,32796.0,1327.0,218900.0,15440.0,255839.0,187905.0,15848.0,8723.0,209127.0,8640.0,209994.0,1775.0,11096.0,217488.0,217477.0,850.0,800.0,329.0,2821.0,1154.0,904.0,2764.0,1078.0,2797.0,1329.0,4179.0,4519.0,5994.0,1170.0,3181.0,5672.0,2875.0,7379.0,7511.0,7295.0,10153.0,16217.0,19747.0,259.0,20639.0,18787.0,17900.0,15037.0,164.0,17148.0,230.0,921.0,6842.0,879.0,684.0,1289.0,1095.0,236.0,1396.0,3463.0,5333.0,1230.0,1246.0,458.0,398.0,28.0,76.0,5974.0,1321.0,9500.0,3318.0,24822.0,27707.0,60816.0,15004.0,105596.0,52658.0,30275.0,59441.0,165037.0,165037.0,165581.0,165581.0,1225.0,384357.0,660.0,1312.0,218.0,1212.0,6876.0,9755.0,403839.0,8969.0,407939.0,2740.0,1884.0,1822.0,413194.0
2008-06-03,46020.0,34491.0,15588.0,15858.0,19482.0,37414.0,707.0,2345.0,3539.0,7159.0,13779.0,12461.0,25948.0,2579.0,35748.0,44437.0,83891.0,87602.0,7647.0,102080.0,28125.0,31767.0,1144.0,221284.0,16535.0,260113.0,201500.0,16087.0,7955.0,224348.0,7817.0,228293.0,1596.0,10383.0,237849.0,237461.0,921.0,817.0,372.0,2956.0,1148.0,814.0,2631.0,1062.0,2782.0,1249.0,3967.0,3984.0,5482.0,1294.0,3027.0,5667.0,2936.0,7686.0,7011.0,7792.0,10695.0,17038.0,19807.0,248.0,21446.0,19823.0,19073.0,16516.0,188.0,18698.0,230.0,862.0,6905.0,804.0,632.0,1244.0,1113.0,225.0,1290.0,3278.0,5310.0,1255.0,1079.0,364.0,322.0,27.0,70.0,5791.0,1268.0,9216.0,3053.0,24188.0,26981.0,62656.0,13971.0,109847.0,47809.0,27838.0,57737.0,167583.0,167583.0,168112.0,168112.0,1127.0,405436.0,727.0,1165.0,260.0,1048.0,5955.0,8581.0,417633.0,8462.0,421026.0,2617.0,1923.0,1779.0,425794.0
2008-06-04,44794.0,31411.0,14806.0,16129.0,18569.0,36517.0,687.0,2219.0,3473.0,6749.0,13124.0,11741.0,24600.0,2431.0,34430.0,42769.0,82854.0,86464.0,7486.0,101146.0,25168.0,31313.0,1229.0,221011.0,15612.0,258914.0,205188.0,15780.0,7381.0,227620.0,7219.0,231566.0,1448.0,9867.0,241098.0,241001.0,925.0,838.0,383.0,3250.0,1179.0,743.0,2608.0,991.0,2824.0,1109.0,4063.0,3902.0,4973.0,1327.0,3343.0,6036.0,2935.0,7871.0,6319.0,7899.0,10817.0,17378.0,19761.0,247.0,21941.0,20502.0,19862.0,17656.0,208.0,20117.0,230.0,887.0,7072.0,654.0,520.0,1211.0,1077.0,234.0,1229.0,3148.0,5300.0,1253.0,1129.0,351.0,279.0,27.0,113.0,5970.0,1260.0,9171.0,3059.0,23511.0,25877.0,58950.0,13489.0,106346.0,42423.0,26068.0,51907.0,158253.0,158253.0,158767.0,158767.0,1095.0,408768.0,748.0,1381.0,207.0,974.0,5261.0,7506.0,424896.0,8154.0,428744.0,2717.0,1989.0,1891.0,435472.0
2008-06-05,43864.0,31123.0,14053.0,15720.0,17873.0,35533.0,704.0,2264.0,3577.0,6728.0,13162.0,11362.0,24286.0,2285.0,33253.0,41905.0,80517.0,83797.0,7341.0,97859.0,23236.0,30608.0,1120.0,219716.0,14469.0,256420.0,213812.0,15168.0,6778.0,235283.0,6429.0,238839.0,1217.0,9024.0,247131.0,246861.0,829.0,736.0,276.0,2826.0,1022.0,602.0,2388.0,851.0,2611.0,954.0,3584.0,3314.0,4648.0,1261.0,3005.0,5791.0,2737.0,8075.0,5733.0,7601.0,10437.0,17020.0,19667.0,245.0,21957.0,20602.0,19906.0,18135.0,193.0,20830.0,230.0,917.0,6918.0,552.0,443.0,1213.0,1046.0,226.0,1144.0,2733.0,5267.0,1250.0,1066.0,299.0,254.0,25.0,82.0,5271.0,1175.0,8777.0,2798.0,23149.0,25368.0,57233.0,12506.0,101839.0,40745.0,24282.0,49843.0,151682.0,151682.0,152181.0,152181.0,989.0,403552.0,599.0,1163.0,179.0,1068.0,4625.0,6589.0,418111.0,7883.0,421766.0,2492.0,1802.0,1722.0,428520.0
2008-06-06,41788.0,30500.0,12928.0,14425.0,16794.0,32849.0,685.0,2115.0,3311.0,6592.0,12733.0,10624.0,23145.0,2060.0,31858.0,39710.0,77954.0,81075.0,7080.0,94535.0,21138.0,29731.0,872.0,218369.0,13357.0,252854.0,215000.0,14177.0,6136.0,235647.0,6148.0,239664.0,1082.0,8003.0,247927.0,248002.0,923.0,748.0,264.0,2769.0,953.0,522.0,2147.0,813.0,2643.0,925.0,3554.0,2659.0,4103.0,1075.0,2538.0,5066.0,2439.0,7553.0,5427.0,7180.0,9746.0,15989.0,19594.0,244.0,21685.0,20423.0,19615.0,18080.0,176.0,20894.0,230.0,885.0,6815.0,521.0,423.0,1180.0,1007.0,211.0,1031.0,2338.0,5242.0,1248.0,1060.0,258.0,239.0,22.0,72.0,4653.0,1111.0,7946.0,2347.0,21807.0,24054.0,51118.0,11305.0,95588.0,37700.0,22286.0,47067.0,142655.0,142655.0,143135.0,143135.0,886.0,401201.0,497.0,936.0,163.0,855.0,4049.0,5835.0,415834.0,7674.0,419349.0,2303.0,1729.0,1630.0,425570.0
2008-06-07,40807.0,29912.0,11939.0,13267.0,15485.0,28527.0,694.0,2107.0,3418.0,6525.0,12514.0,9899.0,22227.0,1940.0,30083.0,35907.0,73523.0,76720.0,6897.0,90610.0,18794.0,27949.0,759.0,222642.0,12916.0,254692.0,210000.0,13122.0,5659.0,230244.0,6025.0,235206.0,1009.0,7529.0,244035.0,244368.0,1035.0,813.0,320.0,2878.0,978.0,478.0,2015.0,780.0,2666.0,921.0,3659.0,2471.0,3514.0,1206.0,2923.0,5442.0,2355.0,6819.0,6099.0,7506.0,9672.0,15173.0,19590.0,232.0,20809.0,19611.0,18848.0,17669.0,167.0,20631.0,230.0,825.0,6810.0,529.0,434.0,1127.0,948.0,198.0,937.0,2097.0,5226.0,1245.0,1077.0,235.0,229.0,20.0,76.0,4457.0,1103.0,7447.0,2055.0,20307.0,22338.0,43288.0,10254.0,84229.0,36322.0,21376.0,45178.0,129407.0,129407.0,129867.0,129867.0,802.0,386579.0,447.0,806.0,146.0,628.0,3591.0,5196.0,402025.0,7510.0,405751.0,2308.0,1775.0,1696.0,412615.0
2008-06-08,39526.0,29622.0,11409.0,12387.0,14286.0,26815.0,712.0,2148.0,3342.0,6328.0,12365.0,9403.0,21609.0,1827.0,29133.0,32361.0,68144.0,71137.0,6771.0,84658.0,17690.0,26146.0,702.0,221416.0,12396.0,252588.0,195000.0,12385.0,5301.0,213230.0,5868.0,217758.0,974.0,7416.0,226767.0,227401.0,990.0,792.0,315.0,2887.0,995.0,457.0,1969.0,770.0,2696.0,868.0,3762.0,2341.0,3195.0,1259.0,3019.0,5634.0,2390.0,6902.0,6789.0,8389.0,10531.0,15619.0,19568.0,225.0,20304.0,19017.0,17850.0,16821.0,154.0,19885.0,230.0,764.0,6773.0,507.0,420.0,1075.0,874.0,190.0,863.0,1912.0,5210.0,1242.0,1045.0,219.0,223.0,18.0,56.0,4015.0,1081.0,7179.0,1805.0,19375.0,21173.0,40172.0,9419.0,76717.0,36585.0,20308.0,45958.0,122675.0,122675.0,123118.0,123118.0,733.0,365996.0,420.0,737.0,134.0,485.0,3240.0,4669.0,381901.0,7274.0,385632.0,2272.0,1750.0,1704.0,393017.0
2008-06-09,38304.0,28998.0,10945.0,11848.0,13279.0,25719.0,673.0,1980.0,3036.0,5906.0,11544.0,8984.0,20395.0,1708.0,27698.0,30627.0,63495.0,66252.0,6541.0,78805.0,17029.0,25311.0,663.0,217596.0,11503.0,247811.0,195000.0,11759.0,5092.0,211981.0,5778.0,215800.0,947.0,7394.0,223300.0,223337.0,1039.0,785.0,365.0,2923.0,1016.0,456.0,1942.0,799.0,2787.0,933.0,4009.0,2392.0,3058.0,1048.0,3104.0,5456.0,2301.0,6925.0,7030.0,9239.0,11419.0,16498.0,19529.0,186.0,20287.0,18968.0,17425.0,16287.0,142.0,19204.0,230.0,708.0,6696.0,529.0,443.0,1052.0,820.0,185.0,796.0,1789.0,5197.0,1240.0,1011.0,202.0,218.0,17.0,42.0,3781.0,1075.0,6959.0,1577.0,18530.0,20215.0,37101.0,8661.0,71913.0,34158.0,19100.0,45644.0,117557.0,117557.0,117982.0,117982.0,678.0,349036.0,392.0,669.0,129.0,406.0,2949.0,4247.0,362078.0,7091.0,365447.0,2198.0,1697.0,1674.0,372139.0
2008-06-10,38141.0,28467.0,10757.0,12143.0,12673.0,25618.0,611.0,1781.0,2952.0,5418.0,10695.0,8591.0,19179.0,1754.0,26256.0,29717.0,59974.0,62652.0,6286.0,74574.0,16161.0,24465.0,635.0,212714.0,10527.0,241560.0,195000.0,11152.0,4938.0,211258.0,5645.0,215057.0,947.0,7369.0,222522.0,222554.0,968.0,760.0,409.0,2936.0,1131.0,451.0,1983.0,805.0,2860.0,909.0,4209.0,2561.0,3076.0,971.0,3448.0,5694.0,2281.0,6746.0,7534.0,10413.0,12597.0,17606.0,19427.0,166.0,19855.0,18538.0,16926.0,16026.0,115.0,18900.0,230.0,656.0,6592.0,657.0,556.0,1066.0,795.0,177.0,737.0,1767.0,5185.0,1235.0,948.0,186.0,215.0,15.0,26.0,3646.0,1087.0,7075.0,1468.0,17920.0,19438.0,36389.0,8058.0,67694.0,32404.0,18591.0,43577.0,111271.0,111271.0,111677.0,111677.0,630.0,340572.0,375.0,621.0,122.0,330.0,2683.0,3894.0,352544.0,6942.0,355672.0,2157.0,1620.0,1683.0,361835.0
2008-06-11,36481.0,28098.0,10710.0,12894.0,12743.0,26282.0,576.0,1641.0,2913.0,4931.0,9973.0,8521.0,18414.0,1848.0,25139.0,30031.0,59161.0,61689.0,6072.0,72668.0,15881.0,23975.0,607.0,207551.0,9640.0,235369.0,195000.0,10519.0,4851.0,210588.0,5541.0,214420.0,981.0,7231.0,221751.0,221784.0,912.0,726.0,453.0,2930.0,1322.0,450.0,2140.0,820.0,2906.0,891.0,4353.0,2760.0,3219.0,918.0,3343.0,5628.0,2342.0,6867.0,7397.0,11270.0,13622.0,18969.0,19217.0,158.0,19681.0,18347.0,16456.0,15608.0,109.0,18541.0,230.0,610.0,6559.0,820.0,701.0,1082.0,815.0,169.0,683.0,1805.0,5171.0,1227.0,979.0,178.0,212.0,13.0,48.0,3203.0,1047.0,7217.0,1334.0,17600.0,19002.0,38562.0,7614.0,68178.0,34038.0,18570.0,44566.0,112744.0,112744.0,113133.0,113133.0,592.0,337701.0,355.0,581.0,118.0,280.0,2447.0,3577.0,347860.0,6848.0,350748.0,2127.0,1538.0,1678.0,356296.0
