, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2004-05-17,13159.0,8887.0,5008.0,4604.0,5252.0,13702.0,80.0,368.0,769.0,2390.0,3618.0,3362.0,7002.0,923.0,9852.0,12372.0,29625.0,31108.0,2300.0,36788.0,7084.0,7181.0,526.0,101586.0,8108.0,117447.0,112193.0,5874.0,3328.0,119008.0,4088.0,120177.0,747.0,5630.0,131324.0,131014.0,379.0,352.0,250.0,1389.0,658.0,435.0,1646.0,552.0,1663.0,647.0,1955.0,652.0,1467.0,581.0,1549.0,1935.0,901.0,1560.0,2499.0,2770.0,3709.0,5755.0,11016.0,75.0,6558.0,5546.0,5001.0,3234.0,140.0,4412.0,225.0,527.0,5345.0,362.0,350.0,531.0,312.0,135.0,477.0,1345.0,4915.0,900.0,930.0,112.0,179.0,9.0,72.0,2326.0,679.0,3230.0,1265.0,14343.0,15500.0,19962.0,4279.0,43515.0,21678.0,12548.0,25379.0,68895.0,68895.0,69148.0,69148.0,802.0,199490.0,506.0,869.0,96.0,1106.0,2100.0,2761.0,207076.0,5029.0,195018.0,1500.0,703.0,1126.0,194741.0
2004-05-18,13811.0,8958.0,5075.0,4506.0,4966.0,14005.0,92.0,450.0,939.0,2402.0,3978.0,3613.0,7592.0,1086.0,10613.0,14911.0,27333.0,28821.0,2300.0,34414.0,7333.0,7635.0,386.0,99298.0,8503.0,116057.0,119922.0,6022.0,3528.0,129405.0,4162.0,132151.0,791.0,5771.0,144592.0,144322.0,409.0,378.0,267.0,1607.0,697.0,475.0,1547.0,678.0,2036.0,980.0,2250.0,534.0,1461.0,745.0,1775.0,2188.0,1258.0,1749.0,3203.0,2762.0,3741.0,5848.0,11075.0,67.0,6526.0,5442.0,5031.0,4998.0,136.0,6333.0,225.0,518.0,5256.0,458.0,445.0,662.0,413.0,139.0,465.0,1428.0,4891.0,854.0,937.0,107.0,178.0,8.0,106.0,2048.0,660.0,3074.0,1679.0,13584.0,15447.0,20638.0,4123.0,41566.0,22595.0,12107.0,26652.0,68218.0,68218.0,68465.0,68465.0,710.0,208195.0,507.0,705.0,64.0,946.0,2080.0,2675.0,216527.0,4906.0,206926.0,1551.0,912.0,1146.0,209515.0
2004-05-19,15701.0,8898.0,4914.0,4434.0,5106.0,13800.0,134.0,500.0,1089.0,2653.0,4664.0,4454.0,9118.0,1157.0,11852.0,15876.0,27609.0,29165.0,2300.0,34523.0,7380.0,7826.0,355.0,98444.0,8806.0,115640.0,120000.0,6147.0,3615.0,129836.0,4322.0,132892.0,904.0,6116.0,145860.0,145842.0,442.0,425.0,283.0,1927.0,736.0,556.0,1546.0,790.0,2468.0,1260.0,2798.0,1006.0,1444.0,815.0,1764.0,2302.0,1354.0,2212.0,3449.0,2802.0,3922.0,6090.0,11114.0,72.0,6915.0,5761.0,5236.0,5208.0,130.0,7041.0,225.0,501.0,5212.0,451.0,439.0,728.0,514.0,131.0,466.0,1697.0,4938.0,816.0,865.0,105.0,177.0,7.0,87.0,1904.0,657.0,2903.0,1815.0,12509.0,14371.0,21426.0,4540.0,41451.0,23941.0,12128.0,28006.0,69458.0,69458.0,69700.0,69700.0,679.0,216417.0,606.0,825.0,33.0,758.0,2497.0,2790.0,225688.0,4879.0,216247.0,1655.0,1030.0,1205.0,219514.0
2004-05-20,17205.0,9062.0,5162.0,4494.0,5672.0,13982.0,176.0,557.0,1067.0,3025.0,5117.0,5026.0,10143.0,1163.0,13285.0,15929.0,28831.0,30425.0,2300.0,35855.0,7598.0,7947.0,342.0,96286.0,9083.0,113888.0,118984.0,6162.0,3782.0,129267.0,4458.0,132618.0,976.0,6417.0,145806.0,145848.0,434.0,432.0,280.0,2017.0,742.0,594.0,1574.0,843.0,2625.0,1339.0,2984.0,1398.0,1709.0,750.0,1695.0,2190.0,1374.0,2456.0,3351.0,3025.0,4167.0,6252.0,11107.0,62.0,7140.0,6006.0,5605.0,5497.0,116.0,7270.0,225.0,473.0,5151.0,365.0,353.0,691.0,468.0,124.0,473.0,1820.0,4980.0,792.0,785.0,102.0,176.0,7.0,60.0,1736.0,655.0,2791.0,1673.0,11923.0,13697.0,22122.0,4671.0,41738.0,24377.0,12022.0,28656.0,70393.0,70393.0,70630.0,70630.0,627.0,218478.0,479.0,743.0,21.0,765.0,2808.0,3163.0,228272.0,4863.0,218937.0,1647.0,975.0,1240.0,222641.0
2004-05-21,18362.0,9489.0,5684.0,4711.0,6230.0,14416.0,175.0,571.0,1057.0,3246.0,5397.0,4977.0,10374.0,1161.0,13880.0,16401.0,29684.0,31344.0,2300.0,36941.0,8000.0,8310.0,357.0,96445.0,9252.0,114146.0,111016.0,6186.0,4012.0,122324.0,4493.0,126560.0,1008.0,6573.0,140663.0,141022.0,419.0,423.0,282.0,2003.0,764.0,599.0,1635.0,837.0,2568.0,1283.0,2910.0,1513.0,2084.0,769.0,1929.0,2400.0,1460.0,2523.0,3539.0,3249.0,4465.0,6488.0,11129.0,60.0,7415.0,6249.0,5617.0,5693.0,113.0,7587.0,225.0,446.0,5183.0,389.0,377.0,720.0,485.0,138.0,492.0,1827.0,4987.0,768.0,793.0,100.0,175.0,7.0,90.0,1649.0,674.0,2716.0,1477.0,11424.0,13205.0,22171.0,4596.0,41525.0,24187.0,12662.0,28018.0,69543.0,69543.0,69779.0,69779.0,573.0,217438.0,416.0,613.0,23.0,653.0,2899.0,3459.0,228317.0,4859.0,219125.0,1617.0,921.0,1251.0,223118.0
2004-05-22,17250.0,9453.0,5293.0,4780.0,6099.0,14010.0,179.0,588.0,1135.0,3511.0,5782.0,5099.0,10881.0,1158.0,14262.0,16512.0,29905.0,31509.0,2300.0,37015.0,8288.0,8603.0,388.0,96038.0,8950.0,113964.0,93281.0,6283.0,3960.0,104583.0,4159.0,108976.0,900.0,6448.0,123521.0,124277.0,395.0,402.0,285.0,1895.0,832.0,558.0,1714.0,781.0,2354.0,1128.0,2683.0,1460.0,2301.0,814.0,1987.0,2590.0,1569.0,2794.0,3809.0,3353.0,4655.0,6751.0,11170.0,69.0,7910.0,6757.0,4732.0,5053.0,119.0,7447.0,225.0,436.0,5253.0,516.0,504.0,789.0,582.0,127.0,494.0,1847.0,5003.0,743.0,820.0,97.0,174.0,7.0,128.0,1653.0,678.0,2940.0,1363.0,11253.0,12880.0,23111.0,4863.0,42808.0,25189.0,13500.0,27307.0,70115.0,70115.0,70357.0,70357.0,557.0,207254.0,539.0,646.0,29.0,548.0,2935.0,3583.0,219866.0,4852.0,211049.0,1585.0,847.0,1226.0,215769.0
2004-05-23,15800.0,8946.0,4438.0,4386.0,5374.0,12835.0,172.0,584.0,1088.0,3513.0,5755.0,5092.0,10847.0,1023.0,14429.0,15685.0,30023.0,31567.0,2300.0,36899.0,7947.0,8615.0,337.0,94840.0,8313.0,112298.0,93282.0,6335.0,3531.0,101805.0,3647.0,103554.0,731.0,5856.0,114306.0,114278.0,346.0,352.0,281.0,1620.0,900.0,471.0,1717.0,686.0,2057.0,944.0,2344.0,1211.0,2309.0,739.0,1489.0,2155.0,1494.0,2978.0,3378.0,3366.0,4663.0,6788.0,11139.0,62.0,8225.0,7102.0,5188.0,4917.0,117.0,7001.0,225.0,432.0,5172.0,468.0,457.0,734.0,547.0,116.0,449.0,1784.0,5017.0,719.0,803.0,94.0,173.0,6.0,150.0,1692.0,663.0,3176.0,1341.0,11547.0,13030.0,24298.0,5388.0,44938.0,26004.0,12711.0,28704.0,73641.0,73641.0,73892.0,73892.0,577.0,194068.0,589.0,802.0,31.0,583.0,3056.0,3660.0,205969.0,4843.0,197108.0,1541.0,769.0,1173.0,201664.0
2004-05-24,14782.0,10798.0,3945.0,3925.0,4756.0,11830.0,160.0,554.0,1001.0,3351.0,5462.0,4785.0,10246.0,908.0,13983.0,14360.0,29695.0,31217.0,2300.0,36518.0,6977.0,7862.0,293.0,93443.0,7607.0,109453.0,124000.0,6093.0,3095.0,132580.0,3222.0,133874.0,607.0,4991.0,141200.0,140049.0,306.0,305.0,274.0,1337.0,954.0,376.0,1668.0,655.0,1875.0,908.0,2090.0,866.0,2117.0,670.0,1204.0,1844.0,1317.0,2678.0,2826.0,3231.0,4465.0,6540.0,11104.0,54.0,8147.0,7085.0,5357.0,5170.0,108.0,7230.0,225.0,417.0,5114.0,375.0,364.0,696.0,494.0,110.0,426.0,1810.0,5038.0,694.0,745.0,90.0,172.0,5.0,158.0,1500.0,631.0,3086.0,1276.0,11637.0,13217.0,24656.0,5394.0,46311.0,24421.0,11287.0,28727.0,75039.0,75039.0,75290.0,75290.0,549.0,200397.0,455.0,710.0,25.0,695.0,2964.0,3678.0,207428.0,4832.0,197610.0,1430.0,691.0,1106.0,200005.0
2004-05-25,13968.0,15677.0,3679.0,3609.0,4268.0,11205.0,149.0,520.0,947.0,3102.0,5069.0,4355.0,9424.0,880.0,13151.0,13306.0,28999.0,30494.0,2300.0,35757.0,6259.0,6986.0,275.0,92233.0,7010.0,106685.0,119375.0,5678.0,2808.0,128780.0,3056.0,132129.0,545.0,4311.0,142382.0,142684.0,295.0,292.0,275.0,1273.0,1022.0,347.0,1637.0,656.0,1820.0,946.0,2002.0,655.0,1838.0,652.0,1190.0,1826.0,1258.0,2233.0,2681.0,3009.0,4179.0,6150.0,11110.0,50.0,7552.0,6500.0,4974.0,5040.0,96.0,7273.0,225.0,393.0,5102.0,331.0,321.0,675.0,455.0,106.0,420.0,1781.0,5048.0,670.0,687.0,85.0,171.0,4.0,144.0,1288.0,608.0,2729.0,1109.0,11106.0,12809.0,23071.0,5028.0,45438.0,22118.0,10326.0,26412.0,71850.0,71850.0,72097.0,72097.0,507.0,220272.0,365.0,569.0,20.0,597.0,2741.0,3522.0,229418.0,4831.0,219639.0,1348.0,665.0,1071.0,221674.0
2004-05-26,14092.0,17115.0,3567.0,3443.0,3913.0,10886.0,132.0,487.0,954.0,2879.0,4751.0,4090.0,8841.0,894.0,12319.0,12659.0,27977.0,29453.0,2300.0,34720.0,5893.0,6493.0,264.0,91320.0,6564.0,104793.0,117000.0,5279.0,2624.0,125328.0,3099.0,128169.0,544.0,4088.0,137165.0,137279.0,288.0,291.0,280.0,1311.0,1100.0,357.0,1678.0,658.0,1801.0,997.0,1973.0,617.0,1614.0,672.0,1353.0,1996.0,1321.0,2070.0,2843.0,2915.0,4027.0,5859.0,11143.0,48.0,7119.0,6013.0,4386.0,4469.0,87.0,6864.0,225.0,368.0,5120.0,340.0,330.0,671.0,442.0,102.0,408.0,1751.0,5057.0,645.0,647.0,81.0,170.0,3.0,148.0,1095.0,603.0,2439.0,960.0,10437.0,12082.0,21516.0,4605.0,42333.0,20413.0,9725.0,24573.0,66907.0,66907.0,67149.0,67149.0,474.0,211657.0,312.0,483.0,14.0,444.0,2457.0,3253.0,223334.0,4824.0,214452.0,1314.0,655.0,1062.0,218444.0
