, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - NEAR POTLATCH, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - NEAR POTLATCH, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-02-28, 3135, 14595, 858, 665, 912, 6085, 270, 988, 210, 570, 1855, 835, 2698, 240, 3380, 8108, 16420, 18298, 1105, 19538, 6732, 7930, 9510, 525, 90788, 480, 101228, 131180, 880, 442, 132552, 1228, 134090, 120, 2100, 136250, 136265, 155, 208, 410, 410, 382, 1800, 160, 390, 292, 928, 3118, 4410, 380, 360, 1065, 338, 1275, 460, 1178, 1340, 2142, 2510, 50, 3055, 2880, 2635, 2672, 260, 5208, 4620, 205, 12030, 70, 135, 140, 200, 60, 2555, 330, 1340, 592, 1308, 538, 202, 130, 558, 222, 60, 1830, 2212, 20088, 22600, 3592, 3808, 35252, 7122, 4782, 19830, 55078, 55078, 56130, 56130, 1555, 199018, 328, 1100, 448, 2268, 3370, 5042, 212492, 8578, 217348, 2475, 1888, 1532, 223560
2011-03-01, 3122, 13568, 850, 658, 890, 6250, 270, 978, 210, 560, 1828, 828, 2655, 240, 3328, 8070, 16058, 17898, 1105, 19232, 6622, 7770, 9398, 535, 90048, 480, 100058, 130005, 875, 438, 131402, 1265, 133052, 120, 2082, 135278, 135325, 145, 210, 410, 412, 395, 1815, 160, 362, 290, 895, 3065, 4285, 380, 360, 1052, 330, 1255, 450, 1170, 1338, 2132, 2510, 50, 3038, 2860, 2618, 2658, 260, 5238, 4620, 200, 12020, 70, 130, 140, 200, 60, 2388, 330, 1368, 730, 1435, 572, 202, 158, 532, 225, 60, 1830, 2210, 20130, 22558, 3570, 3705, 35040, 6892, 4728, 18480, 53518, 53518, 54620, 54620, 1538, 197575, 320, 1090, 425, 2145, 3335, 4798, 210490, 8542, 215300, 2490, 1848, 1515, 221335
2011-03-02, 3110, 9692, 840, 650, 868, 6468, 270, 975, 210, 558, 1815, 820, 2632, 232, 3285, 8270, 15722, 17532, 1102, 18812, 6595, 7622, 9260, 555, 89955, 478, 100472, 130422, 870, 430, 131725, 1308, 133615, 118, 2038, 135560, 135525, 138, 208, 400, 392, 370, 1815, 160, 348, 282, 862, 3040, 4200, 380, 360, 1042, 330, 1235, 450, 1170, 1330, 2130, 2510, 50, 3020, 2838, 2602, 2635, 260, 5262, 4620, 205, 12025, 70, 130, 140, 200, 60, 2480, 335, 1400, 862, 1580, 608, 218, 150, 670, 242, 60, 1855, 2305, 20298, 22440, 3552, 3665, 34715, 6738, 4712, 16562, 51278, 51278, 52345, 52345, 1540, 194032, 310, 1112, 445, 2162, 3582, 5092, 207262, 8510, 212100, 2460, 1785, 1502, 218185
2011-03-03, 3100, 6298, 832, 638, 845, 6440, 270, 942, 210, 550, 1795, 798, 2590, 222, 3245, 8338, 15448, 17230, 1092, 18415, 6368, 7482, 9112, 540, 85890, 470, 96735, 127135, 862, 422, 128730, 1270, 131000, 110, 1970, 133488, 133648, 130, 200, 412, 378, 348, 1782, 158, 340, 292, 835, 2980, 4115, 380, 350, 1035, 330, 1222, 450, 1160, 1322, 2120, 2510, 50, 3005, 2812, 2585, 2615, 260, 5290, 4620, 220, 12045, 70, 130, 140, 195, 60, 2858, 335, 1438, 998, 1752, 585, 205, 168, 752, 228, 60, 1880, 2350, 20705, 22625, 3540, 3502, 34468, 6558, 4642, 16248, 50710, 50710, 51765, 51765, 1480, 192958, 290, 1065, 432, 2122, 3458, 5088, 206130, 8438, 210812, 2435, 1695, 1528, 216605
2011-03-04, 3085, 6115, 822, 625, 825, 6412, 265, 888, 210, 542, 1745, 775, 2520, 212, 3180, 8260, 15218, 16982, 1075, 18118, 6005, 7348, 8955, 515, 82645, 462, 92988, 123262, 858, 420, 124790, 1252, 126982, 110, 1908, 129365, 129532, 120, 200, 398, 368, 345, 1758, 150, 332, 288, 808, 2925, 4015, 380, 350, 1028, 330, 1208, 450, 1160, 1320, 2108, 2510, 50, 2992, 2800, 2568, 2598, 260, 5312, 4622, 220, 12050, 70, 130, 140, 190, 60, 2880, 322, 1468, 1132, 1848, 555, 185, 182, 772, 212, 60, 1822, 2372, 21008, 22848, 3530, 3388, 34170, 6288, 4360, 15745, 49912, 49912, 51002, 51002, 1405, 188842, 295, 1042, 418, 2088, 3092, 4658, 202170, 8395, 206972, 2425, 1608, 1520, 213018
2011-03-05, 3075, 6078, 815, 615, 805, 6390, 260, 848, 210, 538, 1688, 760, 2445, 208, 3092, 8180, 14980, 16722, 1062, 17868, 5798, 7205, 8802, 498, 81730, 460, 91378, 121350, 848, 412, 122695, 1278, 124688, 110, 1872, 126735, 126808, 118, 195, 378, 350, 338, 1700, 148, 328, 278, 782, 2842, 3922, 380, 350, 1015, 330, 1190, 450, 1158, 1310, 2100, 2510, 50, 2982, 2782, 2558, 2582, 258, 5338, 4630, 220, 12050, 70, 130, 140, 185, 60, 2575, 312, 1512, 1180, 1932, 562, 180, 188, 792, 210, 60, 1778, 2372, 21205, 22988, 3512, 3365, 34075, 6030, 4208, 15278, 49352, 49352, 50490, 50490, 1395, 184345, 330, 1132, 495, 2328, 3025, 4510, 197240, 8342, 201962, 2435, 1530, 1522, 207808
2011-03-06, 3065, 6055, 808, 602, 790, 6362, 260, 835, 210, 530, 1650, 760, 2408, 200, 3020, 8110, 14740, 16458, 1060, 17658, 5822, 7068, 8692, 512, 81415, 452, 90890, 120815, 838, 410, 122102, 1308, 124068, 110, 1855, 125978, 125998, 110, 195, 392, 338, 342, 1665, 140, 320, 278, 770, 2768, 3830, 372, 340, 1000, 330, 1160, 450, 1160, 1315, 2092, 2510, 50, 2962, 2760, 2548, 2570, 250, 5368, 4630, 225, 12052, 70, 130, 140, 180, 60, 2460, 325, 1568, 1180, 1942, 562, 182, 192, 875, 228, 60, 1792, 2458, 21395, 23128, 3500, 3292, 33990, 5852, 4155, 14988, 48978, 48978, 50075, 50075, 1452, 182028, 352, 1152, 510, 2695, 3005, 4648, 195020, 8378, 199668, 2505, 1568, 1538, 205248
2011-03-07, 3052, 6040, 798, 592, 770, 6340, 260, 830, 210, 525, 1632, 752, 2385, 198, 2980, 8055, 14520, 16218, 1055, 17508, 5805, 6940, 8565, 522, 81172, 450, 90515, 120430, 830, 405, 121700, 1308, 123662, 102, 1842, 125555, 125575, 110, 200, 395, 352, 360, 1682, 140, 320, 282, 772, 2745, 3732, 370, 340, 990, 330, 1140, 450, 1165, 1320, 2100, 2510, 50, 2938, 2735, 2525, 2550, 250, 5390, 4630, 245, 12070, 70, 130, 140, 180, 60, 2745, 355, 1638, 1180, 1958, 538, 192, 208, 952, 250, 60, 1888, 2610, 21740, 23428, 3500, 3210, 33932, 5840, 4290, 14935, 48870, 48870, 49965, 49965, 1598, 181192, 358, 1192, 492, 2778, 3178, 4740, 194375, 8452, 199078, 2552, 1672, 1582, 204782
2011-03-08, 3042, 6035, 790, 580, 755, 6305, 260, 832, 210, 520, 1620, 760, 2378, 190, 2955, 8015, 14350, 16035, 1062, 17470, 5825, 6828, 8422, 560, 81048, 450, 90222, 119625, 822, 400, 120978, 1352, 123062, 100, 1832, 125040, 125075, 108, 200, 388, 362, 368, 1725, 140, 312, 282, 780, 2788, 3698, 370, 340, 988, 330, 1122, 450, 1170, 1325, 2102, 2512, 50, 2918, 2712, 2505, 2525, 250, 5378, 4630, 262, 12090, 70, 130, 140, 180, 60, 3202, 365, 1702, 1175, 1940, 500, 200, 205, 988, 255, 60, 1978, 2690, 22022, 23742, 3508, 3115, 33970, 5910, 4575, 15048, 49020, 49020, 50108, 50108, 1608, 180768, 350, 1190, 520, 2970, 3575, 5102, 194290, 8465, 198985, 2552, 1648, 1575, 204810
2011-03-09, 3032, 6040, 780, 570, 738, 6265, 260, 848, 210, 512, 1622, 770, 2392, 188, 2948, 7968, 14195, 15860, 1082, 17412, 5985, 6728, 8335, 588, 81050, 455, 90150, 118322, 828, 400, 119568, 1390, 121592, 105, 1840, 123540, 123585, 100, 220, 418, 382, 372, 1742, 145, 310, 282, 785, 2802, 3708, 370, 340, 982, 335, 1110, 450, 1178, 1330, 2110, 2520, 50, 2910, 2692, 2492, 2505, 258, 5362, 4630, 278, 12110, 70, 130, 140, 185, 60, 3550, 368, 1765, 1170, 1938, 500, 202, 218, 1085, 278, 60, 2038, 2872, 22272, 23985, 3550, 2988, 33955, 6035, 4752, 15210, 49168, 49168, 50275, 50275, 1535, 179892, 358, 1238, 555, 3258, 3490, 5075, 194015, 8445, 198740, 2522, 1615, 1542, 204502
2011-03-10, 3020, 6048, 772, 560, 725, 6132, 260, 852, 210, 510, 1630, 782, 2412, 180, 2962, 7925, 14068, 15728, 1112, 17622, 7018, 6672, 8360, 632, 81120, 465, 90248, 118395, 850, 400, 119608, 1448, 121675, 115, 1890, 123538, 123528, 100, 260, 495, 445, 412, 1850, 168, 310, 298, 805, 2875, 3745, 370, 340, 992, 342, 1108, 450, 1188, 1338, 2120, 2522, 50, 2902, 2690, 2482, 2492, 260, 5360, 4630, 298, 12130, 70, 130, 140, 190, 60, 3900, 382, 1832, 1170, 1912, 508, 212, 188, 1020, 300, 60, 2102, 2942, 22520, 24270, 3628, 2922, 34052, 6260, 5002, 15565, 49615, 49615, 51040, 51040, 1535, 179340, 382, 1318, 530, 3665, 3158, 4692, 193240, 8480, 197970, 2548, 1692, 1632, 203732
2011-03-11, 3010, 6088, 765, 550, 710, 6000, 260, 852, 210, 505, 1630, 810, 2438, 180, 2988, 7792, 13990, 15640, 1148, 17630, 7745, 6728, 8508, 702, 81440, 482, 90710, 118812, 892, 415, 120030, 1408, 122038, 120, 1898, 123878, 123858, 100, 280, 520, 458, 435, 1988, 170, 315, 295, 822, 3025, 3835, 370, 345, 1010, 348, 1122, 445, 1198, 1348, 2135, 2530, 55, 2915, 2692, 2488, 2490, 268, 5372, 4630, 320, 12155, 70, 130, 140, 195, 60, 4070, 385, 1905, 1170, 1918, 532, 228, 202, 990, 312, 60, 2182, 3078, 22625, 24365, 3725, 2918, 34285, 6520, 5295, 16015, 50302, 50302, 51812, 51812, 1540, 180422, 395, 1618, 498, 4155, 2955, 4470, 194332, 8528, 199068, 2505, 1685, 1600, 204835
2011-03-12, 3000, 6120, 758, 540, 695, 5968, 260, 858, 210, 500, 1622, 825, 2450, 180, 3012, 7725, 13898, 15545, 1165, 17485, 7892, 6828, 8625, 718, 81548, 500, 91050, 119200, 948, 435, 120500, 1392, 122508, 115, 1870, 124338, 124322, 100, 280, 508, 442, 422, 2020, 178, 335, 298, 845, 3035, 3958, 370, 350, 1022, 355, 1150, 440, 1205, 1350, 2142, 2538, 60, 2945, 2718, 2502, 2500, 270, 5392, 4632, 330, 12170, 70, 130, 140, 202, 60, 3938, 390, 1950, 1170, 1910, 548, 248, 218, 972, 292, 60, 2250, 3035, 22720, 24460, 3830, 2980, 34155, 6725, 5480, 16340, 50492, 50492, 51872, 51872, 1498, 181452, 380, 1462, 480, 4485, 2825, 4300, 195772, 8485, 200475, 2445, 1670, 1612, 206140
2011-03-13, 2992, 6130, 750, 530, 685, 5940, 260, 895, 210, 500, 1638, 822, 2462, 180, 3022, 7705, 13795, 15435, 1188, 17468, 7970, 6935, 8688, 705, 81530, 515, 91125, 119288, 995, 455, 120668, 1382, 122678, 115, 1842, 124508, 124502, 100, 282, 495, 460, 418, 1982, 180, 355, 295, 868, 2938, 3995, 370, 348, 1025, 358, 1160, 440, 1210, 1355, 2142, 2540, 52, 2975, 2745, 2535, 2528, 270, 5425, 4640, 330, 12175, 70, 130, 140, 210, 60, 3938, 395, 1982, 1170, 1900, 508, 255, 205, 960, 282, 60, 2278, 2998, 22690, 24418, 3915, 2998, 33888, 6775, 5430, 16368, 50255, 50255, 51518, 51518, 1510, 181522, 385, 1325, 460, 4488, 2788, 4222, 195995, 8468, 200735, 2448, 1682, 1645, 206505
2011-03-14, 2978, 6135, 740, 522, 672, 5915, 260, 925, 210, 490, 1665, 828, 2495, 180, 3045, 7700, 13692, 15325, 1208, 17418, 8112, 7038, 8790, 705, 81598, 532, 91328, 108908, 1032, 478, 112345, 1400, 116368, 110, 1812, 120408, 120955, 100, 282, 470, 470, 430, 1968, 188, 375, 302, 880, 2832, 3935, 370, 342, 1022, 358, 1160, 440, 1210, 1360, 2140, 2540, 50, 2990, 2760, 2562, 2555, 270, 5448, 4640, 325, 12170, 70, 130, 140, 210, 60, 3958, 395, 2012, 1170, 1888, 478, 255, 200, 975, 278, 60, 2305, 2952, 22705, 24422, 3990, 2892, 33795, 6825, 5455, 16395, 50185, 50185, 51480, 51480, 1575, 181380, 378, 1268, 442, 4625, 2960, 4255, 195945, 8450, 200678, 2408, 1682, 1635, 206455
2011-03-15, 2970, 6160, 732, 512, 660, 5890, 260, 925, 208, 490, 1688, 838, 2525, 185, 3082, 7715, 13612, 15242, 1220, 17345, 7852, 7020, 8825, 725, 81600, 550, 91418, 91425, 1060, 500, 92945, 1402, 95300, 110, 1800, 98345, 98952, 100, 270, 432, 460, 435, 1942, 190, 392, 300, 900, 2740, 3842, 370, 340, 1018, 360, 1150, 440, 1218, 1360, 2145, 2542, 58, 2992, 2762, 2578, 2570, 270, 5468, 4640, 330, 12172, 70, 130, 140, 210, 60, 3910, 398, 2038, 1170, 1868, 475, 252, 212, 1012, 288, 60, 2320, 2868, 22645, 24382, 4050, 2798, 33750, 6938, 5628, 16552, 50305, 50305, 51610, 51610, 1610, 169075, 402, 1400, 500, 4878, 3088, 4495, 187218, 8500, 192655, 2450, 1718, 1632, 199672
2011-03-16, 2962, 6188, 725, 505, 650, 5872, 260, 892, 210, 488, 1665, 855, 2520, 195, 3118, 7762, 13558, 15182, 1242, 17428, 7585, 6725, 8538, 800, 81340, 572, 90988, 91058, 1088, 520, 92668, 1520, 94785, 112, 1828, 96648, 96658, 105, 280, 448, 500, 470, 1928, 210, 408, 325, 925, 2635, 3760, 370, 340, 1010, 362, 1138, 440, 1228, 1368, 2152, 2550, 60, 2985, 2750, 2578, 2570, 270, 5475, 4640, 348, 12190, 70, 130, 140, 210, 60, 3960, 410, 2075, 1170, 1865, 565, 260, 212, 1105, 318, 60, 2365, 2915, 22720, 24415, 4122, 2900, 33878, 7030, 5912, 16742, 50622, 50622, 52012, 52012, 1650, 154685, 462, 1542, 522, 5312, 3128, 4615, 170920, 8552, 176098, 2495, 1740, 1615, 182678
2011-03-17, 2972, 6240, 718, 498, 640, 5855, 260, 890, 210, 480, 1642, 898, 2542, 215, 3140, 7812, 13500, 15128, 1275, 17642, 7720, 6770, 8555, 875, 81400, 598, 90978, 90930, 1105, 555, 92538, 1630, 94775, 120, 1870, 96612, 96608, 108, 298, 452, 522, 475, 1980, 200, 435, 325, 950, 2620, 3682, 370, 345, 1010, 370, 1128, 440, 1238, 1375, 2165, 2550, 60, 2980, 2740, 2555, 2548, 272, 5478, 4640, 382, 12205, 70, 130, 140, 210, 60, 3805, 432, 2132, 1162, 1858, 598, 265, 212, 1155, 330, 60, 2438, 2950, 22952, 24688, 4230, 3065, 34565, 7305, 6412, 17078, 51640, 51640, 53165, 53165, 1730, 154610, 475, 1568, 508, 5240, 3138, 4762, 170250, 8552, 175062, 2430, 1658, 1605, 180818
2011-03-18, 3005, 6312, 710, 490, 630, 5840, 260, 890, 210, 480, 1640, 935, 2575, 228, 3195, 7848, 13455, 15082, 1290, 17590, 7978, 7042, 8862, 922, 81815, 618, 91725, 91632, 1118, 595, 93265, 1572, 95430, 120, 1852, 97190, 97158, 110, 295, 442, 525, 475, 1982, 205, 448, 328, 952, 2565, 3652, 370, 340, 1008, 378, 1135, 440, 1240, 1380, 2175, 2560, 60, 2990, 2745, 2538, 2522, 280, 5452, 4640, 440, 12232, 70, 128, 140, 210, 60, 3962, 455, 2180, 1145, 1830, 548, 268, 210, 1215, 325, 60, 2485, 2830, 23008, 24828, 4342, 2988, 34960, 7582, 6705, 17415, 52375, 52375, 53835, 53835, 1728, 155758, 478, 1528, 562, 5385, 3030, 4645, 171228, 8522, 175988, 2408, 1640, 1582, 181555
2011-03-19, 3028, 6330, 700, 480, 620, 5822, 252, 890, 210, 480, 1640, 958, 2592, 228, 3228, 7868, 13425, 15045, 1310, 17682, 7942, 7058, 8930, 912, 82035, 640, 92095, 92065, 1135, 638, 93798, 1558, 95968, 122, 1860, 97772, 97755, 110, 320, 512, 558, 528, 1992, 232, 482, 448, 985, 2482, 3628, 370, 335, 990, 380, 1130, 440, 1255, 1390, 2182, 2578, 60, 3008, 2762, 2538, 2512, 280, 5440, 4640, 478, 12248, 70, 120, 140, 210, 60, 4605, 468, 2190, 1138, 1792, 502, 260, 228, 1228, 338, 60, 2505, 2780, 23018, 24860, 4438, 2940, 35035, 7602, 6725, 17480, 52518, 52518, 53840, 53840, 1620, 156510, 452, 1405, 518, 5465, 2922, 4482, 172030, 8528, 176820, 2390, 1672, 1605, 182425
2011-03-20, 3068, 6365, 690, 475, 610, 5808, 250, 895, 210, 470, 1640, 995, 2632, 235, 3265, 7900, 13400, 15020, 1328, 17772, 7892, 7002, 8895, 935, 82315, 660, 92358, 92320, 1140, 685, 94102, 1622, 96325, 130, 1902, 98170, 98150, 118, 342, 532, 605, 552, 2128, 230, 560, 398, 1072, 2565, 3618, 370, 335, 988, 388, 1125, 440, 1292, 1425, 2212, 2618, 68, 3035, 2785, 2538, 2512, 285, 5422, 4642, 495, 12235, 70, 120, 140, 210, 60, 4900, 498, 2222, 1132, 1772, 512, 280, 228, 1250, 382, 65, 2570, 2782, 23088, 24890, 4550, 3128, 35445, 7715, 7005, 17580, 53025, 53025, 54295, 54295, 1538, 157050, 450, 1338, 488, 5070, 3060, 4595, 172378, 8528, 177162, 2272, 1650, 1640, 182825
2011-03-21, 3115, 6465, 680, 468, 602, 5792, 250, 892, 210, 470, 1640, 1040, 2678, 248, 3335, 7930, 13408, 15040, 1348, 17872, 7940, 7012, 8832, 995, 82648, 688, 92672, 92622, 1140, 725, 94452, 1628, 96710, 132, 1908, 98570, 98552, 120, 332, 492, 598, 565, 2162, 230, 595, 380, 1095, 2620, 3680, 370, 328, 962, 390, 1112, 440, 1335, 1465, 2265, 2665, 70, 3075, 2825, 2558, 2522, 290, 5425, 4650, 490, 12202, 70, 120, 140, 208, 68, 4425, 512, 2222, 1122, 1740, 518, 305, 198, 1162, 405, 65, 2642, 2732, 23100, 24945, 4672, 3378, 36120, 8072, 7368, 17962, 54082, 54082, 55320, 55320, 1488, 158235, 438, 1288, 445, 4630, 3165, 4758, 173125, 8515, 177865, 2182, 1575, 1595, 183312
2011-03-22, 3165, 6550, 672, 460, 620, 5798, 250, 880, 212, 470, 1630, 1080, 2710, 262, 3398, 7978, 13432, 15072, 1365, 18035, 8062, 7145, 8898, 1015, 82990, 718, 93150, 93088, 1140, 765, 94952, 1600, 97165, 135, 1922, 99025, 99005, 122, 335, 522, 608, 610, 2160, 235, 605, 375, 1082, 2520, 3735, 370, 320, 938, 398, 1088, 440, 1372, 1505, 2310, 2705, 70, 3102, 2860, 2580, 2542, 290, 5430, 4650, 498, 12168, 70, 120, 140, 198, 70, 3535, 525, 2240, 1115, 1702, 515, 318, 272, 1182, 445, 68, 2672, 2688, 22970, 24858, 4792, 3485, 36408, 8350, 7558, 18360, 54768, 54768, 55935, 55935, 1460, 159565, 448, 1278, 425, 4302, 3165, 4745, 174090, 8548, 178865, 2180, 1555, 1608, 184108
2011-03-23, 3212, 6628, 668, 452, 670, 5845, 250, 878, 220, 470, 1620, 1132, 2760, 282, 3460, 8060, 13455, 15100, 1395, 18220, 8180, 7240, 8975, 1045, 83425, 748, 93678, 93598, 1140, 808, 95498, 1682, 97748, 142, 1955, 99610, 99578, 128, 365, 602, 640, 642, 2272, 245, 622, 382, 1092, 2508, 3715, 370, 315, 922, 405, 1068, 432, 1422, 1558, 2372, 2745, 75, 3128, 2882, 2595, 2555, 300, 5450, 4650, 522, 12158, 70, 120, 140, 190, 70, 3058, 588, 2338, 1110, 1695, 518, 332, 518, 1192, 572, 70, 2762, 2828, 23062, 24892, 4910, 3758, 36788, 8635, 8085, 18730, 55518, 55518, 56600, 56600, 1460, 160592, 472, 1395, 528, 4155, 3312, 4850, 174860, 8620, 179698, 2225, 1690, 1702, 185068
2011-03-24, 3255, 6748, 660, 448, 715, 5888, 250, 872, 220, 460, 1620, 1185, 2805, 315, 3555, 8150, 13510, 15162, 1422, 18460, 8585, 7565, 9262, 1105, 83962, 772, 94550, 94420, 1150, 855, 96335, 1785, 98670, 150, 1998, 100532, 100488, 130, 372, 595, 660, 655, 2380, 255, 655, 392, 1112, 2560, 3740, 372, 315, 932, 418, 1068, 432, 1472, 1612, 2452, 2792, 78, 3158, 2915, 2602, 2560, 315, 5470, 4650, 548, 12150, 70, 112, 140, 190, 78, 3078, 628, 2425, 1102, 1658, 532, 352, 375, 1190, 610, 70, 2898, 3032, 23405, 25258, 5078, 4002, 37610, 8928, 8765, 19508, 57118, 57118, 58240, 58240, 1462, 162432, 512, 1490, 518, 4075, 3515, 5118, 176575, 8762, 181500, 2288, 1830, 1750, 186985
2011-03-25, 3295, 6885, 650, 440, 742, 5912, 250, 880, 220, 460, 1620, 1230, 2855, 335, 3632, 8238, 13582, 15250, 1442, 18612, 8980, 8045, 9795, 1092, 84578, 798, 95740, 95600, 1158, 902, 97555, 1830, 99948, 150, 2015, 101800, 101748, 130, 362, 532, 650, 640, 2368, 250, 692, 388, 1140, 2530, 3798, 380, 315, 942, 430, 1085, 440, 1512, 1662, 2528, 2835, 80, 3215, 2962, 2628, 2578, 320, 5492, 4650, 570, 12145, 70, 110, 140, 180, 80, 3402, 645, 2472, 1092, 1642, 548, 355, 660, 1198, 570, 70, 2930, 3042, 23572, 25560, 5242, 4038, 38410, 9118, 8845, 19910, 58318, 58318, 59580, 59580, 1482, 165220, 568, 1588, 578, 4040, 3578, 5288, 179420, 8870, 184425, 2255, 1812, 1792, 190112
2011-03-26, 3338, 6968, 662, 432, 762, 5938, 248, 880, 220, 460, 1630, 1252, 2880, 335, 3685, 8295, 13620, 15298, 1452, 18645, 8920, 8040, 9820, 1070, 83778, 825, 95892, 96038, 1160, 945, 98168, 1755, 100638, 140, 1975, 102605, 102595, 130, 352, 500, 632, 595, 2282, 250, 705, 378, 1135, 2425, 3785, 380, 315, 922, 432, 1095, 440, 1558, 1710, 2590, 2885, 85, 3282, 3032, 2675, 2615, 320, 5510, 4650, 575, 12118, 70, 110, 145, 180, 88, 3422, 685, 2610, 1038, 1598, 562, 362, 520, 1240, 570, 75, 2898, 3045, 23570, 25635, 5370, 4048, 38845, 9142, 8712, 19790, 58632, 58632, 59915, 59915, 1455, 167202, 565, 1612, 540, 4025, 3458, 5182, 181540, 8818, 186542, 2202, 1762, 1740, 192208
2011-03-27, 3375, 7000, 680, 428, 778, 5970, 240, 872, 220, 468, 1630, 1270, 2895, 345, 3715, 8362, 13655, 15338, 1468, 18830, 8912, 8008, 9742, 1082, 79922, 848, 91820, 92278, 1155, 978, 94700, 1715, 97445, 142, 1988, 99970, 100148, 132, 372, 568, 678, 628, 2235, 258, 712, 378, 1130, 2302, 3690, 380, 312, 928, 438, 1088, 440, 1602, 1750, 2642, 2925, 88, 3335, 3088, 2722, 2662, 328, 5540, 4650, 570, 12082, 70, 110, 150, 180, 90, 3252, 708, 2758, 950, 1482, 560, 365, 328, 1248, 595, 78, 2862, 3028, 23495, 25658, 5488, 4222, 39190, 9218, 8822, 19950, 59138, 59138, 60528, 60528, 1422, 167430, 540, 1640, 608, 4030, 3385, 5008, 181872, 8752, 186872, 2248, 1818, 1755, 192675
