, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-06-02,50944.0,15644.0,12504.0,12939.0,17431.0,30138.0,942.0,2269.0,3002.0,6468.0,13057.0,18215.0,33913.0,1089.0,41790.0,35600.0,76070.0,70880.0,5529.0,80340.0,9573.0,8414.0,392.0,142055.0,14841.0,162675.0,95561.0,9722.0,6929.0,109374.0,7578.0,105684.0,1594.0,10067.0,118594.0,117348.0,476.0,415.0,235.0,2381.0,918.0,543.0,2122.0,919.0,2761.0,1301.0,5190.0,4238.0,6100.0,671.0,2495.0,2229.0,3069.0,4724.0,7284.0,10038.0,13437.0,18872.0,13102.0,45.0,9311.0,7667.0,4525.0,3214.0,44.0,5390.0,230.0,1107.0,6487.0,1734.0,1542.0,2599.0,2396.0,531.0,439.0,1001.0,874.0,207.0,222.0,39.0,69.0,7022.0,1586.0,9815.0,2692.0,21725.0,26809.0,69064.0,8390.0,114566.0,42364.0,18616.0,47311.0,161877.0,161877.0,162157.0,162157.0,294.0,314980.0,161.0,235.0,27.0,167.0,3269.0,4202.0,326743.0,5542.0,318298.0,2287.0,757.0,1219.0,340172.0
2003-06-03,49374.0,20118.0,10918.0,9877.0,14806.0,26097.0,872.0,2106.0,2857.0,5925.0,11993.0,16966.0,31496.0,932.0,37784.0,34135.0,76643.0,71597.0,5198.0,80510.0,8510.0,7919.0,353.0,147722.0,14229.0,167348.0,110000.0,9187.0,6059.0,126229.0,6545.0,127355.0,1347.0,9340.0,142592.0,142163.0,401.0,379.0,239.0,2141.0,982.0,497.0,2023.0,839.0,2604.0,1193.0,4318.0,3225.0,5496.0,644.0,1979.0,2069.0,2777.0,4385.0,5829.0,8659.0,11429.0,16298.0,13012.0,44.0,9733.0,8227.0,5220.0,3961.0,49.0,6110.0,230.0,1006.0,6424.0,1456.0,1320.0,2349.0,2104.0,496.0,412.0,980.0,857.0,156.0,188.0,37.0,125.0,6053.0,1465.0,8297.0,2404.0,19569.0,23991.0,59644.0,7633.0,101910.0,32418.0,16406.0,36993.0,138903.0,138903.0,139173.0,139173.0,284.0,312529.0,159.0,235.0,25.0,162.0,2897.0,3733.0,322025.0,5527.0,313479.0,2114.0,678.0,1210.0,317870.0
2003-06-04,44975.0,20223.0,8931.0,7490.0,11487.0,21606.0,806.0,1944.0,2632.0,5384.0,10974.0,15307.0,28711.0,853.0,34738.0,28913.0,75441.0,70578.0,4808.0,79226.0,7315.0,7440.0,330.0,150847.0,13145.0,171333.0,111250.0,8532.0,5750.0,126398.0,6104.0,129124.0,1192.0,8634.0,143949.0,143898.0,374.0,374.0,242.0,2126.0,1398.0,531.0,2090.0,809.0,2652.0,1283.0,4067.0,2692.0,4635.0,619.0,1560.0,1960.0,2387.0,3935.0,4727.0,7301.0,9681.0,14116.0,12958.0,43.0,9549.0,8140.0,5484.0,4614.0,52.0,6949.0,230.0,915.0,6342.0,1279.0,1200.0,2152.0,1897.0,475.0,390.0,965.0,847.0,130.0,171.0,34.0,159.0,5223.0,1361.0,7441.0,2056.0,18102.0,21771.0,50876.0,6906.0,89084.0,26474.0,14158.0,30323.0,119407.0,119407.0,119667.0,119667.0,267.0,300684.0,154.0,229.0,21.0,150.0,2580.0,3330.0,312945.0,5515.0,304863.0,2017.0,668.0,1203.0,310073.0
2003-06-05,41847.0,19600.0,7652.0,6282.0,9291.0,18786.0,742.0,1796.0,2434.0,4927.0,10071.0,13809.0,26202.0,805.0,31788.0,24535.0,71463.0,66811.0,4459.0,75246.0,6550.0,7207.0,313.0,150846.0,12172.0,170563.0,113750.0,8001.0,6033.0,128884.0,6216.0,132383.0,1203.0,8494.0,146972.0,146911.0,378.0,399.0,235.0,2340.0,2373.0,622.0,3029.0,814.0,2815.0,1406.0,4206.0,3339.0,4135.0,593.0,1291.0,1898.0,2043.0,3442.0,4014.0,6368.0,8349.0,12357.0,12912.0,43.0,9074.0,7715.0,5215.0,4696.0,44.0,7284.0,230.0,837.0,6266.0,1192.0,1169.0,2003.0,1727.0,455.0,373.0,965.0,803.0,112.0,163.0,32.0,142.0,4527.0,1260.0,6615.0,1733.0,16803.0,19873.0,43799.0,6272.0,78213.0,23500.0,12468.0,26828.0,105040.0,105040.0,105290.0,105290.0,252.0,283426.0,149.0,220.0,17.0,143.0,2318.0,3038.0,294427.0,5504.0,286308.0,2012.0,683.0,1213.0,291410.0
2003-06-06,40636.0,19198.0,7414.0,5758.0,8324.0,17461.0,683.0,1725.0,2417.0,4532.0,9419.0,12835.0,24468.0,767.0,29442.0,22138.0,65465.0,61019.0,4174.0,69207.0,6181.0,7223.0,297.0,150337.0,11371.0,169529.0,106250.0,7831.0,6579.0,122145.0,6459.0,126518.0,1285.0,9003.0,142451.0,142763.0,383.0,425.0,231.0,2583.0,2815.0,709.0,3806.0,802.0,2889.0,1442.0,4379.0,4530.0,4552.0,571.0,1199.0,1771.0,1839.0,2993.0,3617.0,5669.0,7356.0,11079.0,12871.0,42.0,8507.0,7157.0,4680.0,4385.0,32.0,7118.0,230.0,768.0,6218.0,1082.0,1076.0,1903.0,1602.0,435.0,359.0,971.0,788.0,101.0,158.0,29.0,127.0,3938.0,1188.0,5902.0,1485.0,15557.0,18058.0,39285.0,5715.0,69832.0,21804.0,11213.0,24859.0,94691.0,94691.0,94930.0,94930.0,240.0,270029.0,145.0,215.0,15.0,135.0,2099.0,2835.0,280773.0,5492.0,272597.0,2050.0,694.0,1237.0,277577.0
2003-06-07,39122.0,18851.0,7113.0,5500.0,7416.0,15298.0,631.0,1636.0,2403.0,4161.0,8915.0,12286.0,23306.0,731.0,27868.0,19823.0,59314.0,55054.0,3902.0,62841.0,5920.0,7241.0,282.0,146701.0,10591.0,165754.0,86250.0,7990.0,6994.0,103722.0,6582.0,109479.0,1338.0,9676.0,127561.0,128408.0,372.0,429.0,223.0,2662.0,2807.0,749.0,3907.0,763.0,2748.0,1364.0,4127.0,4638.0,5447.0,543.0,1199.0,1757.0,1770.0,2627.0,3419.0,5167.0,6659.0,10111.0,12832.0,41.0,7906.0,6560.0,4062.0,3857.0,26.0,6661.0,230.0,708.0,6186.0,975.0,968.0,1836.0,1520.0,414.0,347.0,978.0,774.0,90.0,155.0,27.0,113.0,3429.0,1146.0,5420.0,1290.0,14589.0,16619.0,37289.0,5226.0,64382.0,20792.0,10257.0,23653.0,88035.0,88035.0,88264.0,88264.0,227.0,252655.0,141.0,208.0,12.0,128.0,1911.0,2673.0,263947.0,5480.0,255923.0,2033.0,666.0,1248.0,261291.0
2003-06-08,37044.0,18560.0,6884.0,5419.0,6804.0,14876.0,598.0,1533.0,2394.0,3826.0,8397.0,11872.0,22266.0,700.0,26546.0,18038.0,54169.0,50102.0,3652.0,57383.0,5628.0,7171.0,267.0,144211.0,9842.0,162140.0,73751.0,8156.0,7091.0,87100.0,6516.0,89004.0,1367.0,10162.0,103966.0,104261.0,356.0,419.0,212.0,2643.0,2788.0,754.0,3927.0,714.0,2629.0,1283.0,3895.0,4443.0,5786.0,520.0,1187.0,1728.0,1735.0,2414.0,3261.0,4850.0,6237.0,9481.0,12798.0,40.0,7355.0,5972.0,3414.0,3220.0,31.0,6083.0,230.0,655.0,6189.0,896.0,890.0,1765.0,1437.0,395.0,336.0,984.0,781.0,84.0,153.0,25.0,115.0,2984.0,1112.0,5136.0,1136.0,13931.0,15732.0,35596.0,4791.0,61026.0,20307.0,9510.0,22992.0,84018.0,84018.0,84237.0,84237.0,216.0,225737.0,138.0,206.0,11.0,120.0,1750.0,2474.0,238763.0,5469.0,231158.0,1983.0,633.0,1248.0,237382.0
2003-06-09,34978.0,23240.0,6603.0,5408.0,6379.0,14600.0,587.0,1464.0,2393.0,3524.0,7964.0,11596.0,21450.0,671.0,25441.0,17502.0,50792.0,46917.0,3416.0,53664.0,5375.0,6932.0,252.0,139800.0,9115.0,157224.0,115000.0,8136.0,6833.0,129601.0,6196.0,131356.0,1305.0,10276.0,142757.0,141191.0,327.0,392.0,199.0,2479.0,2763.0,702.0,3904.0,640.0,2357.0,1085.0,3399.0,4094.0,5705.0,512.0,1248.0,1788.0,1760.0,2338.0,3170.0,4687.0,5983.0,9061.0,12775.0,40.0,7307.0,5868.0,3067.0,2672.0,34.0,5545.0,230.0,609.0,6224.0,836.0,830.0,1696.0,1382.0,377.0,330.0,990.0,833.0,80.0,151.0,23.0,145.0,2590.0,1072.0,4972.0,1014.0,13565.0,15183.0,33249.0,4401.0,57600.0,20059.0,8708.0,22667.0,80267.0,80267.0,80475.0,80475.0,210.0,219383.0,134.0,204.0,11.0,112.0,1609.0,2295.0,223546.0,5457.0,214584.0,1876.0,586.0,1229.0,217979.0
2003-06-10,33050.0,25091.0,6173.0,5289.0,5795.0,14074.0,573.0,1400.0,2268.0,3254.0,7491.0,11106.0,20379.0,644.0,24438.0,17018.0,48732.0,45050.0,3184.0,51371.0,5056.0,6651.0,238.0,136345.0,8375.0,152381.0,121958.0,7928.0,6255.0,135471.0,5669.0,137528.0,1168.0,9838.0,150800.0,150512.0,296.0,354.0,186.0,2199.0,2729.0,614.0,3803.0,574.0,2087.0,970.0,2927.0,3496.0,5389.0,511.0,1311.0,1879.0,1824.0,2385.0,3174.0,4720.0,5926.0,8833.0,12753.0,39.0,7414.0,5975.0,3134.0,2522.0,38.0,5280.0,230.0,569.0,6247.0,786.0,780.0,1615.0,1307.0,359.0,317.0,997.0,856.0,73.0,150.0,21.0,149.0,2239.0,1007.0,4876.0,916.0,13401.0,14889.0,30879.0,4055.0,54262.0,19619.0,7785.0,22220.0,76481.0,76481.0,76679.0,76679.0,203.0,243718.0,131.0,201.0,9.0,105.0,1483.0,2135.0,249470.0,5445.0,240197.0,1755.0,559.0,1193.0,242421.0
2003-06-11,31001.0,24912.0,5722.0,5014.0,5159.0,13360.0,545.0,1330.0,2113.0,3012.0,6987.0,10390.0,19050.0,618.0,23117.0,16226.0,46359.0,42891.0,2958.0,48992.0,4718.0,6312.0,225.0,133935.0,7672.0,148801.0,140905.0,7545.0,5579.0,154700.0,5193.0,157389.0,1044.0,9039.0,169445.0,168827.0,267.0,319.0,175.0,1953.0,2690.0,535.0,3670.0,518.0,1888.0,884.0,2597.0,2996.0,4888.0,485.0,1187.0,1776.0,1760.0,2450.0,2977.0,4833.0,6005.0,8785.0,12727.0,38.0,7491.0,6052.0,3243.0,2601.0,42.0,5325.0,230.0,533.0,6252.0,744.0,739.0,1532.0,1217.0,343.0,300.0,1003.0,848.0,65.0,149.0,19.0,140.0,1932.0,936.0,4729.0,835.0,13241.0,14669.0,28865.0,3750.0,51383.0,18953.0,6909.0,21532.0,72915.0,72915.0,73102.0,73102.0,195.0,248724.0,128.0,198.0,7.0,98.0,1376.0,1991.0,254066.0,5433.0,245125.0,1668.0,540.0,1159.0,248107.0
