, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2007-12-10,2934.0,15470.0,848.0,800.0,1036.0,3886.0,203.0,469.0,208.0,511.0,1199.0,1061.0,2260.0,186.0,3198.0,4561.0,13729.0,14464.0,706.0,17574.0,3193.0,4430.0,142.0,86445.0,422.0,92878.0,109384.0,1281.0,458.0,111235.0,1073.0,112633.0,140.0,2423.0,112220.0,110511.0,293.0,243.0,278.0,807.0,642.0,248.0,1252.0,350.0,689.0,456.0,1327.0,2706.0,3902.0,371.0,467.0,1236.0,429.0,1515.0,503.0,1273.0,1500.0,2336.0,1111.0,27.0,2122.0,2090.0,1879.0,1801.0,192.0,4411.0,569.0,55.0,7388.0,128.0,128.0,111.0,57.0,50.0,308.0,295.0,237.0,251.0,758.0,89.0,57.0,41.0,86.0,526.0,111.0,1168.0,331.0,11508.0,13057.0,4976.0,1274.0,19458.0,3075.0,2002.0,4860.0,24318.0,24318.0,24508.0,24508.0,377.0,114648.0,174.0,410.0,178.0,413.0,362.0,779.0,120730.0,5852.0,123918.0,1667.0,1074.0,1113.0,128277.0
2007-12-11,3159.0,21202.0,832.0,740.0,1012.0,3840.0,196.0,460.0,206.0,509.0,1193.0,1029.0,2222.0,177.0,3086.0,4602.0,14305.0,14990.0,706.0,17940.0,2799.0,4293.0,137.0,86433.0,418.0,92052.0,95000.0,1061.0,453.0,97394.0,978.0,100570.0,135.0,2322.0,104617.0,105251.0,270.0,227.0,271.0,726.0,607.0,223.0,1186.0,318.0,626.0,421.0,1209.0,2518.0,3605.0,371.0,466.0,1224.0,430.0,1517.0,499.0,1261.0,1484.0,2317.0,1112.0,27.0,2109.0,2063.0,1818.0,1730.0,192.0,4372.0,561.0,54.0,7344.0,128.0,128.0,110.0,55.0,49.0,305.0,293.0,226.0,249.0,755.0,89.0,57.0,41.0,85.0,503.0,108.0,1149.0,305.0,10869.0,12094.0,4930.0,1245.0,19658.0,2904.0,1841.0,4632.0,24290.0,24290.0,24468.0,24468.0,359.0,139111.0,167.0,372.0,168.0,345.0,353.0,665.0,142067.0,5596.0,140802.0,1506.0,954.0,1101.0,143046.0
2007-12-12,3138.0,22959.0,816.0,688.0,991.0,3760.0,190.0,452.0,204.0,507.0,1189.0,999.0,2188.0,169.0,3010.0,4546.0,14498.0,15150.0,706.0,18108.0,2684.0,4171.0,132.0,86614.0,414.0,92239.0,95000.0,921.0,448.0,96672.0,953.0,99023.0,130.0,2239.0,101307.0,101323.0,249.0,212.0,264.0,675.0,574.0,199.0,1118.0,289.0,575.0,384.0,1112.0,2361.0,3337.0,371.0,465.0,1212.0,430.0,1519.0,496.0,1250.0,1471.0,2299.0,1113.0,27.0,2108.0,2060.0,1795.0,1681.0,191.0,4311.0,552.0,54.0,7332.0,127.0,127.0,110.0,53.0,48.0,303.0,291.0,215.0,246.0,753.0,89.0,57.0,40.0,85.0,482.0,106.0,1119.0,284.0,10721.0,11683.0,4885.0,1231.0,19279.0,2767.0,1752.0,4481.0,23760.0,23760.0,23931.0,23931.0,349.0,130823.0,161.0,336.0,160.0,295.0,352.0,621.0,136579.0,5594.0,136369.0,1386.0,853.0,1092.0,140733.0
2007-12-13,3120.0,22916.0,801.0,674.0,972.0,3714.0,184.0,445.0,202.0,504.0,1188.0,973.0,2162.0,161.0,2958.0,4463.0,14504.0,15124.0,706.0,18038.0,2605.0,4049.0,128.0,86615.0,411.0,92126.0,95000.0,840.0,444.0,96483.0,930.0,98824.0,126.0,2164.0,101020.0,101031.0,230.0,198.0,258.0,629.0,543.0,176.0,1057.0,264.0,529.0,352.0,1025.0,2229.0,3117.0,371.0,463.0,1202.0,430.0,1512.0,493.0,1242.0,1460.0,2284.0,1113.0,27.0,2108.0,2064.0,1791.0,1665.0,190.0,4282.0,543.0,54.0,7310.0,127.0,127.0,109.0,51.0,48.0,300.0,290.0,204.0,243.0,751.0,89.0,57.0,40.0,85.0,464.0,104.0,1101.0,267.0,10611.0,11466.0,4845.0,1222.0,19061.0,2665.0,1682.0,4372.0,23433.0,23433.0,23600.0,23600.0,344.0,128535.0,156.0,303.0,153.0,264.0,351.0,612.0,133197.0,5627.0,132640.0,1313.0,763.0,1073.0,136055.0
2007-12-14,3103.0,22873.0,787.0,666.0,955.0,3685.0,179.0,439.0,200.0,502.0,1190.0,962.0,2152.0,153.0,2914.0,4409.0,14520.0,15110.0,706.0,17979.0,2528.0,3969.0,123.0,86569.0,408.0,92100.0,90000.0,804.0,439.0,92421.0,908.0,95768.0,123.0,2093.0,98953.0,99215.0,213.0,186.0,254.0,587.0,513.0,154.0,999.0,241.0,489.0,325.0,947.0,2113.0,2934.0,370.0,462.0,1193.0,430.0,1503.0,490.0,1233.0,1450.0,2270.0,1114.0,26.0,2101.0,2061.0,1787.0,1661.0,189.0,4274.0,534.0,54.0,7269.0,126.0,126.0,108.0,49.0,47.0,298.0,289.0,194.0,240.0,749.0,88.0,57.0,41.0,85.0,448.0,102.0,1085.0,251.0,10531.0,11349.0,4809.0,1218.0,18947.0,2582.0,1627.0,4286.0,23233.0,23233.0,23398.0,23398.0,341.0,127739.0,151.0,273.0,148.0,240.0,351.0,607.0,132381.0,5676.0,131826.0,1248.0,687.0,1042.0,135000.0
2007-12-15,3091.0,19334.0,774.0,659.0,939.0,3658.0,174.0,433.0,198.0,500.0,1193.0,954.0,2148.0,147.0,2888.0,4370.0,14550.0,15114.0,706.0,17943.0,2440.0,4758.0,119.0,78119.0,406.0,86894.0,73750.0,794.0,436.0,75650.0,887.0,78883.0,120.0,2027.0,82628.0,83276.0,197.0,175.0,249.0,550.0,484.0,133.0,945.0,221.0,454.0,303.0,877.0,2014.0,2781.0,370.0,461.0,1184.0,430.0,1494.0,488.0,1226.0,1440.0,2257.0,1115.0,26.0,2092.0,2054.0,1777.0,1655.0,188.0,4269.0,525.0,54.0,7231.0,126.0,126.0,107.0,48.0,47.0,296.0,290.0,183.0,238.0,747.0,88.0,56.0,45.0,112.0,435.0,100.0,1070.0,236.0,10446.0,11250.0,4777.0,1196.0,18871.0,2513.0,1581.0,4215.0,23085.0,23085.0,23248.0,23248.0,356.0,120462.0,145.0,249.0,143.0,225.0,352.0,603.0,126971.0,5732.0,128941.0,1193.0,773.0,1095.0,132423.0
2007-12-16,3078.0,15105.0,761.0,652.0,925.0,3632.0,170.0,428.0,196.0,498.0,1198.0,948.0,2146.0,143.0,2871.0,4334.0,14582.0,15121.0,706.0,17921.0,2360.0,4860.0,115.0,76776.0,403.0,82695.0,71875.0,799.0,432.0,72668.0,867.0,74705.0,118.0,1963.0,76642.0,76709.0,184.0,164.0,246.0,515.0,456.0,119.0,893.0,204.0,422.0,283.0,812.0,1931.0,2650.0,370.0,461.0,1176.0,431.0,1485.0,486.0,1225.0,1435.0,2245.0,1115.0,26.0,2082.0,2047.0,1765.0,1646.0,187.0,4261.0,517.0,54.0,7221.0,125.0,125.0,107.0,47.0,46.0,294.0,295.0,173.0,235.0,744.0,88.0,56.0,45.0,137.0,423.0,98.0,1057.0,222.0,10371.0,11160.0,4750.0,1156.0,18788.0,2457.0,1542.0,4157.0,22945.0,22945.0,23105.0,23105.0,362.0,106388.0,138.0,234.0,138.0,211.0,352.0,601.0,112429.0,5792.0,124810.0,1150.0,887.0,1144.0,128034.0
2007-12-17,3065.0,20814.0,749.0,645.0,911.0,3607.0,166.0,423.0,195.0,496.0,1202.0,942.0,2144.0,140.0,2857.0,4301.0,14556.0,15074.0,706.0,17844.0,2288.0,4791.0,112.0,80018.0,401.0,85564.0,94375.0,812.0,429.0,94805.0,848.0,95830.0,116.0,1901.0,95200.0,94250.0,171.0,155.0,242.0,483.0,437.0,112.0,851.0,188.0,398.0,267.0,756.0,1866.0,2560.0,370.0,466.0,1174.0,427.0,1480.0,484.0,1225.0,1434.0,2239.0,1116.0,26.0,2070.0,2034.0,1756.0,1637.0,187.0,4251.0,508.0,54.0,7215.0,125.0,125.0,106.0,45.0,46.0,293.0,296.0,160.0,232.0,745.0,88.0,56.0,46.0,139.0,413.0,97.0,1044.0,214.0,10332.0,11107.0,4727.0,1120.0,18713.0,2411.0,1508.0,4111.0,22823.0,22823.0,22980.0,22980.0,348.0,106962.0,132.0,221.0,134.0,203.0,354.0,599.0,110008.0,5845.0,124426.0,1108.0,911.0,1161.0,127639.0
2007-12-18,3052.0,22740.0,738.0,639.0,899.0,3584.0,163.0,419.0,193.0,494.0,1191.0,938.0,2128.0,136.0,2842.0,4269.0,14519.0,15019.0,706.0,17754.0,2222.0,4734.0,108.0,80192.0,399.0,86343.0,85000.0,829.0,427.0,86500.0,830.0,89304.0,114.0,1842.0,92219.0,92631.0,160.0,146.0,238.0,453.0,430.0,106.0,823.0,175.0,382.0,254.0,712.0,1831.0,2534.0,370.0,473.0,1176.0,423.0,1477.0,482.0,1224.0,1431.0,2234.0,1117.0,26.0,2060.0,2022.0,1743.0,1629.0,187.0,4243.0,499.0,54.0,7184.0,124.0,124.0,105.0,44.0,45.0,292.0,297.0,146.0,229.0,745.0,88.0,56.0,46.0,139.0,404.0,95.0,1033.0,207.0,10321.0,11083.0,4704.0,1085.0,18646.0,2373.0,1478.0,4074.0,22720.0,22720.0,22875.0,22875.0,352.0,121879.0,126.0,216.0,130.0,200.0,355.0,599.0,125427.0,5902.0,128261.0,1086.0,1015.0,1200.0,131056.0
2007-12-19,3040.0,22707.0,727.0,632.0,886.0,3561.0,160.0,415.0,192.0,492.0,1178.0,934.0,2112.0,133.0,2817.0,4240.0,14480.0,14962.0,706.0,17668.0,2163.0,4678.0,105.0,80179.0,397.0,86268.0,85000.0,851.0,424.0,86248.0,813.0,88560.0,113.0,1786.0,90353.0,90356.0,150.0,138.0,234.0,425.0,424.0,101.0,805.0,163.0,369.0,242.0,674.0,1831.0,2616.0,370.0,475.0,1174.0,418.0,1477.0,480.0,1221.0,1427.0,2227.0,1117.0,26.0,2053.0,2013.0,1732.0,1620.0,186.0,4233.0,490.0,54.0,7149.0,124.0,124.0,105.0,43.0,45.0,291.0,298.0,131.0,227.0,745.0,87.0,56.0,46.0,139.0,395.0,94.0,1023.0,201.0,10371.0,11116.0,4681.0,1054.0,18595.0,2317.0,1451.0,4033.0,22628.0,22628.0,22780.0,22780.0,344.0,116931.0,121.0,213.0,127.0,196.0,355.0,598.0,122212.0,6222.0,125812.0,1126.0,1212.0,1401.0,129718.0
