, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D'ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRY'S FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2010-11-12,4410.0,5692.0,1098.0,1455.0,1462.0,3900.0,280.0,665.0,238.0,530.0,1610.0,782.0,2242.0,95.0,2720.0,4642.0,10640.0,11682.0,1340.0,13988.0,2158.0,3560.0,4310.0,120.0,57902.0,830.0,63088.0,81000.0,1072.0,735.0,82835.0,2238.0,85488.0,200.0,2468.0,87950.0,87942.0,322.0,265.0,350.0,728.0,200.0,1192.0,140.0,380.0,250.0,730.0,2138.0,3370.0,405.0,600.0,1042.0,652.0,1545.0,525.0,1555.0,1912.0,3078.0,2950.0,50.0,4032.0,4080.0,3952.0,3628.0,220.0,6278.0,950.0,110.0,9082.0,140.0,250.0,230.0,190.0,60.0,278.0,280.0,170.0,245.0,920.0,70.0,70.0,10.0,140.0,485.0,110.0,1380.0,152.0,11350.0,12280.0,6228.0,872.0,16315.0,3060.0,1795.0,4810.0,21125.0,21125.0,21215.0,21215.0,168.0,112530.0,110.0,130.0,40.0,348.0,318.0,608.0,116225.0,5745.0,120078.0,875.0,715.0,840.0,122245.0
2010-11-13,4408.0,5730.0,1065.0,1445.0,1468.0,3858.0,280.0,660.0,240.0,525.0,1610.0,772.0,2228.0,108.0,2710.0,4595.0,10990.0,12075.0,1292.0,14012.0,2402.0,3720.0,4370.0,125.0,58072.0,810.0,63385.0,81000.0,1062.0,760.0,82842.0,2078.0,85500.0,205.0,2455.0,87960.0,87958.0,340.0,292.0,365.0,752.0,220.0,1282.0,152.0,378.0,225.0,688.0,2210.0,3388.0,405.0,602.0,1050.0,655.0,1528.0,520.0,1555.0,1908.0,3098.0,2952.0,50.0,4045.0,4052.0,3938.0,3612.0,228.0,6272.0,950.0,118.0,9045.0,140.0,250.0,230.0,188.0,60.0,315.0,300.0,175.0,240.0,912.0,80.0,78.0,10.0,140.0,598.0,110.0,1448.0,172.0,11390.0,12255.0,6125.0,1020.0,16268.0,3155.0,2142.0,4872.0,21142.0,21142.0,21232.0,21232.0,240.0,112658.0,145.0,178.0,72.0,332.0,345.0,620.0,116345.0,5830.0,120262.0,910.0,865.0,895.0,122785.0
2010-11-14,4388.0,5858.0,1035.0,1438.0,1418.0,3822.0,280.0,660.0,240.0,520.0,1602.0,760.0,2212.0,92.0,2685.0,4555.0,10928.0,12012.0,1250.0,13840.0,2798.0,4222.0,4852.0,125.0,58032.0,782.0,63835.0,81000.0,1052.0,755.0,82828.0,1915.0,85482.0,195.0,2445.0,87930.0,87930.0,328.0,282.0,365.0,668.0,195.0,1338.0,150.0,368.0,210.0,655.0,2252.0,3438.0,400.0,595.0,1065.0,645.0,1542.0,518.0,1545.0,1898.0,3098.0,2960.0,50.0,4090.0,4068.0,3940.0,3605.0,240.0,6262.0,950.0,120.0,9005.0,140.0,250.0,230.0,180.0,60.0,352.0,295.0,180.0,238.0,910.0,80.0,80.0,10.0,138.0,532.0,110.0,1472.0,180.0,11465.0,12338.0,6048.0,1122.0,16340.0,3270.0,2418.0,5008.0,21348.0,21348.0,21440.0,21440.0,290.0,112898.0,178.0,218.0,80.0,370.0,358.0,658.0,116615.0,5790.0,120475.0,935.0,905.0,930.0,123148.0
2010-11-15,4362.0,11248.0,1008.0,1402.0,1355.0,3760.0,280.0,658.0,240.0,520.0,1595.0,755.0,2202.0,90.0,2665.0,4500.0,10842.0,11920.0,1205.0,13645.0,2792.0,4278.0,5030.0,125.0,57870.0,758.0,63862.0,81000.0,1035.0,738.0,82795.0,1840.0,85445.0,188.0,2460.0,87905.0,87908.0,312.0,270.0,340.0,592.0,170.0,1320.0,148.0,358.0,200.0,628.0,2235.0,3468.0,400.0,592.0,1075.0,635.0,1562.0,510.0,1530.0,1878.0,3065.0,2960.0,50.0,4165.0,4128.0,3988.0,3642.0,245.0,6280.0,950.0,120.0,8965.0,140.0,248.0,220.0,185.0,52.0,365.0,278.0,178.0,230.0,905.0,85.0,80.0,10.0,130.0,458.0,110.0,1435.0,180.0,11465.0,12388.0,5942.0,1132.0,16300.0,3232.0,2148.0,5015.0,21315.0,21315.0,21405.0,21405.0,292.0,113030.0,172.0,255.0,78.0,415.0,368.0,672.0,116880.0,5755.0,120695.0,948.0,830.0,922.0,123440.0
2010-11-16,4325.0,15092.0,982.0,1355.0,1315.0,3682.0,280.0,650.0,240.0,520.0,1590.0,758.0,2200.0,90.0,2660.0,4422.0,10770.0,11845.0,1180.0,13488.0,2610.0,4098.0,4902.0,125.0,57658.0,735.0,63508.0,81000.0,1018.0,720.0,82760.0,1788.0,85398.0,180.0,2480.0,87885.0,87885.0,315.0,270.0,362.0,558.0,175.0,1278.0,148.0,350.0,198.0,612.0,2185.0,3448.0,400.0,585.0,1065.0,625.0,1578.0,502.0,1518.0,1860.0,3025.0,2960.0,50.0,4232.0,4198.0,4065.0,3718.0,240.0,6332.0,950.0,120.0,8925.0,140.0,240.0,220.0,190.0,50.0,358.0,278.0,175.0,230.0,900.0,90.0,80.0,10.0,130.0,422.0,100.0,1400.0,180.0,11415.0,12360.0,5815.0,1078.0,16145.0,3085.0,1885.0,4908.0,21052.0,21052.0,21142.0,21142.0,290.0,112858.0,170.0,262.0,72.0,452.0,375.0,680.0,116822.0,5722.0,120615.0,955.0,858.0,922.0,123308.0
2010-11-17,4285.0,15030.0,960.0,1305.0,1278.0,3622.0,270.0,650.0,240.0,520.0,1580.0,765.0,2205.0,90.0,2655.0,4348.0,10682.0,11748.0,1175.0,13392.0,2492.0,3932.0,4710.0,135.0,57485.0,715.0,63102.0,81000.0,1005.0,705.0,82725.0,1732.0,85355.0,172.0,2372.0,87750.0,87758.0,298.0,265.0,365.0,500.0,175.0,1270.0,145.0,340.0,192.0,592.0,2145.0,3400.0,400.0,572.0,1032.0,615.0,1568.0,500.0,1508.0,1845.0,2995.0,2960.0,50.0,4245.0,4225.0,4112.0,3778.0,240.0,6408.0,950.0,120.0,8882.0,130.0,240.0,220.0,190.0,50.0,330.0,278.0,170.0,230.0,900.0,90.0,80.0,10.0,125.0,402.0,100.0,1380.0,178.0,11370.0,12302.0,5702.0,1055.0,15972.0,2940.0,1845.0,4890.0,20862.0,20862.0,20960.0,20960.0,292.0,112512.0,162.0,250.0,70.0,470.0,382.0,682.0,116555.0,5712.0,120312.0,965.0,942.0,888.0,123115.0
2010-11-18,4235.0,14988.0,935.0,1255.0,1245.0,3575.0,270.0,645.0,240.0,512.0,1578.0,770.0,2205.0,90.0,2660.0,4282.0,10600.0,11655.0,1162.0,13275.0,2480.0,3842.0,4602.0,145.0,57335.0,695.0,62828.0,81000.0,1000.0,685.0,82698.0,1692.0,85315.0,160.0,2220.0,87560.0,87570.0,288.0,255.0,355.0,452.0,170.0,1270.0,135.0,332.0,208.0,575.0,2138.0,3342.0,392.0,565.0,1015.0,608.0,1542.0,492.0,1498.0,1828.0,2970.0,2960.0,50.0,4218.0,4200.0,4095.0,3772.0,232.0,6430.0,950.0,120.0,8855.0,130.0,240.0,210.0,185.0,50.0,328.0,278.0,172.0,230.0,900.0,90.0,80.0,10.0,120.0,395.0,100.0,1365.0,185.0,11352.0,12255.0,5595.0,1058.0,15858.0,2875.0,1855.0,4942.0,20800.0,20800.0,20895.0,20895.0,295.0,112212.0,168.0,238.0,85.0,458.0,408.0,702.0,116288.0,5700.0,120008.0,972.0,988.0,880.0,122830.0
2010-11-19,4195.0,14955.0,915.0,1215.0,1212.0,3525.0,270.0,640.0,242.0,510.0,1570.0,772.0,2210.0,85.0,2660.0,4232.0,10535.0,11580.0,1148.0,13142.0,2522.0,3868.0,4610.0,145.0,57185.0,675.0,62658.0,81000.0,992.0,668.0,82670.0,1662.0,85280.0,158.0,2220.0,87498.0,87498.0,280.0,252.0,360.0,425.0,168.0,1262.0,135.0,330.0,220.0,562.0,2125.0,3310.0,390.0,552.0,1000.0,598.0,1525.0,490.0,1488.0,1815.0,2950.0,2960.0,50.0,4180.0,4162.0,4048.0,3730.0,230.0,6402.0,950.0,120.0,8838.0,130.0,232.0,210.0,185.0,50.0,352.0,272.0,170.0,230.0,905.0,90.0,80.0,10.0,110.0,410.0,100.0,1360.0,195.0,11352.0,12220.0,5500.0,1065.0,15755.0,2855.0,1895.0,4960.0,20712.0,20712.0,20805.0,20805.0,282.0,111905.0,172.0,245.0,100.0,445.0,418.0,728.0,116020.0,5688.0,119695.0,982.0,1025.0,920.0,122582.0
2010-11-20,4155.0,13762.0,895.0,1165.0,1182.0,3488.0,270.0,640.0,250.0,510.0,1565.0,780.0,2212.0,88.0,2662.0,4185.0,10485.0,11518.0,1135.0,13118.0,2542.0,3878.0,4630.0,192.0,57042.0,655.0,62515.0,81000.0,990.0,650.0,82650.0,1670.0,85255.0,158.0,2338.0,87575.0,87568.0,295.0,270.0,385.0,442.0,228.0,1268.0,152.0,330.0,222.0,560.0,2112.0,3285.0,390.0,542.0,982.0,590.0,1510.0,485.0,1478.0,1798.0,2922.0,2945.0,50.0,4148.0,4130.0,3998.0,3680.0,230.0,6350.0,950.0,120.0,8822.0,130.0,230.0,210.0,190.0,50.0,355.0,270.0,170.0,230.0,910.0,90.0,80.0,10.0,105.0,408.0,98.0,1350.0,200.0,11370.0,12210.0,5410.0,1072.0,15675.0,2845.0,1855.0,4990.0,20665.0,20665.0,20762.0,20762.0,290.0,111812.0,175.0,260.0,102.0,450.0,422.0,740.0,115930.0,5688.0,119568.0,998.0,1098.0,958.0,122535.0
2010-11-21,4115.0,9898.0,875.0,1125.0,1152.0,3505.0,270.0,640.0,250.0,510.0,1560.0,790.0,2220.0,88.0,2665.0,4155.0,10445.0,11475.0,1128.0,13322.0,2605.0,3918.0,4665.0,218.0,57035.0,635.0,62482.0,81000.0,982.0,635.0,82625.0,1665.0,85232.0,152.0,2390.0,87622.0,87625.0,292.0,275.0,395.0,432.0,230.0,1325.0,135.0,330.0,212.0,552.0,2148.0,3262.0,390.0,532.0,962.0,582.0,1492.0,480.0,1470.0,1788.0,2900.0,2905.0,50.0,4092.0,4082.0,3945.0,3635.0,230.0,6302.0,950.0,120.0,8805.0,130.0,230.0,208.0,190.0,50.0,342.0,270.0,180.0,230.0,910.0,90.0,80.0,10.0,100.0,410.0,90.0,1340.0,200.0,11382.0,12212.0,5320.0,1048.0,15568.0,2785.0,1850.0,4982.0,20548.0,20548.0,20642.0,20642.0,292.0,111792.0,182.0,262.0,98.0,460.0,435.0,742.0,115958.0,5710.0,119588.0,1015.0,1120.0,982.0,122672.0
2010-11-22,4075.0,10975.0,855.0,1092.0,1128.0,3545.0,270.0,632.0,250.0,510.0,1555.0,800.0,2230.0,82.0,2672.0,4175.0,10415.0,11438.0,1118.0,13232.0,2698.0,4012.0,4772.0,185.0,57132.0,612.0,62672.0,81000.0,1000.0,618.0,82605.0,1622.0,85205.0,150.0,2340.0,87558.0,87562.0,280.0,265.0,385.0,392.0,215.0,1368.0,132.0,320.0,200.0,542.0,2202.0,3268.0,390.0,525.0,960.0,575.0,1478.0,480.0,1460.0,1772.0,2880.0,2865.0,50.0,4020.0,4015.0,3870.0,3568.0,230.0,6245.0,950.0,120.0,8788.0,130.0,230.0,200.0,190.0,50.0,345.0,270.0,182.0,230.0,905.0,90.0,80.0,10.0,90.0,385.0,90.0,1338.0,200.0,11398.0,12252.0,5245.0,1032.0,15490.0,2760.0,1928.0,4942.0,20432.0,20432.0,20528.0,20528.0,295.0,111690.0,180.0,275.0,90.0,462.0,428.0,755.0,115912.0,5705.0,119510.0,1035.0,1132.0,970.0,122632.0
2010-11-23,4035.0,14878.0,835.0,1055.0,1102.0,3585.0,268.0,630.0,250.0,505.0,1550.0,802.0,2230.0,80.0,2680.0,4215.0,10422.0,11440.0,1098.0,12942.0,2688.0,4020.0,4830.0,168.0,57032.0,590.0,62668.0,81000.0,1018.0,605.0,82602.0,1582.0,85200.0,150.0,2290.0,87495.0,87495.0,278.0,262.0,388.0,375.0,218.0,1365.0,128.0,320.0,198.0,532.0,2210.0,3290.0,390.0,518.0,942.0,565.0,1470.0,470.0,1448.0,1755.0,2855.0,2825.0,50.0,3952.0,3945.0,3782.0,3482.0,230.0,6170.0,950.0,120.0,8775.0,128.0,222.0,200.0,180.0,50.0,348.0,270.0,190.0,230.0,905.0,90.0,80.0,10.0,85.0,375.0,90.0,1325.0,210.0,11410.0,12325.0,5170.0,1035.0,15435.0,2705.0,1830.0,4832.0,20268.0,20268.0,20362.0,20362.0,280.0,111480.0,172.0,300.0,100.0,472.0,450.0,748.0,115750.0,5715.0,119330.0,1052.0,1155.0,972.0,122490.0
2010-11-24,4000.0,14852.0,820.0,1020.0,1080.0,3625.0,260.0,630.0,250.0,500.0,1545.0,810.0,2230.0,80.0,2675.0,4255.0,10455.0,11475.0,1088.0,12972.0,2632.0,3940.0,4762.0,268.0,56810.0,570.0,62370.0,81000.0,1032.0,592.0,82610.0,1575.0,85200.0,150.0,2288.0,87488.0,87488.0,295.0,275.0,408.0,390.0,258.0,1365.0,150.0,320.0,212.0,528.0,2200.0,3300.0,382.0,508.0,912.0,558.0,1452.0,470.0,1438.0,1740.0,2830.0,2788.0,50.0,3892.0,3888.0,3708.0,3405.0,230.0,6090.0,950.0,120.0,8758.0,120.0,220.0,200.0,180.0,50.0,358.0,270.0,190.0,230.0,910.0,90.0,80.0,10.0,80.0,375.0,90.0,1318.0,210.0,11432.0,12420.0,5095.0,1050.0,15382.0,2668.0,1830.0,4778.0,20160.0,20160.0,20258.0,20258.0,280.0,111292.0,192.0,328.0,118.0,490.0,490.0,792.0,115608.0,5780.0,119220.0,1148.0,1275.0,992.0,122428.0
2010-11-25,3962.0,13678.0,805.0,988.0,1055.0,3675.0,260.0,630.0,250.0,500.0,1540.0,810.0,2230.0,88.0,2680.0,4295.0,10498.0,11515.0,1075.0,13092.0,2642.0,3920.0,4728.0,350.0,56798.0,552.0,62238.0,81000.0,1040.0,578.0,82610.0,1582.0,85200.0,150.0,2312.0,87505.0,87502.0,295.0,275.0,410.0,378.0,270.0,1428.0,142.0,320.0,222.0,528.0,2232.0,3292.0,380.0,500.0,900.0,550.0,1430.0,470.0,1428.0,1725.0,2810.0,2755.0,50.0,3822.0,3818.0,3625.0,3330.0,230.0,6015.0,950.0,120.0,8745.0,120.0,220.0,200.0,180.0,50.0,372.0,278.0,198.0,98.0,880.0,100.0,80.0,10.0,80.0,388.0,90.0,1328.0,250.0,11475.0,12528.0,5030.0,1120.0,15395.0,2722.0,2012.0,4902.0,20300.0,20300.0,20398.0,20398.0,340.0,111360.0,242.0,412.0,142.0,520.0,528.0,840.0,115728.0,5888.0,119402.0,1220.0,1432.0,1050.0,122872.0
2010-11-26,3930.0,9845.0,788.0,958.0,1035.0,3755.0,260.0,625.0,258.0,500.0,1535.0,812.0,2232.0,82.0,2678.0,4345.0,10552.0,11575.0,1058.0,13075.0,2712.0,3978.0,4778.0,258.0,56865.0,535.0,62338.0,81000.0,1050.0,565.0,82610.0,1562.0,85195.0,150.0,2298.0,87498.0,87498.0,295.0,275.0,410.0,370.0,270.0,1460.0,142.0,320.0,215.0,520.0,2295.0,3295.0,380.0,500.0,908.0,542.0,1420.0,460.0,1418.0,1712.0,2788.0,2718.0,50.0,3750.0,3745.0,3540.0,3248.0,230.0,5940.0,950.0,120.0,8728.0,120.0,220.0,192.0,180.0,50.0,378.0,272.0,200.0,0.0,712.0,100.0,80.0,10.0,80.0,395.0,90.0,1380.0,350.0,11525.0,12650.0,4965.0,1165.0,15432.0,2990.0,2112.0,5180.0,20615.0,20615.0,20708.0,20708.0,415.0,111692.0,255.0,462.0,135.0,598.0,538.0,878.0,116160.0,5910.0,119825.0,1158.0,1395.0,1038.0,123490.0
2010-11-27, 3895, 9850, 772, 928, 1020, 3900, 260, 620, 255, 500, 1530, 820, 2240, 80, 2680, 4458, 10595, 11618, 1040, 12845, 2662, 3965, 4815, 188, 56818, 518, 62352, 81000, 1055, 555, 82602, 1528, 85190, 142, 2210, 87415, 87425, 260, 240, 375, 308, 222, 1450, 120, 315, 172, 512, 2305, 3320, 380, 490, 920, 535, 1420, 460, 1410, 1700, 2765, 2685, 50, 3698, 3690, 3465, 3172, 230, 5860, 950, 112, 8712, 120, 215, 190, 172, 50, 360, 270, 195, 0, 680, 95, 80, 10, 80, 358, 90, 1408, 338, 11508, 12680, 4905, 1092, 15298, 3230, 1885, 5435, 20730, 20730, 20828, 20828, 340, 111882, 200, 440, 120, 658, 530, 862, 116520, 5795, 120045, 1122, 1198, 1005, 123545
2010-11-28, 3865, 9838, 758, 900, 1000, 3855, 260, 620, 250, 500, 1520, 820, 2232, 80, 2680, 4545, 10645, 11670, 1022, 12760, 2475, 3755, 4638, 172, 56630, 502, 61990, 81000, 1050, 545, 82600, 1480, 85178, 135, 2108, 87308, 87310, 238, 228, 360, 270, 195, 1390, 118, 310, 165, 495, 2258, 3320, 380, 485, 920, 530, 1420, 460, 1400, 1688, 2745, 2638, 50, 3648, 3640, 3408, 3115, 230, 5795, 950, 110, 8695, 120, 210, 190, 170, 50, 342, 270, 190, 0, 685, 90, 80, 10, 80, 330, 80, 1382, 315, 11508, 12675, 4840, 1035, 15092, 3122, 1598, 5262, 20355, 20355, 20455, 20455, 275, 111572, 158, 400, 108, 635, 530, 858, 116325, 5735, 119790, 1108, 1132, 932, 123105
2010-11-29, 3832, 10898, 745, 872, 985, 3815, 260, 620, 250, 490, 1518, 810, 2222, 80, 2668, 4515, 10675, 11695, 1005, 12720, 2302, 3562, 4440, 170, 56525, 488, 61642, 81000, 1040, 538, 82590, 1452, 85160, 130, 2025, 87202, 87205, 220, 205, 345, 242, 172, 1328, 110, 310, 160, 480, 2178, 3262, 380, 478, 910, 520, 1410, 458, 1390, 1678, 2728, 2595, 50, 3588, 3588, 3348, 3060, 230, 5735, 950, 110, 8678, 120, 210, 190, 160, 50, 330, 270, 190, 0, 690, 90, 80, 10, 80, 328, 80, 1340, 302, 11478, 12632, 4788, 1018, 14992, 2940, 1498, 4995, 19988, 19988, 20085, 20085, 295, 111052, 135, 352, 98, 592, 520, 848, 115798, 5712, 119212, 1080, 980, 878, 122358
2010-11-30, 3802, 14795, 735, 850, 968, 3775, 260, 615, 250, 490, 1510, 800, 2205, 80, 2655, 4475, 10642, 11660, 988, 12658, 2168, 3390, 4250, 170, 56470, 475, 61380, 81000, 1025, 528, 82570, 1412, 85135, 125, 1965, 87110, 87112, 200, 190, 338, 225, 162, 1280, 108, 310, 160, 465, 2115, 3180, 380, 470, 905, 518, 1395, 450, 1382, 1668, 2710, 2555, 50, 3518, 3520, 3285, 3000, 230, 5675, 950, 110, 8658, 120, 210, 190, 160, 50, 340, 270, 190, 0, 690, 90, 80, 10, 80, 320, 80, 1322, 285, 11452, 12588, 4732, 1018, 14920, 2795, 1488, 4828, 19748, 19748, 19848, 19848, 305, 110592, 120, 322, 100, 545, 522, 838, 115298, 5700, 118678, 1060, 918, 870, 121608
2010-12-01, 3772, 14785, 722, 825, 952, 3735, 260, 610, 250, 490, 1502, 790, 2192, 80, 2640, 4435, 10592, 11598, 975, 12682, 2128, 3208, 4118, 182, 60338, 462, 62485, 81000, 1008, 520, 82548, 1395, 85108, 120, 1922, 87038, 87038, 198, 195, 348, 230, 178, 1252, 105, 300, 170, 452, 2068, 3100, 378, 462, 895, 510, 1378, 450, 1375, 1658, 2695, 2515, 50, 3450, 3452, 3210, 2930, 230, 5610, 950, 110, 8645, 120, 210, 190, 152, 50, 350, 270, 190, 0, 690, 90, 80, 10, 80, 332, 80, 1322, 310, 11468, 12565, 4685, 1030, 14895, 2700, 1498, 4735, 19630, 19630, 19725, 19725, 362, 110298, 135, 320, 115, 510, 542, 852, 114955, 5702, 118292, 1062, 1055, 912, 121212
2010-12-02, 3742, 15590, 710, 802, 938, 3695, 260, 610, 250, 490, 1498, 780, 2182, 80, 2625, 4402, 10762, 11778, 968, 12880, 2165, 2938, 3780, 288, 73665, 450, 75922, 81000, 995, 512, 82525, 1390, 85080, 120, 1922, 87005, 87005, 222, 218, 380, 298, 220, 1275, 112, 300, 202, 450, 2058, 3032, 370, 458, 892, 502, 1365, 450, 1365, 1648, 2675, 2475, 50, 3380, 3385, 3138, 2860, 230, 5540, 950, 110, 8635, 112, 208, 180, 150, 50, 362, 270, 190, 0, 690, 90, 80, 10, 80, 348, 80, 1338, 402, 11578, 12635, 4638, 1055, 14920, 2658, 1650, 4760, 19678, 19678, 19772, 19772, 440, 110200, 182, 325, 140, 500, 545, 872, 114862, 5712, 118170, 1072, 1165, 1010, 121282
2010-12-03, 3718, 19880, 700, 780, 928, 3672, 250, 610, 250, 490, 1490, 772, 2168, 80, 2612, 4372, 11098, 12145, 958, 13152, 2250, 3010, 3828, 250, 74048, 438, 78422, 81000, 985, 508, 82505, 1382, 85060, 120, 1910, 86978, 86980, 218, 215, 375, 300, 205, 1330, 112, 300, 232, 442, 2100, 3005, 370, 450, 902, 500, 1352, 450, 1358, 1638, 2662, 2435, 50, 3310, 3320, 3062, 2790, 230, 5468, 950, 110, 8615, 110, 200, 180, 152, 50, 370, 270, 190, 0, 690, 90, 80, 10, 80, 388, 80, 1355, 462, 11705, 12785, 4600, 1100, 14970, 2745, 1870, 4925, 19898, 19898, 19998, 19998, 525, 110358, 225, 415, 168, 508, 580, 885, 115012, 5710, 118275, 1108, 1322, 1075, 121622
2010-12-04, 3690, 20578, 688, 760, 915, 3725, 250, 608, 250, 490, 1482, 762, 2158, 80, 2600, 4375, 11105, 12150, 948, 13245, 2345, 3098, 3925, 212, 74285, 428, 78765, 81000, 972, 500, 82485, 1350, 85038, 120, 1862, 86912, 86915, 215, 200, 360, 270, 190, 1325, 110, 300, 208, 438, 2132, 3015, 370, 450, 918, 490, 1355, 442, 1350, 1628, 2648, 2420, 50, 3252, 3260, 2992, 2718, 230, 5395, 950, 110, 8598, 110, 200, 180, 160, 50, 372, 270, 190, 0, 690, 90, 80, 10, 80, 348, 80, 1358, 440, 11768, 12925, 4565, 1065, 14960, 2830, 1808, 5012, 19968, 19968, 20068, 20068, 510, 110498, 215, 420, 155, 575, 575, 920, 115285, 5710, 118520, 1115, 1272, 1062, 121995
2010-12-05, 3670, 20580, 680, 740, 902, 3692, 250, 600, 250, 488, 1478, 760, 2150, 80, 2588, 4400, 11095, 12132, 938, 13095, 2398, 3175, 4010, 182, 74372, 418, 78972, 81000, 965, 492, 82470, 1312, 85015, 112, 1798, 86832, 86835, 200, 185, 340, 250, 162, 1295, 100, 300, 192, 428, 2105, 3025, 370, 450, 932, 490, 1362, 440, 1342, 1618, 2632, 2420, 50, 3228, 3225, 2935, 2658, 225, 5330, 950, 110, 8585, 110, 200, 180, 155, 50, 360, 270, 188, 0, 690, 90, 80, 10, 80, 328, 80, 1332, 390, 11738, 12942, 4535, 1028, 14828, 2735, 1598, 4842, 19670, 19670, 19770, 19770, 508, 110295, 192, 445, 150, 598, 550, 890, 115210, 5722, 118445, 1112, 1265, 1055, 121905
