, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-03-02,2805.0,4916.0,316.0,325.0,1042.0,3732.0,268.0,683.0,210.0,568.0,1539.0,994.0,2569.0,196.0,3401.0,4841.0,14273.0,14546.0,414.0,18024.0,6221.0,7556.0,757.0,61011.0,335.0,67262.0,70013.0,589.0,399.0,68975.0,699.0,67109.0,87.0,1018.0,67144.0,66724.0,200.0,158.0,257.0,312.0,689.0,201.0,1163.0,90.0,452.0,338.0,747.0,1891.0,2856.0,407.0,452.0,1394.0,316.0,1597.0,461.0,1120.0,1369.0,2305.0,1400.0,29.0,2336.0,2058.0,1774.0,1916.0,226.0,4742.0,798.0,148.0,7423.0,74.0,74.0,113.0,163.0,42.0,568.0,626.0,1123.0,241.0,755.0,136.0,56.0,48.0,83.0,405.0,54.0,1405.0,1353.0,11101.0,12859.0,4493.0,2724.0,20174.0,5566.0,4198.0,9375.0,29549.0,29549.0,31788.0,31788.0,1450.0,100506.0,345.0,746.0,489.0,581.0,1157.0,1492.0,108970.0,6818.0,112147.0,2351.0,1144.0,1449.0,119489.0
2009-03-03,2901.0,5320.0,315.0,362.0,1241.0,3736.0,285.0,696.0,210.0,605.0,1580.0,1003.0,2614.0,242.0,3467.0,5010.0,14106.0,14698.0,414.0,18262.0,9814.0,9300.0,1329.0,63859.0,353.0,70153.0,73750.0,600.0,398.0,74990.0,705.0,75771.0,87.0,1077.0,76972.0,76912.0,253.0,227.0,282.0,482.0,784.0,249.0,1291.0,88.0,553.0,316.0,850.0,2078.0,2882.0,418.0,458.0,1413.0,368.0,1607.0,461.0,1117.0,1366.0,2394.0,1398.0,29.0,2361.0,2084.0,1787.0,1866.0,227.0,4676.0,786.0,208.0,7332.0,73.0,73.0,119.0,179.0,47.0,469.0,786.0,1313.0,242.0,751.0,289.0,95.0,48.0,81.0,737.0,77.0,1935.0,3060.0,12586.0,13760.0,5173.0,3789.0,25796.0,6332.0,5997.0,10954.0,36750.0,36750.0,42698.0,42698.0,1791.0,113556.0,682.0,1492.0,830.0,663.0,2198.0,2197.0,118050.0,7872.0,121251.0,2246.0,1761.0,1325.0,124619.0
2009-03-04,2836.0,5462.0,357.0,453.0,1515.0,3846.0,302.0,746.0,222.0,705.0,1718.0,1085.0,2830.0,238.0,3578.0,5117.0,14061.0,14701.0,424.0,18030.0,13334.0,9432.0,1312.0,64290.0,355.0,71711.0,70000.0,614.0,396.0,71078.0,695.0,71768.0,86.0,1028.0,73166.0,73313.0,216.0,188.0,283.0,427.0,753.0,209.0,1321.0,84.0,565.0,293.0,848.0,2250.0,2984.0,425.0,520.0,1480.0,392.0,1653.0,461.0,1114.0,1362.0,2391.0,1395.0,29.0,2386.0,2102.0,1810.0,1875.0,235.0,4706.0,774.0,286.0,7295.0,73.0,73.0,125.0,203.0,52.0,410.0,686.0,1476.0,242.0,744.0,300.0,106.0,48.0,80.0,599.0,78.0,2433.0,3029.0,13659.0,15190.0,5658.0,4543.0,27230.0,7566.0,7914.0,11978.0,39208.0,39208.0,45577.0,45577.0,1774.0,125520.0,611.0,1764.0,759.0,1428.0,2335.0,3196.0,134562.0,7695.0,138164.0,2096.0,1576.0,1231.0,142761.0
2009-03-05,2760.0,5319.0,362.0,474.0,1514.0,3917.0,311.0,786.0,235.0,788.0,1860.0,1120.0,3001.0,224.0,3784.0,5135.0,14026.0,14621.0,439.0,17559.0,11815.0,9154.0,978.0,64219.0,350.0,72334.0,70000.0,608.0,394.0,71003.0,674.0,71509.0,86.0,930.0,72456.0,72460.0,185.0,146.0,284.0,322.0,726.0,168.0,1241.0,82.0,536.0,275.0,808.0,2192.0,3099.0,426.0,553.0,1529.0,387.0,1730.0,460.0,1111.0,1356.0,2342.0,1393.0,29.0,2442.0,2145.0,1840.0,1897.0,247.0,4766.0,762.0,304.0,7300.0,73.0,73.0,128.0,204.0,54.0,380.0,494.0,1324.0,242.0,735.0,200.0,74.0,48.0,78.0,456.0,78.0,2270.0,2349.0,13344.0,15314.0,5882.0,4373.0,27356.0,8575.0,8080.0,12387.0,39743.0,39743.0,44565.0,44565.0,1492.0,122365.0,449.0,1440.0,653.0,1593.0,1806.0,3111.0,133315.0,7211.0,136875.0,2017.0,1261.0,1198.0,141898.0
2009-03-06,2721.0,5178.0,336.0,425.0,1356.0,3853.0,306.0,793.0,237.0,822.0,1925.0,1034.0,2976.0,211.0,3921.0,5087.0,13977.0,14562.0,454.0,17355.0,9322.0,9222.0,817.0,63910.0,345.0,72157.0,67500.0,599.0,393.0,69035.0,660.0,70032.0,85.0,871.0,71447.0,71577.0,172.0,138.0,284.0,286.0,710.0,143.0,1175.0,80.0,509.0,259.0,774.0,2084.0,3089.0,421.0,493.0,1473.0,363.0,1780.0,459.0,1108.0,1351.0,2305.0,1390.0,29.0,2510.0,2208.0,1891.0,1935.0,265.0,4808.0,750.0,258.0,7252.0,73.0,73.0,126.0,189.0,54.0,364.0,380.0,1260.0,242.0,729.0,140.0,61.0,50.0,78.0,407.0,78.0,1831.0,1953.0,12599.0,14675.0,5982.0,3886.0,27043.0,8784.0,7793.0,12960.0,40003.0,40003.0,44780.0,44780.0,1390.0,121557.0,343.0,1181.0,525.0,1302.0,1400.0,2572.0,131487.0,6931.0,134686.0,2022.0,1221.0,1255.0,139282.0
2009-03-07,2695.0,5072.0,323.0,365.0,1237.0,3751.0,297.0,776.0,233.0,804.0,1903.0,945.0,2859.0,204.0,3875.0,4943.0,13807.0,14347.0,469.0,17100.0,7820.0,9013.0,670.0,62596.0,342.0,71355.0,60000.0,595.0,392.0,61172.0,648.0,61976.0,84.0,845.0,63544.0,63835.0,155.0,120.0,282.0,256.0,701.0,129.0,1133.0,79.0,485.0,246.0,746.0,2002.0,2969.0,418.0,475.0,1439.0,351.0,1752.0,458.0,1105.0,1347.0,2292.0,1388.0,29.0,2543.0,2248.0,1946.0,1988.0,285.0,4862.0,738.0,213.0,7240.0,73.0,73.0,124.0,178.0,53.0,355.0,352.0,1239.0,242.0,724.0,113.0,57.0,49.0,78.0,389.0,76.0,1727.0,1562.0,11947.0,13958.0,6023.0,3425.0,25160.0,8516.0,7002.0,12557.0,37717.0,37717.0,42158.0,42158.0,1219.0,117105.0,281.0,1003.0,431.0,1089.0,1179.0,2136.0,127634.0,6769.0,130949.0,1881.0,1020.0,1153.0,135934.0
2009-03-08,2672.0,4991.0,319.0,336.0,1163.0,3680.0,289.0,757.0,228.0,773.0,1850.0,906.0,2763.0,199.0,3748.0,4814.0,13490.0,13999.0,485.0,16723.0,6897.0,8703.0,561.0,62438.0,339.0,71418.0,63750.0,594.0,390.0,63941.0,636.0,63645.0,84.0,827.0,63678.0,63489.0,143.0,109.0,279.0,238.0,694.0,119.0,1105.0,77.0,464.0,235.0,722.0,1939.0,2812.0,415.0,462.0,1416.0,346.0,1704.0,458.0,1102.0,1344.0,2268.0,1385.0,29.0,2510.0,2223.0,1958.0,2028.0,306.0,4925.0,726.0,190.0,7193.0,73.0,73.0,122.0,170.0,53.0,350.0,342.0,1226.0,242.0,714.0,104.0,58.0,48.0,75.0,362.0,75.0,1573.0,1283.0,11531.0,13514.0,5999.0,3050.0,24207.0,8073.0,6064.0,11617.0,35824.0,35824.0,39447.0,39447.0,949.0,107526.0,246.0,852.0,363.0,922.0,1041.0,1770.0,117125.0,6624.0,120345.0,1727.0,887.0,1074.0,125044.0
2009-03-09,2650.0,4946.0,315.0,326.0,1110.0,3628.0,282.0,739.0,224.0,743.0,1796.0,888.0,2687.0,194.0,3636.0,4729.0,13144.0,13655.0,500.0,16340.0,6111.0,9734.0,517.0,62370.0,336.0,72368.0,75000.0,593.0,389.0,75718.0,625.0,75681.0,83.0,812.0,75423.0,74991.0,133.0,102.0,277.0,225.0,689.0,112.0,1085.0,76.0,447.0,225.0,702.0,1885.0,2689.0,413.0,455.0,1401.0,341.0,1667.0,457.0,1099.0,1340.0,2252.0,1382.0,29.0,2457.0,2165.0,1917.0,2018.0,325.0,4950.0,714.0,169.0,7149.0,73.0,73.0,120.0,157.0,52.0,349.0,333.0,1210.0,242.0,706.0,100.0,56.0,49.0,77.0,344.0,73.0,1456.0,1143.0,11259.0,13189.0,5911.0,2757.0,23729.0,7563.0,5465.0,10987.0,34717.0,34717.0,37977.0,37977.0,792.0,109448.0,224.0,769.0,313.0,800.0,964.0,1540.0,116499.0,6525.0,119064.0,1613.0,861.0,1062.0,122399.0
2009-03-10,2629.0,4913.0,312.0,322.0,1064.0,3601.0,275.0,723.0,220.0,718.0,1750.0,872.0,2621.0,189.0,3543.0,4657.0,12825.0,13334.0,515.0,15981.0,5539.0,9158.0,490.0,62310.0,333.0,71719.0,73750.0,592.0,387.0,74997.0,615.0,75692.0,82.0,797.0,76760.0,76824.0,125.0,96.0,275.0,214.0,685.0,107.0,1069.0,75.0,432.0,217.0,686.0,1840.0,2590.0,411.0,450.0,1390.0,334.0,1640.0,456.0,1096.0,1336.0,2234.0,1380.0,29.0,2413.0,2113.0,1862.0,1971.0,341.0,4927.0,702.0,151.0,7124.0,72.0,72.0,118.0,148.0,51.0,349.0,326.0,1193.0,242.0,703.0,98.0,56.0,48.0,75.0,329.0,72.0,1387.0,1111.0,11085.0,12909.0,5786.0,2530.0,23190.0,7092.0,4949.0,10338.0,33528.0,33528.0,36390.0,36390.0,701.0,116881.0,211.0,698.0,276.0,722.0,911.0,1426.0,124326.0,6464.0,126833.0,1518.0,816.0,1032.0,129869.0
2009-03-11,2609.0,4891.0,309.0,319.0,1024.0,3586.0,272.0,709.0,217.0,696.0,1708.0,862.0,2569.0,184.0,3464.0,4657.0,12537.0,13073.0,530.0,15685.0,5260.0,8689.0,469.0,62258.0,331.0,71187.0,70000.0,591.0,386.0,71067.0,604.0,71661.0,82.0,783.0,72806.0,72951.0,118.0,91.0,273.0,204.0,682.0,102.0,1057.0,74.0,419.0,210.0,670.0,1804.0,2511.0,408.0,445.0,1384.0,331.0,1620.0,456.0,1094.0,1333.0,2218.0,1407.0,29.0,2381.0,2073.0,1813.0,1918.0,354.0,4889.0,690.0,150.0,7102.0,72.0,72.0,117.0,144.0,51.0,362.0,319.0,1183.0,242.0,698.0,97.0,66.0,47.0,74.0,316.0,71.0,1379.0,1241.0,11156.0,12893.0,5658.0,2346.0,22805.0,6672.0,4633.0,9780.0,32585.0,32585.0,35412.0,35412.0,637.0,114565.0,200.0,641.0,249.0,664.0,866.0,1342.0,123000.0,6418.0,125835.0,1437.0,835.0,1025.0,129534.0
