, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2005-05-02,12288.0,8294.0,3934.0,3124.0,4472.0,14844.0,116.0,502.0,393.0,2123.0,3248.0,1814.0,5210.0,972.0,8428.0,18229.0,14128.0,16024.0,2925.0,24506.0,6792.0,7891.0,288.0,81609.0,9645.0,100603.0,107258.0,4283.0,2730.0,111868.0,3595.0,110414.0,607.0,4438.0,109429.0,108852.0,346.0,356.0,268.0,1550.0,948.0,458.0,1279.0,455.0,1113.0,530.0,1252.0,405.0,1367.0,679.0,1193.0,2021.0,586.0,1874.0,1465.0,1702.0,2606.0,5077.0,4004.0,197.0,3529.0,3598.0,2408.0,2206.0,370.0,4989.0,242.0,1256.0,7086.0,219.0,196.0,449.0,429.0,245.0,5257.0,1273.0,3194.0,783.0,364.0,397.0,382.0,10.0,12.0,1543.0,418.0,2032.0,1283.0,11359.0,12520.0,13089.0,3323.0,30037.0,12603.0,9615.0,18295.0,48331.0,48331.0,48549.0,48549.0,220.0,161068.0,177.0,275.0,35.0,259.0,2014.0,3250.0,173166.0,5689.0,166585.0,1209.0,747.0,1067.0,168705.0
2005-05-03,12096.0,8327.0,3795.0,3061.0,4607.0,14070.0,112.0,480.0,381.0,1950.0,3058.0,1967.0,5167.0,1059.0,8171.0,16926.0,13882.0,15650.0,2992.0,21654.0,6818.0,7972.0,282.0,79585.0,9914.0,98908.0,120000.0,4191.0,3101.0,127178.0,3660.0,128686.0,626.0,4680.0,132284.0,131800.0,327.0,352.0,256.0,1740.0,913.0,407.0,1181.0,490.0,1281.0,517.0,1421.0,292.0,1239.0,691.0,942.0,1778.0,584.0,1741.0,1426.0,1733.0,2601.0,5134.0,4310.0,164.0,3133.0,3123.0,2043.0,2030.0,360.0,4713.0,235.0,1188.0,6893.0,275.0,242.0,473.0,406.0,271.0,4594.0,1423.0,3206.0,778.0,319.0,592.0,366.0,10.0,0.0,1384.0,445.0,2044.0,1202.0,11156.0,12275.0,13372.0,3187.0,29561.0,13271.0,9719.0,18853.0,48414.0,48414.0,48626.0,48626.0,214.0,170080.0,170.0,259.0,32.0,254.0,1960.0,3047.0,175810.0,5557.0,168833.0,1215.0,778.0,1092.0,170659.0
2005-05-04,12936.0,8466.0,4029.0,3218.0,4922.0,12937.0,108.0,487.0,399.0,1871.0,2975.0,2278.0,5389.0,1176.0,8450.0,16182.0,14073.0,15883.0,3150.0,22175.0,7375.0,7928.0,279.0,78514.0,10591.0,97150.0,118750.0,4266.0,3548.0,126739.0,3669.0,128824.0,635.0,4814.0,133856.0,133903.0,342.0,378.0,262.0,2060.0,903.0,395.0,1128.0,560.0,1493.0,536.0,1752.0,439.0,1206.0,753.0,1046.0,1754.0,662.0,1546.0,1469.0,1836.0,2754.0,5296.0,4635.0,164.0,2845.0,2779.0,1624.0,1634.0,348.0,4281.0,227.0,1207.0,6795.0,425.0,366.0,579.0,476.0,302.0,4126.0,1611.0,3301.0,769.0,324.0,772.0,353.0,11.0,0.0,1481.0,491.0,2257.0,1320.0,11003.0,12007.0,13817.0,3309.0,29745.0,14733.0,10017.0,20713.0,50458.0,50458.0,50665.0,50665.0,211.0,183993.0,167.0,248.0,33.0,251.0,2103.0,2986.0,191932.0,5569.0,185104.0,1327.0,911.0,1124.0,187462.0
2005-05-05,14152.0,8744.0,4563.0,3787.0,5539.0,11892.0,111.0,580.0,443.0,2180.0,3377.0,2786.0,6293.0,1267.0,9096.0,14732.0,14764.0,16632.0,3406.0,23159.0,8512.0,8912.0,270.0,82106.0,11547.0,102027.0,115000.0,4690.0,3890.0,123271.0,3672.0,125164.0,633.0,4904.0,130368.0,130493.0,325.0,377.0,265.0,2151.0,908.0,381.0,1122.0,546.0,1574.0,532.0,1893.0,698.0,1388.0,803.0,1582.0,2201.0,879.0,1588.0,1841.0,1976.0,2978.0,5805.0,5044.0,198.0,2857.0,2688.0,1379.0,1283.0,345.0,3911.0,220.0,1466.0,6810.0,526.0,442.0,690.0,618.0,345.0,4267.0,2092.0,3463.0,769.0,354.0,763.0,391.0,12.0,0.0,1659.0,538.0,2608.0,1518.0,11360.0,12187.0,14900.0,3874.0,31657.0,16879.0,10638.0,24407.0,56063.0,56063.0,56270.0,56270.0,241.0,187725.0,175.0,259.0,30.0,245.0,2492.0,3375.0,196492.0,5555.0,189683.0,1418.0,977.0,1144.0,192825.0
2005-05-06,15347.0,8942.0,4902.0,4444.0,6374.0,12994.0,142.0,704.0,492.0,2816.0,4203.0,2996.0,7323.0,1360.0,10182.0,14855.0,15389.0,17275.0,3624.0,23835.0,9074.0,9788.0,254.0,84675.0,12262.0,106693.0,108750.0,5410.0,4001.0,118866.0,3543.0,121735.0,604.0,4826.0,127853.0,128156.0,287.0,341.0,165.0,1890.0,843.0,327.0,1072.0,516.0,1625.0,508.0,1862.0,684.0,1512.0,834.0,1945.0,2650.0,1018.0,2052.0,2201.0,2248.0,3268.0,6646.0,5459.0,212.0,3267.0,2980.0,1428.0,1131.0,339.0,3655.0,212.0,1888.0,6859.0,489.0,402.0,705.0,709.0,335.0,4680.0,2386.0,3553.0,778.0,358.0,674.0,375.0,13.0,0.0,1670.0,554.0,2893.0,1560.0,11772.0,12589.0,16247.0,3937.0,33670.0,18407.0,11151.0,26153.0,59823.0,59823.0,60028.0,60028.0,240.0,190140.0,159.0,243.0,28.0,245.0,2451.0,3619.0,199426.0,5531.0,192455.0,1317.0,878.0,1136.0,195717.0
2005-05-07,15845.0,8863.0,4909.0,4686.0,6917.0,13322.0,165.0,822.0,542.0,3407.0,4991.0,3014.0,8124.0,1363.0,11283.0,15628.0,14951.0,16844.0,3733.0,23553.0,8803.0,9859.0,244.0,86120.0,12558.0,108485.0,88750.0,6050.0,3880.0,98875.0,3350.0,101415.0,558.0,4533.0,107993.0,108773.0,259.0,303.0,155.0,1654.0,758.0,288.0,956.0,487.0,1622.0,478.0,1841.0,588.0,1501.0,814.0,1894.0,2664.0,1005.0,2615.0,2272.0,2572.0,3517.0,7179.0,5780.0,202.0,4209.0,3864.0,2000.0,1349.0,336.0,3704.0,204.0,2164.0,7057.0,397.0,319.0,669.0,672.0,324.0,4792.0,2457.0,3577.0,788.0,358.0,529.0,335.0,13.0,0.0,1524.0,575.0,2987.0,1552.0,12084.0,12921.0,17321.0,3636.0,34993.0,19049.0,11332.0,26938.0,61931.0,61931.0,62131.0,62131.0,220.0,184200.0,149.0,221.0,27.0,245.0,2165.0,3413.0,196144.0,5516.0,189490.0,1243.0,789.0,1121.0,193582.0
2005-05-08,15693.0,8706.0,4694.0,4622.0,6862.0,13123.0,165.0,828.0,587.0,3698.0,5403.0,2688.0,8203.0,1256.0,11760.0,15700.0,15165.0,17024.0,3784.0,23561.0,8156.0,9325.0,234.0,89193.0,12550.0,110919.0,93750.0,6328.0,3562.0,101700.0,3069.0,101440.0,487.0,4103.0,104096.0,103814.0,243.0,279.0,171.0,1470.0,779.0,261.0,884.0,467.0,1555.0,443.0,1752.0,406.0,1398.0,769.0,1612.0,2386.0,899.0,2740.0,2187.0,2674.0,3577.0,7189.0,6042.0,175.0,4749.0,4483.0,2783.0,2046.0,328.0,4139.0,197.0,2222.0,7335.0,335.0,263.0,688.0,650.0,308.0,4321.0,2383.0,3578.0,797.0,365.0,381.0,304.0,12.0,0.0,1218.0,566.0,2706.0,1384.0,12052.0,12982.0,17651.0,3291.0,35599.0,18949.0,11002.0,26965.0,62565.0,62565.0,62760.0,62760.0,203.0,169281.0,141.0,206.0,25.0,243.0,1842.0,3039.0,180262.0,5516.0,173521.0,1216.0,763.0,1088.0,177741.0
2005-05-09,15971.0,8513.0,4448.0,4426.0,6658.0,12638.0,161.0,805.0,625.0,3750.0,5466.0,2255.0,7827.0,1215.0,11543.0,15290.0,15376.0,17248.0,3805.0,23842.0,7445.0,8599.0,227.0,89235.0,12411.0,110683.0,112500.0,6368.0,3286.0,123133.0,2897.0,124734.0,448.0,3700.0,127601.0,126995.0,229.0,268.0,177.0,1416.0,830.0,239.0,871.0,448.0,1521.0,406.0,1678.0,243.0,1241.0,759.0,1443.0,2151.0,826.0,2483.0,2071.0,2620.0,3478.0,6851.0,6344.0,150.0,4818.0,4565.0,3106.0,2652.0,327.0,4831.0,189.0,2178.0,7473.0,305.0,234.0,717.0,639.0,297.0,3817.0,2365.0,3595.0,807.0,347.0,351.0,282.0,11.0,0.0,1039.0,559.0,2357.0,1223.0,11792.0,12738.0,17294.0,3045.0,35027.0,18549.0,10626.0,26569.0,61596.0,61596.0,61787.0,61787.0,193.0,176637.0,136.0,196.0,24.0,240.0,1718.0,2711.0,182702.0,5509.0,174761.0,1211.0,732.0,1050.0,176775.0
2005-05-10,16968.0,8421.0,4501.0,4350.0,6662.0,12533.0,162.0,798.0,685.0,3769.0,5513.0,2105.0,7718.0,1256.0,11220.0,14872.0,15274.0,17171.0,3873.0,23923.0,7273.0,8106.0,223.0,89974.0,12495.0,110776.0,90000.0,6277.0,3295.0,100155.0,2973.0,102257.0,463.0,3602.0,108014.0,108883.0,219.0,265.0,195.0,1463.0,886.0,221.0,896.0,434.0,1575.0,378.0,1746.0,233.0,1085.0,773.0,1487.0,2160.0,845.0,2204.0,2135.0,2568.0,3381.0,6633.0,6649.0,143.0,4574.0,4268.0,2928.0,2760.0,325.0,5127.0,182.0,2100.0,7445.0,315.0,235.0,747.0,634.0,306.0,3441.0,2416.0,3625.0,817.0,341.0,342.0,265.0,10.0,0.0,976.0,575.0,2159.0,1142.0,11593.0,12514.0,17144.0,2951.0,34318.0,18414.0,10619.0,26342.0,60661.0,60661.0,60848.0,60848.0,186.0,184532.0,131.0,188.0,22.0,237.0,1727.0,2556.0,195212.0,5501.0,187721.0,1198.0,698.0,1041.0,190731.0
2005-05-11,18231.0,8341.0,4455.0,4293.0,6703.0,12495.0,173.0,815.0,793.0,3845.0,5692.0,2155.0,7941.0,1316.0,11326.0,14867.0,15422.0,17287.0,3961.0,23934.0,7645.0,8292.0,216.0,86770.0,12744.0,109610.0,90000.0,6228.0,3444.0,99688.0,2973.0,100729.0,470.0,3720.0,104436.0,104433.0,207.0,255.0,213.0,1438.0,950.0,206.0,946.0,412.0,1560.0,355.0,1772.0,335.0,1010.0,785.0,1508.0,2196.0,901.0,2158.0,2317.0,2604.0,3383.0,6628.0,6934.0,146.0,4557.0,4153.0,2688.0,2527.0,326.0,4994.0,174.0,2052.0,7407.0,353.0,256.0,805.0,681.0,328.0,3119.0,2583.0,3684.0,826.0,375.0,288.0,249.0,10.0,0.0,1100.0,604.0,2232.0,1172.0,11533.0,12401.0,17491.0,2974.0,34133.0,18861.0,10741.0,26649.0,60782.0,60782.0,60968.0,60968.0,194.0,167900.0,126.0,182.0,21.0,235.0,1747.0,2510.0,178305.0,5487.0,171044.0,1192.0,686.0,1050.0,175134.0
