, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-04-22,9377.0,10215.0,5113.0,6298.0,8097.0,10716.0,187.0,779.0,699.0,3177.0,5068.0,3895.0,9051.0,1099.0,11979.0,11740.0,25406.0,27277.0,3259.0,30619.0,8994.0,12978.0,491.0,81181.0,6709.0,104029.0,122152.0,1618.0,1167.0,128109.0,2584.0,134046.0,366.0,3724.0,147042.0,145383.0,509.0,417.0,249.0,1231.0,726.0,735.0,1855.0,327.0,1601.0,570.0,2055.0,2042.0,3082.0,852.0,1438.0,2170.0,553.0,1443.0,1778.0,1937.0,3129.0,5550.0,3604.0,160.0,3282.0,3087.0,2100.0,1416.0,143.0,3328.0,145.0,366.0,6547.0,124.0,127.0,586.0,790.0,153.0,865.0,832.0,544.0,246.0,249.0,49.0,1.0,1655.0,375.0,3977.0,1661.0,12589.0,14599.0,12250.0,5374.0,37080.0,19365.0,11621.0,33974.0,71054.0,71054.0,71618.0,71618.0,564.0,196642.0,512.0,832.0,87.0,501.0,3508.0,3836.0,199330.0,5277.0,191891.0,2060.0,929.0,1439.0,192837.0
2003-04-23,11062.0,11272.0,7150.0,7650.0,9992.0,14535.0,243.0,908.0,1018.0,3808.0,5938.0,5016.0,11041.0,1247.0,13501.0,15064.0,26632.0,28495.0,3348.0,32540.0,10231.0,13392.0,477.0,80026.0,7000.0,102299.0,120625.0,1672.0,1195.0,123247.0,2357.0,125412.0,367.0,3831.0,134644.0,134607.0,450.0,384.0,238.0,1121.0,712.0,675.0,1836.0,313.0,1535.0,554.0,1981.0,2458.0,3244.0,830.0,2317.0,3198.0,822.0,1991.0,1784.0,2137.0,3484.0,6350.0,3715.0,278.0,3501.0,3223.0,2218.0,1897.0,139.0,3784.0,75.0,452.0,6621.0,204.0,206.0,606.0,867.0,166.0,1206.0,798.0,586.0,231.0,204.0,49.0,1.0,1775.0,393.0,4787.0,1860.0,13845.0,16268.0,13323.0,5682.0,37454.0,23219.0,12447.0,38277.0,75731.0,75731.0,76280.0,76280.0,621.0,215886.0,446.0,845.0,91.0,611.0,3724.0,4442.0,226266.0,5452.0,221154.0,2092.0,910.0,1420.0,224575.0
2003-04-24,12571.0,11670.0,7488.0,7535.0,10132.0,15374.0,390.0,1136.0,1272.0,4489.0,7105.0,5482.0,12672.0,1285.0,15789.0,18232.0,28553.0,30413.0,3437.0,34633.0,10433.0,13260.0,425.0,81323.0,6740.0,102023.0,124844.0,1767.0,1207.0,127672.0,2239.0,129927.0,305.0,3604.0,138715.0,138569.0,442.0,388.0,250.0,1101.0,702.0,554.0,1715.0,285.0,1466.0,522.0,1760.0,2305.0,3548.0,787.0,2370.0,3519.0,944.0,3024.0,1703.0,2243.0,3742.0,6937.0,3765.0,316.0,4118.0,3716.0,2532.0,2133.0,136.0,4072.0,45.0,529.0,6518.0,197.0,199.0,542.0,785.0,150.0,1546.0,790.0,633.0,220.0,179.0,47.0,1.0,1535.0,378.0,5090.0,1884.0,14323.0,17217.0,14569.0,5464.0,39463.0,24667.0,12490.0,40348.0,79811.0,79811.0,80345.0,80345.0,609.0,218844.0,484.0,768.0,121.0,631.0,3436.0,4510.0,194222.0,5431.0,190938.0,2003.0,921.0,1372.0,198841.0
2003-04-25,14174.0,12727.0,8096.0,7056.0,10944.0,15441.0,428.0,1318.0,1291.0,4945.0,7944.0,5681.0,13708.0,1283.0,17392.0,19254.0,30659.0,32593.0,3577.0,37713.0,10181.0,13195.0,471.0,83436.0,6741.0,103642.0,121094.0,1950.0,1359.0,125209.0,2250.0,128510.0,303.0,3255.0,137966.0,138171.0,413.0,373.0,245.0,1088.0,716.0,504.0,1612.0,267.0,1388.0,470.0,1606.0,2036.0,3685.0,652.0,1711.0,2820.0,788.0,3559.0,1519.0,2194.0,3646.0,6734.0,3699.0,187.0,5151.0,4733.0,3375.0,2660.0,145.0,4592.0,24.0,728.0,6692.0,137.0,138.0,493.0,786.0,156.0,1943.0,783.0,724.0,248.0,249.0,48.0,1.0,1580.0,387.0,5191.0,1830.0,14481.0,17423.0,15305.0,5880.0,41610.0,24695.0,12198.0,40501.0,82111.0,82111.0,82634.0,82634.0,687.0,224924.0,881.0,1511.0,424.0,655.0,3601.0,4541.0,218331.0,5376.0,211228.0,1941.0,916.0,1324.0,211300.0
2003-04-26,15900.0,15408.0,9027.0,6756.0,10687.0,16446.0,415.0,1345.0,1245.0,5171.0,8344.0,5681.0,14108.0,1157.0,18261.0,20694.0,32200.0,34153.0,3974.0,40088.0,9935.0,13098.0,485.0,86150.0,7957.0,107461.0,97656.0,2336.0,1426.0,102725.0,2145.0,107100.0,273.0,2939.0,118109.0,119115.0,343.0,294.0,213.0,840.0,675.0,425.0,1519.0,241.0,1276.0,429.0,1425.0,1828.0,3488.0,586.0,1191.0,2299.0,596.0,3147.0,1253.0,2040.0,3387.0,6311.0,3660.0,152.0,5352.0,5098.0,4193.0,3577.0,153.0,5441.0,19.0,855.0,6689.0,102.0,103.0,467.0,822.0,145.0,2171.0,776.0,688.0,318.0,209.0,50.0,1.0,1479.0,368.0,5202.0,1788.0,14678.0,17703.0,15676.0,6486.0,44659.0,24428.0,11086.0,40467.0,85126.0,85126.0,85642.0,85642.0,742.0,220846.0,774.0,1861.0,317.0,1455.0,3843.0,4649.0,233442.0,5312.0,228307.0,1849.0,821.0,1285.0,232906.0
2003-04-27,14937.0,15923.0,7336.0,5963.0,8054.0,14465.0,397.0,1272.0,1056.0,4906.0,7885.0,5146.0,13111.0,992.0,17626.0,20043.0,32417.0,34349.0,4477.0,41061.0,9275.0,13213.0,514.0,87695.0,8538.0,110077.0,89219.0,2736.0,1662.0,92030.0,2257.0,93637.0,252.0,2797.0,101214.0,101457.0,346.0,301.0,215.0,829.0,685.0,407.0,1449.0,224.0,1182.0,412.0,1280.0,1509.0,3216.0,554.0,818.0,1863.0,496.0,2479.0,1078.0,1855.0,2949.0,5553.0,3627.0,99.0,4643.0,4466.0,3992.0,3946.0,160.0,6080.0,72.0,848.0,6673.0,90.0,90.0,448.0,731.0,139.0,2249.0,768.0,644.0,329.0,178.0,50.0,1.0,1140.0,335.0,4544.0,1542.0,14348.0,17641.0,15480.0,6068.0,45078.0,22541.0,9524.0,38919.0,83997.0,83997.0,84897.0,84897.0,662.0,200122.0,544.0,1300.0,280.0,1563.0,3464.0,4579.0,215212.0,5260.0,210391.0,1746.0,740.0,1254.0,216002.0
2003-04-28,14032.0,14324.0,5731.0,5114.0,6029.0,11894.0,386.0,1211.0,934.0,4483.0,7188.0,4483.0,11750.0,883.0,16129.0,16965.0,31160.0,32969.0,4533.0,39651.0,8499.0,13003.0,421.0,87027.0,8010.0,109301.0,132500.0,3111.0,1632.0,135225.0,2097.0,135025.0,238.0,2839.0,137566.0,135765.0,347.0,317.0,214.0,815.0,745.0,399.0,1424.0,210.0,1100.0,374.0,1162.0,1064.0,2910.0,543.0,712.0,1713.0,468.0,1900.0,996.0,1705.0,2616.0,4957.0,3623.0,83.0,3713.0,3511.0,3105.0,3396.0,170.0,5796.0,149.0,758.0,6737.0,87.0,86.0,431.0,619.0,148.0,2297.0,761.0,572.0,327.0,189.0,49.0,1.0,896.0,318.0,3662.0,1292.0,13216.0,16511.0,14872.0,5419.0,42845.0,20191.0,8277.0,36638.0,79482.0,79482.0,80572.0,80572.0,604.0,197976.0,442.0,1012.0,230.0,1063.0,2959.0,4140.0,206082.0,5224.0,199997.0,1673.0,688.0,1229.0,203282.0
2003-04-29,13615.0,12928.0,5265.0,4687.0,5718.0,10798.0,381.0,1183.0,871.0,4051.0,6589.0,3975.0,10641.0,868.0,14871.0,14704.0,29578.0,31363.0,4351.0,38119.0,8168.0,12460.0,372.0,85039.0,7524.0,106350.0,130156.0,3612.0,1515.0,135114.0,1986.0,137766.0,224.0,2675.0,145241.0,145392.0,322.0,292.0,196.0,691.0,757.0,354.0,1395.0,201.0,1031.0,346.0,1064.0,752.0,2483.0,551.0,756.0,1719.0,488.0,1595.0,939.0,1609.0,2447.0,4664.0,3641.0,78.0,2992.0,2719.0,2177.0,2494.0,179.0,4962.0,227.0,649.0,6638.0,87.0,85.0,415.0,539.0,152.0,2324.0,755.0,535.0,272.0,228.0,47.0,1.0,790.0,322.0,3268.0,1234.0,12261.0,15229.0,14203.0,4854.0,39380.0,18215.0,8044.0,34614.0,73994.0,73994.0,74783.0,74783.0,582.0,224077.0,381.0,905.0,191.0,800.0,2899.0,3763.0,232167.0,5187.0,225426.0,1623.0,726.0,1208.0,227335.0
2003-04-30,13741.0,12530.0,5338.0,4641.0,6095.0,10745.0,388.0,1137.0,837.0,3703.0,6128.0,3681.0,9885.0,1029.0,14277.0,13975.0,28556.0,30364.0,4282.0,37383.0,8185.0,12054.0,354.0,84144.0,7623.0,104714.0,129923.0,4021.0,1487.0,135171.0,2278.0,137592.0,260.0,2465.0,144143.0,144146.0,359.0,334.0,214.0,891.0,834.0,394.0,1408.0,204.0,978.0,325.0,992.0,688.0,2103.0,598.0,1131.0,2116.0,542.0,1551.0,920.0,1552.0,2504.0,4733.0,3696.0,84.0,2555.0,2195.0,1467.0,1682.0,183.0,4093.0,305.0,556.0,6438.0,93.0,90.0,406.0,487.0,152.0,2363.0,985.0,565.0,228.0,201.0,45.0,2.0,761.0,326.0,3272.0,1327.0,12066.0,14730.0,13631.0,4450.0,36821.0,17178.0,8758.0,32616.0,69437.0,69437.0,70062.0,70062.0,557.0,219768.0,329.0,774.0,163.0,679.0,3094.0,3821.0,230835.0,5152.0,224855.0,1647.0,807.0,1191.0,228979.0
2003-05-01,14041.0,12567.0,5508.0,4703.0,6214.0,11014.0,420.0,1117.0,852.0,3511.0,5857.0,3635.0,9566.0,1105.0,13899.0,13976.0,28108.0,29860.0,4328.0,37134.0,8692.0,11766.0,338.0,87037.0,7874.0,106309.0,128593.0,4167.0,1496.0,134350.0,2441.0,137015.0,330.0,2451.0,143491.0,143552.0,399.0,374.0,242.0,1112.0,915.0,446.0,1552.0,228.0,981.0,342.0,1015.0,691.0,1914.0,618.0,1217.0,2340.0,631.0,1781.0,935.0,1553.0,2748.0,5003.0,3907.0,100.0,2424.0,1989.0,1081.0,1160.0,181.0,3478.0,355.0,476.0,6294.0,122.0,119.0,414.0,463.0,145.0,2407.0,1240.0,913.0,206.0,164.0,44.0,10.0,735.0,333.0,3350.0,1382.0,12105.0,14593.0,13461.0,4256.0,35668.0,17304.0,9858.0,28306.0,63974.0,63974.0,64537.0,64537.0,533.0,214258.0,297.0,671.0,142.0,562.0,3081.0,3904.0,225557.0,5123.0,219373.0,1770.0,890.0,1209.0,223613.0
