, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-04-22, 8802, 31248, 4742, 4178, 6132, 21747, 278, 968, 821, , , , , 1445, 11612, 25862, 32936, 37092, 3056, , 17640, 16768, 17986, 703, 105952, 6343, 130162, 130915, 4106, 1938, 137590, 2326, 134861, , 4570, 135928, 136662, 717, 638, 1428, 1989, 787, 3825, , 1794, 891, 3799, 3478, 4748, 780, 1279, , 1014, 2266, 2229, 2634, , 8054, 14676, 306, 11671, 11025, 9900, , 256, , 0, 402, 5688, 228, 249, 632, 701, 139, 440, , 4175, , 1061, 248, , , 0, 1986, 610, 4652, 1348, 11920, , 20879, 4925, , 19253, 11031, 30778, 78850, 81666, 82794, 84370, 617, 249332, 444, 724, 104, 508, 2970, 4113, 264918, 5977, 266683, 2167, 1083, 1493, 
2014-04-23, 9589, 32017, 7012, 5533, 9130, 24923, 401, 1442, 1208, , , , , 1816, 13092, 27695, 34682, 39013, 3124, , 18714, 16940, 18108, 1071, 108444, 7634, 134384, 149998, 4292, 2261, 155007, 2952, 154180, , 5732, 153299, 152210, 814, 722, 1516, 2119, 974, 4255, , 2126, 1128, 4582, 4575, 4915, 943, 1874, , 1438, 3030, 2958, 3143, , 9551, 14606, 522, 11715, 11028, 9797, , 310, , 0, 488, 5874, 266, 285, 855, 1029, 148, 504, , 4444, , 1168, 300, , , 6, 2741, 736, 5356, 1620, 13043, , 23284, 5951, , 22979, 13808, 33924, 80357, 80406, 81042, 81988, 908, 228420, 548, 1022, 107, 612, 3942, 5019, 240226, 6980, 243482, 2485, 1444, 1646, 
2014-04-24, 10635, 33935, 8269, 6323, 9867, 28022, 508, 2135, 1550, , , , , 1901, 18264, 32993, 39304, 44173, 3158, , 21426, 17226, 18362, 1279, 108936, 8280, 136291, 149998, 4791, 2300, 156332, 2738, 156845, , 5464, 159158, 159150, 716, 638, 1390, 1635, 771, 3990, , 1944, 1152, 4246, 4728, 5671, 1054, 1799, , 1480, 4780, 3754, 3530, , 9857, 14483, 456, 12681, 11886, 10173, , 326, , 0, 579, 5926, 212, 223, 817, 1217, 120, 569, , 4387, , 1161, 286, , , 0, 2020, 627, 6041, 1648, 14460, , 24959, 5742, , 29625, 16543, 40901, 92907, 92907, 93521, 93679, 1112, 252059, 518, 1122, 108, 923, 3872, 5796, 259316, 7218, 261268, 2429, 1732, 1880, 
2014-04-25, 9653, 34178, 5652, 5847, 7419, 25166, 357, 1655, 1134, , , , , 1759, 20292, 33020, 43780, 49196, 3220, , 21518, 17654, 18778, 1338, 109232, 8194, 136718, 149998, 4912, 2125, 156666, 2374, 157122, , 5571, 159776, 159718, 796, 683, 1423, 1692, 906, 3865, , 2089, 1283, 4375, 4194, 5955, 883, 1617, , 1308, 5216, 2616, 3120, , 8337, 14310, 438, 14107, 13386, 11476, , 317, , 0, 594, 5902, 193, 199, 717, 957, 122, 502, , 4377, , 1122, 325, , , 0, 2289, 545, 5519, 1586, 14414, , 24108, 5440, , 27617, 15132, 40359, 91256, 89156, 89748, 89748, 1290, 259623, 655, 1346, 141, 1001, 3953, 5368, 271259, 7731, 274595, 2531, 2334, 2222, 
2014-04-26, 9312, 33770, 4565, 5732, 7206, 23563, 332, 1320, 965, , , , , 1798, 17194, 29820, 42936, 48253, 3310, , 20043, 18080, 19442, 1264, 113318, 8688, 140838, 149998, 4468, 2118, 156636, 2899, 157237, , 6218, 161122, 161094, 736, 651, 1363, 1752, 809, 3976, , 1933, 1035, 4155, 4476, 5799, 858, 1698, , 1321, 4509, 2081, 2801, , 7637, 14129, 494, 13888, 13387, 12175, , 311, , 0, 630, 5879, 188, 190, 736, 891, 163, 516, , 4553, , 1164, 476, , , 0, 2466, 633, 5842, 1918, 14470, , 23201, 7215, , 26129, 14932, 38149, 91049, 91049, 91620, 91620, 1573, 258019, 740, 1677, 302, 1383, 5130, 6745, 269699, 7778, 272974, 2534, 2037, 2106, 
2014-04-27, 9750, 34196, 4576, 5847, 7786, 23662, 337, 1418, 1105, , , , , 1898, 15870, 29114, 41537, 46643, 3377, , 20621, 18326, 19604, 1150, 117904, 8575, 146110, 151873, 4045, 2272, 157863, 3082, 158106, , 5638, 161577, 161504, 628, 571, 1237, 1600, 685, 3602, , 1794, 910, 3729, 3921, 5698, 922, 1838, , 1515, 4522, 2388, 2800, , 8009, 14022, 582, 13148, 12591, 11494, , 319, , 0, 740, 5954, 183, 182, 799, 1108, 156, 624, , 4618, , 1219, 411, , , 0, 2161, 659, 6500, 2018, 15407, , 23873, 7738, , 28532, 16420, 40160, 94868, 94868, 95418, 95418, 1530, 261990, 688, 1589, 330, 1546, 5219, 7609, 275444, 7336, 278168, 2328, 1551, 1776, 
2014-04-28, 9774, 34516, 4243, 5670, 7361, 22810, 341, 1465, 1098, , , , , 1809, 16208, 28954, 41641, 46727, 3381, , 20825, 18590, 19768, 920, 119284, 8142, 147696, 154363, 3849, 2410, 160616, 3060, 161248, , 5291, 164990, 164906, 636, 578, 1212, 1593, 655, 3277, , 1710, 953, 3452, 3195, 5218, 938, 1770, , 1541, 5043, 2611, 2822, , 7957, 13930, 572, 13322, 12636, 11084, , 308, , 0, 809, 6050, 178, 174, 762, 1121, 137, 679, , 4421, , 1210, 272, , , 0, 1716, 578, 6286, 1763, 15652, , 23942, 6294, , 28496, 16151, 40906, 94010, 96110, 96638, 96638, 1275, 266290, 559, 1250, 254, 1272, 4050, 6198, 278879, 6916, 281198, 2206, 1276, 1610, 
2014-04-29,9479.0,34048.0,4052.0,5518.0,6758.0,21797.0,322.0,1265.0,934.0,3812.0,6446.0,3731.0,10177.0,1763.0,15724.0,27393.0,41600.0,46656.0,3392.0,47333.0,19344.0,18782.0,19955.0,718.0,120315.0,8044.0,148807.0,154050.0,3688.0,2537.0,160060.0,3880.0,160596.0,354.0,6040.0,165472.0,165424.0,718.0,640.0,1296.0,1823.0,760.0,3279.0,343.0,1780.0,1081.0,3451.0,2704.0,4510.0,875.0,1694.0,2472.0,1447.0,5045.0,2372.0,2808.0,4305.0,7531.0,13866.0,565.0,13717.0,13029.0,11358.0,9503.0,294.0,12197.0,0.0,788.0,6066.0,174.0,167.0,729.0,942.0,132.0,552.0,1336.0,4305.0,1194.0,1117.0,207.0,209.0,14.0,0.0,1696.0,541.0,5663.0,1532.0,14872.0,15979.0,23251.0,5376.0,44988.0,25642.0,14731.0,38104.0,88502.0,88502.0,89011.0,89011.0,1032.0,263894.0,476.0,991.0,208.0,930.0,3078.0,4647.0,276781.0,6699.0,279172.0,2269.0,1234.0,1660.0,276609.0
2014-04-30,10528.0,33694.0,4665.0,5791.0,7647.0,22450.0,307.0,1188.0,900.0,3428.0,5788.0,3359.0,9147.0,1847.0,14686.0,27024.0,41024.0,45984.0,3421.0,45910.0,18434.0,18738.0,19956.0,661.0,121826.0,8452.0,150609.0,155761.0,3661.0,2727.0,161747.0,3809.0,162179.0,370.0,6142.0,167472.0,167376.0,706.0,659.0,1300.0,2218.0,923.0,3371.0,317.0,2062.0,1103.0,3814.0,2788.0,4009.0,872.0,1715.0,2150.0,1446.0,4632.0,2395.0,2845.0,4010.0,7707.0,13850.0,602.0,13556.0,12922.0,11431.0,9059.0,277.0,11788.0,0.0,760.0,6055.0,173.0,162.0,730.0,810.0,142.0,412.0,1294.0,4362.0,1178.0,1052.0,178.0,213.0,13.0,0.0,2024.0,680.0,5633.0,1490.0,14336.0,15300.0,23009.0,5730.0,38521.0,24888.0,14573.0,36546.0,85736.0,83636.0,84130.0,84130.0,858.0,257420.0,450.0,848.0,181.0,719.0,2617.0,3786.0,268419.0,6598.0,270593.0,2466.0,1169.0,1654.0,264466.0
2014-05-01,13307.0,33198.0,6192.0,6470.0,8879.0,23664.0,314.0,1269.0,1000.0,3307.0,5527.0,3066.0,8593.0,1992.0,14898.0,28379.0,40954.0,45872.0,3453.0,45090.0,18964.0,18770.0,19906.0,681.0,123499.0,9099.0,152909.0,153576.0,4171.0,3246.0,160867.0,4079.0,162181.0,544.0,6703.0,169165.0,169222.0,766.0,726.0,1352.0,2741.0,1218.0,3638.0,464.0,2617.0,1290.0,4577.0,3962.0,3994.0,930.0,1870.0,1972.0,1512.0,4541.0,2831.0,3006.0,3936.0,8358.0,13870.0,660.0,13695.0,12881.0,11194.0,8519.0,266.0,11110.0,0.0,767.0,6068.0,234.0,215.0,808.0,828.0,196.0,382.0,1616.0,4450.0,1162.0,1039.0,165.0,173.0,12.0,1.0,2392.0,841.0,6154.0,1598.0,14602.0,14853.0,24130.0,6291.0,37027.0,27614.0,15474.0,36382.0,86073.0,86073.0,86556.0,86556.0,750.0,258800.0,450.0,774.0,165.0,620.0,2852.0,3747.0,267489.0,6583.0,269268.0,2833.0,1192.0,1672.0,258338.0
