, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-07-12,17860.0,10907.0,4678.0,4247.0,3917.0,14534.0,446.0,877.0,1515.0,3301.0,1941.0,5402.0,279.0,6958.0,15373.0,22247.0,24529.0,1344.0,24082.0,3167.0,3678.49,4506.0,131.0,125988.0,2881.0,134223.0,114226.0,3785.0,3565.0,120837.0,4655.0,124805.0,1052.0,7153.0,140586.0,140602.0,328.0,181.0,361.0,1489.0,2944.0,79.0,3135.0,459.0,1530.0,850.0,2660.0,1016.0,2249.0,462.0,106.0,853.0,1399.0,1084.0,1477.0,5722.0,7121.0,9290.0,13145.0,50.0,6265.0,5409.0,2233.0,1886.0,71.0,3494.0,1958.0,284.0,6444.0,995.0,1154.0,811.0,515.0,155.0,397.0,729.0,4813.0,1395.0,1132.0,36.0,84.0,0.0,86.0,664.0,209.0,3244.0,290.0,11098.0,12287.0,14711.0,2721.0,33204.0,6314.0,2482.0,16199.0,49403.0,49403.0,49497.0,49497.0,55.0,193379.0,73.0,81.0,13.0,181.0,502.0,791.0,189310.0,4773.0,191346.0,1492.0,603.0,881.0,198222.0
2010-07-13,17472.0,9978.0,4685.0,4050.0,3746.0,14307.0,448.0,837.0,1456.0,3179.0,1877.0,5208.0,270.0,6669.0,16536.0,22758.0,25183.0,1358.0,23192.0,3043.0,3737.54,4514.0,128.0,119583.0,2706.0,128867.0,120000.0,3552.0,3337.0,126490.0,4347.0,131369.0,803.0,6625.0,146586.0,146474.0,277.0,151.0,353.0,1280.0,2986.0,75.0,3187.0,419.0,1409.0,740.0,2329.0,1005.0,2254.0,461.0,133.0,855.0,1399.0,1082.0,1428.0,5594.0,6848.0,9000.0,12982.0,47.0,6265.0,5364.0,2340.0,2094.0,62.0,3818.0,2508.0,278.0,6526.0,950.0,1111.0,794.0,525.0,144.0,389.0,697.0,4809.0,1382.0,1172.0,44.0,85.0,0.0,162.0,638.0,200.0,3225.0,283.0,11226.0,12321.0,14215.0,2622.0,32359.0,6062.0,2405.0,15851.0,48210.0,48210.0,48299.0,48299.0,58.0,194411.0,72.0,83.0,18.0,171.0,480.0,755.0,186558.0,4740.0,187140.0,1423.0,591.0,860.0,189859.0
2010-07-14,16202.0,9635.0,4202.0,3938.0,3581.0,13585.0,419.0,804.0,1399.0,3069.0,1787.0,5001.0,262.0,6364.0,16589.0,23611.0,26155.0,1337.0,23957.0,2921.0,3638.97,4458.0,125.0,113973.0,2540.0,122105.0,120000.0,3323.0,3146.0,126187.0,4105.0,131010.0,695.0,5697.0,145348.0,145428.0,242.0,134.0,346.0,1165.0,3005.0,72.0,3186.0,384.0,1300.0,669.0,2082.0,887.0,2246.0,460.0,129.0,822.0,1430.0,1079.0,1379.0,5404.0,6508.0,8598.0,12790.0,45.0,6120.0,5137.0,2238.0,2037.0,49.0,3903.0,3064.0,272.0,6866.0,921.0,1085.0,781.0,514.0,134.0,382.0,668.0,4805.0,1380.0,1168.0,42.0,83.0,0.0,163.0,613.0,191.0,3135.0,283.0,11273.0,12369.0,13703.0,2525.0,31666.0,5851.0,2329.0,15518.0,47184.0,47184.0,47267.0,47267.0,48.0,196453.0,70.0,77.0,18.0,164.0,459.0,712.0,189646.0,4734.0,190328.0,1380.0,570.0,833.0,193132.0
2010-07-15,15091.0,8730.0,3823.0,3743.0,3426.0,12835.0,378.0,774.0,1347.0,2952.0,1712.0,4802.0,255.0,6071.0,15879.0,23418.0,25972.0,1312.0,23804.0,2807.0,3524.69,4326.0,122.0,112439.0,2382.0,119533.0,120000.0,3149.0,2981.0,125831.0,3912.0,130530.0,617.0,4882.0,143629.0,143694.0,211.0,128.0,367.0,1152.0,3008.0,69.0,3163.0,358.0,1208.0,632.0,1916.0,826.0,2171.0,460.0,95.0,734.0,1451.0,1032.0,1333.0,5223.0,6176.0,8213.0,12598.0,42.0,5953.0,4876.0,2030.0,1846.0,36.0,3718.0,3265.0,267.0,7401.0,898.0,1068.0,770.0,484.0,124.0,375.0,641.0,4800.0,1378.0,1126.0,31.0,77.0,0.0,105.0,589.0,183.0,3050.0,281.0,11413.0,12445.0,13199.0,2432.0,30808.0,5615.0,2257.0,15251.0,46059.0,46059.0,46137.0,46137.0,37.0,193639.0,69.0,69.0,17.0,157.0,439.0,661.0,187301.0,4725.0,188085.0,1401.0,567.0,813.0,191097.0
2010-07-16,14311.0,8482.0,3595.0,3564.0,3280.0,12242.0,352.0,745.0,1298.0,2827.0,1654.0,4611.0,248.0,5782.0,15054.0,22506.0,24987.0,1275.0,22904.0,2703.0,3421.29,4211.0,120.0,112258.0,2233.0,118784.0,115000.0,2963.0,2831.0,121597.0,3744.0,127105.0,558.0,4360.0,140350.0,140660.0,181.0,125.0,403.0,1151.0,3040.0,67.0,3196.0,331.0,1129.0,589.0,1793.0,758.0,2098.0,460.0,57.0,699.0,1440.0,948.0,1288.0,5095.0,5893.0,7870.0,12407.0,40.0,5733.0,4569.0,1789.0,1619.0,33.0,3412.0,3265.0,263.0,7927.0,880.0,1055.0,760.0,459.0,117.0,369.0,616.0,4794.0,1376.0,1103.0,22.0,73.0,0.0,57.0,566.0,175.0,2995.0,280.0,11751.0,12697.0,12728.0,2343.0,29789.0,5394.0,2191.0,15252.0,45041.0,45041.0,45115.0,45115.0,31.0,190797.0,68.0,65.0,19.0,150.0,420.0,618.0,184581.0,4704.0,185325.0,1423.0,555.0,804.0,188308.0
2010-07-17,13746.0,8399.0,3442.0,3411.0,3143.0,11765.0,334.0,719.0,1254.0,2715.0,1599.0,4437.0,242.0,5527.0,14392.0,21460.0,23828.0,1236.0,21856.0,2596.0,3325.34,4106.0,117.0,112573.0,2094.0,119334.0,100000.0,2799.0,2691.0,105602.0,3592.0,110541.0,510.0,4028.0,123423.0,124050.0,157.0,120.0,440.0,1130.0,3075.0,64.0,3246.0,302.0,1060.0,541.0,1694.0,703.0,2033.0,460.0,79.0,774.0,1391.0,952.0,1248.0,4988.0,5676.0,7577.0,12216.0,37.0,5594.0,4344.0,1553.0,1382.0,33.0,3204.0,3264.0,259.0,8216.0,862.0,1035.0,752.0,449.0,112.0,362.0,594.0,4788.0,1374.0,1115.0,19.0,72.0,0.0,39.0,545.0,168.0,2961.0,278.0,12290.0,13200.0,12299.0,2258.0,27751.0,5185.0,2127.0,15806.0,43556.0,43556.0,43625.0,43625.0,29.0,181028.0,66.0,62.0,20.0,143.0,402.0,580.0,177212.0,4682.0,178363.0,1425.0,538.0,795.0,182114.0
2010-07-18,13303.0,8318.0,3327.0,3275.0,3014.0,11348.0,319.0,694.0,1213.0,2619.0,1556.0,4291.0,237.0,5342.0,13833.0,20609.0,22882.0,1199.0,20984.0,2494.0,3233.16,4005.0,115.0,106203.0,1965.0,114052.0,102500.0,2662.0,2560.0,106955.0,3447.0,110544.0,470.0,3766.0,120810.0,120729.0,144.0,113.0,476.0,1079.0,3110.0,63.0,3294.0,270.0,996.0,494.0,1607.0,665.0,1974.0,460.0,92.0,800.0,1340.0,991.0,1211.0,4856.0,5530.0,7378.0,12036.0,35.0,5559.0,4303.0,1448.0,1252.0,33.0,3028.0,3264.0,256.0,8333.0,845.0,1014.0,735.0,445.0,107.0,356.0,574.0,4783.0,1372.0,1122.0,16.0,71.0,0.0,28.0,525.0,161.0,2931.0,277.0,12744.0,13692.0,11851.0,2178.0,26951.0,4989.0,2067.0,15604.0,42555.0,42555.0,42619.0,42619.0,28.0,166778.0,65.0,60.0,22.0,135.0,385.0,543.0,162088.0,4660.0,163177.0,1413.0,532.0,784.0,166846.0
2010-07-19,12929.0,8239.0,3232.0,3150.0,2892.0,10970.0,301.0,671.0,1176.0,2535.0,1523.0,4165.0,231.0,5187.0,13331.0,19912.0,22108.0,1161.0,20273.0,2398.0,3145.96,3909.0,112.0,98978.0,1845.0,106334.0,110000.0,2539.0,2435.0,114580.0,3308.0,118171.0,436.0,3548.0,127650.0,127402.0,132.0,104.0,513.0,1012.0,3146.0,61.0,3340.0,243.0,934.0,469.0,1526.0,622.0,1929.0,460.0,94.0,760.0,1295.0,932.0,1176.0,4700.0,5361.0,7166.0,11879.0,33.0,5535.0,4297.0,1450.0,1247.0,33.0,2948.0,3264.0,254.0,8440.0,825.0,989.0,711.0,423.0,103.0,350.0,556.0,4778.0,1370.0,1072.0,14.0,70.0,0.0,15.0,506.0,155.0,2889.0,275.0,12907.0,13890.0,11305.0,2101.0,27032.0,4805.0,2010.0,15414.0,42445.0,42445.0,42506.0,42506.0,25.0,167463.0,64.0,55.0,25.0,129.0,370.0,506.0,161049.0,4638.0,161592.0,1399.0,525.0,773.0,164039.0
2010-07-20,12595.0,8161.0,3147.0,3033.0,2776.0,10716.0,281.0,649.0,1142.0,2455.0,1464.0,4019.0,226.0,5041.0,12899.0,19300.0,21428.0,1124.0,19651.0,2306.0,3062.5,3819.0,110.0,97003.0,1732.0,103075.0,110000.0,2427.0,2316.0,114548.0,3174.0,118297.0,406.0,3373.0,127934.0,127971.0,121.0,103.0,550.0,978.0,3182.0,60.0,3392.0,225.0,878.0,461.0,1454.0,599.0,1890.0,460.0,106.0,741.0,1251.0,853.0,1144.0,4560.0,5203.0,6950.0,11726.0,31.0,5440.0,4221.0,1433.0,1248.0,32.0,2975.0,3264.0,246.0,8542.0,807.0,968.0,687.0,405.0,99.0,345.0,535.0,4772.0,1368.0,1057.0,12.0,69.0,0.0,2.0,488.0,148.0,2844.0,274.0,12962.0,13927.0,10718.0,2028.0,27524.0,4626.0,1955.0,15231.0,42755.0,42755.0,42812.0,42812.0,24.0,172686.0,63.0,53.0,28.0,121.0,355.0,476.0,167061.0,4617.0,167608.0,1388.0,529.0,767.0,169940.0
2010-07-21,12286.0,8085.0,3070.0,2924.0,2667.0,10520.0,268.0,628.0,1111.0,2379.0,1399.0,3870.0,221.0,4874.0,12586.0,18755.0,20822.0,1087.0,19095.0,2217.0,2981.11,3731.0,108.0,96030.0,1627.0,101699.0,110000.0,2331.0,2201.0,114356.0,3044.0,117945.0,379.0,3222.0,127049.0,127085.0,112.0,101.0,587.0,946.0,3219.0,59.0,3442.0,208.0,828.0,444.0,1390.0,586.0,1860.0,460.0,141.0,776.0,1209.0,827.0,1114.0,4459.0,5086.0,6780.0,11572.0,30.0,5351.0,4137.0,1369.0,1198.0,32.0,2990.0,3263.0,237.0,8615.0,783.0,939.0,665.0,388.0,95.0,339.0,514.0,4766.0,1365.0,1062.0,10.0,69.0,0.0,0.0,471.0,143.0,2798.0,273.0,13054.0,13995.0,10143.0,1958.0,27241.0,4444.0,1903.0,15047.0,42289.0,42289.0,42342.0,42342.0,22.0,172223.0,62.0,51.0,29.0,114.0,341.0,455.0,167549.0,4596.0,168303.0,1376.0,521.0,766.0,171028.0
