, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2016-06-01, 26531, 20623, 6990, 6598, 8392, , 377, 980, 1212, , , , , 597, 12729, 26832, 43704, , 3518, , , 5834, 6410, 179, 153962, 6374, 168556, , 6312, 3994, 131397, , 127474, , 5514, 132027, 131907, 288, 256, 228, , 244, 2425, , , 629, 1695, 618, 2418, 612, , , 1445, 2564, 3586, 7327, , 14199, 11767, 154, 8178, 7431, 4133, , 222, , 1500, 1174, 7136, 737, 480, 936, 721, 184, 641, , 5821, , 3056, 61, , , 43, 1473, 656, 4376, 898, 15839, , 25018, 2840, , 16244, 9120, 18010, 64009, 64009, 64202, 64212, 129, 201627, 110, 156, 17, 186, 608, 1114, 211060, 4517, 211794, 1709, 627, 1269, 
2016-06-02, 25711, 20456, 6642, 6501, 9206, , 362, 884, 1143, , , , , 581, 12440, 25039, 38148, , 3479, , , 5446, 6078, 174, 147197, 6023, 160400, , 6087, 4204, 140647, , 140370, , 6666, 146330, 146008, 290, 265, 231, , 256, 2362, , , 666, 1696, 494, 2114, 600, , , 1561, 2511, 3534, 7433, , 13979, 11782, 147, 8065, 7232, 3872, , 209, , 1500, 1099, 7073, 657, 507, 918, 665, 174, 620, , 5809, , 3027, 54, , , 40, 1520, 687, 4138, 827, 15966, , 24230, 2745, , 16130, 9319, 18078, 64412, 64412, 64595, 64606, 130, 203669, 106, 148, 16, 150, 580, 1078, 209302, 4538, 209064, 1723, 675, 1259, 
2016-06-03, 27934, 20151, 7065, 6670, 9948, , 354, 823, 1076, , , , , 567, 12086, 23886, 34207, , 3446, , , 5242, 5884, 170, 144967, 5661, 157256, , 5934, 4439, 140637, , 141202, , 7409, 148438, 148379, 292, 266, 238, , 240, 2343, , , 638, 1764, 546, 1920, 591, , , 1620, 2473, 3728, 7748, , 14174, 12199, 140, 7973, 7052, 3718, , 200, , 1500, 1039, 7024, 646, 506, 906, 628, 168, 604, , 5799, , 2998, 52, , , 36, 1557, 710, 4052, 759, 15460, , 24418, 2661, , 15996, 9334, 18063, 64401, 64401, 64576, 64586, 127, 214015, 102, 144, 15, 143, 557, 1051, 220961, 4530, 220807, 1718, 630, 1256, 
2016-06-04, 27877, 18431, 7376, 7062, 10080, , 351, 765, 1010, , , , , 551, 11958, 24301, 32986, , 3418, , , 5265, 5916, 166, 145494, 5338, 155227, , 6043, 4523, 140638, , 141908, , 7720, 149500, 149458, 268, 244, 234, , 184, 2240, , , 647, 1778, 460, 1830, 569, , , 1634, 2455, 3866, 8002, , 14444, 13229, 135, 8459, 7350, 3752, , 193, , 1800, 991, 6987, 671, 532, 885, 592, 162, 574, , 5790, , 2923, 42, , , 33, 1570, 708, 4012, 696, 15258, , 23906, 2579, , 15557, 9108, 17665, 61778, 61778, 61945, 61955, 125, 214902, 98, 138, 14, 125, 538, 1027, 222497, 4526, 222608, 1670, 632, 1234, 
2016-06-05, 27166, 18456, 7651, 7410, 10334, , 345, 715, 986, , , , , 546, 11821, 24886, 33218, , 3395, , , 5345, 6059, 162, 157502, 5044, 167764, , 5978, 4559, 140742, , 143098, , 8344, 151177, 151091, 267, 248, 256, , 174, 2108, , , 726, 1806, 289, 1723, 506, , , 1584, 2398, 3879, 8102, , 14470, 14559, 129, 9508, 8273, 4432, , 184, , 2525, 947, 6962, 690, 554, 862, 544, 155, 544, , 5780, , 2756, 36, , , 30, 1590, 704, 3978, 639, 14992, , 23086, 2493, , 15596, 9071, 17578, 60525, 60525, 60689, 60699, 125, 213174, 95, 133, 13, 96, 512, 996, 220634, 4522, 220840, 1656, 698, 1234, 
2016-06-06, 26698, 18249, 8055, 7708, 10615, , 341, 688, 983, , , , , 544, 11820, 25499, 33754, , 3376, , , 5385, 6120, 158, 156061, 4768, 167476, , 5967, 4647, 140579, , 145589, , 9277, 154245, 154056, 266, 254, 277, , 182, 2102, , , 772, 1892, 278, 1574, 472, , , 1542, 2232, 3861, 8169, , 14472, 15954, 123, 10741, 9442, 5551, , 175, , 2925, 901, 7172, 703, 570, 839, 501, 149, 524, , 5773, , 2589, 32, , , 22, 1594, 692, 3980, 593, 14717, , 22462, 2420, , 15612, 9163, 17660, 59410, 59410, 59566, 59576, 120, 213924, 93, 129, 12, 75, 491, 970, 221110, 4517, 221304, 1684, 728, 1276, 
2016-06-07,26779.0,17177.0,8267.0,7802.0,10511.0,22867.0,342.0,660.0,978.0,2833.0,5185.0,6940.0,12330.0,536.0,11904.0,26051.0,34474.0,34095.0,3358.0,39191.0,4396.0,5294.0,6072.0,155.0,156261.0,4513.0,166964.0,130130.0,6687.0,4795.0,139912.0,13121.0,148117.0,1877.0,9882.0,157871.0,157804.0,253.0,243.0,284.0,1978.0,156.0,2272.0,491.0,1822.0,738.0,1904.0,484.0,1535.0,456.0,1394.0,1752.0,1495.0,1967.0,3828.0,8168.0,14008.0,14388.0,17552.0,118.0,11969.0,10600.0,6746.0,5172.0,168.0,6713.0,3000.0,862.0,7751.0,714.0,585.0,816.0,480.0,148.0,534.0,3014.0,5766.0,3202.0,2418.0,30.0,110.0,0.0,21.0,1580.0,663.0,3940.0,552.0,14589.0,17615.0,21928.0,2350.0,53813.0,15126.0,8950.0,17271.0,58017.0,58017.0,58170.0,58181.0,115.0,216441.0,91.0,123.0,11.0,80.0,471.0,944.0,223285.0,4506.0,223453.0,1701.0,672.0,1294.0,231596.0
2016-06-08,26829.0,16096.0,8464.0,7922.0,12355.0,23301.0,372.0,655.0,1021.0,2861.0,5259.0,7358.0,12804.0,520.0,12041.0,26300.0,35134.0,36441.0,3342.0,41057.0,4281.0,5054.0,5863.0,152.0,156615.0,4284.0,167041.0,109999.0,7282.0,4809.0,139615.0,13902.0,148253.0,1954.0,9564.0,157920.0,157945.0,230.0,215.0,296.0,1697.0,136.0,2441.0,449.0,1710.0,678.0,1827.0,655.0,1643.0,456.0,1469.0,1865.0,1426.0,1706.0,3905.0,8116.0,13757.0,14290.0,18508.0,116.0,13244.0,11842.0,8000.0,5812.0,161.0,7697.0,2750.0,843.0,8172.0,776.0,643.0,800.0,472.0,150.0,595.0,2864.0,5761.0,3184.0,2234.0,30.0,107.0,0.0,20.0,1676.0,650.0,3882.0,508.0,14820.0,18117.0,21732.0,2272.0,55765.0,14425.0,8417.0,17013.0,57132.0,57132.0,57277.0,57287.0,111.0,217234.0,89.0,119.0,10.0,91.0,454.0,927.0,224576.0,4504.0,224904.0,1632.0,578.0,1234.0,243757.0
2016-06-09,27328.0,15118.0,9613.0,7934.0,15848.0,23212.0,451.0,866.0,1187.0,2898.0,5444.0,7639.0,13249.0,533.0,13777.0,27336.0,36519.0,39978.0,3328.0,44558.0,4164.0,4910.0,5648.0,153.0,155592.0,4060.0,165857.0,114374.0,6941.0,4631.0,138702.0,12116.0,146980.0,1893.0,8585.0,155949.0,156068.0,213.0,193.0,310.0,1435.0,126.0,2606.0,391.0,1597.0,639.0,1746.0,763.0,1809.0,458.0,1415.0,1876.0,1545.0,1564.0,4200.0,8388.0,13495.0,14639.0,17803.0,110.0,13508.0,12283.0,8978.0,6914.0,158.0,8615.0,2327.0,834.0,8303.0,842.0,704.0,782.0,476.0,146.0,609.0,2492.0,5753.0,3170.0,2053.0,34.0,106.0,0.0,19.0,1695.0,635.0,3993.0,472.0,15152.0,18169.0,22304.0,2203.0,55990.0,14763.0,8199.0,17394.0,57951.0,57951.0,58093.0,58103.0,112.0,216796.0,88.0,116.0,9.0,101.0,440.0,913.0,224162.0,4504.0,224562.0,1528.0,535.0,1171.0,228616.0
2016-06-10,28740.0,14048.0,10324.0,7806.0,14326.0,22070.0,494.0,1240.0,1348.0,2909.0,5493.0,7265.0,12905.0,519.0,16242.0,28668.0,40044.0,42399.0,3318.0,46940.0,4027.0,5244.0,5911.0,149.0,155539.0,3830.0,165338.0,114999.0,6242.0,4367.0,136862.0,9032.0,144124.0,1664.0,7248.0,151946.0,152134.0,197.0,173.0,325.0,1123.0,118.0,2781.0,333.0,1481.0,556.0,1666.0,918.0,1956.0,462.0,1278.0,1728.0,1552.0,1576.0,4204.0,8805.0,12832.0,14926.0,17173.0,105.0,12665.0,11455.0,8597.0,8004.0,156.0,9830.0,1865.0,783.0,8115.0,808.0,683.0,741.0,486.0,137.0,535.0,2160.0,5742.0,3156.0,1875.0,37.0,106.0,0.0,18.0,1659.0,577.0,3884.0,445.0,15348.0,18233.0,22231.0,2143.0,52994.0,15297.0,7922.0,19980.0,61157.0,61157.0,61292.0,61302.0,110.0,215778.0,86.0,113.0,7.0,121.0,416.0,886.0,223208.0,4503.0,223689.0,1456.0,480.0,1113.0,225906.0
