, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-02-11,3045.0,4756.0,616.0,336.0,571.0,3732.0,185.0,335.0,150.0,466.0,983.0,693.0,1676.0,96.0,2180.0,4560.0,12542.0,13904.0,525.0,13868.0,1254.0,2742.0,3678.0,104.0,63708.0,431.0,67718.0,71567.0,1044.0,329.0,74122.0,582.0,78339.0,70.0,946.0,82164.0,81595.0,81.0,90.0,263.0,173.0,62.0,991.0,92.0,339.0,176.0,556.0,1743.0,2578.0,362.0,414.0,1359.0,292.0,2631.0,420.0,1073.0,1318.0,1873.0,1394.0,37.0,3346.0,2660.0,2223.0,2176.0,162.0,4593.0,556.0,88.0,6455.0,92.0,165.0,132.0,207.0,33.0,302.0,296.0,231.0,291.0,855.0,115.0,56.0,19.0,64.0,300.0,62.0,1043.0,516.0,9723.0,10900.0,3597.0,1360.0,17774.0,2067.0,1219.0,3960.0,21734.0,21734.0,21922.0,21922.0,571.0,98162.0,171.0,352.0,192.0,450.0,438.0,796.0,104140.0,5598.0,122692.0,897.0,713.0,802.0,126803.0
2014-02-12,3031.0,4756.0,616.0,333.0,568.0,3735.0,186.0,329.0,150.0,466.0,986.0,680.0,1666.0,96.0,2182.0,4503.0,11918.0,13216.0,528.0,13332.0,1267.0,2684.0,3637.0,103.0,62250.0,425.0,66497.0,69999.0,1034.0,326.0,71370.0,588.0,73391.0,70.0,933.0,74336.0,74357.0,162.0,191.0,412.0,368.0,227.0,1139.0,94.0,337.0,289.0,802.0,1816.0,2692.0,361.0,414.0,1350.0,292.0,2418.0,419.0,1077.0,1312.0,1856.0,1386.0,37.0,3194.0,2560.0,2303.0,2317.0,160.0,4823.0,556.0,88.0,6415.0,92.0,165.0,131.0,210.0,33.0,283.0,287.0,228.0,290.0,865.0,85.0,57.0,19.0,65.0,363.0,62.0,1024.0,547.0,9407.0,10560.0,3596.0,1440.0,17890.0,2057.0,1203.0,3972.0,21861.0,21861.0,22103.0,22103.0,803.0,102865.0,266.0,578.0,311.0,470.0,842.0,1097.0,110381.0,5597.0,116808.0,1158.0,1334.0,1068.0,119419.0
2014-02-13,3008.0,4756.0,613.0,327.0,562.0,3734.0,195.0,334.0,150.0,466.0,984.0,668.0,1652.0,95.0,2166.0,4522.0,11862.0,13155.0,600.0,14155.0,2478.0,2960.0,4164.0,160.0,61961.0,424.0,66255.0,69999.0,1024.0,323.0,71358.0,971.0,73378.0,70.0,922.0,74303.0,74304.0,301.0,356.0,613.0,859.0,556.0,1980.0,167.0,391.0,451.0,2184.0,3263.0,2944.0,361.0,412.0,1339.0,291.0,2206.0,419.0,1114.0,1339.0,1874.0,1375.0,49.0,2971.0,2356.0,2156.0,2207.0,194.0,4878.0,556.0,130.0,6394.0,91.0,163.0,154.0,227.0,43.0,393.0,399.0,358.0,289.0,971.0,386.0,65.0,19.0,66.0,430.0,62.0,1132.0,979.0,9885.0,10802.0,3618.0,2448.0,18992.0,2214.0,2251.0,4376.0,23367.0,23367.0,25954.0,25954.0,2275.0,102764.0,680.0,1160.0,864.0,1056.0,2788.0,2751.0,109866.0,6761.0,117949.0,2050.0,2985.0,1854.0,122418.0
2014-02-14,2993.0,4756.0,610.0,320.0,555.0,3750.0,208.0,347.0,150.0,478.0,1002.0,682.0,1684.0,95.0,2165.0,4549.0,11954.0,13259.0,632.0,14171.0,3847.0,3769.0,5430.0,289.0,62000.0,424.0,66241.0,66249.0,1016.0,323.0,68306.0,857.0,71042.0,70.0,911.0,72757.0,72957.0,234.0,307.0,496.0,714.0,359.0,2449.0,154.0,473.0,378.0,2320.0,5106.0,4123.0,361.0,412.0,1329.0,291.0,1994.0,418.0,1140.0,1372.0,1918.0,1382.0,48.0,2751.0,2154.0,1958.0,2017.0,232.0,4782.0,556.0,216.0,6508.0,90.0,162.0,167.0,294.0,46.0,794.0,454.0,537.0,288.0,1122.0,673.0,103.0,19.0,74.0,461.0,61.0,1363.0,1264.0,10504.0,11709.0,3672.0,3037.0,20129.0,3043.0,4252.0,5761.0,25890.0,25890.0,28383.0,28383.0,2451.0,107864.0,792.0,1767.0,971.0,1840.0,3356.0,4370.0,118207.0,8002.0,119167.0,1762.0,3556.0,1929.0,126245.0
2014-02-15,2970.0,4756.0,609.0,318.0,554.0,3782.0,225.0,363.0,150.0,508.0,1048.0,695.0,1742.0,109.0,2220.0,4607.0,12076.0,13398.0,650.0,14280.0,5543.0,3733.0,5411.0,314.0,61596.0,424.0,66153.0,59999.0,1006.0,322.0,61339.0,834.0,63477.0,69.0,901.0,64829.0,65048.0,248.0,333.0,414.0,666.0,334.0,2172.0,142.0,471.0,337.0,2263.0,4908.0,5576.0,360.0,416.0,1327.0,290.0,1802.0,418.0,1226.0,1470.0,2005.0,1392.0,53.0,2552.0,1974.0,1767.0,1829.0,273.0,4638.0,556.0,191.0,6552.0,90.0,161.0,208.0,378.0,49.0,1822.0,608.0,1039.0,287.0,1345.0,901.0,158.0,19.0,609.0,1068.0,61.0,2587.0,2513.0,12592.0,13714.0,3774.0,5604.0,21895.0,3954.0,4486.0,6782.0,28677.0,28677.0,32520.0,32520.0,2815.0,107088.0,897.0,2342.0,1134.0,2730.0,4467.0,5297.0,119673.0,10222.0,121365.0,2634.0,4706.0,2333.0,129084.0
2014-02-16,2969.0,4754.0,609.0,311.0,548.0,3784.0,254.0,388.0,150.0,524.0,1082.0,716.0,1798.0,139.0,2314.0,4677.0,11988.0,13309.0,708.0,14828.0,6826.0,3689.0,5816.0,349.0,60029.0,422.0,64579.0,59999.0,995.0,320.0,61327.0,893.0,63347.0,69.0,891.0,64242.0,64242.0,278.0,348.0,446.0,646.0,444.0,2107.0,133.0,452.0,354.0,1999.0,4768.0,5968.0,359.0,416.0,1323.0,288.0,1646.0,416.0,1225.0,1505.0,2088.0,1402.0,53.0,2372.0,1815.0,1599.0,1662.0,293.0,4495.0,556.0,126.0,6513.0,90.0,161.0,217.0,448.0,51.0,2160.0,520.0,696.0,286.0,1154.0,815.0,171.0,19.0,1097.0,531.0,61.0,2975.0,1980.0,14674.0,16937.0,3916.0,7158.0,25309.0,5287.0,4664.0,8408.0,33717.0,33717.0,38202.0,38202.0,2943.0,109612.0,806.0,1920.0,982.0,2726.0,4337.0,6449.0,123758.0,11660.0,122780.0,2662.0,4693.0,2277.0,132346.0
2014-02-17,2968.0,4766.0,609.0,306.0,543.0,3785.0,267.0,414.0,148.0,528.0,1112.0,738.0,1850.0,156.0,2391.0,4690.0,11676.0,12964.0,765.0,14824.0,7450.0,3648.0,5953.0,291.0,60036.0,421.0,64540.0,59999.0,986.0,318.0,61314.0,994.0,63334.0,69.0,876.0,64215.0,64216.0,254.0,320.0,424.0,590.0,362.0,2194.0,125.0,433.0,315.0,1885.0,4795.0,5898.0,359.0,413.0,1306.0,288.0,1618.0,415.0,1184.0,1451.0,2037.0,1407.0,54.0,2265.0,1699.0,1455.0,1512.0,296.0,4353.0,556.0,102.0,6500.0,90.0,162.0,196.0,422.0,50.0,1508.0,396.0,468.0,285.0,1126.0,659.0,119.0,19.0,1053.0,391.0,61.0,2079.0,1490.0,13891.0,17136.0,3992.0,5959.0,23901.0,5777.0,4564.0,8928.0,32829.0,32829.0,36497.0,36497.0,2428.0,110306.0,644.0,1447.0,793.0,2155.0,3366.0,5110.0,124134.0,10596.0,125262.0,2325.0,4286.0,2233.0,134597.0
2014-02-18,2947.0,4769.0,605.0,300.0,540.0,3783.0,275.0,430.0,147.0,531.0,1137.0,737.0,1875.0,144.0,2428.0,4679.0,11652.0,12941.0,784.0,14374.0,6978.0,3608.0,5470.0,189.0,60002.0,426.0,64636.0,59999.0,976.0,316.0,61303.0,1034.0,63323.0,69.0,866.0,64190.0,64190.0,338.0,402.0,470.0,801.0,750.0,2234.0,118.0,418.0,523.0,2163.0,4712.0,5930.0,359.0,410.0,1288.0,287.0,1595.0,414.0,1153.0,1409.0,1978.0,1406.0,52.0,2247.0,1692.0,1392.0,1428.0,270.0,4220.0,504.0,93.0,6514.0,90.0,162.0,188.0,396.0,49.0,1141.0,360.0,444.0,284.0,1098.0,415.0,92.0,19.0,544.0,354.0,61.0,1640.0,1142.0,12512.0,15630.0,4008.0,4948.0,22182.0,6026.0,4428.0,8862.0,31044.0,31044.0,33773.0,33773.0,1810.0,106789.0,576.0,1306.0,688.0,1670.0,2127.0,3518.0,118874.0,9216.0,125341.0,2606.0,4022.0,2150.0,133780.0
2014-02-19,2931.0,4761.0,603.0,299.0,536.0,3786.0,280.0,438.0,146.0,528.0,1149.0,725.0,1874.0,170.0,2458.0,4751.0,11486.0,12761.0,809.0,14256.0,7736.0,3568.0,5884.0,145.0,59924.0,441.0,64561.0,59999.0,965.0,315.0,61292.0,1166.0,63312.0,68.0,882.0,64194.0,64194.0,338.0,413.0,500.0,877.0,837.0,2932.0,113.0,404.0,618.0,3180.0,6413.0,6711.0,359.0,407.0,1272.0,287.0,1568.0,414.0,1140.0,1389.0,1943.0,1409.0,55.0,2224.0,1689.0,1388.0,1417.0,263.0,4144.0,243.0,81.0,6526.0,90.0,162.0,185.0,364.0,48.0,952.0,362.0,461.0,284.0,1114.0,347.0,89.0,19.0,262.0,409.0,60.0,1593.0,1468.0,11858.0,14275.0,4006.0,7962.0,24321.0,6890.0,6290.0,11168.0,35490.0,35490.0,41148.0,41148.0,3204.0,109447.0,894.0,2742.0,1193.0,2759.0,4419.0,4761.0,119208.0,14572.0,130704.0,4611.0,5306.0,2980.0,139930.0
2014-02-20,2931.0,4798.0,603.0,292.0,529.0,3787.0,312.0,456.0,146.0,521.0,1153.0,711.0,1864.0,174.0,2469.0,4798.0,11603.0,12894.0,810.0,14243.0,9423.0,3529.0,6280.0,163.0,59905.0,449.0,64531.0,59999.0,959.0,315.0,61281.0,986.0,63300.0,68.0,855.0,64162.0,64163.0,278.0,334.0,420.0,663.0,638.0,2814.0,110.0,393.0,462.0,3039.0,7086.0,8021.0,358.0,404.0,1264.0,286.0,1550.0,414.0,1146.0,1394.0,1942.0,1417.0,57.0,2206.0,1687.0,1389.0,1418.0,271.0,4136.0,17.0,88.0,6525.0,90.0,162.0,186.0,348.0,48.0,968.0,387.0,595.0,282.0,1232.0,861.0,144.0,19.0,1222.0,417.0,60.0,1783.0,1805.0,12440.0,14770.0,4078.0,11816.0,29747.0,8800.0,9652.0,14998.0,44746.0,44746.0,51586.0,51586.0,4360.0,123605.0,876.0,2544.0,1311.0,4006.0,6874.0,9100.0,138625.0,15348.0,131486.0,4600.0,4857.0,3140.0,145120.0
