, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NEAR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D'ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTERNATIONAL BOUNDRY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS DAM, KACHESS - KACHESS DAM NEAR EASTON, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM NEAR GOOSE PRAIRIE, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK DAM, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NR CHESTER, HENRY'S FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - ABOVE EAGLE ROCK NEAR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - AT MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CR DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - DEADWOOD RESERVOIR, PAYETTE - NEAR EMMETT, WEISER - NR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - AT TROY, SNAKE -  NEAR ANATONE, CLEARWATER - AT OROFINO, CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOTROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - AT TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2011-01-22,3175.0,4968.0,730.0,512.0,915.0,3825.0,218.0,540.0,180.0,710.0,1490.0,700.0,2192.0,145.0,2728.0,5145.0,11488.0,12660.0,1175.0,14300.0,4122.0,6810.0,8865.0,382.0,88580.0,400.0,98742.0,125000.0,870.0,380.0,126250.0,690.0,128058.0,110.0,1198.0,129495.0,129608.0,472.0,485.0,512.0,668.0,265.0,1868.0,255.0,1135.0,335.0,1618.0,4232.0,5140.0,395.0,390.0,1050.0,360.0,1402.0,480.0,1140.0,1320.0,2142.0,2672.0,40.0,2995.0,2868.0,2335.0,2302.0,60.0,4748.0,4400.0,90.0,10812.0,80.0,150.0,100.0,40.0,52.0,1595.0,290.0,515.0,180.0,1190.0,40.0,80.0,215.0,445.0,338.0,70.0,1040.0,2015.0,17085.0,18532.0,3445.0,4108.0,29575.0,7025.0,4458.0,13602.0,43180.0,43180.0,45292.0,45292.0,4165.0,187405.0,565.0,1910.0,768.0,2622.0,5158.0,6290.0,201960.0,7980.0,206755.0,3032.0,2470.0,1525.0,214950.0
2011-01-23,3162.0,4958.0,730.0,498.0,902.0,3810.0,210.0,540.0,180.0,702.0,1480.0,695.0,2178.0,140.0,2705.0,5098.0,11370.0,12535.0,1135.0,14015.0,3752.0,6365.0,8228.0,368.0,87118.0,400.0,96580.0,125000.0,870.0,380.0,126250.0,672.0,127960.0,110.0,1155.0,129128.0,129130.0,422.0,425.0,442.0,588.0,228.0,1622.0,230.0,1035.0,300.0,1470.0,3788.0,4830.0,390.0,390.0,1042.0,360.0,1392.0,480.0,1142.0,1320.0,2140.0,2885.0,40.0,3455.0,3310.0,2695.0,2648.0,60.0,5045.0,4400.0,90.0,10862.0,80.0,150.0,100.0,40.0,50.0,1515.0,290.0,510.0,168.0,888.0,40.0,70.0,175.0,292.0,308.0,70.0,1040.0,1415.0,16220.0,17760.0,3415.0,2965.0,27590.0,6352.0,4028.0,12792.0,40380.0,40380.0,42068.0,42068.0,3215.0,181292.0,420.0,1302.0,590.0,1965.0,4060.0,5390.0,195260.0,7885.0,200078.0,2825.0,2230.0,1465.0,207515.0
2011-01-24,3152.0,4948.0,722.0,488.0,888.0,3790.0,210.0,540.0,180.0,700.0,1475.0,690.0,2162.0,140.0,2690.0,5055.0,11360.0,12522.0,1102.0,13890.0,3482.0,6050.0,7778.0,358.0,86780.0,400.0,95592.0,125000.0,865.0,380.0,126245.0,655.0,127938.0,110.0,1128.0,129075.0,129075.0,380.0,390.0,418.0,528.0,205.0,1495.0,212.0,942.0,275.0,1318.0,3475.0,4418.0,390.0,390.0,1040.0,360.0,1380.0,480.0,1160.0,1335.0,2142.0,2900.0,40.0,3578.0,3508.0,3072.0,3052.0,60.0,5438.0,4400.0,90.0,10922.0,80.0,150.0,100.0,40.0,50.0,1268.0,290.0,502.0,198.0,898.0,40.0,70.0,142.0,222.0,300.0,70.0,1040.0,1150.0,15842.0,17140.0,3375.0,2495.0,25792.0,5652.0,3622.0,11912.0,37708.0,37708.0,39318.0,39318.0,2830.0,177055.0,332.0,1055.0,478.0,1550.0,3162.0,4240.0,188958.0,7885.0,193698.0,2712.0,2185.0,1435.0,200638.0
2011-01-25,3138.0,4938.0,720.0,475.0,875.0,3775.0,210.0,530.0,180.0,698.0,1470.0,680.0,2148.0,140.0,2670.0,5015.0,11350.0,12520.0,1068.0,13782.0,3275.0,5808.0,7460.0,348.0,86615.0,398.0,95080.0,125000.0,860.0,380.0,126240.0,642.0,127918.0,100.0,1102.0,129030.0,129035.0,345.0,360.0,410.0,492.0,192.0,1430.0,195.0,865.0,255.0,1185.0,3250.0,4100.0,390.0,390.0,1032.0,360.0,1370.0,480.0,1185.0,1355.0,2160.0,2915.0,40.0,3580.0,3510.0,3162.0,3190.0,60.0,5735.0,4400.0,90.0,10978.0,80.0,150.0,100.0,40.0,50.0,1138.0,290.0,500.0,228.0,915.0,40.0,70.0,122.0,200.0,292.0,65.0,1045.0,1015.0,15838.0,16958.0,3335.0,2382.0,25158.0,5120.0,3368.0,11262.0,36420.0,36420.0,38048.0,38048.0,2635.0,174532.0,268.0,982.0,402.0,1415.0,2708.0,3610.0,185098.0,7888.0,189718.0,2612.0,2098.0,1420.0,196240.0
2011-01-26,3122.0,4930.0,720.0,462.0,862.0,3758.0,210.0,530.0,180.0,690.0,1460.0,678.0,2138.0,130.0,2655.0,4982.0,11352.0,12528.0,1038.0,13692.0,3128.0,5640.0,7225.0,338.0,86485.0,390.0,94710.0,125000.0,860.0,380.0,126240.0,628.0,127902.0,100.0,1080.0,128990.0,128990.0,308.0,325.0,400.0,455.0,180.0,1385.0,182.0,798.0,235.0,1070.0,3082.0,3862.0,390.0,388.0,1030.0,355.0,1362.0,472.0,1208.0,1380.0,2178.0,2928.0,40.0,3580.0,3510.0,3170.0,3200.0,60.0,5810.0,4400.0,90.0,11032.0,80.0,150.0,100.0,40.0,50.0,1095.0,290.0,500.0,255.0,935.0,42.0,70.0,120.0,202.0,290.0,60.0,1052.0,932.0,15952.0,16962.0,3302.0,2300.0,24925.0,4732.0,3145.0,10802.0,35728.0,35728.0,37325.0,37325.0,2468.0,173112.0,220.0,892.0,355.0,1362.0,2495.0,3278.0,183075.0,7782.0,187520.0,2548.0,2040.0,1415.0,193770.0
2011-01-27,3112.0,4920.0,720.0,452.0,850.0,3742.0,210.0,530.0,180.0,690.0,1458.0,670.0,2128.0,130.0,2638.0,4945.0,11360.0,12538.0,1008.0,13618.0,2968.0,5460.0,7020.0,328.0,86372.0,390.0,94385.0,125000.0,860.0,380.0,126240.0,615.0,127888.0,100.0,1060.0,128950.0,128955.0,278.0,290.0,382.0,398.0,165.0,1335.0,168.0,740.0,222.0,972.0,2935.0,3665.0,390.0,380.0,1022.0,350.0,1352.0,470.0,1230.0,1400.0,2195.0,2945.0,40.0,3580.0,3510.0,3170.0,3200.0,60.0,5820.0,4400.0,90.0,11090.0,80.0,150.0,100.0,40.0,50.0,1098.0,290.0,500.0,282.0,955.0,40.0,70.0,120.0,220.0,282.0,60.0,1060.0,870.0,16120.0,17082.0,3265.0,2200.0,24820.0,4440.0,2972.0,10468.0,35290.0,35290.0,36840.0,36840.0,2302.0,172100.0,188.0,758.0,322.0,1238.0,2398.0,3140.0,181758.0,7642.0,186022.0,2420.0,1948.0,1340.0,192068.0
2011-01-28,3095.0,4915.0,720.0,442.0,838.0,3728.0,210.0,530.0,180.0,685.0,1450.0,668.0,2115.0,130.0,2625.0,4912.0,11372.0,12550.0,980.0,13552.0,2828.0,5300.0,6820.0,320.0,86265.0,390.0,94068.0,125000.0,860.0,380.0,126240.0,602.0,127868.0,100.0,1038.0,128915.0,128915.0,250.0,262.0,372.0,358.0,152.0,1280.0,155.0,690.0,212.0,890.0,2790.0,3502.0,390.0,380.0,1020.0,350.0,1345.0,470.0,1252.0,1420.0,2215.0,2958.0,40.0,3580.0,3510.0,3170.0,3208.0,60.0,5820.0,4400.0,90.0,11148.0,80.0,150.0,100.0,40.0,50.0,1110.0,290.0,500.0,312.0,972.0,40.0,70.0,110.0,210.0,280.0,60.0,1070.0,818.0,16325.0,17260.0,3232.0,2082.0,24805.0,4208.0,2835.0,10200.0,35010.0,35010.0,36540.0,36540.0,2218.0,171400.0,162.0,688.0,288.0,1098.0,2315.0,3030.0,180775.0,7568.0,184928.0,2290.0,1848.0,1290.0,190648.0
2011-01-29,3080.0,4910.0,720.0,432.0,825.0,3715.0,210.0,530.0,180.0,680.0,1442.0,660.0,2105.0,130.0,2608.0,4880.0,11385.0,12570.0,952.0,13492.0,2708.0,5170.0,6650.0,310.0,86178.0,390.0,93802.0,125000.0,855.0,380.0,126230.0,588.0,127852.0,100.0,1015.0,128875.0,128875.0,230.0,240.0,368.0,325.0,142.0,1240.0,145.0,645.0,202.0,812.0,2658.0,3348.0,390.0,380.0,1012.0,350.0,1335.0,470.0,1275.0,1445.0,2235.0,2972.0,40.0,3580.0,3502.0,3170.0,3208.0,60.0,5820.0,4400.0,90.0,11202.0,80.0,148.0,100.0,40.0,50.0,1085.0,290.0,500.0,320.0,988.0,40.0,70.0,92.0,200.0,272.0,60.0,1078.0,775.0,16518.0,17445.0,3202.0,2000.0,24868.0,4012.0,2722.0,9985.0,34850.0,34850.0,36338.0,36338.0,2182.0,170945.0,152.0,655.0,270.0,1038.0,2165.0,2935.0,180125.0,7438.0,184120.0,2200.0,1738.0,1252.0,189555.0
2011-01-30,3068.0,4902.0,720.0,422.0,815.0,3698.0,210.0,520.0,180.0,680.0,1438.0,658.0,2092.0,130.0,2595.0,4848.0,11398.0,12588.0,928.0,13438.0,2600.0,5048.0,6508.0,300.0,86102.0,385.0,93572.0,125000.0,850.0,370.0,126230.0,578.0,127835.0,100.0,995.0,128835.0,128835.0,210.0,222.0,360.0,298.0,132.0,1208.0,138.0,612.0,195.0,748.0,2555.0,3222.0,390.0,380.0,1010.0,350.0,1328.0,470.0,1300.0,1465.0,2252.0,2985.0,40.0,3580.0,3500.0,3170.0,3210.0,60.0,5820.0,4400.0,90.0,11260.0,80.0,140.0,100.0,40.0,50.0,1045.0,290.0,495.0,320.0,982.0,40.0,70.0,80.0,200.0,270.0,60.0,1088.0,735.0,16692.0,17620.0,3175.0,1922.0,24928.0,3842.0,2622.0,9798.0,34728.0,34728.0,36175.0,36175.0,2098.0,170482.0,142.0,630.0,252.0,988.0,1890.0,2645.0,179432.0,7348.0,183320.0,2120.0,1700.0,1242.0,188540.0
2011-01-31,3055.0,4900.0,715.0,412.0,802.0,3688.0,210.0,520.0,180.0,672.0,1430.0,650.0,2082.0,130.0,2582.0,4818.0,11415.0,12610.0,902.0,13395.0,2502.0,4060.0,6145.0,292.0,86030.0,380.0,93135.0,125000.0,850.0,370.0,126230.0,565.0,127818.0,98.0,978.0,128800.0,128800.0,192.0,208.0,355.0,280.0,122.0,1182.0,130.0,580.0,190.0,690.0,2460.0,3125.0,390.0,380.0,1002.0,350.0,1320.0,470.0,1320.0,1485.0,2270.0,3002.0,40.0,3580.0,3500.0,3170.0,3210.0,60.0,5820.0,4400.0,90.0,11312.0,80.0,140.0,100.0,40.0,50.0,1000.0,290.0,490.0,320.0,975.0,40.0,70.0,70.0,200.0,268.0,60.0,1095.0,698.0,16868.0,17790.0,3150.0,1860.0,25002.0,3698.0,2530.0,9635.0,34638.0,34638.0,36092.0,36092.0,2005.0,170120.0,140.0,632.0,245.0,972.0,1785.0,2450.0,178755.0,7290.0,182552.0,2085.0,1610.0,1240.0,187662.0
2011-02-01,3045.0,4890.0,710.0,405.0,792.0,3675.0,210.0,520.0,180.0,670.0,1428.0,650.0,2075.0,120.0,2568.0,4790.0,11432.0,12632.0,880.0,13355.0,2420.0,1670.0,3350.0,285.0,85968.0,380.0,90278.0,115625.0,850.0,370.0,118625.0,552.0,121995.0,90.0,960.0,124960.0,125458.0,178.0,198.0,350.0,272.0,115.0,1165.0,120.0,552.0,182.0,640.0,2390.0,3072.0,390.0,380.0,1000.0,350.0,1312.0,470.0,1345.0,1510.0,2290.0,3015.0,40.0,3580.0,3500.0,3170.0,3210.0,60.0,5820.0,4400.0,90.0,11372.0,80.0,140.0,100.0,40.0,50.0,980.0,290.0,490.0,320.0,968.0,40.0,70.0,70.0,200.0,260.0,60.0,1105.0,668.0,17012.0,17945.0,3130.0,1838.0,25110.0,3565.0,2442.0,10612.0,35725.0,35725.0,37260.0,37260.0,2015.0,169945.0,145.0,678.0,235.0,1000.0,1912.0,2515.0,178550.0,7310.0,182325.0,2045.0,1690.0,1252.0,187232.0
2011-02-02,3030.0,4890.0,710.0,395.0,782.0,3662.0,210.0,520.0,180.0,670.0,1420.0,642.0,2065.0,120.0,2558.0,4762.0,11455.0,12662.0,855.0,13325.0,2340.0,1585.0,2962.0,278.0,85912.0,380.0,89830.0,100000.0,850.0,370.0,101220.0,542.0,103470.0,90.0,942.0,105482.0,106010.0,165.0,185.0,345.0,252.0,110.0,1145.0,115.0,530.0,180.0,595.0,2335.0,3042.0,390.0,380.0,995.0,350.0,1302.0,470.0,1368.0,1530.0,2310.0,3030.0,40.0,3580.0,3500.0,3170.0,3210.0,60.0,5830.0,4400.0,90.0,11428.0,80.0,140.0,100.0,40.0,50.0,975.0,290.0,490.0,320.0,960.0,40.0,70.0,78.0,202.0,260.0,60.0,1110.0,638.0,17092.0,18032.0,3105.0,1832.0,25215.0,3452.0,2360.0,13852.0,39070.0,39070.0,40585.0,40585.0,2032.0,162065.0,140.0,695.0,235.0,1052.0,1962.0,2662.0,173148.0,7335.0,177372.0,2015.0,1655.0,1282.0,183295.0
2011-02-03,3015.0,4882.0,710.0,388.0,772.0,3648.0,210.0,520.0,180.0,670.0,1420.0,640.0,2058.0,120.0,2545.0,4735.0,11475.0,12690.0,835.0,13300.0,2275.0,1515.0,2865.0,270.0,85868.0,380.0,89678.0,100000.0,848.0,370.0,101220.0,530.0,103230.0,90.0,925.0,104160.0,104160.0,155.0,165.0,340.0,230.0,100.0,1125.0,110.0,510.0,180.0,555.0,2282.0,3012.0,390.0,380.0,990.0,350.0,1295.0,470.0,1390.0,1552.0,2325.0,3045.0,40.0,3580.0,3500.0,3170.0,3218.0,60.0,5830.0,4400.0,90.0,11482.0,80.0,140.0,100.0,40.0,50.0,952.0,285.0,490.0,320.0,960.0,40.0,70.0,90.0,238.0,255.0,60.0,1115.0,610.0,17130.0,18072.0,3085.0,1760.0,25170.0,3345.0,2285.0,13740.0,38915.0,38915.0,40282.0,40282.0,1938.0,150208.0,140.0,662.0,230.0,1048.0,1800.0,2550.0,159870.0,7275.0,163885.0,1932.0,1500.0,1245.0,169488.0
2011-02-04,3005.0,4880.0,710.0,380.0,762.0,3638.0,210.0,520.0,180.0,660.0,1410.0,638.0,2050.0,120.0,2535.0,4710.0,11462.0,12675.0,822.0,13255.0,2208.0,1445.0,2775.0,260.0,85825.0,380.0,89545.0,100000.0,840.0,370.0,101220.0,520.0,103215.0,90.0,908.0,104130.0,104130.0,145.0,152.0,335.0,215.0,98.0,1108.0,102.0,490.0,170.0,518.0,2230.0,2998.0,390.0,380.0,985.0,350.0,1290.0,470.0,1412.0,1575.0,2345.0,3058.0,40.0,3580.0,3500.0,3170.0,3218.0,60.0,5830.0,4400.0,90.0,11542.0,80.0,140.0,100.0,40.0,50.0,940.0,280.0,492.0,320.0,960.0,40.0,60.0,98.0,272.0,250.0,60.0,1120.0,585.0,17192.0,18125.0,3065.0,1735.0,25125.0,3248.0,2228.0,13630.0,38758.0,38758.0,40080.0,40080.0,1868.0,149172.0,135.0,658.0,232.0,1028.0,1710.0,2380.0,157905.0,7182.0,161512.0,1852.0,1330.0,1192.0,166172.0
2011-02-05,2995.0,4872.0,710.0,372.0,752.0,3625.0,210.0,520.0,180.0,660.0,1410.0,630.0,2040.0,120.0,2525.0,4685.0,11408.0,12620.0,808.0,13172.0,2142.0,1378.0,2702.0,255.0,85760.0,380.0,89412.0,100000.0,840.0,370.0,101215.0,508.0,103200.0,90.0,892.0,104098.0,104100.0,138.0,142.0,330.0,202.0,90.0,1098.0,100.0,475.0,170.0,488.0,2185.0,2962.0,382.0,380.0,980.0,350.0,1280.0,470.0,1430.0,1590.0,2365.0,3075.0,40.0,3580.0,3500.0,3170.0,3220.0,60.0,5830.0,4400.0,90.0,11598.0,80.0,140.0,100.0,40.0,50.0,932.0,280.0,525.0,320.0,960.0,40.0,60.0,115.0,300.0,250.0,60.0,1125.0,565.0,17270.0,18195.0,3045.0,1770.0,25225.0,3160.0,2242.0,13550.0,38770.0,38770.0,40140.0,40140.0,1782.0,148975.0,135.0,685.0,245.0,1045.0,1825.0,2465.0,157652.0,7100.0,161125.0,1802.0,1190.0,1175.0,165440.0
2011-02-06, 2985, 4870, 708, 365, 745, 3615, 210, 520, 180, 660, 1410, 630, 2038, 120, 2515, 4662, 11352, 12565, 798, 13080, 2088, 1315, 2708, 250, 85665, 375, 89318, 100000, 840, 370, 101210, 498, 103185, 90, 878, 104068, 104070, 130, 132, 328, 190, 85, 1090, 98, 462, 170, 458, 2152, 2915, 380, 375, 980, 350, 1272, 470, 1430, 1590, 2370, 3088, 40, 3580, 3500, 3170, 3220, 60, 5830, 4400, 90, 11625, 80, 140, 90, 40, 50, 935, 280, 575, 320, 960, 40, 60, 130, 305, 250, 60, 1130, 542, 17335, 18262, 3030, 1795, 25312, 3080, 2262, 13555, 38865, 38865, 40280, 40280, 1728, 148965, 140, 705, 262, 1088, 1870, 2590, 157810, 6990, 161140, 1788, 1115, 1170, 165270
2011-02-07, 2972, 4868, 700, 360, 735, 3605, 210, 522, 175, 660, 1410, 628, 2030, 120, 2510, 4640, 11315, 12525, 785, 13012, 2100, 1290, 2732, 240, 85562, 370, 89228, 100000, 840, 370, 101210, 488, 103172, 90, 865, 104040, 104040, 138, 135, 325, 192, 85, 1090, 90, 448, 170, 430, 2118, 2918, 380, 370, 980, 348, 1270, 470, 1430, 1590, 2362, 3102, 40, 3588, 3500, 3170, 3225, 60, 5830, 4400, 90, 11628, 80, 140, 90, 40, 50, 920, 280, 615, 320, 965, 40, 60, 152, 395, 240, 60, 1135, 535, 17388, 18312, 3015, 1862, 25412, 3010, 2275, 13522, 38935, 38935, 40460, 40460, 1722, 149042, 152, 782, 280, 1112, 1772, 2530, 157955, 7005, 161282, 1875, 1248, 1258, 165380
2011-02-08, 2960, 4860, 700, 350, 728, 3595, 210, 530, 170, 652, 1410, 620, 2030, 120, 2502, 4618, 11278, 12490, 775, 12948, 2325, 1480, 2915, 235, 85475, 370, 89318, 100000, 830, 370, 101210, 478, 103158, 90, 852, 104012, 104012, 140, 140, 332, 215, 90, 1098, 90, 438, 170, 408, 2100, 2942, 380, 370, 980, 340, 1262, 470, 1420, 1585, 2360, 3115, 40, 3595, 3502, 3172, 3230, 60, 5838, 4400, 90, 11638, 80, 140, 90, 40, 50, 940, 280, 662, 320, 975, 40, 60, 188, 485, 240, 60, 1140, 555, 17498, 18425, 2995, 1930, 25570, 2972, 2302, 13532, 39102, 39102, 40760, 40760, 1725, 149288, 160, 870, 308, 1210, 1722, 2490, 158168, 7135, 161590, 2010, 1418, 1382, 166085
2011-02-09, 2945, 4860, 700, 345, 720, 3585, 220, 535, 170, 650, 1410, 620, 2030, 110, 2500, 4598, 11250, 12460, 765, 12890, 2602, 1768, 3272, 230, 85408, 370, 89598, 100000, 830, 370, 101205, 470, 103145, 88, 838, 103988, 103988, 148, 140, 338, 225, 90, 1115, 90, 430, 162, 392, 2105, 2980, 380, 370, 972, 340, 1260, 470, 1420, 1580, 2350, 3132, 40, 3605, 3510, 3180, 3238, 60, 5842, 4400, 85, 11642, 80, 140, 90, 48, 50, 1065, 280, 705, 320, 985, 40, 60, 230, 580, 240, 60, 1148, 602, 17658, 18608, 2982, 1932, 25742, 2978, 2395, 13632, 39372, 39372, 41022, 41022, 1690, 149560, 168, 865, 332, 1292, 1705, 2485, 158575, 7135, 161980, 2012, 1445, 1390, 166798
2011-02-10, 2932, 4850, 700, 340, 710, 3578, 220, 540, 170, 650, 1412, 620, 2030, 110, 2500, 4578, 11220, 12432, 752, 12838, 2820, 2008, 3568, 220, 85350, 370, 89832, 100000, 830, 370, 101200, 460, 103135, 80, 838, 103970, 103970, 158, 145, 345, 242, 98, 1132, 82, 420, 160, 382, 2122, 3048, 380, 370, 970, 340, 1252, 470, 1420, 1580, 2345, 3145, 40, 3615, 3520, 3190, 3250, 60, 5852, 4400, 80, 11648, 80, 140, 90, 50, 50, 1320, 280, 750, 320, 998, 40, 62, 292, 672, 238, 60, 1168, 655, 17850, 18830, 2972, 1980, 25885, 3015, 2482, 13692, 39575, 39575, 41290, 41290, 1620, 149740, 185, 895, 355, 1305, 1730, 2510, 158822, 7052, 162122, 2050, 1645, 1428, 166998
2011-02-11, 2922, 4850, 700, 330, 700, 3675, 220, 540, 170, 650, 1420, 612, 2030, 110, 2498, 4575, 11188, 12398, 742, 12822, 3008, 2198, 3795, 228, 85300, 370, 90010, 100000, 830, 370, 101200, 450, 103120, 80, 865, 103982, 103982, 168, 150, 348, 260, 100, 1162, 80, 412, 168, 380, 2155, 3082, 380, 370, 970, 340, 1250, 462, 1420, 1575, 2340, 3160, 40, 3625, 3530, 3200, 3262, 60, 5862, 4400, 80, 11658, 80, 140, 90, 50, 50, 1530, 280, 795, 320, 1012, 40, 70, 328, 705, 230, 60, 1190, 688, 18060, 19100, 2955, 2025, 26178, 3055, 2535, 13748, 39928, 39928, 41730, 41730, 1552, 150108, 205, 872, 382, 1342, 1758, 2615, 159298, 6968, 162475, 2142, 1692, 1538, 167680
2011-02-12, 2912, 4850, 700, 328, 695, 3755, 220, 550, 170, 648, 1420, 610, 2030, 110, 2490, 4670, 11175, 12388, 732, 12928, 3265, 2445, 4155, 252, 85298, 370, 90345, 100000, 828, 370, 101200, 440, 103108, 80, 888, 103990, 103990, 175, 150, 345, 270, 102, 1188, 80, 408, 170, 375, 2192, 3122, 380, 370, 970, 340, 1242, 460, 1412, 1570, 2332, 3170, 40, 3632, 3535, 3208, 3272, 60, 5872, 4400, 80, 11668, 80, 140, 90, 50, 50, 1478, 280, 835, 320, 1022, 50, 70, 315, 652, 230, 60, 1205, 708, 18175, 19300, 2942, 2028, 26412, 3088, 2545, 13818, 40228, 40228, 42098, 42098, 1498, 150500, 222, 868, 398, 1270, 1720, 2600, 159750, 6885, 162838, 2172, 1655, 1542, 168162
2011-02-13, 2902, 4840, 692, 320, 688, 3742, 230, 555, 170, 640, 1420, 610, 2030, 110, 2490, 4712, 11240, 12462, 722, 13128, 3568, 2755, 4620, 272, 85418, 370, 90888, 100000, 820, 370, 101200, 432, 103095, 80, 955, 104032, 104028, 178, 155, 345, 278, 108, 1205, 80, 400, 178, 368, 2215, 3178, 380, 370, 970, 340, 1240, 460, 1410, 1570, 2330, 3170, 40, 3632, 3538, 3218, 3280, 60, 5882, 4400, 80, 11668, 80, 140, 90, 60, 50, 1348, 280, 885, 320, 1050, 50, 70, 340, 670, 230, 60, 1228, 785, 18272, 19420, 2935, 2035, 26562, 3122, 2538, 13902, 40465, 40465, 42440, 42440, 1542, 150955, 242, 890, 412, 1265, 1745, 2650, 160150, 6960, 163282, 2218, 1682, 1525, 168615
2011-02-14, 2890, 4840, 690, 315, 680, 3725, 230, 560, 170, 640, 1425, 610, 2030, 110, 2490, 4700, 11288, 12518, 712, 13258, 3785, 2998, 4955, 275, 85608, 370, 91408, 100000, 820, 370, 101192, 422, 103085, 80, 1030, 104115, 104115, 180, 150, 340, 282, 110, 1225, 80, 395, 178, 358, 2228, 3218, 380, 370, 970, 340, 1232, 460, 1410, 1568, 2320, 3170, 40, 3630, 3530, 3210, 3280, 60, 5890, 4400, 80, 11678, 80, 140, 90, 68, 50, 1362, 280, 930, 320, 1072, 50, 70, 390, 780, 230, 60, 1250, 895, 18548, 19712, 2925, 2055, 26768, 3160, 2558, 13962, 40732, 40732, 42865, 42865, 1630, 151525, 262, 952, 435, 1318, 1970, 2878, 160898, 7040, 164068, 2252, 1628, 1480, 169398
