, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALL RIVER - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2015-11-25,4727.0,13249.0,1028.0,777.0,625.0,3839.0,215.0,360.0,176.0,406.0,1160.0,729.0,1890.0,94.0,2524.0,4284.0,10400.0,11412.0,1200.0,12857.0,807.0,2141.0,2630.0,65.0,75806.0,353.0,77768.0,90323.0,2108.0,599.0,93289.0,1963.0,93679.0,265.0,3764.0,96750.0,97863.0,383.0,427.0,411.0,1128.0,400.0,1573.0,253.0,1134.0,501.0,1832.0,3436.0,4234.0,335.0,403.0,1320.0,371.0,1484.0,411.0,1270.0,1468.0,2437.0,1299.0,38.0,2421.0,2411.0,2051.0,1892.0,170.0,4573.0,501.0,100.0,6073.0,92.0,164.0,144.0,88.0,44.0,264.0,232.0,336.0,268.0,594.0,54.0,55.0,9.0,21.0,367.0,55.0,848.0,129.0,9141.0,10479.0,2926.0,834.0,12902.0,2034.0,1326.0,3800.0,16702.0,16702.0,16796.0,16643.0,155.0,129238.0,87.0,124.0,99.0,211.0,136.0,290.0,135774.0,4544.0,138546.0,1011.0,924.0,751.0,141743.0
2015-11-26,4682.0,16756.0,988.0,735.0,620.0,3773.0,215.0,360.0,174.0,400.0,1143.0,696.0,1840.0,94.0,2448.0,4230.0,10068.0,11044.0,1145.0,12412.0,785.0,1923.0,2346.0,67.0,76553.0,354.0,79340.0,86666.0,2042.0,568.0,89978.0,1954.0,92806.0,239.0,3674.0,96971.0,97072.0,338.0,376.0,375.0,1112.0,364.0,1476.0,229.0,1079.0,440.0,1653.0,3230.0,4000.0,332.0,415.0,1397.0,368.0,1539.0,401.0,1232.0,1425.0,2367.0,1296.0,37.0,2377.0,2333.0,1968.0,1861.0,168.0,4561.0,501.0,94.0,5766.0,90.0,162.0,144.0,88.0,44.0,306.0,231.0,333.0,268.0,592.0,64.0,54.0,10.0,22.0,320.0,54.0,846.0,130.0,9205.0,10593.0,2922.0,760.0,12700.0,1908.0,1216.0,3737.0,16437.0,16437.0,16536.0,16536.0,137.0,118502.0,80.0,120.0,69.0,204.0,138.0,294.0,122567.0,4614.0,125162.0,957.0,728.0,704.0,128256.0
2015-11-27,4637.0,15525.0,948.0,694.0,605.0,3891.0,211.0,358.0,173.0,398.0,1130.0,682.0,1812.0,93.0,2410.0,4211.0,10065.0,11035.0,1092.0,12254.0,759.0,1716.0,2163.0,61.0,76576.0,354.0,79154.0,84582.0,1907.0,537.0,87321.0,1954.0,90088.0,215.0,3598.0,93838.0,93896.0,304.0,336.0,359.0,992.0,334.0,1388.0,213.0,1033.0,392.0,1486.0,3065.0,3824.0,330.0,423.0,1438.0,366.0,1602.0,396.0,1223.0,1412.0,2334.0,1293.0,37.0,2416.0,2366.0,1940.0,1848.0,166.0,4523.0,501.0,90.0,5754.0,90.0,160.0,140.0,87.0,44.0,277.0,229.0,332.0,267.0,591.0,59.0,54.0,10.0,22.0,296.0,54.0,839.0,120.0,9109.0,10468.0,2936.0,730.0,12581.0,1803.0,1142.0,3624.0,16204.0,16204.0,16300.0,16300.0,119.0,116019.0,76.0,116.0,42.0,188.0,139.0,294.0,120226.0,4615.0,122721.0,897.0,614.0,675.0,125318.0
2015-11-28,4594.0,11892.0,924.0,671.0,596.0,3872.0,207.0,354.0,172.0,398.0,1119.0,668.0,1788.0,91.0,2384.0,4288.0,10172.0,11148.0,1046.0,12252.0,740.0,1526.0,1983.0,61.0,75699.0,344.0,78686.0,80088.0,1778.0,509.0,82522.0,1958.0,85274.0,206.0,3528.0,89228.0,89420.0,276.0,304.0,352.0,866.0,309.0,1316.0,202.0,996.0,353.0,1360.0,2921.0,3711.0,329.0,423.0,1421.0,362.0,1635.0,394.0,1217.0,1406.0,2321.0,1291.0,37.0,2458.0,2412.0,1967.0,1903.0,161.0,4536.0,501.0,89.0,5822.0,88.0,158.0,138.0,84.0,44.0,241.0,228.0,332.0,266.0,590.0,56.0,54.0,10.0,22.0,287.0,54.0,834.0,114.0,8758.0,10038.0,2960.0,723.0,12519.0,1741.0,1109.0,3558.0,16077.0,16077.0,16166.0,16166.0,113.0,112752.0,74.0,109.0,38.0,178.0,139.0,296.0,116960.0,4615.0,119419.0,865.0,548.0,664.0,121848.0
2015-11-29,4544.0,9846.0,904.0,651.0,592.0,3849.0,207.0,352.0,170.0,398.0,1104.0,652.0,1756.0,91.0,2356.0,4283.0,10288.0,11272.0,1025.0,12297.0,727.0,1470.0,1905.0,81.0,72744.0,342.0,75499.0,82142.0,1654.0,480.0,84238.0,1966.0,86657.0,201.0,3466.0,89834.0,89746.0,251.0,276.0,345.0,759.0,286.0,1262.0,197.0,966.0,322.0,1287.0,2849.0,3584.0,328.0,416.0,1362.0,358.0,1614.0,393.0,1210.0,1395.0,2308.0,1290.0,37.0,2462.0,2428.0,1992.0,1965.0,156.0,4588.0,501.0,89.0,5871.0,88.0,157.0,138.0,80.0,42.0,238.0,222.0,332.0,266.0,590.0,53.0,54.0,10.0,23.0,281.0,54.0,832.0,113.0,8756.0,9890.0,2972.0,714.0,12506.0,1696.0,1084.0,3520.0,16026.0,16026.0,16114.0,16114.0,110.0,109042.0,74.0,104.0,38.0,166.0,139.0,296.0,112948.0,4615.0,115356.0,837.0,502.0,652.0,117662.0
2015-11-30,4502.0,10188.0,884.0,632.0,583.0,3828.0,207.0,351.0,166.0,398.0,1091.0,636.0,1727.0,90.0,2318.0,4264.0,10345.0,11332.0,1011.0,12310.0,718.0,1447.0,1905.0,61.0,72780.0,340.0,75075.0,84642.0,1553.0,459.0,86667.0,1974.0,89142.0,196.0,3407.0,92295.0,92202.0,230.0,251.0,339.0,667.0,266.0,1214.0,195.0,941.0,296.0,1225.0,2753.0,3474.0,326.0,410.0,1309.0,356.0,1555.0,390.0,1204.0,1386.0,2290.0,1286.0,37.0,2412.0,2390.0,1976.0,1994.0,153.0,4632.0,501.0,89.0,5918.0,86.0,155.0,138.0,80.0,41.0,238.0,220.0,332.0,265.0,588.0,53.0,54.0,10.0,23.0,274.0,53.0,831.0,110.0,8770.0,9828.0,2981.0,700.0,12501.0,1660.0,1062.0,3492.0,15993.0,15993.0,16079.0,16079.0,109.0,110366.0,72.0,102.0,37.0,157.0,136.0,298.0,113729.0,4619.0,115918.0,811.0,468.0,641.0,117741.0
2015-12-01,4463.0,14284.0,865.0,615.0,576.0,3792.0,207.0,351.0,165.0,403.0,1084.0,627.0,1711.0,89.0,2287.0,4244.0,10354.0,11338.0,999.0,12273.0,708.0,1440.0,1908.0,56.0,73074.0,334.0,75226.0,84999.0,1488.0,448.0,87036.0,1985.0,89634.0,192.0,3354.0,93014.0,93018.0,210.0,230.0,333.0,587.0,246.0,1173.0,178.0,919.0,276.0,1170.0,2656.0,3370.0,326.0,404.0,1262.0,353.0,1503.0,388.0,1198.0,1380.0,2276.0,1286.0,37.0,2336.0,2318.0,1912.0,1973.0,152.0,4638.0,501.0,89.0,5964.0,86.0,154.0,136.0,78.0,41.0,238.0,220.0,332.0,264.0,588.0,53.0,54.0,10.0,24.0,270.0,53.0,828.0,106.0,8770.0,9751.0,2982.0,695.0,12498.0,1624.0,1038.0,3467.0,15964.0,15964.0,16049.0,16049.0,109.0,112271.0,72.0,101.0,37.0,153.0,130.0,298.0,115793.0,4620.0,117970.0,787.0,440.0,630.0,119742.0
2015-12-02,4447.0,16756.0,848.0,599.0,568.0,3756.0,206.0,351.0,165.0,406.0,1078.0,617.0,1695.0,87.0,2270.0,4210.0,10441.0,11429.0,988.0,12367.0,699.0,1456.0,1954.0,60.0,75511.0,333.0,77060.0,84999.0,1455.0,436.0,86956.0,1996.0,89354.0,186.0,3305.0,92692.0,92703.0,198.0,215.0,328.0,526.0,229.0,1135.0,160.0,901.0,260.0,1122.0,2570.0,3268.0,325.0,389.0,1159.0,348.0,1440.0,386.0,1192.0,1373.0,2262.0,1284.0,37.0,2272.0,2254.0,1833.0,1915.0,151.0,4601.0,501.0,89.0,6011.0,86.0,153.0,136.0,78.0,41.0,244.0,220.0,342.0,264.0,587.0,54.0,54.0,10.0,24.0,326.0,53.0,833.0,116.0,8777.0,9675.0,2990.0,686.0,12494.0,1590.0,1056.0,3438.0,15931.0,15931.0,16019.0,16019.0,116.0,112376.0,93.0,101.0,39.0,150.0,130.0,294.0,116164.0,4624.0,118390.0,766.0,734.0,643.0,120298.0
2015-12-03,4415.0,16764.0,830.0,584.0,561.0,3722.0,203.0,350.0,165.0,407.0,1070.0,605.0,1676.0,89.0,2253.0,4182.0,10519.0,11512.0,996.0,13597.0,715.0,1434.0,1954.0,87.0,78477.0,333.0,80293.0,84999.0,1434.0,424.0,86906.0,2026.0,89295.0,186.0,3306.0,92600.0,92600.0,219.0,242.0,351.0,627.0,246.0,1123.0,179.0,896.0,378.0,1091.0,2503.0,3193.0,325.0,380.0,1094.0,342.0,1344.0,384.0,1186.0,1365.0,2249.0,1282.0,37.0,2180.0,2175.0,1756.0,1838.0,150.0,4533.0,501.0,89.0,6058.0,84.0,151.0,136.0,78.0,41.0,264.0,220.0,343.0,263.0,597.0,61.0,55.0,9.0,25.0,468.0,53.0,850.0,156.0,8833.0,9636.0,3011.0,676.0,12491.0,1573.0,1489.0,3420.0,15911.0,15911.0,16004.0,16004.0,118.0,112006.0,137.0,114.0,115.0,149.0,136.0,304.0,115811.0,4625.0,118012.0,918.0,1367.0,806.0,120492.0
2015-12-04,4384.0,17670.0,815.0,570.0,558.0,3693.0,203.0,348.0,165.0,407.0,1059.0,604.0,1663.0,103.0,2248.0,4162.0,10501.0,11489.0,1030.0,14083.0,980.0,1607.0,2061.0,171.0,78741.0,333.0,81199.0,84999.0,1417.0,414.0,86873.0,2172.0,89270.0,200.0,3568.0,92784.0,92769.0,264.0,296.0,407.0,934.0,273.0,1152.0,224.0,924.0,471.0,1105.0,2500.0,3133.0,322.0,383.0,1101.0,338.0,1276.0,382.0,1186.0,1364.0,2240.0,1280.0,39.0,2072.0,2068.0,1652.0,1740.0,151.0,4448.0,501.0,89.0,6105.0,84.0,150.0,136.0,78.0,41.0,275.0,220.0,403.0,262.0,637.0,70.0,58.0,9.0,25.0,683.0,52.0,869.0,209.0,8915.0,9636.0,3027.0,714.0,12529.0,1623.0,1909.0,3446.0,15975.0,15975.0,16065.0,16065.0,139.0,111951.0,221.0,176.0,147.0,154.0,144.0,323.0,115742.0,4629.0,117903.0,908.0,1363.0,882.0,121098.0
