, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-07-10,14646.0,17313.0,2812.0,2359.0,1956.0,10259.0,119.0,186.0,438.0,1062.0,1937.0,1803.0,3763.0,161.0,5191.0,11139.0,18012.0,18895.0,735.0,19530.0,1404.0,2681.0,88.0,108661.0,1598.0,113218.0,117569.0,1565.0,1379.0,120689.0,1997.0,123231.0,287.0,2403.0,129688.0,129720.0,81.0,103.0,251.0,505.0,3013.0,35.0,3240.0,120.0,617.0,389.0,1077.0,498.0,1416.0,497.0,210.0,422.0,826.0,621.0,1006.0,4918.0,5745.0,7249.0,13836.0,12.0,8639.0,7093.0,4480.0,3673.0,23.0,5630.0,230.0,111.0,5275.0,275.0,280.0,561.0,149.0,94.0,117.0,1352.0,981.0,8.0,29.0,0.0,13.0,497.0,215.0,2342.0,279.0,8628.0,8898.0,9723.0,1420.0,23002.0,4591.0,2583.0,17828.0,40830.0,40830.0,40843.0,40843.0,11.0,174340.0,51.0,27.0,0.0,676.0,234.0,298.0,177389.0,4348.0,172870.0,1099.0,392.0,778.0,175260.0
2003-07-11,14378.0,15321.0,2786.0,2259.0,1863.0,10112.0,114.0,174.0,431.0,1033.0,1877.0,1706.0,3595.0,156.0,4987.0,10938.0,17565.0,18462.0,705.0,19021.0,1381.0,2661.0,87.0,107065.0,1506.0,111866.0,116375.0,1477.0,1325.0,119428.0,1949.0,122050.0,274.0,2437.0,128388.0,128458.0,77.0,104.0,251.0,500.0,3021.0,33.0,3243.0,116.0,606.0,399.0,1071.0,499.0,1429.0,505.0,197.0,408.0,836.0,602.0,985.0,4876.0,5685.0,7147.0,13756.0,12.0,8595.0,7059.0,4407.0,3576.0,23.0,5492.0,230.0,108.0,5285.0,269.0,274.0,540.0,150.0,91.0,123.0,1351.0,979.0,8.0,27.0,0.0,5.0,488.0,206.0,2297.0,270.0,8547.0,8835.0,9470.0,1382.0,22537.0,4374.0,2521.0,17594.0,40130.0,40130.0,40138.0,40138.0,11.0,172446.0,51.0,26.0,0.0,663.0,236.0,304.0,175409.0,4347.0,171126.0,1123.0,391.0,778.0,173547.0
2003-07-12,14313.0,15256.0,2823.0,2170.0,1761.0,10056.0,105.0,156.0,415.0,1003.0,1809.0,1610.0,3421.0,150.0,4789.0,10816.0,17174.0,18065.0,677.0,18459.0,1330.0,2626.0,85.0,104683.0,1422.0,109326.0,113892.0,1397.0,1274.0,116866.0,1866.0,119558.0,261.0,2476.0,125811.0,125935.0,72.0,102.0,251.0,472.0,3028.0,31.0,3241.0,111.0,597.0,399.0,1066.0,500.0,1437.0,500.0,177.0,378.0,845.0,584.0,958.0,4838.0,5632.0,7069.0,13673.0,12.0,8475.0,6945.0,4307.0,3538.0,24.0,5398.0,230.0,106.0,5268.0,258.0,263.0,519.0,147.0,88.0,121.0,1351.0,974.0,8.0,23.0,0.0,2.0,475.0,198.0,2262.0,262.0,8477.0,8788.0,9228.0,1347.0,22109.0,4157.0,2464.0,17359.0,39469.0,39469.0,39471.0,39471.0,11.0,169731.0,51.0,25.0,0.0,641.0,223.0,299.0,172736.0,4340.0,168703.0,1134.0,388.0,780.0,171219.0
2003-07-13,13532.0,15267.0,2820.0,2096.0,1708.0,9983.0,96.0,136.0,405.0,981.0,1753.0,1548.0,3302.0,146.0,4596.0,10754.0,16870.0,17774.0,652.0,18098.0,1293.0,2581.0,83.0,103681.0,1346.0,107917.0,112708.0,1323.0,1224.0,115362.0,1795.0,117841.0,249.0,2485.0,123579.0,123635.0,70.0,101.0,251.0,456.0,3036.0,30.0,3242.0,109.0,590.0,400.0,1064.0,506.0,1444.0,500.0,153.0,340.0,853.0,569.0,937.0,4808.0,5589.0,6995.0,13590.0,12.0,8353.0,6822.0,4166.0,3445.0,24.0,5279.0,230.0,104.0,5269.0,249.0,255.0,499.0,147.0,86.0,120.0,1350.0,964.0,8.0,20.0,0.0,3.0,478.0,190.0,2234.0,255.0,8410.0,8748.0,9007.0,1314.0,21708.0,3981.0,2521.0,17157.0,38865.0,38865.0,38866.0,38866.0,11.0,166080.0,51.0,25.0,0.0,624.0,215.0,284.0,168995.0,4334.0,165203.0,1138.0,390.0,781.0,167794.0
2003-07-14,14088.0,15299.0,2595.0,2045.0,1690.0,9740.0,94.0,124.0,398.0,962.0,1705.0,1507.0,3212.0,142.0,4456.0,10639.0,16653.0,17579.0,628.0,17819.0,1272.0,2565.0,83.0,103022.0,1276.0,107117.0,113071.0,1254.0,1177.0,115634.0,1755.0,118095.0,238.0,2540.0,123510.0,123511.0,67.0,102.0,252.0,462.0,3044.0,29.0,3251.0,107.0,585.0,408.0,1064.0,528.0,1455.0,501.0,141.0,317.0,864.0,551.0,915.0,4767.0,5540.0,6929.0,13508.0,12.0,8253.0,6722.0,4038.0,3343.0,24.0,5139.0,230.0,102.0,5254.0,242.0,248.0,480.0,149.0,82.0,119.0,1215.0,917.0,8.0,18.0,0.0,3.0,469.0,182.0,2210.0,247.0,8337.0,8706.0,8818.0,1282.0,21351.0,3848.0,2709.0,17001.0,38352.0,38352.0,38352.0,38352.0,11.0,163820.0,51.0,25.0,0.0,612.0,203.0,271.0,166233.0,4333.0,162580.0,1147.0,396.0,790.0,165031.0
2003-07-15,13048.0,15325.0,2661.0,2013.0,1592.0,9698.0,89.0,110.0,384.0,939.0,1650.0,1452.0,3102.0,137.0,4337.0,10396.0,16427.0,17339.0,607.0,17423.0,1240.0,2543.0,80.0,102259.0,1212.0,106325.0,112296.0,1190.0,1133.0,114780.0,1720.0,117289.0,227.0,2583.0,122595.0,122644.0,64.0,101.0,254.0,406.0,3052.0,28.0,3262.0,103.0,577.0,406.0,1063.0,560.0,1478.0,496.0,120.0,286.0,868.0,537.0,894.0,4827.0,5518.0,6852.0,13449.0,11.0,8145.0,6613.0,3911.0,3251.0,24.0,4997.0,230.0,100.0,5253.0,233.0,239.0,462.0,148.0,79.0,115.0,1056.0,708.0,8.0,18.0,0.0,3.0,464.0,175.0,2305.0,240.0,8219.0,8642.0,8601.0,1254.0,21001.0,3704.0,2790.0,16852.0,37854.0,37854.0,37854.0,37854.0,11.0,162849.0,50.0,25.0,0.0,601.0,196.0,262.0,165102.0,4327.0,161637.0,1143.0,393.0,790.0,164045.0
2003-07-16,12385.0,15342.0,2702.0,1970.0,1498.0,9724.0,82.0,92.0,373.0,917.0,1600.0,1396.0,2996.0,132.0,4205.0,10356.0,16121.0,17037.0,587.0,17003.0,1198.0,2500.0,79.0,101397.0,1152.0,105409.0,111394.0,1130.0,1091.0,113779.0,1657.0,116286.0,217.0,2540.0,121303.0,121360.0,60.0,96.0,260.0,360.0,3064.0,26.0,3271.0,100.0,564.0,396.0,1055.0,583.0,1509.0,492.0,107.0,250.0,874.0,518.0,870.0,5360.0,5888.0,7004.0,13436.0,11.0,8091.0,6550.0,3798.0,3158.0,25.0,4859.0,230.0,98.0,5239.0,224.0,231.0,444.0,141.0,76.0,113.0,1054.0,675.0,8.0,18.0,0.0,3.0,463.0,168.0,2351.0,234.0,8126.0,8552.0,8370.0,1227.0,20572.0,3536.0,2738.0,16672.0,37245.0,37245.0,37245.0,37245.0,11.0,161238.0,50.0,25.0,0.0,583.0,190.0,250.0,163440.0,4328.0,160220.0,1133.0,390.0,786.0,162674.0
2003-07-17,12894.0,15356.0,2635.0,1891.0,1425.0,9604.0,81.0,89.0,359.0,898.0,1551.0,1345.0,2896.0,128.0,4077.0,10270.0,15940.0,16861.0,569.0,16836.0,1141.0,2439.0,77.0,100535.0,1096.0,104415.0,110401.0,1077.0,1051.0,112688.0,1602.0,115189.0,208.0,2439.0,119842.0,119904.0,58.0,90.0,266.0,332.0,3077.0,25.0,3280.0,99.0,551.0,389.0,1047.0,598.0,1539.0,495.0,107.0,278.0,876.0,497.0,859.0,5597.0,6280.0,7485.0,13430.0,11.0,8110.0,6591.0,3811.0,3137.0,25.0,4827.0,230.0,96.0,5276.0,218.0,225.0,427.0,128.0,75.0,111.0,1055.0,677.0,8.0,18.0,0.0,3.0,464.0,161.0,2355.0,229.0,8107.0,8576.0,8151.0,1203.0,20230.0,3407.0,2745.0,16530.0,36760.0,36760.0,36760.0,36760.0,11.0,159329.0,50.0,25.0,0.0,556.0,181.0,237.0,161501.0,4319.0,158382.0,1121.0,387.0,785.0,160841.0
2003-07-18,12402.0,15381.0,2438.0,1799.0,1374.0,9328.0,80.0,87.0,345.0,880.0,1510.0,1303.0,2812.0,124.0,3956.0,10068.0,15759.0,16677.0,552.0,16590.0,1068.0,2367.0,74.0,99724.0,1045.0,103471.0,109453.0,1029.0,1014.0,111645.0,1556.0,114132.0,199.0,2335.0,118400.0,118460.0,54.0,83.0,272.0,311.0,3091.0,24.0,3291.0,96.0,539.0,392.0,1039.0,610.0,1563.0,504.0,107.0,313.0,885.0,485.0,855.0,5559.0,6277.0,7572.0,13423.0,11.0,8091.0,6599.0,3857.0,3213.0,25.0,4895.0,230.0,95.0,5300.0,213.0,220.0,411.0,118.0,73.0,110.0,1056.0,672.0,8.0,18.0,0.0,3.0,470.0,155.0,2363.0,226.0,8118.0,8628.0,7944.0,1180.0,19983.0,3313.0,2679.0,16429.0,36412.0,36412.0,36412.0,36412.0,11.0,157498.0,50.0,25.0,1.0,524.0,186.0,226.0,159611.0,4314.0,156574.0,1121.0,387.0,783.0,159011.0
2003-07-19,11501.0,17293.0,2439.0,1712.0,1322.0,9197.0,74.0,80.0,334.0,862.0,1474.0,1257.0,2731.0,120.0,3852.0,9780.0,15480.0,16395.0,536.0,16293.0,1028.0,2292.0,74.0,99065.0,996.0,102586.0,108541.0,985.0,979.0,110639.0,1514.0,113109.0,191.0,2219.0,116979.0,117036.0,53.0,79.0,278.0,293.0,3105.0,22.0,3309.0,95.0,528.0,391.0,1033.0,637.0,1585.0,504.0,107.0,340.0,893.0,472.0,834.0,5519.0,6218.0,7497.0,13417.0,11.0,8075.0,6601.0,3872.0,3279.0,25.0,4989.0,230.0,93.0,5333.0,205.0,212.0,396.0,107.0,71.0,110.0,1057.0,669.0,8.0,18.0,0.0,3.0,481.0,150.0,2370.0,222.0,8151.0,8707.0,7762.0,1158.0,19777.0,3226.0,2603.0,16343.0,36120.0,36120.0,36120.0,36120.0,11.0,155769.0,49.0,25.0,0.0,497.0,180.0,224.0,157833.0,4313.0,154883.0,1122.0,386.0,782.0,157306.0
2003-07-20,11243.0,18958.0,2486.0,1635.0,1296.0,9163.0,74.0,79.0,328.0,849.0,1448.0,1216.0,2664.0,117.0,3752.0,9619.0,15143.0,16056.0,522.0,15940.0,1007.0,2254.0,73.0,100154.0,951.0,103061.0,108760.0,943.0,946.0,110647.0,1475.0,112964.0,183.0,2130.0,116275.0,116276.0,51.0,77.0,284.0,276.0,3118.0,21.0,3321.0,93.0,517.0,388.0,1028.0,662.0,1613.0,505.0,107.0,384.0,897.0,457.0,823.0,5484.0,6175.0,7435.0,13413.0,12.0,8153.0,6700.0,3960.0,3359.0,26.0,5090.0,230.0,91.0,5369.0,199.0,206.0,382.0,98.0,71.0,109.0,1058.0,674.0,8.0,18.0,0.0,3.0,481.0,144.0,2381.0,219.0,8188.0,8759.0,7593.0,1138.0,19579.0,3131.0,2487.0,16252.0,35831.0,35831.0,35831.0,35831.0,11.0,154209.0,49.0,25.0,0.0,474.0,171.0,217.0,156193.0,4308.0,153320.0,1118.0,384.0,784.0,155725.0
2003-07-21,11838.0,18953.0,2482.0,1568.0,1254.0,9104.0,74.0,79.0,320.0,839.0,1423.0,1192.0,2615.0,113.0,3668.0,9562.0,14905.0,15814.0,509.0,15667.0,980.0,2230.0,71.0,102272.0,912.0,105009.0,110611.0,905.0,915.0,112352.0,1437.0,114564.0,176.0,2073.0,117367.0,117303.0,49.0,73.0,290.0,261.0,3132.0,20.0,3338.0,91.0,507.0,387.0,1022.0,693.0,1644.0,513.0,107.0,423.0,904.0,442.0,819.0,5442.0,6124.0,7378.0,13408.0,12.0,8179.0,6757.0,4070.0,3508.0,26.0,5248.0,230.0,90.0,5407.0,195.0,202.0,369.0,88.0,69.0,111.0,1059.0,678.0,8.0,18.0,0.0,3.0,481.0,139.0,2389.0,216.0,8243.0,8793.0,7424.0,1119.0,19387.0,3031.0,2412.0,16155.0,35542.0,35542.0,35542.0,35542.0,11.0,153877.0,48.0,25.0,0.0,451.0,168.0,212.0,155572.0,4304.0,152725.0,1111.0,382.0,784.0,155005.0
2003-07-22,11315.0,18926.0,2387.0,1508.0,1193.0,8965.0,71.0,75.0,311.0,825.0,1398.0,1170.0,2568.0,110.0,3600.0,9498.0,14787.0,15692.0,497.0,15516.0,939.0,2182.0,69.0,102855.0,875.0,106080.0,111929.0,869.0,885.0,113714.0,1401.0,116036.0,169.0,2000.0,118630.0,118600.0,47.0,71.0,296.0,248.0,3141.0,19.0,3347.0,89.0,498.0,383.0,1018.0,715.0,1679.0,519.0,106.0,449.0,915.0,476.0,810.0,5409.0,6080.0,7316.0,13401.0,13.0,8201.0,6798.0,4129.0,3629.0,26.0,5408.0,230.0,88.0,5446.0,191.0,198.0,356.0,83.0,69.0,117.0,1060.0,681.0,8.0,18.0,0.0,3.0,496.0,134.0,2402.0,214.0,8297.0,8828.0,7260.0,1101.0,19202.0,2948.0,2349.0,16065.0,35268.0,35268.0,35268.0,35268.0,11.0,154951.0,48.0,25.0,0.0,431.0,174.0,224.0,156495.0,4300.0,153690.0,1101.0,378.0,779.0,155861.0
2003-07-23,10235.0,18902.0,2330.0,1451.0,1154.0,8827.0,68.0,74.0,307.0,815.0,1378.0,1130.0,2508.0,107.0,3535.0,9360.0,14665.0,15569.0,485.0,15407.0,900.0,2133.0,68.0,102177.0,840.0,105444.0,111405.0,837.0,852.0,113209.0,1367.0,115640.0,162.0,1913.0,118076.0,118120.0,46.0,67.0,302.0,235.0,3146.0,18.0,3355.0,88.0,489.0,381.0,1014.0,734.0,1710.0,523.0,107.0,468.0,921.0,511.0,800.0,5387.0,6043.0,7260.0,13393.0,13.0,8199.0,6812.0,4145.0,3708.0,26.0,5515.0,230.0,87.0,5499.0,185.0,192.0,345.0,77.0,66.0,123.0,1062.0,675.0,8.0,18.0,0.0,3.0,504.0,129.0,2414.0,211.0,8352.0,8858.0,7118.0,1084.0,19022.0,2876.0,2304.0,15997.0,35019.0,35019.0,35019.0,35019.0,11.0,155400.0,48.0,25.0,0.0,405.0,169.0,227.0,157161.0,4297.0,154490.0,1091.0,376.0,775.0,156730.0
2003-07-24,9848.0,18879.0,2339.0,1397.0,1127.0,8780.0,64.0,66.0,302.0,801.0,1354.0,1085.0,2439.0,104.0,3458.0,9233.0,14460.0,15391.0,475.0,15339.0,863.0,2083.0,68.0,101499.0,808.0,104669.0,110627.0,806.0,816.0,112362.0,1335.0,114788.0,155.0,1817.0,116865.0,116916.0,45.0,66.0,309.0,224.0,3151.0,17.0,3365.0,87.0,481.0,385.0,1010.0,758.0,1737.0,521.0,106.0,497.0,926.0,541.0,796.0,5367.0,6014.0,7215.0,13387.0,13.0,8208.0,6832.0,4154.0,3754.0,27.0,5587.0,230.0,86.0,5537.0,181.0,188.0,333.0,71.0,65.0,120.0,1063.0,671.0,8.0,18.0,0.0,3.0,514.0,125.0,2428.0,208.0,8401.0,8889.0,6974.0,1069.0,18853.0,2796.0,2247.0,15918.0,34771.0,34771.0,34771.0,34771.0,11.0,154303.0,47.0,25.0,1.0,381.0,160.0,216.0,156208.0,4294.0,153679.0,1086.0,376.0,772.0,156019.0
2003-07-25,10735.0,18860.0,2228.0,1347.0,1105.0,8634.0,65.0,65.0,296.0,792.0,1335.0,1063.0,2398.0,102.0,3378.0,9124.0,14241.0,15171.0,465.0,15125.0,852.0,2053.0,68.0,100937.0,779.0,104019.0,109958.0,778.0,787.0,111620.0,1304.0,114027.0,149.0,1739.0,115865.0,115899.0,45.0,65.0,315.0,213.0,3157.0,16.0,3371.0,86.0,473.0,383.0,1007.0,779.0,1768.0,526.0,107.0,530.0,936.0,578.0,789.0,5338.0,5977.0,7174.0,13382.0,14.0,8279.0,6921.0,4231.0,3832.0,27.0,5678.0,230.0,85.0,5571.0,175.0,182.0,323.0,68.0,63.0,114.0,1064.0,673.0,8.0,18.0,0.0,3.0,523.0,121.0,2441.0,206.0,8468.0,8937.0,6849.0,1054.0,18706.0,2727.0,2225.0,15849.0,34555.0,34555.0,34555.0,34555.0,11.0,152920.0,47.0,25.0,1.0,357.0,160.0,209.0,154784.0,4291.0,152345.0,1081.0,371.0,771.0,154684.0
2003-07-26,10510.0,18846.0,2103.0,1300.0,1071.0,8477.0,65.0,68.0,289.0,784.0,1315.0,1042.0,2358.0,99.0,3319.0,8902.0,14037.0,14948.0,457.0,14822.0,817.0,2028.0,65.0,100414.0,753.0,103438.0,109375.0,751.0,762.0,110981.0,1275.0,113379.0,144.0,1703.0,115166.0,115193.0,44.0,63.0,321.0,203.0,3162.0,16.0,3370.0,86.0,465.0,384.0,1004.0,788.0,1795.0,525.0,107.0,565.0,944.0,618.0,781.0,5319.0,5946.0,7129.0,13377.0,14.0,8347.0,7015.0,4345.0,3970.0,27.0,5813.0,230.0,84.0,5581.0,169.0,176.0,312.0,60.0,62.0,112.0,1065.0,673.0,8.0,18.0,0.0,3.0,530.0,117.0,2452.0,204.0,8522.0,8971.0,6736.0,1040.0,18586.0,2652.0,2205.0,15780.0,34366.0,34366.0,34366.0,34366.0,11.0,151882.0,47.0,25.0,0.0,325.0,153.0,198.0,153654.0,4289.0,151288.0,1083.0,367.0,767.0,153581.0
2003-07-27,9587.0,18822.0,2118.0,1256.0,1000.0,8389.0,61.0,65.0,284.0,774.0,1297.0,1003.0,2300.0,96.0,3262.0,8698.0,13767.0,14674.0,448.0,14544.0,776.0,1974.0,63.0,99784.0,729.0,102769.0,108725.0,727.0,739.0,110290.0,1247.0,112693.0,140.0,1696.0,114481.0,114511.0,42.0,61.0,327.0,194.0,3168.0,15.0,3379.0,84.0,458.0,386.0,1002.0,809.0,1817.0,525.0,107.0,596.0,950.0,660.0,773.0,5302.0,5918.0,7091.0,13372.0,14.0,8398.0,7087.0,4429.0,4108.0,27.0,5974.0,230.0,83.0,5595.0,164.0,171.0,302.0,52.0,61.0,109.0,1066.0,662.0,8.0,18.0,0.0,3.0,539.0,113.0,2466.0,202.0,8555.0,8982.0,6604.0,1026.0,18429.0,2560.0,2105.0,15694.0,34123.0,34123.0,34123.0,34123.0,11.0,151013.0,46.0,25.0,0.0,293.0,144.0,179.0,152737.0,4287.0,150458.0,1089.0,369.0,767.0,152744.0
2003-07-28,9323.0,18799.0,2082.0,1214.0,983.0,8352.0,60.0,62.0,282.0,767.0,1286.0,962.0,2248.0,94.0,3193.0,8622.0,13494.0,14395.0,441.0,14238.0,748.0,1927.0,62.0,99068.0,705.0,101989.0,107951.0,705.0,718.0,109474.0,1220.0,111881.0,137.0,1655.0,113649.0,113685.0,42.0,59.0,334.0,186.0,3173.0,15.0,3387.0,83.0,450.0,380.0,1000.0,837.0,1842.0,525.0,106.0,618.0,954.0,693.0,763.0,5271.0,5872.0,7039.0,13365.0,14.0,8419.0,7127.0,4492.0,4221.0,28.0,6117.0,230.0,82.0,5631.0,160.0,167.0,292.0,46.0,60.0,109.0,1067.0,662.0,8.0,18.0,0.0,3.0,550.0,109.0,2481.0,200.0,8573.0,8981.0,6472.0,1012.0,18246.0,2479.0,2018.0,15610.0,33856.0,33856.0,33856.0,33856.0,11.0,150043.0,46.0,25.0,0.0,259.0,137.0,167.0,151743.0,4285.0,149558.0,1077.0,366.0,764.0,151856.0
2003-07-29,10025.0,18779.0,2123.0,1174.0,946.0,8314.0,62.0,65.0,277.0,759.0,1270.0,939.0,2210.0,91.0,3128.0,8526.0,13312.0,14207.0,434.0,14026.0,719.0,1892.0,61.0,98378.0,683.0,101228.0,107185.0,684.0,696.0,108661.0,1195.0,111063.0,135.0,1598.0,112771.0,112807.0,42.0,58.0,340.0,178.0,3178.0,14.0,3393.0,83.0,443.0,383.0,997.0,859.0,1874.0,533.0,106.0,653.0,961.0,734.0,768.0,5254.0,5842.0,6988.0,13361.0,15.0,8511.0,7235.0,4592.0,4333.0,28.0,6257.0,230.0,80.0,5684.0,158.0,165.0,282.0,44.0,60.0,109.0,1068.0,673.0,8.0,18.0,0.0,3.0,571.0,106.0,2501.0,198.0,8624.0,9015.0,6367.0,1000.0,18091.0,2418.0,1960.0,15545.0,33636.0,33636.0,33636.0,33636.0,11.0,148960.0,46.0,25.0,0.0,211.0,130.0,156.0,150619.0,4283.0,148528.0,1071.0,365.0,761.0,150821.0
2003-07-30,9592.0,18755.0,2094.0,1136.0,931.0,8239.0,62.0,67.0,274.0,752.0,1259.0,927.0,2185.0,90.0,3077.0,8549.0,13162.0,14064.0,428.0,13918.0,701.0,1858.0,61.0,97773.0,663.0,100543.0,106487.0,665.0,676.0,107915.0,1170.0,110306.0,132.0,1536.0,111943.0,111976.0,40.0,56.0,346.0,170.0,3183.0,13.0,3398.0,82.0,436.0,381.0,992.0,880.0,1904.0,536.0,106.0,686.0,974.0,779.0,769.0,5236.0,5822.0,6962.0,13354.0,15.0,8599.0,7353.0,4736.0,4486.0,28.0,6425.0,230.0,79.0,5753.0,154.0,162.0,274.0,42.0,60.0,113.0,1025.0,668.0,8.0,18.0,0.0,3.0,581.0,102.0,2518.0,197.0,8710.0,9080.0,6271.0,988.0,18008.0,2362.0,1896.0,15492.0,33500.0,33500.0,33500.0,33500.0,11.0,147957.0,45.0,25.0,0.0,146.0,135.0,150.0,149534.0,4281.0,147528.0,1064.0,362.0,759.0,149802.0
2003-07-31,8580.0,18729.0,2033.0,1100.0,912.0,7680.0,61.0,68.0,270.0,745.0,1249.0,906.0,2155.0,87.0,3038.0,8253.0,13084.0,13979.0,422.0,13810.0,683.0,1835.0,59.0,96194.0,646.0,99368.0,105305.0,647.0,657.0,106801.0,1147.0,109291.0,129.0,1462.0,110963.0,111022.0,39.0,55.0,349.0,164.0,3188.0,13.0,3404.0,81.0,429.0,371.0,983.0,895.0,1934.0,539.0,106.0,709.0,981.0,818.0,759.0,5218.0,5791.0,6930.0,12687.0,16.0,8521.0,7337.0,4820.0,4626.0,28.0,6592.0,230.0,79.0,5797.0,150.0,157.0,265.0,39.0,59.0,115.0,1008.0,614.0,8.0,18.0,0.0,1.0,595.0,99.0,2531.0,195.0,8768.0,9129.0,6173.0,976.0,17937.0,2303.0,1852.0,15435.0,33371.0,33371.0,33371.0,33371.0,11.0,147043.0,45.0,25.0,0.0,79.0,137.0,152.0,148557.0,4280.0,146636.0,1051.0,357.0,756.0,148887.0
2003-08-01,8243.0,18696.0,2048.0,1066.0,889.0,7622.0,59.0,67.0,267.0,740.0,1241.0,888.0,2129.0,85.0,2999.0,7861.0,12853.0,13747.0,416.0,13638.0,673.0,1878.0,59.0,94631.0,628.0,97618.0,102638.0,631.0,638.0,104230.0,1125.0,106902.0,127.0,1393.0,108804.0,108962.0,39.0,54.0,345.0,158.0,3187.0,13.0,3408.0,80.0,425.0,372.0,976.0,898.0,1955.0,536.0,106.0,724.0,986.0,851.0,749.0,5197.0,5757.0,6885.0,11556.0,16.0,7679.0,6663.0,4553.0,4597.0,29.0,6669.0,230.0,78.0,5824.0,146.0,153.0,257.0,35.0,56.0,109.0,1048.0,665.0,8.0,18.0,0.0,0.0,606.0,96.0,2545.0,194.0,8809.0,9152.0,6078.0,965.0,18304.0,2266.0,1850.0,15395.0,33699.0,33699.0,33699.0,33699.0,10.0,146060.0,45.0,25.0,0.0,73.0,138.0,153.0,147594.0,4278.0,145778.0,1049.0,362.0,754.0,148049.0
