, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNAKE R ON JACKSON LAKE AT DAM, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RESERVOIR, MALHEUR RIVER NR VALE, CASCADE DAM, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NEAR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-08-24,7035.0,10158.0,915.0,609.0,686.0,3461.0,33.0,350.0,259.0,566.0,1211.0,487.0,1698.0,91.0,2296.0,3612.0,6682.0,7585.0,294.0,7758.0,378.0,917.0,49.0,87002.0,314.0,88273.0,86364.0,435.0,294.0,87125.0,848.0,88379.0,109.0,779.0,89153.0,89151.0,39.0,43.0,250.0,105.0,3221.0,11.0,3582.0,76.0,334.0,258.0,170.0,457.0,1860.0,527.0,204.0,1329.0,583.0,1373.0,656.0,5654.0,6009.0,7066.0,10421.0,7.0,8585.0,7749.0,5656.0,5692.0,13.0,8129.0,10.0,46.0,5758.0,105.0,115.0,166.0,43.0,62.0,107.0,1114.0,1043.0,8.0,18.0,0.0,1.0,840.0,81.0,2618.0,197.0,10137.0,10442.0,4416.0,421.0,17125.0,1408.0,1150.0,9769.0,26894.0,26894.0,26916.0,26916.0,11.0,118109.0,33.0,25.0,0.0,0.0,109.0,144.0,119282.0,4139.0,119097.0,857.0,284.0,631.0,120847.0
2003-08-25,6752.0,10189.0,881.0,598.0,660.0,3449.0,33.0,355.0,252.0,566.0,1217.0,482.0,1700.0,89.0,2329.0,3659.0,6787.0,7659.0,293.0,7689.0,362.0,926.0,45.0,86986.0,316.0,88296.0,86399.0,439.0,292.0,87165.0,828.0,88422.0,108.0,767.0,89189.0,89188.0,39.0,42.0,254.0,103.0,3169.0,11.0,3570.0,74.0,333.0,251.0,168.0,487.0,1888.0,518.0,209.0,1319.0,587.0,1373.0,642.0,5621.0,5970.0,7034.0,10415.0,7.0,8526.0,7696.0,5636.0,5703.0,13.0,8145.0,10.0,46.0,5795.0,103.0,112.0,164.0,40.0,59.0,105.0,1120.0,1070.0,8.0,18.0,0.0,1.0,839.0,81.0,2612.0,193.0,10240.0,10545.0,4401.0,422.0,17607.0,1403.0,1109.0,8141.0,25748.0,25748.0,25770.0,25770.0,11.0,117253.0,34.0,25.0,0.0,0.0,108.0,143.0,118624.0,4141.0,118553.0,847.0,272.0,630.0,120419.0
2003-08-26,5518.0,10193.0,853.0,587.0,624.0,3431.0,33.0,354.0,249.0,563.0,1213.0,468.0,1680.0,89.0,2331.0,3602.0,6886.0,7738.0,292.0,7735.0,336.0,897.0,45.0,86808.0,318.0,88110.0,86234.0,444.0,290.0,87016.0,808.0,88291.0,107.0,756.0,89074.0,89082.0,40.0,43.0,258.0,103.0,3118.0,12.0,3559.0,74.0,332.0,254.0,166.0,508.0,1914.0,511.0,210.0,1299.0,582.0,1366.0,640.0,5595.0,5937.0,6992.0,10407.0,7.0,8447.0,7619.0,5563.0,5665.0,13.0,8132.0,10.0,46.0,5849.0,101.0,111.0,162.0,36.0,58.0,105.0,1125.0,1101.0,8.0,18.0,0.0,1.0,838.0,80.0,2604.0,187.0,10332.0,10645.0,4378.0,422.0,17891.0,1376.0,1091.0,8057.0,25948.0,25948.0,25970.0,25970.0,11.0,116989.0,34.0,25.0,0.0,0.0,103.0,136.0,118133.0,4144.0,118068.0,846.0,269.0,632.0,119809.0
2003-08-27,5850.0,10204.0,842.0,577.0,635.0,3432.0,34.0,355.0,246.0,560.0,1206.0,466.0,1672.0,89.0,2310.0,3562.0,6866.0,7715.0,291.0,7727.0,332.0,880.0,46.0,86749.0,320.0,88005.0,86110.0,449.0,289.0,86883.0,789.0,88146.0,106.0,745.0,88904.0,88909.0,40.0,43.0,262.0,102.0,3067.0,12.0,3539.0,73.0,332.0,254.0,166.0,530.0,1931.0,506.0,213.0,1283.0,578.0,1347.0,639.0,5568.0,5903.0,6958.0,9680.0,7.0,8321.0,7515.0,5496.0,5603.0,13.0,8083.0,10.0,45.0,5880.0,99.0,110.0,160.0,36.0,57.0,106.0,1131.0,1127.0,8.0,18.0,0.0,1.0,839.0,79.0,2594.0,181.0,10404.0,10725.0,4346.0,422.0,17958.0,1360.0,1104.0,8035.0,25994.0,25994.0,26015.0,26015.0,11.0,116938.0,34.0,25.0,0.0,0.0,99.0,130.0,118110.0,4146.0,118113.0,846.0,287.0,638.0,119876.0
2003-08-28,6506.0,10216.0,834.0,567.0,648.0,3439.0,34.0,357.0,242.0,560.0,1206.0,474.0,1680.0,89.0,2298.0,3616.0,6814.0,7651.0,290.0,7651.0,339.0,883.0,46.0,86773.0,321.0,88021.0,86114.0,451.0,287.0,86882.0,769.0,88135.0,105.0,735.0,88868.0,88868.0,41.0,44.0,266.0,101.0,3015.0,12.0,3492.0,74.0,330.0,255.0,163.0,521.0,1945.0,502.0,224.0,1283.0,577.0,1334.0,634.0,5545.0,5873.0,6924.0,7398.0,7.0,6822.0,6331.0,5022.0,5421.0,13.0,7985.0,10.0,45.0,5879.0,98.0,109.0,158.0,36.0,57.0,100.0,1137.0,1158.0,8.0,18.0,0.0,1.0,838.0,78.0,2581.0,175.0,10483.0,10817.0,4310.0,421.0,18020.0,1340.0,1071.0,8019.0,26038.0,26038.0,26060.0,26060.0,11.0,116869.0,33.0,25.0,0.0,0.0,94.0,123.0,118009.0,4149.0,118069.0,840.0,273.0,631.0,119832.0
2003-08-29,6411.0,10231.0,826.0,558.0,628.0,3447.0,34.0,360.0,242.0,558.0,1205.0,484.0,1689.0,88.0,2302.0,3619.0,6836.0,7679.0,289.0,7708.0,353.0,895.0,47.0,86623.0,323.0,87959.0,86079.0,452.0,285.0,86859.0,751.0,88123.0,105.0,725.0,88859.0,88862.0,40.0,42.0,86.0,99.0,2908.0,12.0,3431.0,74.0,329.0,259.0,161.0,503.0,1943.0,500.0,232.0,1280.0,577.0,1328.0,634.0,5527.0,5853.0,6897.0,7295.0,7.0,5294.0,4568.0,3284.0,4296.0,13.0,7296.0,10.0,44.0,5891.0,98.0,109.0,156.0,36.0,56.0,98.0,1143.0,1185.0,8.0,18.0,0.0,1.0,841.0,77.0,2569.0,168.0,10529.0,10881.0,4273.0,421.0,18075.0,1339.0,1105.0,8010.0,26085.0,26085.0,26107.0,26107.0,11.0,116915.0,33.0,25.0,0.0,0.0,87.0,111.0,118025.0,4147.0,118136.0,838.0,271.0,630.0,119872.0
2003-08-30,6054.0,10241.0,816.0,549.0,609.0,3453.0,34.0,363.0,245.0,557.0,1211.0,490.0,1701.0,86.0,2307.0,3612.0,6869.0,7708.0,289.0,7724.0,340.0,899.0,45.0,86366.0,323.0,87715.0,85869.0,454.0,283.0,86648.0,732.0,87917.0,104.0,716.0,88659.0,88668.0,39.0,41.0,0.0,97.0,2666.0,12.0,3208.0,74.0,328.0,260.0,159.0,352.0,1919.0,501.0,241.0,1279.0,579.0,1333.0,639.0,5506.0,5832.0,6880.0,7269.0,7.0,5174.0,4359.0,2440.0,2932.0,13.0,5887.0,10.0,44.0,5911.0,99.0,110.0,154.0,36.0,58.0,97.0,1260.0,1253.0,8.0,18.0,0.0,1.0,843.0,76.0,2558.0,160.0,10559.0,10920.0,4245.0,420.0,18096.0,1340.0,1057.0,8013.0,26109.0,26109.0,26131.0,26131.0,11.0,116871.0,33.0,25.0,0.0,0.0,93.0,105.0,117988.0,4148.0,118164.0,839.0,270.0,627.0,119906.0
2003-08-31,6222.0,10255.0,806.0,541.0,669.0,3460.0,34.0,366.0,243.0,558.0,1218.0,503.0,1721.0,87.0,2317.0,3738.0,6882.0,7724.0,288.0,7790.0,338.0,904.0,46.0,83697.0,324.0,86121.0,83827.0,455.0,281.0,85042.0,720.0,86667.0,103.0,706.0,87812.0,87916.0,40.0,41.0,0.0,97.0,2609.0,12.0,3113.0,75.0,327.0,261.0,157.0,243.0,1817.0,496.0,245.0,1269.0,580.0,1330.0,629.0,5474.0,5795.0,6846.0,7237.0,7.0,5106.0,4298.0,2318.0,2476.0,13.0,5101.0,10.0,44.0,5920.0,98.0,109.0,152.0,35.0,59.0,97.0,1243.0,1395.0,8.0,18.0,0.0,1.0,846.0,75.0,2535.0,153.0,10674.0,11011.0,4221.0,420.0,18130.0,1343.0,1052.0,8176.0,26306.0,26306.0,26327.0,26327.0,11.0,116633.0,33.0,25.0,0.0,0.0,100.0,120.0,117759.0,4142.0,117991.0,827.0,266.0,624.0,119740.0
2003-09-01,6133.0,10270.0,798.0,533.0,611.0,3457.0,34.0,371.0,245.0,559.0,1222.0,515.0,1737.0,86.0,2332.0,3701.0,6963.0,7788.0,287.0,7811.0,336.0,1419.0,47.0,78098.0,325.0,81647.0,72456.0,457.0,280.0,74585.0,714.0,77278.0,103.0,697.0,80142.0,80789.0,42.0,43.0,0.0,98.0,2591.0,13.0,3097.0,75.0,328.0,270.0,156.0,225.0,1708.0,491.0,254.0,1268.0,580.0,1326.0,631.0,5441.0,5761.0,6805.0,7193.0,7.0,5052.0,4245.0,2262.0,2376.0,13.0,4909.0,10.0,44.0,5957.0,98.0,109.0,153.0,36.0,59.0,101.0,1057.0,1214.0,8.0,18.0,0.0,1.0,858.0,75.0,2397.0,151.0,10721.0,11107.0,4193.0,420.0,18218.0,1360.0,1060.0,8928.0,27146.0,27146.0,27168.0,27168.0,10.0,115393.0,33.0,25.0,1.0,0.0,109.0,131.0,116922.0,4146.0,117283.0,834.0,278.0,622.0,119144.0
2003-09-02,5966.0,10281.0,791.0,525.0,613.0,3447.0,34.0,374.0,247.0,558.0,1231.0,528.0,1759.0,85.0,2345.0,3757.0,7019.0,7846.0,286.0,7865.0,336.0,1933.0,47.0,80106.0,326.0,81606.0,69700.0,459.0,279.0,70301.0,708.0,71257.0,102.0,689.0,71908.0,71966.0,41.0,42.0,0.0,97.0,2589.0,13.0,3101.0,73.0,327.0,278.0,153.0,235.0,1651.0,487.0,266.0,1283.0,580.0,1331.0,636.0,5404.0,5725.0,6774.0,7149.0,7.0,5014.0,4217.0,2249.0,2330.0,13.0,4842.0,10.0,44.0,5965.0,97.0,109.0,151.0,36.0,58.0,105.0,996.0,1144.0,8.0,18.0,0.0,1.0,865.0,74.0,2287.0,155.0,10453.0,10899.0,4182.0,420.0,18173.0,1379.0,1055.0,9079.0,27252.0,27252.0,27276.0,27276.0,11.0,105577.0,33.0,25.0,1.0,0.0,109.0,137.0,108432.0,4149.0,109267.0,843.0,304.0,629.0,111987.0
2003-09-03,5675.0,10288.0,784.0,518.0,596.0,3440.0,34.0,376.0,240.0,556.0,1224.0,531.0,1755.0,85.0,2365.0,3768.0,7069.0,7898.0,286.0,7948.0,340.0,1942.0,47.0,80533.0,327.0,82824.0,71281.0,461.0,279.0,72021.0,702.0,73078.0,102.0,680.0,73650.0,73600.0,40.0,41.0,0.0,95.0,2589.0,13.0,3111.0,72.0,326.0,275.0,150.0,249.0,1627.0,481.0,271.0,1284.0,581.0,1337.0,634.0,5359.0,5680.0,6735.0,7109.0,7.0,4912.0,4122.0,2195.0,2303.0,13.0,4818.0,10.0,44.0,5975.0,95.0,107.0,149.0,36.0,55.0,103.0,953.0,1121.0,8.0,18.0,0.0,1.0,860.0,74.0,1724.0,155.0,10281.0,10739.0,4166.0,420.0,17956.0,1361.0,1030.0,9077.0,27033.0,27033.0,27059.0,27059.0,11.0,101357.0,33.0,25.0,0.0,0.0,101.0,128.0,102397.0,4140.0,102834.0,832.0,270.0,626.0,104720.0
2003-09-04,4939.0,10297.0,779.0,511.0,573.0,3434.0,34.0,372.0,235.0,547.0,1206.0,513.0,1719.0,84.0,2360.0,3733.0,7118.0,7932.0,285.0,7953.0,336.0,1945.0,46.0,80612.0,328.0,82926.0,71403.0,463.0,277.0,72161.0,697.0,73255.0,101.0,673.0,73917.0,73913.0,40.0,41.0,0.0,94.0,2588.0,13.0,3118.0,73.0,325.0,277.0,146.0,256.0,1618.0,475.0,269.0,1274.0,581.0,1335.0,624.0,5314.0,5627.0,6684.0,7061.0,7.0,4799.0,4011.0,2093.0,2227.0,13.0,4769.0,10.0,43.0,5976.0,93.0,106.0,147.0,35.0,55.0,98.0,911.0,1098.0,8.0,18.0,0.0,1.0,868.0,73.0,1320.0,154.0,9679.0,10236.0,4126.0,419.0,17600.0,1322.0,1013.0,9041.0,26641.0,26641.0,26669.0,26669.0,11.0,102316.0,33.0,25.0,0.0,0.0,102.0,123.0,103329.0,4138.0,103749.0,823.0,266.0,621.0,105410.0
2003-09-05,5112.0,10305.0,773.0,505.0,618.0,3428.0,34.0,368.0,235.0,543.0,1196.0,503.0,1699.0,84.0,2324.0,3687.0,7090.0,7899.0,285.0,7942.0,339.0,1941.0,47.0,80613.0,328.0,82944.0,71431.0,465.0,275.0,72195.0,692.0,73296.0,101.0,665.0,73960.0,73960.0,39.0,41.0,0.0,93.0,2588.0,13.0,3125.0,72.0,323.0,282.0,143.0,264.0,1613.0,473.0,267.0,1263.0,582.0,1323.0,619.0,5274.0,5580.0,6628.0,7005.0,7.0,4636.0,3851.0,1949.0,2113.0,13.0,4674.0,10.0,43.0,5982.0,94.0,106.0,147.0,36.0,57.0,97.0,868.0,1073.0,8.0,18.0,0.0,1.0,869.0,72.0,1289.0,154.0,9382.0,9820.0,4094.0,418.0,16955.0,1305.0,1015.0,9015.0,25970.0,25970.0,25999.0,25999.0,11.0,101885.0,33.0,25.0,1.0,0.0,96.0,119.0,103025.0,4146.0,103561.0,828.0,272.0,620.0,105318.0
2003-09-06,5052.0,10314.0,768.0,498.0,616.0,3423.0,34.0,367.0,235.0,542.0,1195.0,511.0,1706.0,84.0,2302.0,3689.0,7027.0,7830.0,284.0,7865.0,347.0,1948.0,48.0,80602.0,329.0,82943.0,71428.0,467.0,274.0,72190.0,686.0,73291.0,100.0,657.0,73950.0,73950.0,41.0,41.0,0.0,93.0,2588.0,13.0,3134.0,71.0,323.0,279.0,140.0,275.0,1613.0,472.0,270.0,1262.0,584.0,1316.0,618.0,5235.0,5538.0,6584.0,6957.0,7.0,4513.0,3720.0,1797.0,1962.0,13.0,4542.0,10.0,43.0,6025.0,95.0,108.0,148.0,37.0,59.0,101.0,826.0,1048.0,8.0,18.0,0.0,1.0,872.0,72.0,1263.0,154.0,9344.0,9764.0,4078.0,418.0,16731.0,1313.0,1026.0,9016.0,25747.0,25747.0,25778.0,25778.0,11.0,101432.0,33.0,25.0,0.0,0.0,89.0,107.0,102506.0,4151.0,103094.0,823.0,275.0,617.0,104841.0
2003-09-07,5193.0,10317.0,763.0,492.0,573.0,3418.0,34.0,368.0,237.0,543.0,1196.0,524.0,1720.0,83.0,2303.0,3657.0,7005.0,7803.0,283.0,7802.0,341.0,1949.0,47.0,80524.0,330.0,82889.0,71387.0,468.0,272.0,72154.0,682.0,73260.0,100.0,650.0,73919.0,73922.0,40.0,40.0,0.0,92.0,2588.0,13.0,3148.0,72.0,322.0,277.0,137.0,302.0,1619.0,476.0,274.0,1267.0,585.0,1312.0,625.0,5202.0,5503.0,6548.0,6918.0,7.0,4415.0,3611.0,1681.0,1826.0,13.0,4402.0,10.0,44.0,6071.0,94.0,107.0,148.0,36.0,59.0,104.0,783.0,1033.0,8.0,18.0,0.0,1.0,886.0,71.0,1242.0,155.0,9332.0,9765.0,4076.0,417.0,16713.0,1333.0,996.0,9033.0,25746.0,25746.0,25778.0,25778.0,11.0,101341.0,34.0,25.0,1.0,0.0,93.0,101.0,102356.0,4151.0,102988.0,818.0,272.0,615.0,104702.0
2003-09-08,5447.0,10322.0,758.0,486.0,599.0,3414.0,34.0,373.0,245.0,543.0,1207.0,552.0,1759.0,82.0,2316.0,3666.0,6997.0,7784.0,283.0,7788.0,332.0,1938.0,46.0,80458.0,331.0,82802.0,71296.0,469.0,270.0,72062.0,677.0,73169.0,100.0,643.0,73824.0,73828.0,40.0,39.0,0.0,92.0,2587.0,14.0,3154.0,70.0,321.0,265.0,134.0,315.0,1629.0,477.0,294.0,1301.0,585.0,1333.0,629.0,5164.0,5469.0,6516.0,6890.0,7.0,4436.0,3638.0,1697.0,1756.0,13.0,4307.0,10.0,44.0,6105.0,93.0,107.0,146.0,41.0,58.0,110.0,741.0,1018.0,8.0,18.0,0.0,1.0,906.0,71.0,1222.0,161.0,9372.0,9813.0,4089.0,417.0,16760.0,1350.0,983.0,9056.0,25816.0,25816.0,25850.0,25850.0,11.0,101334.0,34.0,25.0,0.0,0.0,107.0,115.0,102334.0,4148.0,103018.0,811.0,275.0,613.0,104722.0
2003-09-09,5270.0,10328.0,754.0,481.0,613.0,3410.0,34.0,379.0,242.0,547.0,1218.0,557.0,1775.0,83.0,2349.0,3738.0,7022.0,7817.0,282.0,7855.0,335.0,1934.0,46.0,80437.0,331.0,82761.0,71247.0,470.0,269.0,72008.0,673.0,73111.0,99.0,637.0,73754.0,73756.0,42.0,41.0,0.0,92.0,2587.0,14.0,3164.0,71.0,320.0,266.0,131.0,326.0,1633.0,472.0,306.0,1330.0,586.0,1362.0,629.0,5130.0,5437.0,6488.0,6863.0,7.0,4419.0,3633.0,1736.0,1784.0,13.0,4303.0,10.0,44.0,6129.0,95.0,109.0,147.0,46.0,61.0,112.0,698.0,1000.0,8.0,18.0,0.0,1.0,900.0,71.0,1197.0,165.0,9415.0,9866.0,4114.0,417.0,16847.0,1342.0,963.0,9057.0,25904.0,25904.0,25940.0,25940.0,11.0,101338.0,34.0,25.0,0.0,0.0,108.0,122.0,102337.0,4145.0,103074.0,805.0,264.0,610.0,104762.0
2003-09-10,4693.0,10336.0,747.0,475.0,590.0,3406.0,34.0,377.0,236.0,546.0,1213.0,546.0,1760.0,82.0,2364.0,3751.0,7109.0,7907.0,282.0,7970.0,357.0,1948.0,47.0,80814.0,332.0,83032.0,71459.0,470.0,268.0,72186.0,668.0,73254.0,99.0,630.0,73846.0,73836.0,44.0,42.0,0.0,92.0,2587.0,14.0,3174.0,72.0,321.0,273.0,129.0,344.0,1640.0,470.0,309.0,1335.0,584.0,1388.0,631.0,5091.0,5396.0,6456.0,6836.0,7.0,4370.0,3586.0,1721.0,1801.0,13.0,4335.0,10.0,44.0,6151.0,95.0,109.0,149.0,52.0,61.0,114.0,656.0,971.0,8.0,18.0,0.0,1.0,893.0,71.0,1169.0,162.0,9415.0,9885.0,4126.0,416.0,16918.0,1323.0,967.0,9039.0,25957.0,25957.0,25995.0,25995.0,11.0,101374.0,34.0,25.0,1.0,0.0,106.0,124.0,102361.0,4150.0,103159.0,813.0,265.0,614.0,104833.0
2003-09-11,4842.0,10349.0,740.0,470.0,635.0,3400.0,34.0,379.0,238.0,546.0,1214.0,562.0,1775.0,82.0,2352.0,3832.0,7166.0,7962.0,281.0,8043.0,393.0,1982.0,49.0,81029.0,332.0,83376.0,71836.0,471.0,267.0,72574.0,665.0,73650.0,99.0,624.0,74235.0,74221.0,42.0,40.0,0.0,91.0,946.0,14.0,2346.0,71.0,320.0,274.0,126.0,-50.0,1633.0,467.0,320.0,1356.0,583.0,1410.0,628.0,5056.0,5356.0,6413.0,6798.0,8.0,4366.0,3582.0,1721.0,1788.0,13.0,4341.0,10.0,45.0,6162.0,94.0,108.0,148.0,53.0,60.0,112.0,613.0,961.0,8.0,18.0,0.0,1.0,906.0,70.0,1147.0,161.0,9412.0,9894.0,4114.0,416.0,16939.0,1340.0,1019.0,9041.0,25981.0,25981.0,26021.0,26021.0,11.0,101627.0,34.0,25.0,1.0,0.0,108.0,129.0,102561.0,4153.0,103407.0,806.0,278.0,613.0,105073.0
2003-09-12,4446.0,10360.0,733.0,466.0,603.0,3395.0,34.0,384.0,241.0,546.0,1221.0,581.0,1802.0,81.0,2361.0,3841.0,7220.0,8003.0,280.0,8019.0,392.0,2003.0,48.0,81086.0,333.0,83484.0,71909.0,471.0,267.0,72671.0,661.0,73775.0,98.0,618.0,74394.0,74392.0,40.0,39.0,0.0,90.0,177.0,14.0,1137.0,70.0,318.0,264.0,123.0,,1335.0,473.0,337.0,1396.0,584.0,1449.0,633.0,5022.0,5323.0,6383.0,6740.0,9.0,4399.0,3628.0,1792.0,1818.0,13.0,4354.0,10.0,45.0,6206.0,96.0,111.0,148.0,61.0,63.0,110.0,571.0,944.0,8.0,18.0,0.0,1.0,908.0,70.0,1127.0,164.0,9425.0,9918.0,4114.0,416.0,16965.0,1372.0,999.0,9076.0,26041.0,26041.0,26084.0,26084.0,11.0,101903.0,34.0,25.0,0.0,0.0,108.0,140.0,102876.0,4148.0,103780.0,794.0,261.0,609.0,105448.0
2003-09-13,4039.0,10364.0,726.0,461.0,549.0,3390.0,34.0,390.0,244.0,546.0,1231.0,601.0,1832.0,81.0,2386.0,3767.0,7272.0,8046.0,280.0,8078.0,381.0,1991.0,48.0,81090.0,333.0,83477.0,71550.0,472.0,267.0,72321.0,657.0,73445.0,98.0,612.0,74102.0,74118.0,41.0,38.0,0.0,90.0,175.0,14.0,859.0,71.0,316.0,258.0,119.0,,601.0,478.0,348.0,1416.0,584.0,1489.0,633.0,4979.0,5280.0,6350.0,6549.0,9.0,4308.0,3563.0,1816.0,1875.0,13.0,4412.0,10.0,45.0,6218.0,95.0,110.0,149.0,66.0,62.0,111.0,528.0,921.0,8.0,18.0,0.0,1.0,914.0,70.0,1098.0,163.0,9431.0,9939.0,4113.0,416.0,17003.0,1377.0,958.0,9090.0,26093.0,26093.0,26138.0,26138.0,11.0,101448.0,34.0,25.0,0.0,0.0,105.0,140.0,102549.0,4142.0,103539.0,790.0,256.0,604.0,105250.0
2003-09-14,4494.0,10370.0,719.0,456.0,544.0,3384.0,37.0,393.0,242.0,546.0,1235.0,613.0,1848.0,81.0,2414.0,3709.0,7265.0,8054.0,279.0,8138.0,391.0,1994.0,50.0,80959.0,334.0,83462.0,71532.0,473.0,266.0,72288.0,654.0,73388.0,98.0,607.0,73997.0,73997.0,43.0,40.0,0.0,90.0,176.0,15.0,812.0,72.0,317.0,258.0,117.0,,57.0,468.0,358.0,1430.0,583.0,1524.0,630.0,4940.0,5231.0,6299.0,6370.0,10.0,4160.0,3422.0,1728.0,1855.0,13.0,4438.0,10.0,45.0,6204.0,94.0,109.0,151.0,69.0,64.0,105.0,486.0,900.0,8.0,18.0,0.0,1.0,931.0,70.0,1072.0,166.0,9431.0,9954.0,4114.0,416.0,17032.0,1381.0,994.0,8048.0,25079.0,25079.0,25128.0,25128.0,11.0,100412.0,34.0,25.0,1.0,0.0,117.0,147.0,101553.0,4146.0,102621.0,788.0,255.0,601.0,104353.0
2003-09-15,4783.0,10386.0,711.0,452.0,567.0,3379.0,37.0,392.0,241.0,546.0,1234.0,626.0,1860.0,82.0,2431.0,3749.0,7240.0,8057.0,279.0,8215.0,420.0,2015.0,53.0,77859.0,336.0,81359.0,69863.0,475.0,266.0,70837.0,650.0,72172.0,98.0,601.0,73072.0,73155.0,44.0,41.0,0.0,90.0,176.0,15.0,810.0,72.0,317.0,262.0,115.0,,5.0,462.0,365.0,1444.0,582.0,1549.0,632.0,4904.0,5196.0,6259.0,6298.0,10.0,4080.0,3331.0,1617.0,1757.0,13.0,4375.0,10.0,46.0,6237.0,94.0,109.0,151.0,71.0,61.0,105.0,443.0,878.0,8.0,18.0,0.0,1.0,941.0,70.0,1052.0,172.0,9336.0,9894.0,4133.0,417.0,17043.0,1424.0,1008.0,2749.0,19792.0,19792.0,19844.0,19844.0,11.0,96217.0,34.0,25.0,1.0,0.0,130.0,169.0,98089.0,4155.0,99410.0,793.0,267.0,602.0,101497.0
2003-09-16,4293.0,10402.0,703.0,448.0,598.0,3374.0,38.0,393.0,242.0,548.0,1241.0,650.0,1890.0,83.0,2444.0,3779.0,7273.0,8080.0,278.0,8208.0,431.0,2042.0,52.0,76616.0,338.0,78935.0,67054.0,478.0,266.0,67895.0,647.0,69129.0,97.0,596.0,70000.0,70107.0,46.0,42.0,0.0,92.0,178.0,16.0,819.0,73.0,319.0,264.0,115.0,,0.0,459.0,367.0,1441.0,580.0,1562.0,629.0,4868.0,5156.0,6220.0,6237.0,10.0,4045.0,3290.0,1556.0,1665.0,13.0,4279.0,10.0,46.0,6217.0,90.0,106.0,152.0,70.0,60.0,100.0,401.0,851.0,8.0,18.0,0.0,1.0,938.0,70.0,1028.0,174.0,9273.0,9817.0,4160.0,418.0,16982.0,1461.0,1006.0,2542.0,19524.0,19524.0,19580.0,19580.0,11.0,91778.0,34.0,25.0,1.0,0.0,134.0,182.0,93263.0,4168.0,94571.0,808.0,285.0,613.0,96561.0
