, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2014-05-20,44316.0,37283.0,13967.0,13719.0,18631.0,35395.0,587.0,2063.0,2814.0,8292.0,13757.0,12673.0,25914.0,2466.0,32487.0,42152.0,62396.0,64574.0,5683.0,73630.0,20167.0,18768.0,19464.0,575.0,171700.0,17726.0,208805.0,158143.0,18211.0,7247.0,183503.0,6805.0,182452.0,1618.0,10257.0,192962.0,192999.0,782.0,753.0,1177.0,2817.0,805.0,5168.0,820.0,2964.0,1280.0,4425.0,6370.0,7291.0,561.0,2641.0,3825.0,2179.0,4461.0,7658.0,7256.0,11340.0,16860.0,12020.0,118.0,8800.0,7569.0,3318.0,3355.0,111.0,5002.0,0.0,659.0,6308.0,502.0,330.0,998.0,735.0,142.0,196.0,2902.0,4828.0,771.0,744.0,51.0,108.0,0.0,13.0,3159.0,962.0,7807.0,2196.0,16270.0,18003.0,54881.0,6380.0,74948.0,44434.0,21076.0,49376.0,126222.0,126878.0,127191.0,129128.0,506.0,340089.0,330.0,542.0,76.0,315.0,3628.0,4820.0,337614.0,5836.0,340833.0,2377.0,1145.0,1710.0,347312.0
2014-05-21,40928.0,36956.0,13734.0,13510.0,18842.0,34773.0,599.0,2168.0,2760.0,8301.0,13815.0,12945.0,26398.0,2373.0,32811.0,41862.0,66399.0,69242.0,5609.0,77750.0,18961.0,18896.0,19708.0,539.0,174207.0,17216.0,211076.0,159967.0,16865.0,7115.0,184163.0,6711.0,184392.0,1676.0,9563.0,193853.0,193814.0,737.0,714.0,1122.0,2921.0,840.0,4831.0,792.0,2984.0,1326.0,4536.0,5938.0,6898.0,515.0,2745.0,3558.0,2248.0,4206.0,7442.0,7437.0,10735.0,16409.0,12102.0,117.0,8928.0,7800.0,3900.0,3952.0,120.0,5493.0,0.0,668.0,6272.0,464.0,312.0,1006.0,716.0,142.0,321.0,3069.0,4852.0,768.0,667.0,44.0,106.0,0.0,27.0,3203.0,968.0,7606.0,2042.0,16956.0,18802.0,52821.0,5704.0,72880.0,45282.0,21192.0,49612.0,122492.0,122492.0,122795.0,122795.0,475.0,327404.0,302.0,526.0,75.0,260.0,3363.0,4625.0,327598.0,5730.0,328416.0,2293.0,1107.0,1671.0,334354.0
2014-05-22,41155.0,36600.0,14277.0,14556.0,19840.0,35737.0,632.0,2188.0,2833.0,8390.0,13893.0,13807.0,27490.0,2312.0,33344.0,42084.0,68650.0,72000.0,5462.0,80749.0,18906.0,18923.0,19833.0,515.0,176970.0,16884.0,213513.0,160977.0,16018.0,7433.0,184234.0,6694.0,185855.0,1796.0,9626.0,195222.0,195142.0,724.0,706.0,1077.0,3144.0,932.0,4734.0,841.0,3127.0,1474.0,4950.0,6055.0,6596.0,580.0,3074.0,3758.0,2535.0,4044.0,7836.0,7882.0,10999.0,16835.0,12233.0,114.0,8764.0,7636.0,3983.0,4073.0,120.0,5880.0,0.0,692.0,6272.0,452.0,308.0,1084.0,796.0,146.0,370.0,3503.0,4881.0,764.0,646.0,38.0,104.0,0.0,37.0,3636.0,1107.0,7700.0,1986.0,16859.0,18784.0,51376.0,5513.0,70463.0,45944.0,21992.0,49793.0,120256.0,120256.0,120550.0,120550.0,452.0,322874.0,286.0,499.0,74.0,207.0,2798.0,3870.0,323384.0,5592.0,323864.0,2245.0,1059.0,1597.0,328984.0
2014-05-23,45971.0,36899.0,16051.0,15954.0,22031.0,38248.0,743.0,2363.0,3090.0,8721.0,14560.0,15952.0,30455.0,2304.0,35718.0,43598.0,73102.0,77130.0,5319.0,85260.0,19582.0,18968.0,19876.0,492.0,180140.0,17772.0,217517.0,161988.0,15784.0,8011.0,185218.0,7146.0,188288.0,1981.0,10237.0,198098.0,197960.0,734.0,718.0,1063.0,3399.0,1038.0,4787.0,908.0,3296.0,1618.0,5401.0,6498.0,6681.0,640.0,3260.0,3883.0,2792.0,4320.0,8484.0,8360.0,11564.0,17696.0,12326.0,108.0,8885.0,7682.0,3982.0,4008.0,107.0,5847.0,0.0,702.0,6265.0,480.0,331.0,1150.0,868.0,145.0,351.0,3782.0,4869.0,760.0,640.0,35.0,102.0,0.0,46.0,3886.0,1211.0,8248.0,1995.0,17171.0,18860.0,52523.0,5930.0,70850.0,47808.0,24094.0,50801.0,121651.0,121651.0,121934.0,121934.0,431.0,323990.0,283.0,474.0,72.0,164.0,2377.0,3269.0,325158.0,5516.0,325467.0,2251.0,1068.0,1547.0,330078.0
2014-05-24,49683.0,31802.0,17927.0,16988.0,23839.0,41345.0,812.0,2572.0,3417.0,9222.0,15631.0,18368.0,33998.0,2280.0,39451.0,46858.0,78196.0,83003.0,5223.0,91371.0,20132.0,19092.0,19971.0,470.0,184612.0,19551.0,223262.0,162872.0,16052.0,8524.0,186657.0,7494.0,191118.0,2090.0,10686.0,201454.0,201328.0,740.0,726.0,1051.0,3518.0,1061.0,4916.0,956.0,3483.0,1659.0,5805.0,7110.0,7128.0,683.0,3393.0,3946.0,2998.0,4638.0,9274.0,8886.0,12242.0,18660.0,12365.0,100.0,9300.0,8068.0,4324.0,4248.0,98.0,5910.0,0.0,686.0,6228.0,512.0,357.0,1176.0,910.0,144.0,273.0,3986.0,4828.0,756.0,625.0,34.0,100.0,0.0,56.0,4134.0,1264.0,8512.0,2039.0,17667.0,19304.0,54669.0,6776.0,78260.0,50488.0,26901.0,53048.0,131308.0,131308.0,131583.0,131583.0,412.0,333956.0,287.0,462.0,71.0,160.0,2119.0,2917.0,335214.0,5480.0,335244.0,2292.0,1070.0,1516.0,339126.0
2014-05-25,48636.0,29181.0,18462.0,17095.0,24016.0,42268.0,940.0,2830.0,3709.0,9609.0,16579.0,20018.0,36597.0,2245.0,42648.0,49044.0,81726.0,87137.0,5166.0,95509.0,20149.0,19238.0,20109.0,447.0,190996.0,20168.0,230556.0,162998.0,16724.0,8719.0,187536.0,7198.0,192304.0,2066.0,10535.0,202793.0,202773.0,688.0,691.0,1002.0,3364.0,968.0,4915.0,906.0,3408.0,1575.0,5730.0,7222.0,7730.0,729.0,3452.0,4009.0,3164.0,4906.0,9903.0,9461.0,12915.0,19655.0,12402.0,93.0,9667.0,8431.0,4801.0,4684.0,89.0,6300.0,0.0,660.0,6179.0,522.0,369.0,1157.0,910.0,146.0,229.0,4096.0,4787.0,752.0,610.0,34.0,99.0,0.0,65.0,4282.0,1279.0,8605.0,2026.0,17810.0,19470.0,56606.0,7172.0,81490.0,52395.0,23823.0,55098.0,136587.0,136587.0,136852.0,136852.0,392.0,345018.0,273.0,460.0,70.0,172.0,1957.0,2718.0,349270.0,5470.0,349437.0,2254.0,974.0,1461.0,353427.0
2014-05-26,45239.0,28282.0,17974.0,16692.0,22420.0,41545.0,1015.0,3126.0,3835.0,9805.0,17312.0,20317.0,37629.0,2190.0,44335.0,49164.0,83855.0,89725.0,5114.0,98102.0,19643.0,19356.0,20230.0,415.0,195049.0,19232.0,234055.0,162998.0,17168.0,8623.0,188191.0,6664.0,192912.0,2001.0,10104.0,203004.0,202998.0,638.0,637.0,937.0,3109.0,844.0,4744.0,821.0,3202.0,1503.0,5350.0,6721.0,7888.0,751.0,3374.0,3899.0,3245.0,5114.0,10089.0,9797.0,13251.0,20145.0,12422.0,88.0,9991.0,8746.0,5230.0,5082.0,82.0,6740.0,0.0,636.0,6132.0,524.0,375.0,1128.0,873.0,140.0,206.0,4054.0,4736.0,748.0,594.0,32.0,97.0,0.0,72.0,4237.0,1244.0,8544.0,1952.0,17724.0,19405.0,57464.0,6901.0,82799.0,52261.0,22911.0,55402.0,138202.0,138202.0,138458.0,138458.0,374.0,349394.0,237.0,447.0,69.0,192.0,1839.0,2583.0,356766.0,5466.0,357158.0,2156.0,858.0,1389.0,361364.0
2014-05-27,42121.0,27793.0,16664.0,15653.0,19910.0,39351.0,874.0,2930.0,3789.0,9716.0,17246.0,19388.0,36634.0,2115.0,43935.0,47505.0,82807.0,88828.0,5065.0,97446.0,18568.0,19405.0,20292.0,392.0,198617.0,17988.0,236573.0,162998.0,16758.0,8391.0,188178.0,6267.0,192896.0,1885.0,9570.0,202617.0,202658.0,569.0,572.0,873.0,2800.0,676.0,4522.0,693.0,2930.0,1349.0,4836.0,5978.0,7536.0,733.0,3277.0,3678.0,3280.0,5125.0,10102.0,10074.0,13469.0,20190.0,12432.0,84.0,10200.0,8964.0,5599.0,5425.0,78.0,7083.0,0.0,612.0,6090.0,512.0,370.0,1098.0,827.0,133.0,193.0,3941.0,4687.0,744.0,576.0,27.0,95.0,0.0,74.0,4094.0,1194.0,8362.0,1840.0,17423.0,19147.0,56328.0,6264.0,81735.0,49594.0,21634.0,53080.0,134816.0,134816.0,135063.0,135063.0,356.0,348039.0,204.0,413.0,68.0,201.0,1748.0,2487.0,357800.0,5472.0,358469.0,2036.0,758.0,1308.0,362922.0
2014-05-28,38954.0,27214.0,15536.0,14534.0,18275.0,36944.0,812.0,2645.0,3652.0,9458.0,16546.0,18056.0,34603.0,2033.0,41875.0,44620.0,80230.0,86232.0,5012.0,94632.0,17190.0,19324.0,20245.0,372.0,201012.0,16639.0,237848.0,162998.0,15680.0,7736.0,186962.0,5014.0,191507.0,1583.0,8251.0,200169.0,200301.0,505.0,494.0,816.0,2368.0,479.0,4222.0,633.0,2679.0,1279.0,4306.0,5045.0,6944.0,729.0,3212.0,3424.0,3341.0,4892.0,10365.0,10785.0,14239.0,20758.0,12464.0,82.0,10205.0,8980.0,5803.0,5621.0,73.0,7318.0,0.0,588.0,6048.0,494.0,362.0,1071.0,763.0,128.0,190.0,3910.0,4644.0,740.0,556.0,20.0,93.0,0.0,71.0,4104.0,1189.0,8166.0,1717.0,16990.0,18750.0,54624.0,5610.0,78745.0,46179.0,20130.0,49608.0,128354.0,128354.0,128592.0,128592.0,342.0,340748.0,178.0,376.0,67.0,171.0,1667.0,2406.0,351370.0,5485.0,352295.0,1909.0,711.0,1228.0,356922.0
2014-05-29,36900.0,27500.0,14743.0,13659.0,17052.0,35194.0,830.0,2516.0,3520.0,9194.0,15922.0,17004.0,32926.0,1970.0,39780.0,42324.0,77646.0,83632.0,4962.0,91793.0,15804.0,19088.0,20038.0,356.0,202092.0,15337.0,237723.0,162998.0,14263.0,6986.0,185008.0,4149.0,189350.0,1417.0,7380.0,197035.0,197146.0,488.0,462.0,783.0,2296.0,458.0,3923.0,708.0,2688.0,1466.0,4259.0,4319.0,6163.0,823.0,3372.0,3684.0,3493.0,4806.0,11018.0,11730.0,15398.0,22088.0,12522.0,78.0,9984.0,8774.0,5801.0,5614.0,70.0,7548.0,0.0,562.0,6004.0,506.0,375.0,1061.0,768.0,129.0,190.0,4016.0,4617.0,736.0,542.0,20.0,92.0,0.0,72.0,4246.0,1225.0,8162.0,1644.0,16687.0,18418.0,54426.0,5370.0,77115.0,44096.0,19157.0,47256.0,124371.0,124371.0,124602.0,124602.0,323.0,331652.0,160.0,344.0,66.0,135.0,1598.0,2322.0,341980.0,5504.0,342995.0,1861.0,726.0,1180.0,347454.0
