, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIVER AT SPOKANE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2010-04-26,11348.0,7951.0,4327.0,5073.0,6955.0,10937.0,244.0,693.0,2353.0,4035.0,2446.0,6403.0,568.0,9001.0,14451.0,14829.0,16562.0,2590.0,21002.0,8404.0,6690.71,6884.0,313.0,63007.0,7561.0,77211.0,86488.0,4024.0,3052.0,92021.0,2297.0,92539.0,456.0,4021.0,102674.0,102701.0,516.0,348.0,215.0,1573.0,703.0,787.0,1981.0,398.0,1379.0,522.0,2531.0,2076.0,3258.0,653.0,950.0,1965.0,764.0,2161.0,1026.0,1939.0,2807.0,5145.0,2889.0,389.0,4022.0,4014.0,2297.0,2136.0,352.0,4835.0,228.0,844.0,8099.0,279.0,282.0,694.0,840.0,354.0,2023.0,2069.0,4190.0,573.0,532.0,628.0,442.0,11.0,117.0,1357.0,383.0,3165.0,2052.0,15604.0,19457.0,16457.0,4500.0,39743.0,12825.0,7602.0,14754.0,54497.0,54497.0,54870.0,54870.0,448.0,156025.0,373.0,793.0,188.0,457.0,2364.0,3812.0,168040.0,7745.0,172640.0,2149.0,884.0,1417.0,183434.0
2010-04-27,10524.0,7407.0,4505.0,4917.0,7163.0,10428.0,237.0,640.0,2233.0,3714.0,2166.0,5819.0,571.0,8212.0,12738.0,14461.0,16239.0,2604.0,21545.0,7689.0,6727.07,6936.0,317.0,64603.0,7883.0,79603.0,88000.0,3833.0,2890.0,94861.0,2616.0,96837.0,507.0,3856.0,107749.0,102774.0,570.0,463.0,253.0,1901.0,815.0,762.0,1981.0,404.0,1340.0,542.0,2347.0,1911.0,2963.0,638.0,1037.0,1931.0,754.0,1910.0,975.0,1851.0,2794.0,4983.0,2951.0,427.0,3594.0,3607.0,2100.0,2005.0,405.0,4655.0,228.0,771.0,7781.0,280.0,278.0,699.0,800.0,359.0,1599.0,2182.0,4263.0,580.0,612.0,672.0,431.0,11.0,207.0,2145.0,468.0,3105.0,2132.0,14964.0,17986.0,15671.0,5042.0,38959.0,11754.0,8350.0,13209.0,52169.0,52169.0,52503.0,52503.0,573.0,160239.0,615.0,1189.0,170.0,494.0,2565.0,3626.0,168169.0,7243.0,170852.0,2274.0,1134.0,1389.0,175170.0
2010-04-28,11258.0,7629.0,5208.0,5379.0,8486.0,11656.0,234.0,769.0,2110.0,3634.0,2056.0,5645.0,627.0,7993.0,12912.0,14465.0,16230.0,2631.0,22446.0,9441.0,6763.65,6991.0,351.0,65350.0,9844.0,82485.0,88000.0,3787.0,3040.0,94754.0,2490.0,96582.0,448.0,4046.0,107263.0,102619.0,537.0,443.0,190.0,1721.0,856.0,648.0,1975.0,369.0,1280.0,507.0,2056.0,1835.0,2841.0,758.0,1515.0,3220.0,920.0,2420.0,1062.0,1929.0,3030.0,5423.0,3363.0,508.0,3347.0,3176.0,1596.0,1534.0,502.0,4626.0,228.0,759.0,7539.0,288.0,281.0,772.0,882.0,360.0,1886.0,2538.0,4455.0,595.0,732.0,797.0,500.0,11.0,278.0,2486.0,517.0,3809.0,2616.0,15884.0,18537.0,16584.0,6104.0,39851.0,13994.0,11272.0,14625.0,54476.0,54476.0,54796.0,54796.0,761.0,159300.0,746.0,1847.0,156.0,997.0,3160.0,4100.0,167633.0,6996.0,170078.0,2293.0,1162.0,1331.0,174899.0
2010-04-29,11720.0,8038.0,4542.0,5207.0,7501.0,11182.0,233.0,711.0,2026.0,3553.0,2249.0,5774.0,540.0,7852.0,13707.0,14426.0,16179.0,2597.0,22175.0,10176.0,6800.23,7050.0,403.0,65443.0,10441.0,83381.0,88000.0,3879.0,2834.0,94586.0,2170.0,96323.0,351.0,3682.0,106449.0,102465.0,464.0,353.0,142.0,1278.0,841.0,528.0,1850.0,336.0,1208.0,472.0,1808.0,1523.0,2676.0,742.0,1348.0,2997.0,906.0,3377.0,1395.0,2059.0,3443.0,6120.0,4406.0,459.0,4382.0,3885.0,1589.0,1346.0,602.0,4329.0,228.0,797.0,7449.0,267.0,255.0,722.0,860.0,321.0,2767.0,2113.0,4303.0,626.0,752.0,635.0,440.0,11.0,281.0,1350.0,396.0,3762.0,2291.0,16232.0,19351.0,17068.0,5272.0,40668.0,15926.0,12156.0,17251.0,57919.0,57919.0,58230.0,58230.0,771.0,163175.0,630.0,1623.0,143.0,1504.0,3140.0,4305.0,172381.0,6661.0,174276.0,2050.0,1008.0,1241.0,178530.0
2010-04-30,11105.0,7987.0,3797.0,4931.0,6930.0,10348.0,228.0,578.0,1943.0,3323.0,2067.0,5378.0,452.0,7426.0,12804.0,14154.0,15867.0,2592.0,21041.0,9118.0,6835.05,7108.0,363.0,64943.0,9762.0,82410.0,84750.0,3776.0,2552.0,91808.0,2028.0,94154.0,309.0,3089.0,104090.0,102310.0,380.0,286.0,102.0,1016.0,830.0,450.0,1712.0,301.0,1118.0,425.0,1636.0,1237.0,2419.0,681.0,1251.0,2484.0,847.0,3287.0,1434.0,2023.0,3464.0,6272.0,5327.0,436.0,5942.0,5471.0,2807.0,2345.0,690.0,4637.0,228.0,850.0,7418.0,250.0,234.0,680.0,778.0,301.0,2749.0,1802.0,4166.0,674.0,787.0,503.0,387.0,10.0,262.0,1054.0,356.0,3046.0,1943.0,15116.0,18420.0,16390.0,4454.0,40876.0,13997.0,10607.0,15902.0,56779.0,56779.0,57081.0,57081.0,694.0,163606.0,472.0,1231.0,131.0,1214.0,2838.0,3976.0,173664.0,6393.0,175477.0,1872.0,926.0,1172.0,179812.0
2010-05-01,10570.0,7719.0,3412.0,4420.0,6345.0,10162.0,221.0,515.0,1852.0,3173.0,1861.0,5034.0,379.0,6747.0,12009.0,13651.0,15296.0,2709.0,20316.0,7960.0,6833.38,7140.0,306.0,65223.0,9275.0,81691.0,75446.0,3558.0,2366.0,82361.0,1954.0,85164.0,284.0,2671.0,95462.0,102157.0,351.0,256.0,110.0,946.0,853.0,399.0,1611.0,279.0,1029.0,386.0,1494.0,1006.0,2164.0,631.0,1131.0,2096.0,796.0,2751.0,1391.0,1959.0,3423.0,6124.0,5724.0,419.0,6213.0,5858.0,3754.0,3405.0,659.0,5612.0,228.0,908.0,7415.0,242.0,222.0,653.0,709.0,290.0,1951.0,1652.0,4101.0,718.0,807.0,408.0,354.0,9.0,264.0,1013.0,338.0,2675.0,1740.0,14213.0,17234.0,15547.0,4040.0,38168.0,11879.0,9095.0,13830.0,51998.0,51998.0,52292.0,52292.0,638.0,160395.0,384.0,962.0,119.0,873.0,2543.0,3547.0,170505.0,6168.0,172209.0,1763.0,852.0,1124.0,176606.0
2010-05-02,10614.0,7322.0,3416.0,4201.0,5931.0,10299.0,212.0,490.0,1758.0,3068.0,1758.0,4826.0,345.0,6270.0,11699.0,13266.0,14852.0,2842.0,19610.0,7262.0,6806.93,7138.0,279.0,66045.0,8899.0,82543.0,80500.0,3374.0,2406.0,85182.0,2130.0,85706.0,286.0,2477.0,92514.0,107854.0,386.0,286.0,151.0,1151.0,943.0,363.0,1571.0,294.0,962.0,386.0,1407.0,734.0,1938.0,599.0,1057.0,1831.0,739.0,2230.0,1429.0,1964.0,3500.0,6153.0,6100.0,403.0,5820.0,5474.0,3765.0,3631.0,576.0,6321.0,228.0,950.0,7431.0,235.0,211.0,631.0,643.0,278.0,1443.0,1531.0,4059.0,771.0,809.0,349.0,333.0,9.0,241.0,1047.0,326.0,2531.0,1573.0,13603.0,16194.0,14712.0,3800.0,36061.0,10192.0,8496.0,11873.0,47934.0,47934.0,48220.0,48220.0,637.0,155852.0,363.0,832.0,108.0,599.0,2250.0,3141.0,164794.0,5920.0,166154.0,1730.0,823.0,1109.0,170278.0
2010-05-03,11104.0,7012.0,3914.0,4655.0,5923.0,11083.0,206.0,493.0,1668.0,2942.0,1682.0,4623.0,352.0,6001.0,11891.0,13365.0,14951.0,2974.0,19499.0,6929.0,6781.42,7135.0,267.0,65144.0,8688.0,81494.0,97000.0,3266.0,2902.0,102673.0,2658.0,103626.0,384.0,2795.0,109859.0,111229.0,450.0,356.0,224.0,1553.0,1093.0,387.0,1634.0,395.0,1080.0,524.0,1718.0,791.0,1750.0,590.0,1111.0,1929.0,695.0,1880.0,1537.0,1984.0,3632.0,6389.0,6511.0,389.0,5456.0,5037.0,3326.0,3230.0,519.0,6170.0,228.0,975.0,7435.0,228.0,201.0,608.0,599.0,265.0,1254.0,1456.0,4041.0,819.0,836.0,376.0,320.0,8.0,241.0,1153.0,338.0,2462.0,1450.0,13265.0,15546.0,14115.0,3773.0,36769.0,9747.0,8804.0,11093.0,47862.0,47862.0,48140.0,48140.0,694.0,160429.0,402.0,863.0,100.0,456.0,2099.0,2844.0,167813.0,5751.0,168581.0,1831.0,881.0,1147.0,171878.0
2010-05-04,11396.0,6806.0,4180.0,4757.0,5978.0,11614.0,198.0,487.0,1588.0,2822.0,1552.0,4374.0,369.0,5758.0,12670.0,13611.0,15216.0,3107.0,19939.0,6755.0,6755.91,7132.0,259.0,65172.0,8687.0,81254.0,97000.0,3296.0,3649.0,103700.0,3094.0,105461.0,495.0,3663.0,113747.0,113685.0,504.0,422.0,286.0,1887.0,1254.0,460.0,1812.0,495.0,1323.0,647.0,2225.0,1377.0,1827.0,563.0,1136.0,1906.0,672.0,1783.0,1637.0,2019.0,3722.0,6483.0,6792.0,380.0,5351.0,4825.0,2956.0,2827.0,494.0,5624.0,228.0,985.0,7442.0,222.0,191.0,589.0,541.0,256.0,1178.0,1485.0,4036.0,862.0,843.0,421.0,311.0,7.0,223.0,1178.0,353.0,2388.0,1367.0,13034.0,15123.0,13684.0,4048.0,35372.0,10410.0,9589.0,11604.0,46976.0,46976.0,47246.0,47246.0,747.0,162610.0,443.0,951.0,91.0,470.0,2151.0,2719.0,170352.0,5600.0,171056.0,2032.0,940.0,1201.0,174855.0
2010-05-05,11404.0,6722.0,4596.0,4932.0,6711.0,11934.0,189.0,517.0,1511.0,2716.0,1427.0,4143.0,417.0,5530.0,12907.0,13864.0,15489.0,3261.0,21227.0,6748.0,6629.29,7101.0,257.0,65958.0,8809.0,81917.0,96000.0,3570.0,4304.0,103639.0,3434.0,105701.0,600.0,4699.0,114940.0,114925.0,544.0,470.0,340.0,2177.0,1395.0,512.0,2024.0,599.0,1585.0,796.0,2685.0,2053.0,2324.0,544.0,1291.0,2004.0,693.0,1677.0,1755.0,2082.0,3871.0,6688.0,6815.0,391.0,5223.0,4679.0,2785.0,2631.0,477.0,5193.0,228.0,979.0,7443.0,218.0,183.0,585.0,493.0,264.0,1135.0,1675.0,4064.0,898.0,827.0,446.0,303.0,6.0,203.0,1357.0,418.0,2354.0,1335.0,12825.0,14820.0,13363.0,4441.0,34937.0,11042.0,10505.0,12227.0,47163.0,47163.0,47425.0,47425.0,791.0,164312.0,511.0,1110.0,82.0,539.0,2291.0,2749.0,172146.0,5538.0,172721.0,2186.0,1009.0,1245.0,176765.0
