, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2008-11-03,4457.0,5261.0,773.0,627.0,1092.0,3691.0,282.0,845.0,261.0,674.0,1791.0,1173.0,2909.0,84.0,3480.0,4339.0,9818.0,10238.0,1000.0,11712.0,1441.0,2782.0,113.0,65129.0,338.0,68291.0,63663.0,866.0,426.0,63148.0,762.0,63737.0,88.0,1053.0,61860.0,61523.0,218.0,244.0,242.0,438.0,518.0,60.0,821.0,162.0,429.0,251.0,468.0,1468.0,2230.0,574.0,714.0,1656.0,566.0,1802.0,517.0,1761.0,2219.0,3506.0,2373.0,35.0,3242.0,3939.0,3282.0,3477.0,183.0,6180.0,398.0,70.0,8567.0,108.0,108.0,222.0,235.0,73.0,289.0,496.0,106.0,261.0,886.0,86.0,63.0,0.0,127.0,827.0,168.0,1298.0,191.0,9937.0,10739.0,4842.0,921.0,15431.0,2356.0,2071.0,3764.0,19195.0,19195.0,19258.0,19258.0,74.0,79708.0,45.0,58.0,41.0,263.0,177.0,353.0,80035.0,5255.0,82524.0,758.0,701.0,615.0,82755.0
2008-11-04,4590.0,5275.0,870.0,724.0,1086.0,3730.0,287.0,892.0,242.0,744.0,1952.0,1222.0,3141.0,85.0,3672.0,4453.0,9414.0,9958.0,1000.0,12656.0,1732.0,2792.0,249.0,62298.0,362.0,66418.0,65000.0,871.0,418.0,66484.0,726.0,68882.0,83.0,1099.0,70213.0,70237.0,318.0,359.0,258.0,807.0,551.0,129.0,910.0,125.0,531.0,250.0,606.0,1603.0,2292.0,533.0,716.0,1693.0,643.0,1988.0,490.0,1767.0,2208.0,3671.0,2367.0,36.0,3516.0,4112.0,3392.0,3442.0,190.0,6103.0,364.0,70.0,8633.0,86.0,86.0,193.0,235.0,67.0,324.0,412.0,97.0,260.0,883.0,89.0,64.0,0.0,131.0,1103.0,215.0,1462.0,242.0,10571.0,11201.0,5155.0,873.0,15847.0,3105.0,1979.0,4564.0,20411.0,20411.0,20477.0,20477.0,98.0,88433.0,161.0,123.0,65.0,264.0,309.0,482.0,89829.0,5310.0,92852.0,778.0,1650.0,604.0,94404.0
2008-11-05,4720.0,5303.0,1057.0,783.0,1238.0,3932.0,286.0,876.0,234.0,791.0,2010.0,1197.0,3196.0,83.0,3892.0,4728.0,9412.0,9971.0,1000.0,12534.0,2287.0,2826.0,289.0,60603.0,359.0,64297.0,71250.0,889.0,415.0,71312.0,712.0,72276.0,81.0,956.0,71924.0,71613.0,224.0,214.0,254.0,475.0,536.0,109.0,904.0,103.0,484.0,221.0,572.0,1720.0,2373.0,468.0,715.0,1676.0,674.0,2118.0,451.0,1758.0,2178.0,3566.0,2359.0,38.0,3682.0,4292.0,3687.0,3688.0,192.0,6259.0,329.0,70.0,8432.0,83.0,83.0,185.0,229.0,52.0,329.0,326.0,81.0,260.0,888.0,93.0,64.0,0.0,132.0,789.0,173.0,1970.0,261.0,11386.0,11949.0,5319.0,946.0,16181.0,3360.0,3188.0,5017.0,21198.0,21198.0,21268.0,21268.0,114.0,93304.0,104.0,202.0,55.0,304.0,299.0,561.0,96529.0,5286.0,99912.0,737.0,1523.0,586.0,102707.0
2008-11-06,4293.0,5299.0,935.0,771.0,1228.0,3921.0,284.0,847.0,234.0,771.0,1956.0,1137.0,3093.0,79.0,3917.0,4569.0,9499.0,9987.0,1000.0,12115.0,1995.0,2816.0,126.0,58778.0,349.0,62532.0,90000.0,910.0,416.0,90957.0,751.0,92369.0,80.0,964.0,91512.0,90785.0,356.0,294.0,280.0,703.0,570.0,248.0,1012.0,171.0,462.0,295.0,541.0,1720.0,2542.0,428.0,700.0,1622.0,601.0,2160.0,440.0,1719.0,2113.0,3317.0,2347.0,38.0,3748.0,4350.0,3867.0,3967.0,184.0,6545.0,294.0,69.0,8063.0,83.0,83.0,183.0,202.0,47.0,332.0,256.0,55.0,260.0,892.0,104.0,64.0,1.0,136.0,663.0,154.0,1532.0,226.0,11735.0,12546.0,5078.0,907.0,16126.0,3137.0,2603.0,4882.0,21008.0,21008.0,21081.0,21081.0,99.0,101665.0,125.0,125.0,69.0,391.0,241.0,565.0,102822.0,5327.0,108402.0,784.0,2236.0,881.0,109904.0
2008-11-07,4342.0,5297.0,891.0,696.0,1105.0,3788.0,282.0,828.0,233.0,749.0,1910.0,1134.0,3044.0,81.0,3821.0,4482.0,9359.0,9910.0,629.0,12172.0,1727.0,3145.0,138.0,57761.0,339.0,61568.0,87500.0,924.0,513.0,89511.0,1019.0,92230.0,79.0,1704.0,94294.0,94377.0,455.0,444.0,324.0,1160.0,645.0,408.0,1187.0,185.0,449.0,242.0,532.0,1879.0,2648.0,421.0,691.0,1601.0,564.0,2102.0,439.0,1681.0,2058.0,3208.0,2339.0,38.0,3714.0,4312.0,3933.0,4111.0,180.0,6734.0,259.0,68.0,7947.0,83.0,83.0,182.0,183.0,47.0,323.0,257.0,54.0,260.0,894.0,96.0,64.0,1.0,127.0,639.0,149.0,1218.0,206.0,10941.0,11916.0,4950.0,936.0,15800.0,2907.0,2425.0,4634.0,20435.0,20435.0,20509.0,20509.0,101.0,116706.0,118.0,207.0,60.0,341.0,256.0,538.0,119042.0,5343.0,122020.0,760.0,2053.0,1064.0,126014.0
2008-11-08,4706.0,5360.0,1063.0,648.0,1165.0,3919.0,281.0,823.0,232.0,732.0,1882.0,1146.0,3028.0,98.0,3768.0,4440.0,9264.0,9813.0,10.0,11468.0,1614.0,3224.0,151.0,57608.0,330.0,61212.0,77500.0,934.0,633.0,79843.0,902.0,82597.0,78.0,2694.0,86455.0,86845.0,448.0,446.0,360.0,1679.0,691.0,487.0,1343.0,226.0,494.0,269.0,548.0,2045.0,2705.0,425.0,686.0,1590.0,563.0,2039.0,438.0,1653.0,2017.0,3152.0,2332.0,37.0,3612.0,4193.0,3907.0,4130.0,181.0,6785.0,224.0,78.0,7976.0,82.0,82.0,180.0,179.0,58.0,324.0,288.0,59.0,260.0,897.0,94.0,65.0,1.0,123.0,666.0,150.0,1141.0,187.0,10407.0,11271.0,4853.0,1042.0,15722.0,2778.0,2248.0,4472.0,20194.0,20194.0,20270.0,20270.0,86.0,115271.0,104.0,131.0,65.0,378.0,251.0,499.0,119624.0,5357.0,121306.0,744.0,1593.0,879.0,124823.0
2008-11-09,4557.0,5563.0,1194.0,704.0,1405.0,4096.0,282.0,828.0,231.0,719.0,1866.0,1179.0,3045.0,191.0,3878.0,4652.0,9552.0,10202.0,10.0,12054.0,2146.0,3239.0,297.0,59084.0,331.0,62373.0,73500.0,986.0,615.0,74584.0,750.0,75791.0,77.0,2992.0,78782.0,78900.0,371.0,349.0,344.0,1458.0,677.0,397.0,1407.0,185.0,574.0,243.0,648.0,2255.0,2822.0,433.0,689.0,1608.0,565.0,2014.0,438.0,1632.0,1988.0,3124.0,2326.0,38.0,3565.0,4102.0,3871.0,4087.0,183.0,6753.0,189.0,184.0,8302.0,82.0,82.0,179.0,207.0,57.0,383.0,377.0,85.0,259.0,903.0,97.0,65.0,2.0,123.0,776.0,158.0,1480.0,188.0,10312.0,11063.0,4898.0,1407.0,15912.0,2927.0,3292.0,4537.0,20449.0,20449.0,20528.0,20528.0,96.0,106691.0,100.0,175.0,65.0,344.0,334.0,545.0,111576.0,5373.0,117734.0,730.0,1416.0,930.0,121213.0
2008-11-10,4220.0,5609.0,1127.0,863.0,1545.0,4242.0,283.0,841.0,231.0,711.0,1860.0,1157.0,3016.0,143.0,3886.0,4874.0,9885.0,10463.0,10.0,12051.0,2577.0,3228.0,170.0,59086.0,360.0,62835.0,84000.0,1137.0,592.0,85415.0,704.0,86531.0,76.0,2449.0,88072.0,87694.0,339.0,268.0,331.0,1049.0,655.0,277.0,1295.0,157.0,559.0,235.0,642.0,2270.0,2978.0,439.0,694.0,1625.0,586.0,2033.0,438.0,1616.0,1964.0,3109.0,2318.0,38.0,3599.0,4105.0,3907.0,4079.0,186.0,6728.0,153.0,214.0,8011.0,82.0,82.0,178.0,187.0,48.0,351.0,276.0,73.0,259.0,913.0,109.0,66.0,7.0,128.0,650.0,149.0,1465.0,185.0,10846.0,11473.0,4964.0,1403.0,16139.0,3121.0,3199.0,4791.0,20930.0,20930.0,21012.0,21012.0,86.0,105219.0,67.0,124.0,60.0,350.0,243.0,529.0,107926.0,5357.0,119107.0,722.0,1166.0,809.0,122026.0
2008-11-11,3897.0,5509.0,976.0,850.0,1384.0,4131.0,282.0,842.0,230.0,692.0,1848.0,1120.0,2968.0,114.0,3810.0,4906.0,10112.0,10649.0,10.0,12239.0,2278.0,3231.0,134.0,58766.0,371.0,62554.0,84000.0,1345.0,584.0,85776.0,689.0,87338.0,75.0,1874.0,89271.0,89286.0,317.0,224.0,328.0,873.0,664.0,250.0,1209.0,154.0,525.0,238.0,612.0,2157.0,3067.0,422.0,692.0,1602.0,572.0,2052.0,437.0,1602.0,1942.0,3059.0,2309.0,38.0,3638.0,4119.0,3939.0,4111.0,188.0,6748.0,118.0,182.0,7933.0,82.0,82.0,177.0,174.0,47.0,332.0,249.0,73.0,259.0,925.0,110.0,66.0,12.0,143.0,607.0,144.0,1270.0,177.0,10805.0,11654.0,4889.0,1201.0,15881.0,3053.0,2618.0,4801.0,20682.0,20682.0,20766.0,20766.0,83.0,112842.0,85.0,119.0,67.0,325.0,247.0,496.0,115812.0,5375.0,119180.0,740.0,1292.0,885.0,121700.0
2008-11-12,3816.0,5474.0,916.0,733.0,1195.0,3936.0,280.0,832.0,229.0,679.0,1831.0,1098.0,2929.0,111.0,3751.0,4659.0,10153.0,10666.0,10.0,12166.0,1862.0,3228.0,122.0,58644.0,373.0,62384.0,84000.0,1498.0,582.0,85968.0,677.0,87526.0,74.0,1544.0,89090.0,89094.0,282.0,192.0,325.0,729.0,651.0,204.0,1155.0,142.0,490.0,211.0,575.0,2071.0,3007.0,416.0,688.0,1591.0,549.0,2043.0,436.0,1589.0,1923.0,3025.0,2301.0,37.0,3671.0,4132.0,3969.0,4135.0,191.0,6776.0,83.0,147.0,7977.0,82.0,82.0,176.0,172.0,47.0,336.0,255.0,79.0,259.0,933.0,107.0,67.0,11.0,144.0,586.0,140.0,1349.0,190.0,10500.0,11479.0,4854.0,1193.0,15714.0,2871.0,2206.0,4640.0,20354.0,20354.0,20439.0,20439.0,85.0,112906.0,82.0,155.0,61.0,302.0,293.0,501.0,116543.0,5399.0,120071.0,713.0,1166.0,801.0,123074.0
