, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM        TB12, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2006-04-17,12832.0,11996.0,4162.0,4523.0,7242.0,20045.0,367.0,1359.0,844.0,4181.0,6528.0,4193.0,11143.0,1229.0,15689.0,26026.0,36845.0,39731.0,4143.0,50992.0,23599.0,21104.0,1130.0,98000.0,8442.0,138808.0,167518.0,2125.0,1515.0,171417.0,2142.0,174511.0,191.0,2546.0,175955.0,174180.0,384.0,275.0,411.0,647.0,1141.0,650.0,2626.0,217.0,1365.0,367.0,1678.0,3616.0,5288.0,1502.0,1740.0,4569.0,1439.0,4409.0,1605.0,3460.0,5492.0,12935.0,12478.0,1190.0,14776.0,12620.0,12817.0,12676.0,1191.0,16312.0,12553.0,2542.0,24498.0,152.0,180.0,762.0,5132.0,1344.0,11403.0,3506.0,6474.0,6871.0,7247.0,1737.0,907.0,601.0,4158.0,3223.0,350.0,12435.0,6136.0,67244.0,71794.0,20876.0,8897.0,113465.0,23061.0,14537.0,42120.0,154160.0,154160.0,156193.0,156193.0,2638.0,336957.0,557.0,1729.0,824.0,2123.0,6070.0,9256.0,355433.0,10118.0,362279.0,2489.0,1029.0,1332.0,371116.0
2006-04-18,12142.0,10986.0,3748.0,3752.0,6273.0,18704.0,365.0,1230.0,765.0,3856.0,6026.0,3426.0,9691.0,1058.0,14305.0,24192.0,38100.0,40820.0,3778.0,51572.0,19553.0,20920.0,857.0,100833.0,7923.0,139252.0,170000.0,2053.0,1491.0,173818.0,2051.0,176204.0,173.0,2259.0,178462.0,178436.0,338.0,239.0,343.0,583.0,1008.0,593.0,2314.0,201.0,1233.0,345.0,1447.0,2841.0,4641.0,1195.0,1452.0,3747.0,1127.0,5012.0,1377.0,3106.0,4801.0,11356.0,15559.0,736.0,17565.0,15309.0,14512.0,13732.0,1220.0,17310.0,12870.0,3419.0,29473.0,120.0,140.0,732.0,4781.0,1214.0,9818.0,2959.0,6712.0,7323.0,7873.0,1479.0,672.0,522.0,4076.0,2631.0,328.0,11450.0,5516.0,68192.0,72783.0,19815.0,7999.0,113436.0,21341.0,12383.0,39097.0,152533.0,152533.0,154187.0,154187.0,2107.0,340030.0,461.0,1476.0,734.0,1772.0,5286.0,7666.0,354215.0,9627.0,359814.0,2258.0,895.0,1314.0,364538.0
2006-04-19,11624.0,10506.0,3631.0,3281.0,5651.0,18009.0,366.0,1131.0,714.0,3528.0,5478.0,2952.0,8484.0,1001.0,12727.0,23147.0,38719.0,41300.0,3545.0,51737.0,16916.0,20371.0,725.0,102946.0,7891.0,140046.0,170000.0,2003.0,1502.0,173733.0,2012.0,176101.0,161.0,2061.0,178195.0,178205.0,321.0,232.0,317.0,540.0,929.0,577.0,2044.0,193.0,1193.0,332.0,1283.0,2076.0,3840.0,978.0,1094.0,3219.0,943.0,4540.0,1116.0,2827.0,3891.0,9059.0,16134.0,471.0,20006.0,18109.0,17615.0,16459.0,1216.0,19501.0,14750.0,3839.0,29076.0,106.0,122.0,749.0,4471.0,1130.0,8545.0,2778.0,6777.0,7524.0,7959.0,1348.0,556.0,478.0,3939.0,2329.0,322.0,10539.0,4638.0,71059.0,75142.0,18365.0,7099.0,110380.0,19685.0,10679.0,37190.0,147570.0,147570.0,148962.0,148962.0,1745.0,335471.0,462.0,1432.0,680.0,1484.0,4567.0,6488.0,349548.0,9215.0,354941.0,2049.0,862.0,1242.0,359906.0
2006-04-20,11857.0,10633.0,4104.0,3189.0,5697.0,18191.0,428.0,1185.0,723.0,3214.0,5082.0,2745.0,7828.0,1054.0,11772.0,22670.0,38294.0,40835.0,3518.0,51558.0,15125.0,20100.0,746.0,104676.0,8415.0,140931.0,170000.0,1983.0,1581.0,173735.0,2177.0,176101.0,183.0,2028.0,178115.0,178113.0,372.0,314.0,341.0,708.0,987.0,742.0,1971.0,200.0,1369.0,358.0,1493.0,1670.0,3120.0,915.0,808.0,2953.0,936.0,3848.0,1015.0,2666.0,3437.0,7723.0,16195.0,598.0,19305.0,17654.0,18158.0,18267.0,1257.0,21862.0,16083.0,3649.0,29264.0,103.0,117.0,921.0,4122.0,1158.0,7793.0,2689.0,6833.0,7529.0,7907.0,1415.0,546.0,447.0,3693.0,2360.0,357.0,9984.0,4181.0,70688.0,75119.0,16886.0,6368.0,107966.0,18297.0,10080.0,35555.0,143521.0,143521.0,144788.0,144788.0,1563.0,329547.0,555.0,1577.0,601.0,1427.0,4398.0,5961.0,342491.0,8914.0,347496.0,2011.0,974.0,1181.0,352135.0
2006-04-21,12821.0,11405.0,5193.0,3688.0,6872.0,19598.0,545.0,1360.0,828.0,3154.0,5197.0,2916.0,8113.0,1289.0,11968.0,23484.0,38542.0,41142.0,3701.0,52581.0,15261.0,19430.0,928.0,107494.0,9678.0,143096.0,167500.0,2054.0,1831.0,171945.0,2696.0,174943.0,367.0,2405.0,177741.0,177830.0,444.0,426.0,365.0,1251.0,1070.0,1072.0,2299.0,282.0,1554.0,469.0,2029.0,2131.0,2862.0,977.0,1052.0,3268.0,1114.0,3498.0,1016.0,2659.0,3423.0,7482.0,16410.0,1001.0,18631.0,17011.0,17262.0,17674.0,1300.0,21721.0,17000.0,3541.0,30488.0,160.0,177.0,1198.0,4139.0,1205.0,7675.0,3078.0,7200.0,7514.0,7832.0,1652.0,628.0,425.0,3461.0,2678.0,452.0,10291.0,4227.0,69077.0,73003.0,16187.0,6213.0,107379.0,18291.0,11311.0,35040.0,142418.0,142418.0,143617.0,143617.0,1523.0,326555.0,675.0,1679.0,514.0,1570.0,4763.0,6490.0,339086.0,8724.0,343705.0,2217.0,1147.0,1226.0,348091.0
2006-04-22,13528.0,12416.0,6152.0,4824.0,8238.0,21776.0,644.0,1492.0,926.0,3521.0,5826.0,3925.0,9750.0,1389.0,13138.0,25722.0,39867.0,42440.0,4062.0,54392.0,16679.0,20353.0,1051.0,110006.0,11395.0,147400.0,155000.0,2256.0,2001.0,160438.0,2699.0,164401.0,446.0,2888.0,168982.0,169494.0,421.0,423.0,339.0,1336.0,1106.0,1162.0,2575.0,281.0,1533.0,449.0,2035.0,2437.0,3193.0,1078.0,1457.0,3760.0,1382.0,3784.0,1210.0,2787.0,3942.0,8146.0,16559.0,1335.0,18552.0,16957.0,16825.0,16993.0,1317.0,21031.0,17000.0,3722.0,32456.0,392.0,426.0,1507.0,4533.0,1273.0,8558.0,3785.0,7744.0,7499.0,7800.0,1798.0,714.0,410.0,3242.0,2872.0,531.0,11262.0,4496.0,69783.0,73344.0,17463.0,6544.0,106105.0,20447.0,12842.0,36786.0,142891.0,142891.0,144044.0,144044.0,1489.0,322874.0,648.0,1641.0,450.0,1637.0,5250.0,7372.0,337330.0,8552.0,341805.0,2264.0,1179.0,1257.0,346730.0
2006-04-23,13564.0,12545.0,5962.0,5475.0,8549.0,22622.0,714.0,1537.0,895.0,3819.0,6214.0,4307.0,10521.0,1287.0,14502.0,27547.0,41587.0,44064.0,4158.0,55491.0,17040.0,21329.0,896.0,111947.0,11806.0,149749.0,143750.0,2462.0,2064.0,147737.0,2735.0,150279.0,485.0,3055.0,153913.0,154284.0,419.0,420.0,343.0,1338.0,1271.0,1204.0,2709.0,303.0,1618.0,505.0,2088.0,2132.0,3428.0,1200.0,1623.0,4023.0,1445.0,4426.0,1492.0,2923.0,4505.0,9045.0,16498.0,1478.0,18970.0,17440.0,17017.0,16910.0,1309.0,20821.0,17000.0,3874.0,33988.0,570.0,610.0,1658.0,4834.0,1192.0,9318.0,4108.0,8266.0,7484.0,7765.0,1736.0,697.0,397.0,3049.0,2760.0,562.0,12027.0,4567.0,71479.0,74998.0,19308.0,6499.0,107885.0,21400.0,13148.0,38098.0,145983.0,145983.0,147097.0,147097.0,1405.0,313138.0,578.0,1434.0,399.0,1526.0,5390.0,7677.0,329286.0,8452.0,333812.0,2155.0,1161.0,1227.0,339224.0
2006-04-24,13906.0,12343.0,5537.0,5273.0,8325.0,22014.0,673.0,1501.0,831.0,3854.0,6187.0,4055.0,10242.0,1215.0,14661.0,27408.0,42812.0,45245.0,4139.0,56431.0,15962.0,20677.0,757.0,114155.0,11790.0,150275.0,155000.0,2830.0,2151.0,159470.0,2803.0,161677.0,537.0,3152.0,163691.0,163239.0,444.0,453.0,377.0,1475.0,1508.0,1279.0,3020.0,343.0,1743.0,600.0,2261.0,2166.0,3349.0,1117.0,1356.0,3764.0,1362.0,4741.0,1463.0,3069.0,4755.0,9442.0,16403.0,1330.0,19329.0,17918.0,17412.0,17245.0,1289.0,21024.0,17000.0,3830.0,33196.0,501.0,526.0,1542.0,4597.0,1064.0,8560.0,3891.0,8643.0,7469.0,7706.0,1648.0,691.0,386.0,2892.0,2600.0,574.0,11958.0,4463.0,72590.0,76424.0,19729.0,6285.0,107535.0,20969.0,12934.0,37710.0,145245.0,145245.0,146327.0,146327.0,1343.0,308375.0,618.0,1355.0,357.0,1316.0,5383.0,7593.0,321474.0,8387.0,325564.0,2163.0,1174.0,1224.0,330200.0
2006-04-25,14156.0,12265.0,5502.0,4965.0,8185.0,21583.0,613.0,1420.0,776.0,3794.0,6004.0,3935.0,9940.0,1173.0,14297.0,26758.0,42960.0,45392.0,4129.0,56676.0,15189.0,19591.0,721.0,114876.0,11768.0,149092.0,155000.0,3267.0,2183.0,160137.0,2762.0,162846.0,539.0,3222.0,166014.0,165994.0,431.0,454.0,379.0,1464.0,1628.0,1254.0,3239.0,334.0,1747.0,594.0,2271.0,2390.0,3382.0,1076.0,1200.0,3545.0,1292.0,4544.0,1393.0,3168.0,4824.0,9408.0,16352.0,1193.0,19159.0,17899.0,17482.0,17464.0,1266.0,21245.0,17000.0,4014.0,32775.0,393.0,405.0,1515.0,4364.0,1013.0,8408.0,3815.0,8800.0,7454.0,7666.0,1639.0,873.0,378.0,2763.0,2778.0,601.0,11609.0,4421.0,70934.0,75143.0,20040.0,6403.0,107205.0,20645.0,12909.0,37231.0,144436.0,144436.0,145488.0,145488.0,1348.0,315933.0,740.0,1678.0,327.0,1292.0,5682.0,7722.0,329089.0,8325.0,332874.0,2116.0,1180.0,1209.0,336977.0
2006-04-26,14399.0,12444.0,5818.0,4912.0,8204.0,21728.0,597.0,1392.0,736.0,3746.0,5846.0,3952.0,9798.0,1211.0,14232.0,26606.0,43132.0,45520.0,4227.0,56759.0,14738.0,18957.0,738.0,116055.0,11799.0,148543.0,155000.0,3692.0,2167.0,160571.0,2701.0,163248.0,506.0,3125.0,166344.0,166333.0,404.0,425.0,366.0,1341.0,1584.0,1161.0,3137.0,328.0,1697.0,594.0,2181.0,2257.0,3523.0,1236.0,1591.0,3940.0,1348.0,4382.0,1506.0,3197.0,4773.0,9544.0,16432.0,1273.0,18756.0,17587.0,17098.0,17214.0,1244.0,21152.0,17000.0,4152.0,32799.0,382.0,386.0,1578.0,4318.0,975.0,8206.0,4101.0,8988.0,7438.0,7621.0,1561.0,845.0,370.0,2655.0,3135.0,629.0,11527.0,4574.0,69235.0,73288.0,20581.0,6463.0,105599.0,20976.0,13106.0,37383.0,142982.0,142982.0,144006.0,144006.0,1321.0,315510.0,642.0,1569.0,298.0,1541.0,5885.0,8053.0,330060.0,8223.0,333885.0,2022.0,1135.0,1179.0,338389.0
