, KOOTENAI - LIBBY DAM, KOOTENAI - AT LEONIA, NF FLATHEAD - NEAR COLUMBIA FALLS, MF FLATHEAD - NEAR WEST GLACIER, SF FLATHEAD - HUNGRY HORSE DAM, FLATHEAD - AT COLUMBIA FALLS, CLARK FORK - AT DEER LODGE, CLARK FORK - NR DRUMMOND, ROCK CREEK - NEAR CLINTON, BLACKFOOT - NEAR BONNER, CLARK FORK - ABOVE MISSOULA, BITTERROOT - NEAR MISSOULA, CLARK FORK - BELOW MISSOULA, ST. REGIS - NEAR ST. REGIS, CLARK FORK - AT ST REGIS, FLATHEAD - KERR DAM, CLARK FORK - NOXON RAPIDS DAM, CLARK FORK - CABINET GORGE DAM, PRIEST - NEAR PRIEST RIVER, PEND OREILLE - ALBENI FALLS DAM, COEUR D ALENE - COEUR D ALENE LAKE, SPOKANE - AT SPOKANE, SPOKANE - AT LONGLAKE, ST MARIES - NEAR SANTA, COLUMBIA - AT INTL BOUNDARY, KETTLE - AT LAURIER, COLUMBIA - GRAND COULEE DAM, COLUMBIA - CHIEF JOSEPH DAM, OKANOGAN - NEAR TONASKET, METHOW - NEAR PATEROS, COLUMBIA - WELLS DAM, CHELAN - LAKE CHELAN DAM, COLUMBIA - ROCKY REACH DAM, ENTIAT - NEAR ARDENVOIR, WENATCHEE - AT PESHASTIN, COLUMBIA - WANAPUM DAM, COLUMBIA - PRIEST RAPIDS DAM, YAKIMA - KEECHELUS LAKE, KACHESS - KACHESS DAM, YAKIMA - AT EASTON, CLE ELUM - CLE ELUM LAKE, TEANAWAY - BELOW FORKS, YAKIMA - AT UMTANUM, BUMPING - BUMPING LAKE DAM, NACHES - NEAR CLIFFDEL, TIETON - RIMROCK LAKE NEAR RIMROCK, NACHES - NEAR NACHES, YAKIMA - NEAR PARKER, YAKIMA - AT KIONA, HENRYS FORK - ISLAND PARK DAM, FALLS - NEAR CHESTER, HENRYS FORK - AT ST. ANTHONY, TETON - NEAR ST. ANTHONY, HENRYS FORK - AT REXBURG, SNAKE - JACKSON LAKE AT DAM, SNAKE - NEAR JACKSON, SNAKE - NEAR ALPINE, SF SNAKE - PALISADES DAM, SNAKE - NEAR HEISE, WILLOW CREEK - RIRIE DAM, SNAKE - AB EAGLE ROCK NR IDAHO FALLS, SNAKE - NEAR SHELLEY, SNAKE - AT BLACKFOOT, SNAKE - NEAR BLACKFOOT, PORTNEUF - AT POCATELLO, SNAKE - AMERICAN FALLS RESERVOIR, SNAKE - AT MILNER, BRUNEAU - NEAR HOT SPRINGS, SNAKE - BELOW SWAN FALLS, BIG LOST - AT HOWELL RANCH NEAR CHILLY, BIG LOST - MACKAY RESERVOIR NEAR MACKAY, BIG WOOD - AT HAILEY, BIG WOOD - MAGIC DAM, LITTLE WOOD - LITTLE WOOD DAM, OWYHEE - BELOW OWYHEE DAM, SF BOISE - ANDERSON RANCH DAM, BOISE - LUCKY PEAK DAM, BOISE - AT GLENWOOD BRIDGE, BOISE - NEAR PARMA, MALHEUR - WARM SPRINGS DAM, MALHEUR - AGENCY VALLEY DAM, BULLY CREEK - BULLY CREEK DAM, MALHEUR - NEAR VALE, NF PAYETTE - CASCADE DAM, DEADWOOD - NEAR LOWMAN, PAYETTE - NEAR EMMETT, WEISER - NEAR WEISER, SNAKE - AT WEISER, SNAKE - BROWNLEE DAM, SALMON - AT WHITEBIRD, GRANDE RONDE - TROY, SNAKE - NEAR ANATONE, CLEARWATER - AT OROFINO, NF CLEARWATER - DWORSHAK DAM, CLEARWATER - AT SPALDING, SNAKE - LOWER GRANITE DAM, SNAKE - LITTLE GOOSE DAM, SNAKE - LOWER MONUMENTAL DAM, SNAKE - ICE HARBOR DAM, WALLA WALLA - NEAR TOUCHET, COLUMBIA - MCNARY DAM, UMATILLA - NEAR GIBBON, UMATILLA - AT PENDLETON, MCKAY CREEK - NEAR PILOT ROCK, UMATILLA - NEAR UMATILLA, NF JOHN DAY - AT MONUMENT, JOHN DAY - AT SERVICE CK, COLUMBIA - JOHN DAY DAM, DESCHUTES - AT MOODY NR BIGGS, COLUMBIA - THE DALLES DAM, KLICKITAT - NEAR PITT, HOOD - NEAR TUCKER BRIDGE, WHITE SALMON - NEAR UNDERWOOD, COLUMBIA - BONNEVILLE DAM
2013-12-24, 3746, 5817, , 450, , , , , 171, , , , , 103, 2575, 4560, 10248, , 376, , , 4239, 4918, 386, 75924, 591, , , 1306, 672, 91916, , 93636, , 1384, 101023, 101041, 705, 647, , , 514, 1448, , , 869, 1298, 2387, 3046, 411, , , 350, 1506, 469, 1154, , 2128, , 39, 2244, 2239, 1896, , 154, , 560, 69, 7484, 107, 158, , 52, 44, 221, , 67, , 771, 25, , , 60, , , , 176, 8514, , 4724, 2280, , 2799, , 5204, 20286, 20286, 20441, 20441, 1204, 105559, , 1446, 610, 1757, 338, 517, 112965, 5459, 127596, 938, , 911, 
2013-12-25, 3730, 6328, , 437, , , , , 170, , , , , 102, 2570, 4594, 10308, , 234, , , 3808, 4678, 380, 74548, 591, , , 1296, 686, 89586, , 91088, , 1353, 98394, 98550, 483, 460, , , 274, 1878, , , 644, 1271, 3475, 3456, 410, , , 347, 1540, 467, 1147, , 2108, , 39, 2254, 2233, 1861, , 156, , 560, 72, 7571, 107, 160, , 50, 44, 224, , 68, , 770, 23, , , 60, , , , 176, 8883, , 4692, 2706, , 3825, , 6840, 23887, 23887, 24124, 24124, 1188, 127250, , 1166, 352, 1732, 371, 514, 132216, 5564, 134186, 1007, , 877, 
2013-12-26, 3708, 6290, , 424, , , , , 168, , , , , 102, 2550, 4569, 10317, , 233, , , 3741, 4541, 172, 74036, 591, , , 1286, 670, 96831, , 97330, , 1202, 102377, 102016, 384, 336, , , 127, 1497, , , 562, 870, 2964, 4062, 407, , , 346, 1583, 466, 1142, , 2095, , 39, 2296, 2269, 1874, , 154, , 560, 70, 7571, 106, 161, , 48, 44, 203, , 66, , 767, 18, , , 55, , , , 171, 8966, , 4646, 1944, , 3593, , 5876, 22107, 22107, 22271, 22271, 750, 126566, , 768, 196, 1186, 356, 514, 132787, 5379, 135322, 989, , 780, 
2013-12-27, 3692, 6143, , 410, , , , , 166, , , , , 100, 2528, 4551, 10314, , 232, , , 3632, 4488, 141, 73911, 587, , , 1277, 654, 98031, , 99495, , 1156, 105394, 105454, 337, 294, , , 118, 1256, , , 508, 771, 2452, 3929, 404, , , 343, 1598, 464, 1136, , 2082, , 39, 2341, 2315, 1916, , 152, , 560, 67, 7545, 105, 161, , 47, 44, 191, , 64, , 764, 14, , , 52, , , , 169, 8987, , 4598, 1674, , 3075, , 5018, 20738, 20738, 20876, 20876, 557, 130371, , 556, 146, 881, 348, 498, 135377, 5316, 137570, 962, , 755, 
2013-12-28, 3692, 5002, , 397, , , , , 165, , , , , 100, 2511, 4593, 10313, , 232, , , 2563, 3672, 136, 74358, 584, , , 1268, 644, 87971, , 90514, , 1136, 97462, 98029, 297, 266, , , 112, 1180, , , 468, 762, 2280, 3509, 402, , , 340, 1578, 462, 1130, , 2069, , 39, 2352, 2333, 1952, , 149, , 560, 68, 7520, 105, 162, , 46, 43, 190, , 62, , 763, 13, , , 52, , , , 166, 8972, , 4552, 1580, , 2792, , 4604, 20176, 20176, 20303, 20303, 482, 128608, , 425, 127, 692, 353, 501, 134793, 5332, 137328, 941, , 744, 
2013-12-29, 3692, 4912, , 384, , , , , 165, , , , , 100, 2495, 4590, 10318, , 231, , , 2310, 3170, 134, 75848, 584, , , 1258, 636, 82182, , 83471, , 1116, 88218, 88336, 267, 242, , , 106, 1150, , , 432, 739, 2236, 3266, 400, , , 338, 1558, 460, 1126, , 2056, , 39, 2333, 2316, 1956, , 147, , 560, 70, 7498, 105, 164, , 46, 42, 190, , 61, , 762, 14, , , 53, , , , 162, 8985, , 4508, 1534, , 2646, , 4414, 19929, 19929, 20046, 20046, 444, 117286, , 338, 118, 562, 347, 512, 124470, 5376, 127403, 923, , 736, 
2013-12-30, 3689, 4899, , 371, , , , , 165, , , , , 100, 2479, 4568, 10326, , 230, , , 2143, 2994, 130, 75850, 582, , , 1249, 629, 96300, , 95589, , 1096, 96893, 96084, 244, 222, , , 100, 1127, , , 398, 700, 2191, 3175, 400, , , 337, 1568, 459, 1120, , 2045, , 37, 2326, 2302, 1940, , 147, , 560, 70, 7473, 104, 166, , 46, 42, 190, , 59, , 760, 14, , , 54, , , , 162, 9006, , 4468, 1501, , 2546, , 4303, 19795, 19795, 19911, 19911, 415, 112681, , 296, 112, 468, 332, 512, 117704, 5403, 120175, 908, , 729, 
2013-12-31,3662.0,4888.0,696.0,360.0,1040.0,3678.0,199.0,406.0,165.0,610.0,1141.0,655.0,1990.0,99.0,2463.0,4545.0,10334.0,11136.0,232.0,10662.0,1474.0,2047.0,2875.0,128.0,75839.0,576.0,81750.0,92796.0,1240.0,623.0,112272.0,556.0,112726.0,83.0,1077.0,114926.0,114430.0,223.0,202.0,385.0,480.0,94.0,1104.0,115.0,445.0,373.0,678.0,2144.0,3126.0,398.0,440.0,1165.0,335.0,1578.0,458.0,1116.0,1411.0,2035.0,1446.0,37.0,2344.0,2314.0,1939.0,2011.0,146.0,4635.0,560.0,68.0,7446.0,103.0,166.0,138.0,46.0,42.0,190.0,283.0,58.0,252.0,758.0,15.0,50.0,23.0,54.0,317.0,77.0,768.0,158.0,9029.0,9662.0,4431.0,1468.0,14853.0,2454.0,1579.0,4210.0,19689.0,19689.0,19806.0,19806.0,395.0,127211.0,172.0,272.0,108.0,414.0,320.0,505.0,129430.0,5426.0,131112.0,896.0,586.0,722.0,130482.0
2014-01-01,3632.0,4878.0,695.0,354.0,1024.0,3623.0,198.0,406.0,165.0,611.0,1154.0,642.0,1983.0,99.0,2447.0,4523.0,10342.0,11206.0,232.0,11488.0,1771.0,1986.0,2812.0,126.0,75832.0,575.0,80674.0,87999.0,1230.0,616.0,125317.0,618.0,125354.0,87.0,1058.0,126561.0,125991.0,208.0,188.0,413.0,622.0,88.0,1079.0,120.0,450.0,371.0,747.0,2136.0,3086.0,396.0,435.0,1136.0,334.0,1578.0,457.0,1110.0,1401.0,2023.0,1462.0,37.0,2356.0,2328.0,1953.0,2007.0,146.0,4604.0,560.0,67.0,7426.0,103.0,167.0,138.0,47.0,42.0,190.0,283.0,58.0,252.0,757.0,12.0,50.0,23.0,54.0,314.0,76.0,762.0,155.0,9037.0,9736.0,4400.0,1438.0,14318.0,2374.0,2579.0,4128.0,19600.0,19600.0,19717.0,19717.0,381.0,141569.0,188.0,256.0,105.0,381.0,327.0,508.0,145024.0,5461.0,147008.0,892.0,601.0,717.0,129664.0
2014-01-02,3616.0,4870.0,691.0,349.0,1052.0,3627.0,198.0,407.0,165.0,611.0,1164.0,649.0,1992.0,99.0,2434.0,4508.0,10674.0,11303.0,232.0,11550.0,2094.0,1944.0,2766.0,125.0,75879.0,571.0,80116.0,87999.0,1220.0,608.0,131028.0,614.0,132314.0,88.0,1037.0,134719.0,134649.0,206.0,187.0,377.0,565.0,84.0,1060.0,118.0,461.0,366.0,835.0,2208.0,3089.0,395.0,436.0,1150.0,332.0,1576.0,456.0,1106.0,1392.0,2011.0,1471.0,37.0,2360.0,2331.0,1963.0,2004.0,146.0,4593.0,560.0,67.0,7428.0,103.0,169.0,138.0,48.0,42.0,190.0,280.0,58.0,251.0,756.0,12.0,50.0,23.0,55.0,310.0,75.0,760.0,154.0,9046.0,9802.0,4370.0,1411.0,14179.0,2302.0,3077.0,4054.0,19561.0,19561.0,19678.0,19678.0,365.0,153656.0,182.0,246.0,102.0,358.0,312.0,518.0,157066.0,5486.0,159059.0,894.0,595.0,724.0,125201.0
