, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, DAM AT HUNGRY HORSE, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NEAR TONASKET, METHOW R NEAR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM NEAR EASTON, YAKIMA RIVER AT EASTON, CLE ELUM LAKE NEAR ROSLYN, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LK DM NR GOOSE PRAIRIE, NACHES RIVER NEAR CLIFFDEL, RIMROCK LAKE NEAR RIMROCK, NACHES RIVER NEAR NACHES, YAKIMA RIVER NEAR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALLS RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM AND LAKE ON WILLOW C, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DAM OUTFLOW, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, ANDERSON RANCH DAM, BOISE LUCKY PEAK DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS DAM & RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD RESERVOIR NR LOWMAN, PAYETTE RIVER NEAR EMMETT, WEISER RIVER NR WEISER, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NEAR TOUCHET, MCNARY DAM NEAR MCNARY, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R NR TUCKER BRIDGE   TB20, WHITE SALMON R NEAR UNDERWOOD, BONNEVILLE DAM
2009-02-23,2312.0,4777.0,289.0,337.0,831.0,3720.0,255.0,610.0,204.0,571.0,1474.0,841.0,2299.0,154.0,3012.0,4983.0,13356.0,14016.0,330.0,15857.0,2978.0,4573.0,243.0,70906.0,342.0,75327.0,82049.0,578.0,404.0,82187.0,661.0,81125.0,88.0,957.0,80838.0,80194.0,191.0,163.0,234.0,426.0,649.0,174.0,1082.0,183.0,475.0,285.0,793.0,1807.0,2691.0,438.0,385.0,1215.0,324.0,1415.0,466.0,1136.0,1388.0,2180.0,1312.0,29.0,2057.0,1836.0,1555.0,1644.0,162.0,4267.0,703.0,102.0,7048.0,75.0,75.0,95.0,88.0,40.0,477.0,339.0,1108.0,245.0,814.0,149.0,85.0,51.0,79.0,427.0,51.0,1153.0,467.0,9530.0,12131.0,3860.0,1547.0,15835.0,3292.0,2910.0,9922.0,25757.0,25757.0,26313.0,26313.0,594.0,101485.0,197.0,330.0,218.0,310.0,627.0,900.0,111768.0,5987.0,121529.0,1280.0,588.0,869.0,131901.0
2009-02-24,2274.0,4887.0,287.0,373.0,1058.0,3781.0,290.0,659.0,204.0,614.0,1540.0,866.0,2392.0,164.0,3043.0,5395.0,13106.0,13982.0,331.0,16942.0,5284.0,6078.0,543.0,73413.0,350.0,77612.0,85000.0,587.0,403.0,85982.0,690.0,86675.0,88.0,1087.0,87622.0,87536.0,279.0,262.0,277.0,889.0,821.0,340.0,1364.0,192.0,729.0,319.0,1185.0,2288.0,2951.0,437.0,384.0,1253.0,339.0,1432.0,465.0,1133.0,1384.0,2258.0,1309.0,29.0,2041.0,1806.0,1527.0,1629.0,162.0,4258.0,698.0,136.0,6979.0,74.0,74.0,95.0,113.0,40.0,806.0,489.0,1293.0,245.0,818.0,265.0,177.0,50.0,76.0,635.0,52.0,1726.0,1478.0,10679.0,13898.0,3925.0,2084.0,21612.0,3685.0,4670.0,12370.0,33982.0,33982.0,35184.0,35184.0,759.0,117378.0,382.0,790.0,503.0,346.0,1393.0,1737.0,121650.0,7308.0,120691.0,2585.0,829.0,1230.0,124540.0
2009-02-25,2235.0,4960.0,286.0,417.0,1134.0,3864.0,315.0,724.0,203.0,788.0,1798.0,1055.0,2839.0,170.0,3185.0,5297.0,13027.0,13940.0,331.0,16838.0,7651.0,6409.0,815.0,73680.0,351.0,78562.0,85000.0,615.0,401.0,85984.0,654.0,86969.0,87.0,1129.0,88066.0,88053.0,257.0,242.0,289.0,816.0,859.0,367.0,1579.0,167.0,757.0,284.0,1205.0,2916.0,3380.0,437.0,386.0,1265.0,334.0,1468.0,465.0,1130.0,1380.0,2311.0,1305.0,29.0,2066.0,1818.0,1514.0,1604.0,163.0,4235.0,693.0,160.0,6754.0,74.0,74.0,94.0,120.0,40.0,1156.0,411.0,1334.0,245.0,812.0,262.0,122.0,50.0,76.0,538.0,59.0,2199.0,1677.0,12024.0,16366.0,4157.0,2381.0,24951.0,4683.0,6516.0,13177.0,38127.0,38127.0,41267.0,41267.0,890.0,130956.0,312.0,922.0,385.0,763.0,1552.0,2728.0,138029.0,7610.0,129853.0,2390.0,1083.0,1230.0,130874.0
2009-02-26,2222.0,4895.0,285.0,434.0,1054.0,3915.0,318.0,762.0,202.0,875.0,1956.0,1047.0,2989.0,160.0,3594.0,4938.0,13273.0,14070.0,332.0,16542.0,6953.0,5733.0,514.0,73185.0,349.0,78148.0,85000.0,614.0,399.0,86002.0,632.0,87279.0,86.0,1012.0,88274.0,88267.0,193.0,162.0,285.0,521.0,764.0,280.0,1491.0,155.0,714.0,266.0,1094.0,2915.0,3843.0,436.0,385.0,1260.0,326.0,1489.0,464.0,1127.0,1376.0,2205.0,1301.0,29.0,2096.0,1844.0,1532.0,1603.0,164.0,4222.0,688.0,144.0,6720.0,74.0,74.0,94.0,118.0,40.0,1136.0,304.0,1132.0,245.0,810.0,178.0,83.0,50.0,73.0,404.0,63.0,1898.0,1424.0,11934.0,16835.0,4337.0,2216.0,25481.0,5582.0,6272.0,13574.0,39055.0,39055.0,41870.0,41870.0,866.0,134209.0,234.0,729.0,414.0,873.0,1208.0,2512.0,143134.0,7361.0,141846.0,1945.0,1115.0,1047.0,143208.0
2009-02-27,2212.0,4792.0,284.0,378.0,971.0,3867.0,307.0,758.0,202.0,874.0,1973.0,936.0,2897.0,155.0,3730.0,4868.0,13588.0,14321.0,332.0,16718.0,5474.0,5326.0,336.0,72855.0,347.0,77721.0,83750.0,606.0,398.0,85027.0,620.0,86851.0,85.0,911.0,88005.0,88059.0,171.0,132.0,281.0,403.0,720.0,218.0,1345.0,145.0,660.0,251.0,1005.0,2680.0,3965.0,435.0,384.0,1249.0,314.0,1486.0,463.0,1125.0,1373.0,2166.0,1296.0,29.0,2108.0,1856.0,1553.0,1621.0,165.0,4233.0,682.0,131.0,6780.0,74.0,74.0,93.0,113.0,40.0,917.0,265.0,1013.0,244.0,811.0,192.0,104.0,51.0,74.0,359.0,63.0,1646.0,1231.0,11398.0,15951.0,4427.0,2077.0,25707.0,6051.0,5591.0,12357.0,38064.0,38064.0,40257.0,40257.0,824.0,133940.0,206.0,770.0,433.0,742.0,1441.0,2192.0,142868.0,7254.0,146375.0,1904.0,1104.0,1048.0,150625.0
2009-02-28,2202.0,4720.0,283.0,341.0,920.0,3816.0,298.0,741.0,201.0,836.0,1919.0,877.0,2784.0,152.0,3636.0,4806.0,13591.0,14283.0,333.0,16689.0,4612.0,5477.0,288.0,72661.0,345.0,77822.0,77500.0,602.0,396.0,79125.0,610.0,81658.0,85.0,872.0,83391.0,83652.0,158.0,120.0,277.0,360.0,703.0,185.0,1249.0,136.0,614.0,239.0,940.0,2486.0,3800.0,434.0,382.0,1239.0,309.0,1470.0,463.0,1122.0,1369.0,2152.0,1292.0,29.0,2097.0,1846.0,1556.0,1635.0,166.0,4251.0,677.0,125.0,6731.0,74.0,74.0,93.0,103.0,40.0,715.0,260.0,916.0,244.0,799.0,149.0,80.0,50.0,72.0,341.0,62.0,1364.0,949.0,10893.0,14851.0,4438.0,1933.0,24835.0,6083.0,5140.0,12631.0,37467.0,37467.0,39816.0,39816.0,752.0,131708.0,179.0,671.0,323.0,751.0,1211.0,2134.0,140758.0,7083.0,144142.0,1871.0,915.0,986.0,148330.0
2009-03-01,2193.0,4691.0,282.0,329.0,886.0,3794.0,290.0,725.0,201.0,795.0,1855.0,855.0,2699.0,149.0,3525.0,4750.0,13448.0,14108.0,333.0,16510.0,4153.0,5439.0,274.0,70934.0,343.0,77067.0,74093.0,602.0,394.0,74927.0,600.0,77083.0,84.0,852.0,78473.0,78712.0,147.0,112.0,274.0,335.0,694.0,164.0,1197.0,128.0,575.0,229.0,888.0,2364.0,3652.0,433.0,380.0,1230.0,307.0,1452.0,462.0,1119.0,1366.0,2142.0,1287.0,29.0,2076.0,1823.0,1542.0,1632.0,166.0,4256.0,671.0,122.0,6811.0,74.0,74.0,92.0,95.0,40.0,550.0,258.0,815.0,244.0,800.0,106.0,72.0,51.0,76.0,328.0,61.0,1269.0,986.0,10645.0,13873.0,4401.0,1842.0,23717.0,5863.0,4681.0,12249.0,35966.0,35966.0,38464.0,38464.0,712.0,126270.0,172.0,605.0,398.0,664.0,1096.0,1967.0,135891.0,7371.0,139762.0,1824.0,962.0,963.0,144086.0
2009-03-02,2185.0,4672.0,280.0,324.0,857.0,3781.0,285.0,710.0,200.0,765.0,1804.0,843.0,2636.0,147.0,3432.0,4713.0,13093.0,13739.0,334.0,16125.0,3933.0,5614.0,294.0,69755.0,342.0,75421.0,83750.0,602.0,393.0,84746.0,591.0,86593.0,83.0,835.0,86638.0,86287.0,137.0,106.0,271.0,315.0,687.0,151.0,1161.0,121.0,541.0,220.0,840.0,2262.0,3500.0,432.0,379.0,1222.0,305.0,1438.0,461.0,1116.0,1362.0,2134.0,1283.0,29.0,2055.0,1797.0,1517.0,1613.0,167.0,4245.0,666.0,130.0,6962.0,74.0,74.0,91.0,96.0,40.0,477.0,255.0,742.0,243.0,806.0,155.0,111.0,51.0,70.0,316.0,61.0,1617.0,1220.0,10916.0,13668.0,4373.0,1954.0,23372.0,5664.0,4716.0,12433.0,35805.0,35805.0,39069.0,39069.0,852.0,124105.0,226.0,862.0,511.0,652.0,1611.0,2136.0,131806.0,7356.0,135331.0,1811.0,1011.0,993.0,139146.0
2009-03-03,2176.0,4661.0,279.0,320.0,833.0,3772.0,280.0,698.0,199.0,740.0,1758.0,834.0,2582.0,144.0,3353.0,4686.0,12771.0,13388.0,334.0,15768.0,3715.0,5521.0,308.0,69766.0,340.0,75295.0,80000.0,603.0,392.0,81082.0,582.0,83328.0,82.0,818.0,84507.0,84652.0,133.0,110.0,270.0,311.0,693.0,143.0,1136.0,115.0,512.0,212.0,801.0,2188.0,3328.0,431.0,377.0,1213.0,304.0,1424.0,461.0,1113.0,1359.0,2126.0,1279.0,29.0,2034.0,1773.0,1492.0,1588.0,167.0,4225.0,661.0,130.0,6992.0,73.0,73.0,91.0,104.0,40.0,505.0,256.0,668.0,243.0,832.0,197.0,154.0,50.0,70.0,305.0,60.0,1787.0,1555.0,11723.0,14655.0,4354.0,2067.0,23537.0,5622.0,4699.0,12328.0,35865.0,35865.0,39396.0,39396.0,865.0,129594.0,210.0,856.0,428.0,852.0,1494.0,2430.0,138079.0,7337.0,141467.0,1752.0,1040.0,1008.0,144900.0
2009-03-04,2168.0,4698.0,278.0,316.0,812.0,3767.0,274.0,687.0,199.0,717.0,1719.0,827.0,2537.0,149.0,3294.0,4794.0,12613.0,13327.0,334.0,15982.0,3797.0,5702.0,352.0,69545.0,339.0,75296.0,80000.0,621.0,390.0,80993.0,573.0,83075.0,81.0,820.0,83890.0,83890.0,158.0,146.0,278.0,478.0,775.0,168.0,1170.0,110.0,488.0,208.0,767.0,2146.0,3222.0,429.0,375.0,1205.0,303.0,1412.0,460.0,1111.0,1355.0,2118.0,1302.0,29.0,2015.0,1750.0,1468.0,1563.0,168.0,4211.0,655.0,153.0,7071.0,73.0,73.0,91.0,122.0,40.0,609.0,330.0,770.0,243.0,851.0,305.0,210.0,50.0,69.0,297.0,59.0,2075.0,2010.0,12546.0,15937.0,4329.0,2308.0,25500.0,5640.0,4867.0,12406.0,37906.0,37906.0,42327.0,42327.0,904.0,129049.0,251.0,831.0,450.0,847.0,1477.0,2541.0,137896.0,7687.0,141786.0,1766.0,1025.0,1107.0,145614.0
