, LIBBY DAM, KOOTENAI RIV AT LEONIA, NF FLATHEAD R NR COLUMBIA FALL, MF FLATHEAD NR WEST GLACIER, HUNGRY HORSE DAM, FLATHEAD R AT COLUMBIA FALLS, CLARK FORK AT DEER LODGE, CLARK FORK AT DRUMMOND, ROCK CREEK NR CLINTON, BLACKFOOT R NR BONNER, CLARK FORK AB MISSOULA, BITTERROOT R NR MISSOULA, CLARK FORK BELOW MISSOULA, ST. REGIS R. NR ST. REGIS, CLARK FORK AT ST REGIS    TB20, KERR DAM, NOXON RAPIDS DAM, CABINET GORGE DAM, PRIEST R NR PRIEST RIVER, ALBENI FALLS DAM, COEUR D'ALENE LAKE, SPOKANE RIV AT LONGLAKE, ST MARIES R NR SANTA, COLUMBIAR @INTERNATL BOUNDAR, KETTLE RIVER AT LAURIER, GRAND COULEE DAM, CHIEF JOSEPH DAM, OKANOGAN RIVER NR TONASKET, METHOW R NR PATEROS, WELLS DAM, LAKE CHELAN DAM, ROCKY REACH DAM, ENTIAT R NR ARDENVOIR, WENATCHEE R AT PESHASTIN  TB20, WANAPUM DAM, PRIEST RAPIDS DAM, KEECHELUS LAKE, KACHESS DAM, YAKIMA RIVER AT EASTON, CLE ELUM LAKE, YAKIMA RIVER AT CLE ELUM, TEANAWAY RIVER BLW FORKS, YAKIMA RIVER AT UMTANUM, BUMPING LAKE, NACHES RIVER NR CLIFFDEL, RIMROCK LAKE, NACHES RIVER NR NACHES, YAKIMA RIVER NR PARKER, YAKIMA RIVER AT KIONA, ISLAND PARK 1SWIS.PARKDM&RES, FALL RIVER NR CHESTER, HENRYS FORK AT ST. ANTHONY, TETON RIVER NEAR ST. ANTHONY, HENRYS FORK NEAR REXBURG, SNKE R ON JACKSN LK AT DM TB20, SNAKE RIVER NR JACKSON, SNAKE RIVER NR ALPINE, PALISADES DAM, SNAKE RIVER NR HEISE, RIRIE DAM, SNAKE AB EAGLE ROCK NR ID FALL, SNAKE RIVER NR SHELLEY, SNAKE RIVER AT BLACKFOOT, SNAKE RIVER NEAR BLACKFOOT, PORTNEUF RIVER AT POCATELLO, AMERICAN FALLS RESERVOIR  TB12, SNAKE RIV AT MILNER, BRUNEAU RIVER NR HOT SPRINGS, SNAKE RIVER BELOW SWAN FALLS, BIG LOST R@HOW'L RNCH NR CHILL, BIG LOST R AT MACKAY, BIG WOOD RIVER AT HAILEY, MAGIC DM&RES-BIG WOOD RICHFLD, LITL.WOODDM&RESNRCAREY, OWYHEE BELOW OWYHEE DAM, BOISE RIVER AT GLENWOOD BRIDGE, BOISE RIVER NR PARMA, WARM SPRINGS RESERVOIR, AGENCY VLY DAM & BEULAH RSVR, BULLY CREEK DAM & RES     TB12, MALHEUR RIVER NR VALE, CASCADE DAM               TB12, DEADWOOD DAM, PAYETTE RIVER NEAR EMMETT, WEISER 10 ENE, SNAKE RIVER AT WEISER, BROWNLEE DAM, SALMON R AT WHITEBIRD, GRANDE RONDE RIVER AT TROY, SNAKE RIVER NR ANATONE, CLEARWATER R AT OROFINO, DWORSHAK DAM, CLEARWATER R AT SPALDING, LOWER GRANITE DAM, LITTLE GOOSE DAM, LOWER MONUMENTAL DAM, ICE HARBOR DAM, WALLA WALLA RIV NR TOUCHET, MCNARY DAM, UMATILLA R NR GIBBON, UMATILLA R AT PENDLETON, MCKAY CR NR PILOTROCK, UMATILLA RIVER NEAR UMATILLA, NF JOHN DAY RIV AT MONUMENT, JOHN DAY RIVER AT SERVICE CK, JOHN DAY DAM, DESCHUTES R AT MOODY NR BIGGS, THE DALLES, KLICKITAT R NR PITT, HOOD R AT TUCKER BRIDGE   TB20, WHITE SALMON R NR UNDERWOOD, BONNEVILLE DAM
2003-12-15,3344.0,20758.0,735.0,614.0,904.0,3594.0,192.0,471.0,203.0,493.0,1235.0,837.0,2119.0,113.0,2809.0,4327.0,12338.0,13176.0,538.0,15314.0,2026.0,4832.0,145.0,114818.0,327.0,118343.0,121549.0,1086.0,527.0,120851.0,981.0,120135.0,123.0,1518.0,121595.0,121432.0,208.0,308.0,238.0,571.0,608.0,181.0,931.0,132.0,462.0,211.0,608.0,1596.0,2067.0,364.0,446.0,1185.0,417.0,1447.0,462.0,1088.0,1480.0,2422.0,1494.0,27.0,1832.0,2041.0,1795.0,1792.0,196.0,4455.0,600.0,72.0,6580.0,57.0,85.0,131.0,112.0,55.0,284.0,254.0,805.0,109.0,62.0,38.0,56.0,725.0,105.0,1290.0,719.0,11572.0,12890.0,4131.0,1623.0,15284.0,3027.0,2209.0,4964.0,20248.0,20248.0,20369.0,20369.0,893.0,135582.0,281.0,754.0,130.0,1269.0,476.0,895.0,137845.0,6201.0,139387.0,879.0,1185.0,759.0,145017.0
2003-12-16,3308.0,16361.0,728.0,606.0,889.0,3567.0,192.0,465.0,198.0,487.0,1215.0,790.0,2048.0,112.0,2784.0,4223.0,12341.0,13148.0,526.0,15400.0,1871.0,4843.0,114.0,115349.0,325.0,121061.0,125078.0,1095.0,514.0,126778.0,956.0,129308.0,122.0,1481.0,135051.0,135047.0,200.0,273.0,243.0,555.0,598.0,174.0,902.0,124.0,458.0,206.0,599.0,1562.0,2001.0,363.0,444.0,1164.0,420.0,1437.0,462.0,1081.0,1461.0,2326.0,1503.0,27.0,1840.0,2037.0,1747.0,1697.0,196.0,4414.0,600.0,72.0,7009.0,57.0,84.0,130.0,106.0,52.0,284.0,254.0,799.0,109.0,62.0,38.0,50.0,574.0,103.0,1165.0,447.0,10733.0,12197.0,3980.0,1340.0,15613.0,2821.0,1801.0,4835.0,20448.0,20448.0,20586.0,20586.0,539.0,151591.0,169.0,427.0,87.0,872.0,434.0,856.0,154405.0,5848.0,154071.0,872.0,1014.0,656.0,155355.0
2003-12-17,3273.0,15933.0,721.0,595.0,875.0,3576.0,191.0,462.0,198.0,482.0,1204.0,776.0,2019.0,111.0,2719.0,4220.0,12318.0,13177.0,529.0,15423.0,1785.0,4860.0,115.0,112819.0,323.0,118589.0,125000.0,1107.0,505.0,126568.0,961.0,128889.0,120.0,1444.0,134203.0,134213.0,236.0,316.0,252.0,654.0,629.0,211.0,908.0,117.0,451.0,203.0,592.0,1536.0,1955.0,362.0,441.0,1149.0,411.0,1423.0,461.0,1072.0,1449.0,2300.0,1501.0,27.0,1841.0,2030.0,1737.0,1662.0,196.0,4351.0,600.0,72.0,7260.0,56.0,84.0,130.0,100.0,51.0,284.0,253.0,798.0,108.0,62.0,38.0,52.0,536.0,101.0,1127.0,331.0,10462.0,11496.0,3883.0,1264.0,15193.0,2618.0,1772.0,4668.0,19861.0,19861.0,20474.0,20474.0,621.0,156973.0,203.0,377.0,98.0,575.0,433.0,826.0,162131.0,5792.0,162375.0,1030.0,1046.0,774.0,164880.0
2003-12-18,3240.0,13953.0,714.0,587.0,862.0,3627.0,191.0,461.0,197.0,479.0,1197.0,770.0,2003.0,110.0,2682.0,4249.0,12256.0,13090.0,518.0,15328.0,1728.0,4605.0,112.0,111763.0,322.0,117275.0,125000.0,1108.0,496.0,126570.0,922.0,128889.0,119.0,1409.0,133997.0,134005.0,201.0,252.0,246.0,536.0,611.0,210.0,941.0,110.0,445.0,200.0,591.0,1568.0,1916.0,362.0,439.0,1135.0,404.0,1409.0,461.0,1063.0,1436.0,2283.0,1497.0,27.0,1832.0,2012.0,1723.0,1653.0,195.0,4332.0,600.0,71.0,7244.0,56.0,84.0,130.0,96.0,51.0,283.0,252.0,797.0,108.0,61.0,38.0,43.0,506.0,98.0,1108.0,295.0,10720.0,11406.0,3819.0,1217.0,14647.0,2459.0,1683.0,4479.0,19126.0,19126.0,19702.0,19702.0,536.0,156086.0,183.0,378.0,84.0,508.0,445.0,884.0,161222.0,5711.0,161404.0,955.0,838.0,689.0,164224.0
2003-12-19,3209.0,12022.0,708.0,580.0,849.0,3654.0,190.0,460.0,197.0,477.0,1193.0,765.0,1991.0,109.0,2660.0,4287.0,12219.0,13040.0,510.0,15254.0,1683.0,4131.0,106.0,104362.0,320.0,111313.0,117890.0,1093.0,487.0,121006.0,896.0,124786.0,118.0,1376.0,131207.0,131573.0,179.0,209.0,243.0,472.0,598.0,196.0,931.0,104.0,439.0,200.0,582.0,1582.0,1917.0,361.0,437.0,1123.0,400.0,1395.0,460.0,1054.0,1422.0,2265.0,1494.0,27.0,1822.0,1990.0,1703.0,1640.0,195.0,4320.0,600.0,71.0,7241.0,56.0,84.0,129.0,92.0,51.0,283.0,251.0,797.0,108.0,61.0,38.0,36.0,481.0,96.0,1091.0,267.0,10797.0,11450.0,3775.0,1153.0,14179.0,2340.0,1577.0,4329.0,18508.0,18508.0,19073.0,19073.0,422.0,154928.0,158.0,317.0,74.0,507.0,446.0,964.0,160191.0,5597.0,160204.0,911.0,707.0,644.0,162699.0
2003-12-20,3180.0,11113.0,702.0,574.0,837.0,3650.0,190.0,458.0,196.0,475.0,1190.0,761.0,1978.0,106.0,2641.0,4303.0,12190.0,12984.0,505.0,15191.0,1639.0,4084.0,103.0,98482.0,319.0,103856.0,86484.0,1074.0,479.0,89847.0,871.0,94456.0,117.0,1345.0,102880.0,104186.0,163.0,183.0,238.0,428.0,583.0,174.0,906.0,99.0,434.0,202.0,573.0,1560.0,1917.0,360.0,434.0,1112.0,396.0,1383.0,459.0,1045.0,1409.0,2248.0,1490.0,27.0,1812.0,1967.0,1679.0,1622.0,194.0,4303.0,600.0,71.0,7241.0,56.0,84.0,129.0,89.0,51.0,282.0,250.0,796.0,107.0,61.0,38.0,44.0,459.0,94.0,1077.0,246.0,10744.0,11471.0,3738.0,1103.0,13916.0,2242.0,1500.0,4210.0,18126.0,18126.0,18591.0,18591.0,369.0,143408.0,133.0,274.0,66.0,454.0,438.0,976.0,151847.0,5532.0,152384.0,889.0,639.0,624.0,155928.0
2003-12-21,3153.0,11088.0,696.0,567.0,825.0,3647.0,190.0,457.0,196.0,473.0,1186.0,756.0,1966.0,104.0,2622.0,4265.0,12172.0,12934.0,492.0,15115.0,1610.0,4045.0,102.0,97397.0,317.0,102080.0,82432.0,1058.0,471.0,81849.0,849.0,82510.0,116.0,1315.0,86059.0,86091.0,157.0,177.0,234.0,413.0,572.0,160.0,875.0,94.0,432.0,203.0,567.0,1524.0,1908.0,360.0,432.0,1102.0,392.0,1373.0,459.0,1038.0,1396.0,2231.0,1487.0,27.0,1803.0,1946.0,1657.0,1603.0,194.0,4284.0,600.0,71.0,7264.0,56.0,84.0,128.0,86.0,51.0,282.0,249.0,796.0,107.0,61.0,39.0,70.0,439.0,92.0,1066.0,236.0,10711.0,11516.0,3703.0,1073.0,13809.0,2153.0,1470.0,4108.0,17917.0,17917.0,18509.0,18509.0,460.0,115666.0,156.0,284.0,86.0,411.0,432.0,1004.0,124458.0,5498.0,125318.0,882.0,655.0,635.0,129711.0
2003-12-22,3128.0,11079.0,691.0,562.0,815.0,3646.0,189.0,456.0,195.0,472.0,1182.0,752.0,1954.0,102.0,2605.0,4251.0,12156.0,12906.0,487.0,15081.0,1620.0,4064.0,102.0,97157.0,316.0,101725.0,125960.0,1048.0,464.0,126206.0,828.0,126403.0,115.0,1286.0,126308.0,124597.0,156.0,180.0,231.0,418.0,566.0,162.0,856.0,90.0,430.0,204.0,562.0,1494.0,1886.0,359.0,430.0,1092.0,388.0,1365.0,458.0,1035.0,1388.0,2217.0,1483.0,27.0,1797.0,1928.0,1636.0,1585.0,194.0,4264.0,600.0,71.0,7283.0,56.0,84.0,128.0,84.0,51.0,282.0,248.0,795.0,107.0,61.0,39.0,76.0,420.0,90.0,1059.0,266.0,10743.0,11510.0,3670.0,1080.0,13822.0,2089.0,1542.0,4037.0,17858.0,17858.0,19094.0,19094.0,596.0,118573.0,210.0,427.0,114.0,415.0,449.0,1096.0,119668.0,5475.0,118682.0,886.0,669.0,665.0,119712.0
2003-12-23,3105.0,11071.0,685.0,556.0,805.0,3645.0,189.0,454.0,195.0,470.0,1179.0,748.0,1943.0,102.0,2587.0,4245.0,11712.0,12486.0,500.0,14796.0,1608.0,4072.0,118.0,96725.0,315.0,101502.0,121618.0,1038.0,457.0,123474.0,808.0,126230.0,114.0,1259.0,130986.0,131201.0,188.0,218.0,236.0,493.0,568.0,186.0,852.0,87.0,431.0,227.0,573.0,1488.0,1907.0,359.0,428.0,1083.0,384.0,1358.0,457.0,1032.0,1380.0,2206.0,1480.0,27.0,1793.0,1911.0,1618.0,1568.0,194.0,4247.0,600.0,71.0,7280.0,56.0,84.0,128.0,82.0,51.0,282.0,247.0,795.0,107.0,61.0,41.0,77.0,404.0,88.0,1046.0,260.0,10784.0,11546.0,3638.0,1058.0,13914.0,2034.0,1662.0,4011.0,17925.0,17925.0,19815.0,19815.0,700.0,151400.0,193.0,424.0,129.0,535.0,453.0,1125.0,153908.0,5496.0,152536.0,1049.0,858.0,805.0,152544.0
2003-12-24,3083.0,11083.0,680.0,551.0,795.0,3645.0,188.0,453.0,194.0,468.0,1175.0,744.0,1931.0,101.0,2572.0,4242.0,10126.0,10939.0,590.0,13420.0,1672.0,4154.0,180.0,89740.0,314.0,96911.0,115634.0,1028.0,451.0,117637.0,789.0,120541.0,113.0,1250.0,125264.0,125526.0,242.0,288.0,243.0,635.0,602.0,269.0,912.0,83.0,447.0,244.0,614.0,1578.0,1971.0,358.0,426.0,1075.0,381.0,1351.0,457.0,1029.0,1373.0,2195.0,1476.0,27.0,1789.0,1896.0,1601.0,1554.0,194.0,4231.0,600.0,71.0,7273.0,56.0,84.0,127.0,80.0,51.0,281.0,246.0,794.0,106.0,61.0,41.0,77.0,388.0,87.0,1032.0,258.0,10774.0,11537.0,3611.0,1072.0,14074.0,2017.0,2007.0,4026.0,18100.0,18100.0,22915.0,22915.0,785.0,153146.0,249.0,531.0,162.0,565.0,478.0,1222.0,158926.0,5638.0,158721.0,1366.0,995.0,925.0,161648.0
